"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","N Hampshire","27.9%","35.3%","44.4%","30.8%","26.0%","29.2%"
"2","2","Fresno St","28.1%","22.6%","33.3%","28.2%","28.0%","32.7%"
"3","3","Syracuse","28.4%","22.2%","33.3%","27.8%","29.0%","31.5%"
"4","4","Rider","28.8%","15.7%","21.1%","28.6%","29.0%","35.8%"
"5","5","Savannah St","28.8%","30.4%","40.0%","29.8%","28.4%","28.7%"
"6","6","Texas","28.9%","32.3%","25.0%","27.7%","30.4%","34.8%"
"7","7","Weber State","28.9%","28.6%","37.5%","26.5%","31.6%","37.2%"
"8","8","Wisconsin","28.9%","18.8%","20.0%","30.6%","27.2%","29.4%"
"9","9","Duke","29.0%","15.9%","15.4%","30.3%","27.9%","31.7%"
"10","10","Norfolk St","29.3%","24.5%","38.5%","25.4%","31.4%","31.3%"
"11","11","Iowa","29.5%","35.4%","26.7%","29.1%","29.9%","34.5%"
"12","12","Coppin State","29.6%","25.8%","35.3%","28.0%","30.3%","35.7%"
"13","13","Providence","29.6%","38.3%","33.3%","26.1%","34.0%","33.8%"
"14","14","Ste F Austin","29.7%","39.6%","43.8%","30.8%","29.0%","34.3%"
"15","15","LA Tech","29.7%","30.6%","6.7%","25.6%","32.7%","32.9%"
"16","16","E Michigan","29.7%","30.8%","23.5%","27.3%","31.9%","31.9%"
"17","17","Lehigh","29.8%","36.2%","57.9%","31.1%","28.9%","33.2%"
"18","18","S Florida","29.9%","23.3%","22.2%","29.7%","30.2%","30.7%"
"19","19","Col Charlestn","30.0%","34.8%","47.4%","29.6%","30.2%","32.1%"
"20","20","Southern","30.0%","31.4%","40.0%","23.9%","32.9%","32.9%"
"21","21","Loyola-MD","30.0%","26.4%","37.5%","26.0%","33.4%","36.1%"
"22","22","Michigan St","30.1%","28.8%","38.9%","29.1%","31.1%","29.9%"
"23","23","NC State","30.2%","31.0%","38.9%","29.0%","31.3%","33.2%"
"24","24","Fla Atlantic","30.2%","26.5%","29.4%","30.6%","29.9%","36.3%"
"25","25","La Salle","30.2%","29.5%","41.7%","30.1%","30.3%","31.5%"
"26","26","Middle Tenn","30.3%","42.3%","57.1%","27.0%","32.7%","31.6%"
"27","27","Maryland","30.3%","28.9%","33.3%","32.2%","27.6%","33.2%"
"28","28","Kansas","30.3%","26.6%","34.8%","29.0%","31.4%","34.0%"
"29","29","NC Central","30.4%","25.5%","14.3%","29.6%","30.9%","31.5%"
"30","30","Indiana","30.4%","27.8%","40.0%","28.6%","32.5%","34.9%"
"31","31","Cincinnati","30.4%","31.2%","46.7%","31.2%","29.5%","32.3%"
"32","32","Pittsburgh","30.4%","37.5%","10.0%","31.1%","29.6%","33.4%"
"33","33","Alcorn State","30.5%","30.2%","33.3%","30.3%","30.5%","33.1%"
"34","34","Bucknell","30.5%","26.0%","17.6%","33.5%","28.2%","34.4%"
"35","35","Wright State","30.5%","27.6%","33.3%","32.4%","28.8%","33.3%"
"36","36","Morgan St","30.6%","30.6%","21.4%","31.6%","30.2%","34.1%"
"37","37","Hampton","30.6%","34.0%","43.8%","30.4%","30.7%","35.5%"
"38","38","Wofford","30.6%","32.7%","30.8%","26.5%","33.4%","34.5%"
"39","39","Georgetown","30.7%","38.0%","40.0%","30.5%","30.8%","27.7%"
"40","40","Liberty","30.8%","37.5%","44.4%","29.3%","31.6%","34.5%"
"41","41","Maryland BC","30.9%","30.8%","50.0%","28.1%","33.7%","35.5%"
"42","42","Florida","31.0%","45.8%","52.6%","26.9%","33.9%","34.2%"
"43","43","Hofstra","31.0%","34.8%","33.3%","28.4%","33.3%","35.0%"
"44","44","Kent State","31.0%","32.7%","23.5%","31.8%","30.2%","34.4%"
"45","45","Iowa State","31.1%","33.3%","50.0%","29.3%","33.0%","30.6%"
"46","46","Vanderbilt","31.1%","24.5%","21.1%","31.8%","30.6%","30.9%"
"47","47","Boston U","31.1%","36.8%","50.0%","30.4%","31.7%","32.9%"
"48","48","Sam Hous St","31.2%","19.5%","13.3%","28.7%","32.5%","33.1%"
