"","Rank","Team","2014","Last 3","Last 1","Home","Away","2013"
"1","1","Savannah St","64.0%","68.3%","69.0%","57.9%","67.6%","54.8%"
"2","2","N Carolina","62.0%","55.8%","50.0%","62.4%","61.7%","62.0%"
"3","3","S Florida","61.7%","63.3%","55.8%","63.5%","59.7%","62.3%"
"4","4","WI-Grn Bay","61.6%","61.2%","67.9%","61.9%","61.3%","58.0%"
"5","5","GA Tech","61.5%","63.3%","70.8%","61.5%","61.5%","56.6%"
"6","6","Presbyterian","61.5%","44.3%","29.5%","60.3%","62.4%","56.0%"
"7","7","IUPUI","60.1%","68.6%","71.4%","58.9%","61.1%","59.7%"
"8","8","Sacred Hrt","59.3%","55.6%","54.1%","57.5%","60.9%","51.9%"
"9","9","Pittsburgh","59.1%","56.8%","74.1%","61.2%","56.2%","55.1%"
"10","10","Memphis","59.0%","67.0%","69.3%","58.8%","59.4%","59.2%"
"11","11","Cal St Nrdge","58.8%","44.2%","44.8%","55.8%","61.4%","54.8%"
"12","12","Georgia St","58.8%","61.7%","59.7%","57.7%","59.5%","48.8%"
"13","13","Prairie View","58.7%","62.2%","80.5%","56.6%","59.7%","49.6%"
"14","14","S Methodist","58.5%","53.7%","44.1%","57.0%","60.3%","58.1%"
"15","15","LA Monroe","58.3%","58.6%","64.5%","62.3%","55.3%","55.9%"
"16","16","LSU","58.0%","50.9%","58.5%","59.5%","56.4%","54.1%"
"17","17","Syracuse","58.0%","57.0%","52.6%","57.8%","58.3%","56.4%"
"18","18","California","57.9%","60.5%","66.7%","56.0%","60.4%","57.0%"
"19","19","Florida Intl","57.9%","54.5%","47.9%","65.3%","54.3%","55.3%"
"20","20","USC","57.6%","47.4%","51.4%","57.9%","57.3%","58.2%"
"21","21","Central Conn","57.6%","58.8%","57.6%","61.1%","54.8%","57.6%"
"22","22","Idaho State","57.6%","57.6%","47.8%","57.3%","57.8%","51.4%"
"23","23","Houston Bap","57.6%","54.3%","53.8%","53.3%","60.7%","55.4%"
"24","24","TX-Pan Am","57.5%","58.0%","55.7%","55.4%","58.4%","57.2%"
"25","25","NC-Wilmgton","57.5%","56.1%","53.5%","56.3%","58.0%","59.3%"
"26","26","Evansville","57.4%","60.3%","67.6%","57.1%","57.8%","55.2%"
"27","27","Southern","57.2%","53.7%","55.2%","55.9%","57.8%","54.4%"
"28","28","Nevada","57.1%","51.7%","52.2%","57.0%","57.2%","50.3%"
"29","29","Geo Mason","57.0%","54.5%","55.4%","52.3%","61.5%","56.0%"
"30","30","Virginia","57.0%","53.0%","55.6%","58.3%","55.8%","53.0%"
"31","31","TX Christian","57.0%","60.4%","64.4%","57.2%","56.7%","50.8%"
"32","32","SE Louisiana","56.9%","61.5%","63.3%","59.5%","55.4%","48.6%"
"33","33","Miss Val St","56.8%","58.6%","51.9%","56.1%","57.2%","51.5%"
"34","34","Alabama St","56.8%","53.4%","45.5%","56.9%","56.7%","53.5%"
"35","35","U Mass","56.6%","63.1%","63.8%","56.2%","57.0%","57.8%"
"36","36","Jackson St","56.5%","67.1%","60.7%","55.4%","57.2%","57.8%"
"37","37","Navy","56.4%","56.0%","61.3%","57.6%","55.3%","49.6%"
"38","38","Stony Brook","56.4%","48.2%","45.7%","54.0%","58.0%","55.7%"
"39","39","Rutgers","56.4%","67.4%","64.7%","52.4%","60.1%","53.2%"
"40","40","Cincinnati","56.2%","64.3%","70.6%","56.1%","56.4%","52.4%"
"41","41","Rhode Island","56.1%","47.8%","58.5%","58.5%","53.9%","55.7%"
"42","42","Arizona","56.1%","48.4%","56.4%","56.7%","55.5%","57.2%"
"43","43","TN Tech","56.0%","49.5%","38.8%","54.8%","57.1%","52.6%"
"44","44","North Texas","56.0%","52.7%","48.1%","56.0%","56.1%","54.5%"
"45","45","Florida St","56.0%","47.5%","54.5%","57.1%","54.6%","53.4%"
"46","46","New Mexico","56.0%","60.7%","39.3%","56.0%","56.0%","51.7%"
"47","47","Texas A&M","55.8%","57.5%","61.1%","56.7%","54.6%","52.5%"
"48","48","Charlotte","55.6%","56.5%","63.3%","55.6%","55.7%","54.4%"
"49","49","New Orleans","55.6%","56.0%","48.3%","53.2%","57.1%","50.5%"
"50","50","N Mex State","55.6%","49.7%","53.6%","56.8%","54.4%","54.1%"
"51","51","Pepperdine","55.5%","59.0%","53.3%","51.7%","58.9%","51.7%"
"52","52","Providence","55.4%","45.7%","37.7%","56.7%","54.2%","49.2%"
"53","53","Norfolk St","55.4%","58.9%","58.7%","56.0%","55.1%","55.4%"
"54","54","Kentucky","55.4%","61.0%","71.9%","57.0%","53.6%","53.5%"
"55","55","Old Dominion","55.3%","59.3%","60.0%","55.4%","55.2%","55.0%"
"56","56","Ohio State","55.3%","53.0%","51.7%","55.4%","55.1%","52.9%"
"57","57","St Bonavent","55.2%","56.9%","47.9%","51.2%","58.5%","57.9%"
"58","58","Fla Gulf Cst","55.1%","54.7%","58.0%","54.2%","56.1%","57.4%"
"59","59","Siena","55.1%","65.3%","78.9%","50.8%","58.6%","56.1%"
"60","60","Lehigh","55.0%","63.7%","74.2%","56.0%","54.2%","52.7%"
"61","61","San Diego St","55.0%","52.4%","69.4%","54.9%","55.0%","54.2%"
"62","62","Florida A&M","54.9%","53.0%","59.4%","52.4%","56.4%","52.2%"
"63","63","La Salle","54.8%","50.8%","60.6%","55.0%","54.7%","51.7%"
"64","64","Harvard","54.8%","54.7%","49.2%","57.0%","53.0%","50.9%"
"65","65","Towson","54.8%","59.2%","63.8%","57.0%","53.3%","48.9%"
