"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Cal Poly","5.6%","4.9%","5.7%","5.4%","5.8%","6.3%"
"2","2","Ohio State","5.8%","8.0%","9.8%","5.1%","6.5%","6.3%"
"3","3","Arkansas","6.3%","6.6%","6.0%","6.2%","6.4%","6.9%"
"4","4","TX A&M-CC","6.3%","9.2%","5.3%","7.6%","5.4%","9.0%"
"5","5","Bucknell","6.4%","5.1%","8.2%","5.9%","6.8%","7.7%"
"6","6","Temple","6.4%","4.0%","0.0%","6.6%","6.1%","7.2%"
"7","7","Duke","6.4%","8.3%","13.0%","5.9%","6.9%","7.1%"
"8","8","Fresno St","6.4%","3.2%","2.9%","5.8%","6.9%","5.4%"
"9","9","Detroit","6.5%","6.6%","6.1%","5.6%","7.1%","7.5%"
"10","10","VA Tech","6.6%","7.0%","6.8%","6.6%","6.5%","6.9%"
"11","11","Iona","6.6%","8.6%","8.7%","6.6%","6.6%","6.7%"
"12","12","Colorado St","6.7%","10.6%","15.7%","6.1%","7.2%","7.2%"
"13","13","Troy","6.8%","4.9%","3.9%","7.3%","6.3%","7.3%"
"14","14","Loyola-MD","6.8%","8.0%","9.6%","6.6%","7.0%","7.9%"
"15","15","Southern","6.8%","7.8%","9.3%","6.9%","6.8%","9.8%"
"16","16","Niagara","6.8%","6.1%","5.8%","6.4%","7.2%","8.0%"
"17","17","Mississippi","6.8%","9.8%","9.6%","7.0%","6.7%","8.0%"
"18","18","Missouri St","6.8%","5.0%","3.1%","5.9%","7.6%","7.2%"
"19","19","San Diego St","6.9%","8.7%","15.6%","5.5%","7.8%","7.1%"
"20","20","Lehigh","6.9%","6.2%","5.9%","5.6%","7.9%","7.0%"
"21","21","Stanford","6.9%","8.5%","10.6%","5.9%","8.0%","8.2%"
"22","22","Louisville","7.0%","6.9%","6.8%","6.6%","7.3%","8.8%"
"23","23","Columbia","7.0%","11.0%","10.3%","6.5%","7.4%","7.6%"
"24","24","S Florida","7.0%","7.9%","6.4%","7.0%","7.1%","10.1%"
"25","25","Michigan","7.1%","7.9%","9.5%","5.0%","8.6%","7.9%"
"26","26","TX Southern","7.1%","5.9%","5.1%","7.2%","7.0%","9.9%"
"27","27","Central Conn","7.1%","12.5%","7.4%","8.6%","6.1%","7.7%"
"28","28","James Mad","7.1%","8.9%","4.1%","8.0%","6.5%","8.9%"
"29","29","VCU","7.2%","7.4%","9.6%","7.1%","7.2%","7.5%"
"30","30","Oakland","7.2%","5.9%","6.8%","6.7%","7.4%","7.1%"
"31","31","Georgia St","7.2%","9.2%","8.5%","7.3%","7.1%","7.2%"
"32","32","Kansas St","7.2%","7.9%","5.5%","7.7%","6.7%","8.9%"
"33","33","N Kentucky","7.2%","4.7%","8.1%","6.2%","7.6%","--"
"34","34","Miami (FL)","7.2%","3.2%","4.0%","7.6%","6.9%","7.8%"
"35","35","LA Tech","7.2%","5.6%","8.8%","7.2%","7.2%","6.8%"
"36","36","Denver","7.2%","6.0%","12.6%","6.0%","8.5%","7.3%"
"37","37","Cincinnati","7.2%","6.7%","2.6%","7.0%","7.5%","6.9%"
"38","38","Wichita St","7.2%","7.5%","10.7%","6.8%","7.5%","7.1%"
"39","39","Wright State","7.2%","9.0%","11.4%","6.5%","7.9%","7.9%"
"40","40","New Mexico","7.2%","6.1%","3.9%","7.3%","7.2%","7.5%"
"41","41","SE Louisiana","7.2%","4.1%","6.2%","3.8%","9.1%","8.1%"
"42","42","High Point","7.3%","6.0%","6.8%","6.9%","7.6%","8.7%"
"43","43","Illinois","7.3%","8.1%","5.6%","7.6%","6.9%","8.3%"
"44","44","Pacific","7.3%","5.9%","9.6%","6.9%","7.5%","7.8%"
"45","45","Sam Hous St","7.3%","9.1%","7.7%","7.6%","7.1%","9.4%"
"46","46","CS Fullerton","7.3%","9.1%","6.1%","6.2%","7.9%","6.0%"
"47","47","Nebraska","7.3%","6.6%","14.6%","6.8%","8.0%","9.0%"
"48","48","San Fransco","7.4%","6.8%","8.9%","6.6%","8.1%","7.2%"
"49","49","Pittsburgh","7.4%","13.7%","12.7%","6.5%","8.5%","7.9%"
"50","50","Sac State","7.4%","8.0%","8.7%","6.5%","8.1%","9.1%"
"51","51","Evansville","7.4%","7.0%","4.9%","7.8%","7.0%","7.5%"
"52","52","Beth-Cook","7.4%","3.1%","2.5%","7.8%","7.2%","6.6%"
"53","53","Geo Mason","7.4%","8.7%","8.7%","7.6%","7.3%","9.4%"
"54","54","Xavier","7.4%","7.6%","3.2%","8.8%","6.1%","8.2%"
"55","55","NC-Grnsboro","7.4%","5.8%","4.7%","8.5%","6.5%","9.0%"
"56","56","NC State","7.4%","8.0%","6.8%","7.8%","7.1%","8.0%"
"57","57","Santa Clara","7.5%","6.7%","4.9%","7.4%","7.5%","6.2%"
"58","58","Arkansas St","7.5%","4.6%","9.2%","7.2%","7.7%","9.2%"
"59","59","Kentucky","7.5%","7.9%","11.5%","6.2%","9.1%","6.9%"
"60","60","Davidson","7.5%","9.4%","7.5%","7.5%","7.5%","7.5%"
"61","61","Kent State","7.5%","7.4%","6.1%","7.8%","7.1%","9.1%"
"62","62","Navy","7.5%","9.7%","1.6%","6.2%","8.4%","8.5%"
"63","63","Quinnipiac","7.5%","7.0%","6.7%","7.3%","7.7%","6.5%"
"64","64","Weber State","7.5%","7.8%","6.6%","6.9%","8.0%","6.1%"
"65","65","Charl South","7.5%","5.7%","7.5%","5.5%","9.1%","6.6%"
"66","66","Clemson","7.5%","5.2%","3.9%","7.4%","7.6%","7.9%"
"67","67","South Dakota","7.5%","8.6%","11.9%","5.8%","8.7%","8.1%"
"68","68","Virginia","7.5%","11.0%","10.4%","7.5%","7.6%","8.7%"
"69","69","Oklahoma St","7.5%","7.4%","10.7%","7.5%","7.6%","8.4%"
"70","70","W Virginia","7.6%","7.2%","9.4%","7.5%","7.6%","8.8%"
"71","71","Bradley","7.6%","5.4%","2.7%","8.5%","6.6%","8.5%"
"72","72","St Fran (NY)","7.6%","7.6%","16.1%","6.6%","8.2%","8.3%"
"73","73","IL-Chicago","7.6%","8.4%","11.2%","6.9%","8.1%","9.1%"
"74","74","McNeese St","7.6%","7.6%","4.1%","6.8%","8.1%","6.6%"
"75","75","Dayton","7.6%","7.9%","8.2%","5.5%","10.1%","6.8%"
"76","76","BYU","7.6%","4.8%","3.7%","7.0%","8.3%","7.4%"
"77","77","Youngs St","7.6%","6.9%","4.6%","7.3%","7.9%","7.5%"
"78","78","La Salle","7.6%","7.0%","5.6%","7.7%","7.6%","7.7%"
"79","79","San Jose St","7.6%","8.5%","6.4%","7.3%","7.9%","6.3%"
"80","80","Wisconsin","7.6%","10.0%","7.8%","7.2%","8.2%","6.2%"
"81","81","Notre Dame","7.6%","7.5%","5.4%","7.6%","7.7%","7.5%"
"82","82","California","7.6%","6.6%","12.4%","6.9%","8.4%","6.5%"
