"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","San Diego St","42.5%","45.0%","48.4%","41.5%","43.5%","43.5%"
"2","2","Vanderbilt","43.1%","45.4%","43.2%","42.4%","43.7%","46.6%"
"3","3","Michigan St","43.3%","49.4%","65.3%","40.6%","45.6%","44.9%"
"4","4","California","44.3%","51.5%","54.8%","41.8%","47.2%","46.8%"
"5","5","Purdue","44.3%","45.2%","44.8%","43.7%","45.1%","45.4%"
"6","6","Connecticut","44.5%","47.8%","54.9%","44.2%","44.8%","45.2%"
"7","7","Kentucky","44.5%","41.5%","53.8%","42.0%","46.8%","39.6%"
"8","8","Valparaiso","44.5%","44.3%","51.9%","44.4%","44.6%","45.2%"
"9","9","UC Irvine","44.6%","38.2%","47.3%","40.6%","46.3%","44.7%"
"10","10","Wichita St","44.7%","46.8%","64.5%","45.0%","44.5%","45.8%"
"11","11","Louisville","44.7%","51.8%","57.7%","41.2%","50.8%","44.0%"
"12","12","Gonzaga","44.8%","41.1%","40.2%","43.3%","45.8%","44.2%"
"13","13","N Mex State","44.8%","49.7%","56.4%","42.4%","47.0%","46.3%"
"14","14","Hawaii","44.9%","43.9%","46.9%","44.7%","45.1%","47.6%"
"15","15","Memphis","44.9%","45.8%","54.2%","42.2%","49.1%","44.4%"
"16","16","Kansas","45.1%","43.5%","44.2%","45.4%","44.9%","44.6%"
"17","17","CS Bakersfld","45.2%","48.0%","59.8%","42.3%","47.3%","48.3%"
"18","18","Seton Hall","45.4%","44.9%","48.2%","45.1%","45.7%","47.7%"
"19","19","Old Dominion","45.5%","48.0%","52.0%","42.9%","47.2%","46.1%"
"20","20","James Mad","45.5%","48.2%","57.1%","45.5%","45.4%","50.2%"
"21","21","Georgia","45.5%","58.5%","57.8%","43.6%","47.9%","44.4%"
"22","22","Jackson St","45.5%","45.6%","47.9%","43.3%","46.6%","48.6%"
"23","23","Cincinnati","45.6%","49.2%","56.0%","45.1%","46.1%","44.1%"
"24","24","Evansville","45.9%","39.6%","51.1%","44.7%","46.8%","49.5%"
"25","25","AR Lit Rock","45.9%","54.3%","67.0%","45.2%","46.4%","51.0%"
"26","26","Monmouth","46.1%","54.3%","60.2%","44.7%","46.8%","47.2%"
"27","27","Nevada","46.1%","46.9%","50.7%","46.2%","46.0%","47.6%"
"28","28","St Marys","46.2%","43.6%","51.0%","45.4%","47.3%","48.0%"
"29","29","Arizona","46.2%","45.0%","43.2%","44.6%","47.9%","45.1%"
"30","30","Coastal Car","46.3%","43.7%","50.0%","44.3%","48.3%","47.7%"
"31","31","Temple","46.5%","48.9%","39.9%","47.2%","45.9%","44.5%"
"32","32","Maryland","46.5%","44.2%","49.2%","45.8%","47.1%","45.5%"
"33","33","Quinnipiac","46.5%","53.5%","45.2%","41.1%","51.2%","45.2%"
"34","34","Northwestern","46.5%","46.6%","48.3%","45.1%","48.2%","48.4%"
"35","35","Alabama","46.6%","54.7%","52.5%","46.3%","46.7%","47.4%"
"36","36","Harvard","46.6%","39.9%","36.0%","43.8%","48.4%","46.6%"
"37","37","Ohio State","46.6%","47.7%","50.0%","43.8%","50.6%","46.4%"
"38","38","St Fran (NY)","46.6%","37.1%","35.1%","45.4%","47.6%","47.4%"
"39","39","S Methodist","46.6%","38.1%","30.3%","45.8%","47.8%","45.7%"
"40","40","Georgetown","46.6%","51.8%","61.0%","44.8%","48.7%","47.1%"
"41","41","UCSB","46.7%","49.1%","44.8%","45.0%","47.4%","47.8%"
"42","42","Villanova","46.7%","46.5%","51.6%","44.7%","48.0%","45.5%"
"43","43","Florida","46.7%","50.0%","53.8%","46.1%","47.2%","46.0%"
"44","44","Yale","46.7%","50.9%","57.0%","46.0%","47.1%","47.6%"
"45","45","Akron","46.8%","41.7%","38.1%","46.1%","47.3%","45.5%"
"46","46","Wagner","46.8%","56.6%","64.0%","44.5%","48.9%","53.4%"
"47","47","Colorado","46.8%","44.7%","44.8%","45.6%","48.0%","48.9%"
"48","48","Ball State","46.8%","47.5%","50.0%","46.0%","47.8%","52.4%"
"49","49","Dayton","46.9%","44.4%","47.2%","46.8%","47.0%","47.2%"
"50","50","TX-Arlington","47.0%","51.0%","50.0%","44.2%","49.0%","47.8%"
"51","51","UNLV","47.1%","53.2%","52.7%","46.3%","47.8%","45.3%"
"52","52","Oklahoma St","47.1%","50.6%","56.2%","46.8%","47.3%","46.5%"
"53","53","Arkansas St","47.1%","54.6%","48.4%","44.0%","49.8%","48.3%"
"54","54","Central FL","47.1%","44.5%","43.0%","47.7%","46.5%","51.3%"
"55","55","Oklahoma","47.2%","53.0%","82.7%","44.8%","48.8%","44.1%"
"56","56","Indiana St","47.2%","42.2%","46.4%","45.3%","48.5%","48.6%"
"57","57","Siena","47.2%","54.7%","52.5%","45.6%","48.5%","51.4%"
"58","58","S Florida","47.2%","48.2%","53.1%","47.7%","46.7%","49.0%"
"59","59","Syracuse","47.3%","52.6%","56.9%","45.6%","48.7%","46.4%"
"60","60","USC","47.3%","52.2%","47.6%","45.2%","49.8%","48.0%"
"61","61","Houston","47.3%","48.6%","59.0%","45.5%","49.6%","49.1%"
"62","62","S Carolina","47.4%","49.7%","60.2%","45.5%","49.9%","44.8%"
"63","63","Texas A&M","47.4%","50.5%","57.9%","46.4%","48.3%","46.8%"
"64","64","Weber State","47.4%","48.7%","54.0%","43.5%","49.5%","50.8%"
"65","65","NC-Wilmgton","47.5%","49.4%","57.4%","46.6%","48.0%","47.9%"
"66","66","LA Monroe","47.5%","49.2%","47.3%","48.6%","47.0%","44.7%"
"67","67","Rhode Island","47.6%","44.0%","51.0%","44.8%","50.9%","43.9%"
"68","68","Stony Brook","47.6%","54.3%","55.6%","48.0%","47.3%","45.9%"
"69","69","N Dakota St","47.7%","42.6%","45.5%","45.4%","48.8%","48.1%"
"70","70","Texas","47.7%","49.3%","58.1%","46.5%","49.1%","42.1%"
"71","71","Fla Gulf Cst","47.7%","44.1%","47.9%","45.7%","49.8%","45.3%"
"72","72","Winthrop","47.7%","39.9%","46.8%","48.6%","47.1%","46.9%"
"73","73","St Peters","47.8%","40.2%","47.4%","45.2%","50.1%","45.2%"
"74","74","Rider","47.8%","42.4%","36.0%","48.9%","47.0%","47.5%"
"75","75","Xavier","47.8%","49.4%","49.2%","49.5%","46.3%","50.0%"
"76","76","Clemson","47.9%","46.5%","50.0%","44.1%","52.5%","45.6%"
"77","77","Southern","47.9%","44.6%","56.2%","48.7%","47.5%","43.9%"
"78","78","Washington","47.9%","51.0%","50.0%","45.9%","50.3%","47.0%"
"79","79","Georgia St","47.9%","59.1%","58.9%","46.8%","48.9%","45.8%"
"80","80","Wisconsin","48.0%","43.3%","43.6%","48.8%","47.1%","47.7%"
"81","81","S Dakota St","48.0%","51.0%","61.1%","46.4%","48.9%","47.2%"
"82","82","Iowa","48.0%","56.2%","68.5%","45.6%","50.2%","45.6%"
"83","83","Utah","48.0%","59.8%","63.1%","45.4%","50.2%","43.0%"
"84","84","Florida Intl","48.1%","52.5%","57.8%","48.1%","48.1%","48.0%"
"85","85","Col Charlestn","48.1%","52.6%","55.0%","45.2%","50.7%","48.1%"
"86","86","Grand Canyon","48.1%","48.2%","45.0%","47.1%","49.3%","49.6%"
"87","87","St Josephs","48.1%","50.3%","45.3%","47.5%","48.6%","48.2%"
"88","88","N Carolina","48.1%","58.0%","66.7%","47.6%","48.5%","45.4%"
"89","89","Tulsa","48.2%","47.9%","45.8%","47.3%","49.0%","45.5%"
"90","90","UC Davis","48.3%","51.3%","63.6%","47.7%","48.8%","48.4%"
