"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Gonzaga","+9.0","+8.7","+1.0","+11.3","+7.4","+9.2"
"2","2","Purdue","+8.5","+0.3","+3.0","+11.9","+5.0","+4.6"
"3","3","Wichita St","+8.5","-0.3","-13.0","+11.1","+6.7","+7.6"
"4","4","Villanova","+8.3","+5.3","-5.0","+13.8","+4.8","+7.2"
"5","5","Ste F Austin","+8.0","+7.0","-1.0","+10.5","+6.7","+6.1"
"6","6","Valparaiso","+7.9","+3.7","-1.0","+9.1","+6.9","+5.0"
"7","7","St Marys","+7.9","+6.7","+2.0","+10.2","+4.6","+4.5"
"8","8","Princeton","+7.4","+8.7","-6.0","+12.4","+3.7","+1.2"
"9","9","Kentucky","+7.4","+3.0","-1.0","+11.4","+3.8","+11.7"
"10","10","Indiana","+7.4","-0.3","-11.0","+15.1","+0.1","+4.8"
"11","11","Vanderbilt","+7.2","-6.3","0.0","+11.7","+2.9","+2.3"
"12","12","W Virginia","+6.8","-0.3","-3.0","+14.8","+0.8","+2.7"
"13","13","Kansas","+6.7","+5.0","-7.0","+7.6","+6.0","+4.5"
"14","14","S Methodist","+6.6","+2.7","-7.0","+8.5","+4.1","+5.2"
"15","15","Butler","+6.5","+0.7","+2.0","+11.6","+1.8","+3.8"
"16","16","N Carolina","+6.5","+7.0","+5.0","+9.5","+4.5","+6.2"
"17","17","VCU","+6.4","-4.7","-13.0","+11.8","+1.5","+3.8"
"18","18","Michigan St","+6.3","+4.0","-6.0","+10.9","+2.4","+4.5"
"19","19","CS Bakersfld","+6.2","+5.7","-7.0","+10.1","+3.7","+0.6"
"20","20","Louisville","+6.2","-3.0","-12.0","+11.0","-1.3","+5.5"
"21","21","California","+6.1","+0.7","-6.0","+11.7","-0.1","-0.9"
"22","22","Geo Wshgtn","+6.0","+6.3","+1.0","+10.3","+1.8","+4.9"
"23","23","Oklahoma","+5.8","+7.7","-14.0","+9.9","+3.0","+6.0"
"24","24","Yale","+5.5","-1.3","-23.0","+10.2","+2.6","+2.8"
"25","25","Duke","+5.4","+5.0","-5.0","+10.6","+0.3","+9.3"
"26","26","TX-Arlington","+5.3","+4.0","+4.0","+8.6","+3.0","+0.6"
"27","27","Hawaii","+5.2","+3.7","-1.0","+8.2","+1.9","+3.2"
"28","28","Iowa","+5.1","-8.7","-25.0","+10.0","+1.1","+7.0"
"29","29","Cincinnati","+5.1","+5.0","-1.0","+10.8","-1.0","+3.1"
"30","30","Xavier","+5.1","+1.0","+3.0","+7.4","+3.0","+3.4"
"31","31","Texas A&M","+4.9","-7.0","-19.0","+9.2","+0.9","+2.1"
"32","32","N Florida","+4.9","-13.0","-32.0","+5.7","+4.3","+2.5"
"33","33","Virginia","+4.9","+8.7","+14.0","+6.2","+4.0","+7.1"
"34","34","S Dakota St","+4.8","-1.0","-12.0","+6.1","+4.2","+3.4"
"35","35","Akron","+4.8","+3.3","+4.0","+8.4","+2.4","+3.9"
"36","36","Oakland","+4.8","+4.0","-7.0","+5.4","+4.4","-1.3"
"37","37","Utah","+4.6","-7.0","-15.0","+10.6","-0.4","+6.9"
"38","38","Old Dominion","+4.5","+3.0","+7.0","+8.5","+1.9","+3.7"
"39","39","Iona","+4.4","-0.7","-12.0","+5.9","+3.5","+2.9"
"40","40","E Washingtn","+4.3","-2.3","+2.0","+10.3","+1.2","+3.0"
"41","41","N Iowa","+4.3","+10.7","+10.0","+5.7","+3.5","+6.3"
"42","42","Miami (FL)","+4.3","+3.0","-6.0","+4.7","+3.9","+1.7"
"43","43","UAB","+4.2","-6.3","-21.0","+5.6","+3.1","-0.9"
"44","44","Houston","+4.2","+4.0","-9.0","+7.0","+0.6","-0.1"
"45","45","Oregon","+4.2","-2.7","-18.0","+9.8","-0.6","+3.2"
"46","46","Creighton","+4.0","+10.3","-1.0","+9.3","-2.3","+0.4"
"47","47","New Mexico","+4.0","+0.3","-1.0","+9.6","-1.6","+2.2"
"48","48","USC","+3.9","+4.0","+1.0","+8.6","-1.3","-4.5"
"49","49","Arizona","+3.9","-3.3","-12.0","+7.9","-0.6","+9.2"
