"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Kentucky","58.2%","53.6%","65.6%","55.3%","60.8%","66.6%"
"2","2","Quinnipiac","60.0%","75.3%","63.3%","55.7%","63.1%","59.3%"
"3","3","Texas","60.9%","54.5%","44.1%","63.4%","58.7%","67.5%"
"4","4","Tennessee","61.0%","56.2%","65.5%","60.2%","61.7%","65.4%"
"5","5","Baylor","61.4%","75.0%","75.0%","60.6%","62.1%","67.1%"
"6","6","UAB","61.8%","70.4%","70.7%","60.4%","63.2%","68.3%"
"7","7","S Mississippi","61.9%","68.5%","64.5%","59.4%","63.4%","63.4%"
"8","8","Cincinnati","61.9%","64.1%","61.8%","58.0%","66.7%","62.5%"
"9","9","Syracuse","62.0%","63.7%","67.7%","60.2%","64.1%","62.6%"
"10","10","S Carolina","62.7%","59.8%","69.0%","62.3%","63.1%","63.8%"
"11","11","N Mex State","63.0%","69.0%","70.0%","60.7%","64.5%","63.7%"
"12","12","Siena","63.0%","63.5%","61.3%","64.3%","61.8%","69.2%"
"13","13","Morehead St","63.2%","64.3%","62.2%","62.1%","63.9%","61.8%"
"14","14","Louisville","63.4%","63.7%","65.5%","62.1%","64.9%","62.6%"
"15","15","Ste F Austin","63.5%","66.7%","72.7%","62.7%","64.0%","67.1%"
"16","16","N Carolina","63.7%","63.8%","69.7%","62.3%","65.2%","67.5%"
"17","17","Iowa","63.7%","68.0%","79.4%","63.0%","64.5%","65.3%"
"18","18","Kansas","63.8%","63.8%","73.0%","65.5%","62.6%","67.2%"
"19","19","Central FL","63.9%","62.1%","71.4%","62.9%","64.9%","66.7%"
"20","20","Texas Tech","64.0%","62.5%","50.0%","61.8%","66.5%","69.7%"
"21","21","Liberty","64.2%","66.7%","74.2%","63.8%","64.4%","73.1%"
"22","22","Pittsburgh","64.4%","77.8%","80.8%","63.4%","65.4%","60.0%"
"23","23","Towson","64.5%","67.3%","70.0%","62.2%","66.2%","62.7%"
"24","24","Indiana","64.7%","69.8%","70.0%","64.1%","65.4%","61.9%"
