"","Rank","Team","2014","Last 3","Last 1","Home","Away","2013"
"1","1","Wisconsin","10.7%","11.5%","14.7%","10.0%","11.2%","11.2%"
"2","2","Temple","12.2%","7.8%","6.4%","11.5%","13.1%","12.9%"
"3","3","Davidson","12.3%","10.8%","8.1%","12.2%","12.3%","14.5%"
"4","4","Cal Poly","12.4%","11.4%","12.4%","12.1%","12.6%","12.5%"
"5","5","Wichita St","12.6%","11.0%","8.8%","11.7%","13.2%","13.7%"
"6","6","Notre Dame","12.8%","14.2%","10.2%","11.8%","13.8%","13.6%"
"7","7","Illinois","13.1%","14.6%","12.8%","12.4%","13.7%","14.1%"
"8","8","VCU","13.2%","14.8%","13.2%","11.1%","14.9%","14.3%"
"9","9","Pittsburgh","13.3%","16.5%","22.9%","12.5%","14.2%","13.7%"
"10","10","Morgan St","13.3%","13.8%","19.4%","12.1%","13.9%","15.3%"
"11","11","Virginia","13.3%","11.2%","6.8%","10.7%","15.6%","14.0%"
"12","12","McNeese St","13.4%","7.6%","10.5%","12.6%","14.0%","15.3%"
"13","13","AR Lit Rock","13.4%","11.4%","9.8%","12.1%","14.8%","16.4%"
"14","14","Kentucky","13.5%","13.0%","9.2%","13.5%","13.4%","14.8%"
"15","15","LA Tech","13.5%","13.6%","8.4%","14.3%","12.9%","13.4%"
"16","16","NC State","13.5%","12.2%","9.4%","13.2%","13.9%","13.3%"
"17","17","Colorado St","13.5%","11.3%","9.1%","14.5%","12.6%","11.9%"
"18","18","St Johns","13.5%","14.6%","13.4%","12.5%","14.5%","13.4%"
"19","19","Hofstra","13.7%","13.1%","10.3%","13.5%","13.8%","15.7%"
"20","20","Miami (FL)","13.7%","12.1%","13.6%","14.4%","13.0%","14.5%"
"21","21","N Colorado","13.7%","11.6%","9.2%","13.4%","14.1%","14.8%"
"22","22","Stanford","13.8%","15.0%","13.0%","13.2%","14.6%","14.6%"
"23","23","Michigan","13.8%","10.1%","8.7%","12.6%","15.4%","13.0%"
"24","24","Central Mich","13.9%","10.1%","10.5%","15.0%","12.7%","14.4%"
"25","25","E Washingtn","13.9%","14.8%","11.4%","15.0%","13.2%","15.2%"
"26","26","Villanova","13.9%","11.8%","6.6%","12.9%","14.6%","14.8%"
"27","27","Gonzaga","13.9%","12.9%","19.4%","12.6%","14.7%","15.1%"
"28","28","NW State","13.9%","14.6%","12.2%","13.6%","14.1%","14.6%"
"29","29","Iowa State","13.9%","10.9%","14.0%","14.5%","13.3%","12.7%"
"30","30","Mississippi","14.0%","13.6%","9.6%","13.1%","14.8%","13.4%"
"31","31","Incarnate Word","14.0%","18.3%","19.0%","12.6%","14.9%","16.0%"
"32","32","Duke","14.0%","11.6%","10.6%","14.2%","13.8%","12.2%"
"33","33","Richmond","14.0%","12.0%","10.0%","13.0%","15.5%","14.2%"
"34","34","Buffalo","14.1%","14.0%","23.3%","11.2%","16.0%","15.7%"
"35","35","Georgia St","14.1%","12.4%","13.6%","12.9%","14.8%","10.6%"
"36","36","SC Upstate","14.1%","19.6%","22.6%","14.6%","13.6%","15.5%"
"37","37","N Dakota St","14.1%","15.6%","18.1%","13.4%","14.5%","13.6%"
"38","38","Boise State","14.2%","15.9%","13.2%","13.1%","14.8%","12.8%"
"39","39","Arizona","14.2%","11.7%","14.7%","14.7%","13.7%","13.2%"
"40","40","Arkansas","14.2%","18.0%","21.4%","13.1%","15.6%","13.5%"
"41","41","Portland St","14.3%","13.8%","11.9%","13.2%","15.0%","15.1%"
"42","42","Iowa","14.3%","12.0%","15.1%","14.8%","13.8%","13.3%"
"43","43","South Dakota","14.4%","12.3%","14.6%","11.6%","15.9%","16.8%"
"44","44","Butler","14.4%","11.6%","8.9%","14.2%","14.6%","13.1%"
"45","45","Louisville","14.4%","9.5%","10.4%","14.7%","14.1%","12.8%"
"46","46","Charl South","14.5%","17.1%","16.9%","14.0%","14.8%","13.9%"
"47","47","UCSB","14.5%","12.5%","9.4%","14.3%","14.5%","15.3%"
"48","48","Murray St","14.5%","16.3%","11.6%","13.7%","15.0%","15.4%"
"49","49","Old Dominion","14.5%","14.3%","7.8%","14.5%","14.6%","17.2%"
"50","50","Indiana","14.6%","12.4%","15.6%","15.2%","13.7%","18.5%"
"51","51","California","14.6%","13.5%","18.1%","14.8%","14.3%","13.1%"
"52","52","Sac State","14.6%","11.7%","8.2%","13.8%","15.2%","15.3%"
"53","53","Ohio State","14.6%","15.5%","17.0%","14.7%","14.5%","15.3%"
"54","54","Holy Cross","14.7%","13.5%","11.8%","14.5%","14.7%","15.8%"
"55","55","BYU","14.7%","16.7%","17.1%","15.1%","14.3%","13.0%"
"56","56","Oregon","14.7%","15.4%","11.3%","14.7%","14.6%","14.0%"
"57","57","Utah State","14.7%","15.5%","14.6%","13.8%","15.6%","14.8%"
"58","58","Drexel","14.8%","10.6%","19.3%","14.5%","15.0%","11.2%"
"59","59","N Arizona","14.8%","13.2%","16.7%","14.1%","15.3%","16.9%"
"60","60","S Dakota St","14.8%","9.8%","10.9%","15.4%","14.5%","15.5%"
"61","61","Santa Clara","14.8%","11.9%","12.0%","13.4%","15.9%","13.4%"
"62","62","Coastal Car","14.8%","14.0%","8.6%","13.9%","15.4%","17.1%"
"63","63","Michigan St","14.8%","13.6%","18.3%","14.6%","15.0%","14.9%"
"64","64","Alcorn State","14.9%","15.9%","18.0%","14.2%","15.2%","15.5%"
