"","Rank","Team","2016","Last 3","Last 1","Home","Away","2015"
"1","1","Cincinnati","5.2%","4.2%","0.0%","4.9%","5.6%","7.4%"
"2","2","Col Charlestn","5.5%","9.2%","7.4%","4.9%","6.0%","7.9%"
"3","3","Santa Clara","5.9%","5.6%","4.6%","6.2%","5.7%","7.3%"
"4","4","NC-Wilmgton","6.0%","5.2%","7.4%","6.2%","5.9%","6.8%"
"5","5","Iowa State","6.3%","6.8%","11.5%","6.5%","6.0%","7.5%"
"6","6","Kentucky","6.3%","7.2%","6.1%","7.3%","5.1%","6.1%"
"7","7","Dayton","6.4%","9.7%","12.3%","5.1%","7.7%","6.9%"
"8","8","Iona","6.4%","6.5%","8.2%","7.1%","6.0%","7.9%"
"9","9","Stony Brook","6.5%","9.8%","10.7%","7.0%","5.9%","8.1%"
"10","10","SE Missouri","6.5%","5.4%","6.6%","6.3%","6.7%","9.2%"
"11","11","Michigan","6.5%","6.2%","9.2%","5.7%","7.7%","6.1%"
"12","12","Weber State","6.6%","6.6%","7.2%","7.7%","5.9%","8.4%"
"13","13","S Car State","6.6%","7.3%","10.5%","4.5%","7.6%","6.2%"
"14","14","Arkansas","6.7%","3.8%","4.3%","6.7%","6.6%","6.9%"
"15","15","Duke","6.7%","8.1%","5.4%","6.6%","6.8%","6.4%"
"16","16","Morehead St","6.7%","5.4%","2.9%","7.6%","6.0%","7.7%"
"17","17","Princeton","6.7%","4.6%","3.2%","6.5%","6.9%","7.9%"
"18","18","Florida St","6.8%","7.0%","6.3%","5.8%","8.2%","7.2%"
"19","19","South Dakota","6.8%","5.1%","5.6%","6.3%","7.1%","7.0%"
"20","20","GA Southern","6.8%","5.8%","4.2%","6.4%","7.0%","6.4%"
"21","21","Arizona","6.8%","4.9%","1.4%","6.3%","7.3%","7.5%"
"22","22","TX Southern","6.8%","4.0%","4.2%","6.1%","7.1%","8.9%"
"23","23","Stetson","6.8%","6.0%","5.8%","6.5%","7.0%","8.2%"
"24","24","Arizona St","6.9%","6.1%","5.8%","6.5%","7.3%","8.1%"
"25","25","Charl South","6.9%","4.4%","6.4%","6.1%","7.5%","7.9%"
"26","26","Cal Poly","6.9%","8.0%","9.5%","7.8%","6.5%","7.2%"
"27","27","California","7.0%","9.0%","10.7%","5.9%","8.8%","7.1%"
"28","28","Ohio State","7.0%","8.0%","6.7%","5.9%","8.8%","7.1%"
"29","29","San Diego","7.0%","5.7%","9.6%","6.8%","7.4%","8.8%"
"30","30","NC Central","7.1%","8.3%","3.3%","8.1%","6.4%","7.6%"
"31","31","N Mex State","7.1%","3.2%","3.7%","5.1%","9.5%","7.9%"
"32","32","Houston","7.1%","8.8%","5.7%","7.4%","6.7%","7.3%"
"33","33","Liberty","7.1%","7.4%","5.0%","6.8%","7.4%","10.5%"
"34","34","Middle Tenn","7.1%","6.4%","5.4%","8.1%","6.3%","8.3%"
"35","35","Butler","7.2%","7.5%","6.2%","5.8%","8.6%","6.4%"
"36","36","Miss State","7.2%","10.5%","8.3%","5.9%","8.9%","8.8%"
"37","37","Cleveland St","7.2%","6.5%","2.9%","7.3%","7.1%","9.4%"
"38","38","Oregon","7.2%","5.1%","5.8%","7.3%","7.1%","6.2%"
"39","39","Gonzaga","7.2%","4.9%","5.8%","7.5%","6.9%","8.3%"
"40","40","Louisville","7.2%","9.1%","9.4%","7.7%","6.6%","8.1%"
"41","41","Wichita St","7.2%","5.2%","4.6%","6.9%","7.5%","6.7%"
"42","42","Maryland BC","7.2%","7.0%","5.9%","7.8%","6.8%","8.9%"
"43","43","Maryland ES","7.2%","4.8%","1.6%","7.0%","7.3%","9.4%"
"44","44","Missouri","7.2%","8.7%","8.0%","7.1%","7.4%","8.2%"
"45","45","St Bonavent","7.2%","6.8%","2.9%","7.1%","7.4%","7.5%"
"46","46","NC-Asheville","7.2%","7.1%","1.5%","8.6%","6.3%","9.4%"
"47","47","Savannah St","7.3%","7.5%","8.7%","6.4%","7.7%","9.8%"
"48","48","Central Mich","7.3%","5.6%","5.8%","6.3%","8.0%","6.3%"
"49","49","Hofstra","7.3%","4.6%","4.4%","7.9%","6.9%","7.6%"
"50","50","Coastal Car","7.3%","4.7%","2.7%","8.5%","6.2%","8.9%"
"51","51","Beth-Cook","7.3%","6.5%","5.6%","7.6%","7.1%","7.7%"
"52","52","VA Tech","7.4%","9.9%","7.2%","6.5%","8.6%","7.9%"
"53","53","Jackson St","7.4%","4.0%","8.3%","6.4%","7.9%","8.4%"
"54","54","Illinois","7.4%","6.1%","8.0%","6.4%","8.5%","6.9%"
"55","55","W Virginia","7.4%","8.0%","10.2%","7.1%","7.8%","9.6%"
"56","56","Montana","7.4%","5.6%","5.6%","6.8%","7.8%","9.1%"
"57","57","Pacific","7.4%","9.1%","7.1%","8.3%","6.7%","8.3%"
"58","58","S Methodist","7.4%","4.0%","5.6%","8.1%","6.4%","10.9%"
"59","59","Clemson","7.4%","6.8%","2.8%","7.0%","8.0%","7.7%"
"60","60","IUPUI","7.4%","9.2%","12.0%","7.6%","7.4%","10.3%"
"61","61","S Utah","7.5%","3.3%","5.1%","8.1%","7.1%","8.4%"
"62","62","Old Dominion","7.5%","5.5%","6.3%","7.0%","7.9%","6.5%"
"63","63","St Peters","7.5%","8.8%","9.4%","7.6%","7.4%","9.4%"
"64","64","San Diego St","7.5%","8.2%","9.7%","7.2%","7.8%","8.7%"
"65","65","S Illinois","7.5%","9.3%","6.8%","7.0%","8.0%","8.2%"
"66","66","San Fransco","7.5%","9.2%","8.7%","7.5%","7.5%","6.9%"
"67","67","Montana St","7.5%","9.8%","10.2%","6.5%","8.5%","8.0%"
"68","68","St Fran (NY)","7.5%","6.4%","11.5%","7.2%","7.8%","9.1%"
"69","69","Prairie View","7.5%","8.1%","7.9%","7.6%","7.5%","10.1%"
"70","70","Cal St Nrdge","7.6%","7.3%","9.0%","6.6%","8.3%","8.7%"
"71","71","Portland St","7.6%","8.8%","4.2%","8.3%","7.1%","9.2%"
"72","72","S Alabama","7.6%","6.0%","3.1%","7.5%","7.6%","8.1%"
"73","73","Youngs St","7.6%","6.4%","8.2%","7.2%","7.8%","7.9%"
"74","74","Texas Tech","7.6%","9.2%","9.3%","7.1%","8.3%","9.4%"
"75","75","Holy Cross","7.6%","6.7%","8.8%","7.5%","7.6%","8.0%"
"76","76","Florida","7.6%","8.0%","9.7%","9.9%","6.6%","7.4%"
"77","77","Idaho","7.6%","4.6%","2.7%","8.7%","6.8%","10.8%"
"78","78","Temple","7.6%","8.2%","10.1%","8.2%","7.0%","6.4%"
"79","79","Nevada","7.6%","3.7%","2.7%","7.9%","7.5%","8.0%"
"80","80","Towson","7.6%","6.7%","6.2%","8.3%","7.1%","7.4%"
"81","81","Indiana St","7.6%","6.1%","13.0%","7.6%","7.7%","8.4%"
"82","82","Pittsburgh","7.7%","10.3%","10.5%","7.5%","7.8%","8.3%"
"83","83","Canisius","7.7%","9.6%","11.0%","7.6%","7.7%","7.3%"
"84","84","Loyola-Chi","7.7%","9.8%","15.4%","6.6%","8.5%","8.5%"
"85","85","SC Upstate","7.7%","4.5%","6.8%","8.6%","7.1%","9.3%"
"86","86","Villanova","7.7%","6.9%","5.7%","7.5%","7.8%","8.4%"
"87","87","Minnesota","7.7%","9.3%","10.7%","8.2%","6.7%","7.8%"
"88","88","Monmouth","7.7%","8.3%","6.6%","7.4%","8.0%","7.7%"
"89","89","Marshall","7.7%","11.3%","12.9%","7.0%","8.4%","8.2%"
"90","90","Arkansas St","7.7%","7.6%","9.2%","7.8%","7.7%","8.6%"
"91","91","TN State","7.7%","7.9%","8.3%","7.6%","7.8%","7.9%"
"92","92","TX El Paso","7.7%","8.6%","2.7%","6.1%","9.4%","7.0%"
"93","93","Notre Dame","7.7%","7.4%","4.7%","8.3%","7.0%","8.1%"
"94","94","TN Tech","7.8%","7.8%","5.8%","8.2%","7.4%","8.9%"
"95","95","Coppin State","7.8%","6.8%","2.5%","6.7%","8.2%","7.4%"
"96","96","Murray St","7.8%","5.9%","7.5%","7.5%","7.9%","8.2%"
"97","97","IPFW","7.8%","8.9%","6.6%","6.7%","8.8%","7.9%"
"98","98","Austin Peay","7.8%","7.3%","10.4%","6.3%","8.8%","10.0%"
"99","99","Rhode Island","7.8%","8.1%","7.0%","8.7%","6.9%","8.6%"
"100","100","Vanderbilt","7.9%","8.5%","8.3%","7.0%","8.8%","7.9%"
"101","101","WI-Grn Bay","7.9%","7.5%","6.1%","7.8%","7.9%","7.6%"
"102","102","VCU","7.9%","4.3%","2.8%","7.2%","8.6%","7.9%"
"103","103","Hampton","7.9%","7.4%","3.7%","7.5%","8.2%","7.6%"
"104","104","E Illinois","7.9%","8.0%","10.9%","6.7%","8.9%","9.0%"
"105","105","St Josephs","7.9%","6.7%","4.1%","7.7%","8.1%","6.2%"
"106","106","W Kentucky","7.9%","7.9%","7.4%","7.1%","8.6%","8.9%"
"107","107","Niagara","7.9%","5.4%","6.3%","8.8%","7.4%","8.7%"
"108","108","Auburn","7.9%","9.2%","8.0%","7.7%","8.2%","8.1%"
"109","109","Baylor","8.0%","9.9%","10.2%","6.7%","9.4%","9.3%"
"110","110","USC","8.0%","8.8%","11.9%","7.7%","8.2%","7.6%"
"111","111","Belmont","8.0%","5.1%","3.3%","8.7%","7.4%","9.6%"
"112","112","Virginia","8.0%","6.0%","8.3%","8.6%","7.3%","8.6%"
"113","113","UCSB","8.0%","8.5%","4.7%","6.8%","8.9%","7.4%"
