"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Belmont","56.9%","57.1%","50.0%","59.0%","55.6%","54.4%"
"2","2","Denver","56.0%","52.9%","46.9%","57.0%","55.0%","55.5%"
"3","3","Creighton","55.7%","41.1%","41.2%","60.6%","51.4%","54.7%"
"4","4","Valparaiso","55.7%","54.2%","41.4%","55.6%","55.7%","54.9%"
"5","5","E Kentucky","55.4%","48.6%","60.9%","59.0%","51.9%","50.1%"
"6","6","Gonzaga","55.0%","46.4%","36.1%","58.2%","52.2%","51.8%"
"7","7","Bryant","54.9%","55.4%","51.5%","60.8%","48.8%","47.8%"
"8","8","Ohio","54.3%","44.3%","39.0%","56.6%","51.7%","47.7%"
"9","9","Florida","54.3%","47.6%","45.7%","57.1%","52.4%","53.0%"
"10","10","Weber State","53.7%","52.9%","57.9%","57.2%","50.3%","49.7%"
"11","11","Michigan","53.3%","48.8%","44.8%","53.5%","53.2%","54.0%"
"12","12","LIU-Brooklyn","53.0%","57.3%","41.9%","53.0%","53.0%","52.1%"
"13","13","Air Force","52.9%","43.5%","45.9%","61.2%","46.0%","51.8%"
"14","14","Kentucky","52.9%","47.7%","63.3%","56.2%","48.5%","52.7%"
"15","15","Kansas","52.9%","54.3%","60.0%","53.0%","52.7%","52.5%"
"16","16","NC State","52.8%","53.4%","64.1%","56.0%","49.9%","49.4%"
"17","17","Stetson","52.8%","49.5%","45.7%","53.6%","52.0%","50.5%"
"18","18","Arizona St","52.5%","51.4%","43.8%","53.7%","50.9%","50.2%"
"19","19","N Dakota St","52.3%","49.0%","48.7%","58.2%","49.5%","53.8%"
"20","20","Fla Gulf Cst","52.3%","52.8%","48.5%","55.7%","50.1%","50.1%"
"21","21","St Marys","52.3%","40.4%","37.2%","55.2%","49.7%","54.9%"
"22","22","Murray St","52.2%","53.3%","66.7%","48.6%","54.7%","50.4%"
"23","23","Wm & Mary","52.1%","60.4%","60.9%","54.6%","50.5%","46.7%"
"24","24","Akron","52.1%","49.5%","46.7%","55.3%","49.3%","50.2%"
"25","25","Indiana","52.0%","50.0%","40.6%","55.4%","48.2%","51.5%"
"26","26","Davidson","52.0%","56.2%","44.8%","55.3%","49.9%","51.2%"
"27","27","Montana","52.0%","50.6%","30.4%","52.2%","51.8%","50.3%"
"28","28","Iowa State","51.9%","50.0%","40.7%","53.8%","50.1%","50.3%"
"29","29","Maryland","51.9%","48.6%","42.9%","56.2%","46.7%","46.1%"
"30","30","CS Fullerton","51.8%","49.5%","50.0%","51.0%","52.2%","50.1%"
"31","31","S Mississippi","51.8%","48.8%","37.0%","51.4%","52.0%","43.1%"
"32","32","Illinois St","51.7%","45.6%","30.6%","55.2%","48.1%","48.3%"
"33","33","Utah State","51.6%","59.6%","66.7%","50.6%","52.9%","51.8%"
"34","34","UC Davis","51.6%","46.0%","45.8%","52.9%","50.6%","43.2%"
"35","35","Marquette","51.6%","44.3%","31.0%","56.3%","47.6%","50.0%"
"36","36","Harvard","51.5%","39.3%","27.5%","55.2%","48.7%","52.1%"
"37","37","Pittsburgh","51.5%","53.8%","48.6%","53.4%","49.1%","50.4%"
"38","38","Idaho","51.4%","57.3%","57.7%","51.1%","51.6%","51.1%"
"39","39","Missouri","51.4%","48.1%","50.0%","53.2%","49.5%","56.9%"
"40","40","Baylor","51.1%","55.3%","66.7%","53.8%","48.0%","50.2%"
"41","41","Memphis","51.1%","43.8%","34.1%","53.0%","49.1%","53.9%"
"42","42","Dayton","51.1%","55.8%","49.0%","51.2%","51.0%","50.2%"
"43","43","Detroit","51.1%","51.2%","47.4%","49.6%","52.2%","49.7%"
"44","44","Louisville","51.0%","61.0%","54.2%","52.6%","49.9%","47.2%"
"45","45","Central FL","50.9%","44.4%","42.4%","52.5%","48.5%","49.1%"
"46","46","Ste F Austin","50.9%","54.7%","47.5%","49.9%","51.5%","49.7%"
"47","47","Duke","50.8%","41.7%","41.7%","51.9%","50.0%","51.0%"
"48","48","Wyoming","50.8%","46.9%","50.0%","52.4%","49.1%","51.6%"
"49","49","E Carolina","50.7%","58.3%","68.6%","51.4%","49.9%","47.3%"
"50","50","TX Southern","50.7%","50.0%","59.4%","54.2%","48.0%","45.5%"
"51","51","Notre Dame","50.6%","44.8%","52.9%","53.4%","46.8%","49.3%"
"52","52","Miami (FL)","50.6%","40.2%","37.8%","52.4%","49.3%","48.0%"
"53","53","Arizona","50.6%","53.9%","50.0%","50.9%","50.3%","47.6%"
"54","54","VCU","50.5%","48.8%","47.6%","51.6%","49.5%","46.0%"
"55","55","S Dakota St","50.5%","58.6%","57.6%","49.5%","51.1%","50.8%"
"56","56","Iona","50.4%","47.8%","45.9%","51.8%","49.7%","55.7%"
"57","57","Michigan St","50.4%","50.4%","44.7%","54.4%","47.0%","52.1%"
"58","58","Utah Val St","50.3%","49.1%","55.8%","51.5%","49.7%","45.7%"
"59","59","Mt St Marys","50.3%","44.6%","48.6%","52.4%","49.0%","47.7%"
"60","60","Houston","50.3%","49.7%","54.9%","50.1%","50.5%","50.2%"
"61","61","Butler","50.3%","43.4%","40.6%","52.4%","48.9%","47.0%"
