"","Rank","Team","2014","Last 3","Last 1","Home","Away","2013"
"1","1","Texas","37.7%","38.4%","34.3%","35.4%","40.2%","42.9%"
"2","2","Kentucky","39.1%","43.8%","51.6%","37.5%","40.4%","44.9%"
"3","3","Virginia","40.1%","52.3%","39.3%","36.8%","43.0%","42.0%"
"4","4","NC Central","41.3%","39.5%","50.0%","37.1%","43.7%","43.2%"
"5","5","Utah","41.4%","48.4%","47.2%","39.4%","43.2%","46.7%"
"6","6","Quinnipiac","41.9%","38.2%","41.9%","39.1%","45.7%","46.5%"
"7","7","Gonzaga","42.0%","43.4%","35.1%","38.5%","44.3%","43.3%"
"8","8","UNLV","42.0%","36.4%","41.2%","39.5%","44.6%","44.2%"
"9","9","Vermont","42.2%","52.0%","51.2%","41.1%","43.3%","44.0%"
"10","10","Cincinnati","42.2%","43.6%","41.0%","41.3%","43.2%","43.2%"
"11","11","Oklahoma","42.2%","40.6%","43.3%","40.5%","43.6%","48.8%"
"12","12","Purdue","42.3%","40.8%","41.2%","39.7%","44.8%","46.6%"
"13","13","Valparaiso","42.3%","43.0%","52.6%","42.5%","42.2%","43.8%"
"14","14","San Diego St","42.3%","52.4%","58.5%","40.8%","43.5%","43.5%"
"15","15","UC Irvine","42.4%","40.5%","45.0%","43.2%","42.0%","39.2%"
"16","16","TX Christian","42.4%","50.8%","59.0%","40.3%","45.4%","49.8%"
"17","17","Wichita St","42.6%","44.4%","60.0%","42.1%","43.0%","43.6%"
"18","18","Arizona","42.7%","49.0%","48.1%","40.1%","44.7%","40.2%"
"19","19","Tulsa","42.8%","36.0%","44.0%","42.1%","43.5%","43.2%"
"20","20","Connecticut","42.8%","44.2%","57.1%","39.9%","45.2%","42.2%"
"21","21","S Methodist","42.9%","38.8%","37.0%","42.5%","43.4%","42.7%"
"22","22","Stony Brook","43.0%","41.6%","48.7%","42.5%","43.3%","47.3%"
"23","23","Georgia St","43.1%","50.7%","76.2%","36.3%","46.7%","48.3%"
"24","24","Georgetown","43.1%","51.7%","58.3%","42.8%","43.5%","46.8%"
"25","25","S Carolina","43.2%","40.6%","52.9%","41.4%","44.6%","49.4%"
"26","26","Cornell","43.2%","54.3%","58.1%","38.7%","45.9%","54.4%"
"27","27","Georgia","43.2%","42.0%","48.7%","42.5%","43.9%","44.8%"
"28","28","Temple","43.3%","42.6%","44.7%","40.8%","45.7%","52.1%"
"29","29","Louisville","43.3%","41.3%","45.9%","40.4%","46.4%","44.3%"
"30","30","Kansas","43.4%","46.6%","48.4%","42.6%","43.9%","44.3%"
"31","31","Mississippi","43.5%","40.8%","48.5%","43.6%","43.4%","46.2%"
"32","32","Penn State","43.6%","32.5%","46.2%","44.2%","43.0%","44.9%"
"33","33","NC State","43.6%","44.2%","57.1%","42.5%","45.1%","47.3%"
"34","34","Iowa","43.7%","47.3%","61.1%","40.2%","47.5%","47.3%"
"35","35","Southern","43.7%","43.2%","40.9%","40.7%","45.0%","41.4%"
"36","36","Michigan St","43.8%","45.0%","60.0%","43.4%","44.0%","43.5%"
"37","37","Akron","43.8%","39.0%","41.7%","43.1%","44.4%","47.1%"
"38","38","Clemson","43.8%","55.2%","63.0%","42.2%","45.8%","44.3%"
"39","39","Northwestern","43.8%","47.0%","48.5%","42.5%","45.6%","45.2%"
"40","40","Memphis","43.8%","45.0%","47.2%","42.4%","45.7%","49.2%"
"41","41","Sam Hous St","43.9%","50.0%","54.3%","42.4%","45.1%","49.5%"
"42","42","LSU","44.0%","47.2%","54.8%","43.5%","44.6%","43.8%"
