"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Cal Poly","6.4%","5.6%","6.7%","6.2%","6.6%","7.4%"
"2","2","Ohio State","6.6%","8.7%","10.8%","5.9%","7.4%","7.2%"
"3","3","Bucknell","7.2%","5.6%","8.7%","6.7%","7.5%","8.6%"
"4","4","Duke","7.2%","9.0%","14.2%","6.6%","7.6%","8.2%"
"5","5","TX A&M-CC","7.2%","10.1%","5.9%","8.6%","6.2%","10.2%"
"6","6","Arkansas","7.2%","7.5%","7.0%","7.1%","7.3%","7.8%"
"7","7","Temple","7.2%","4.5%","0.0%","7.5%","6.9%","8.2%"
"8","8","Fresno St","7.3%","3.9%","3.3%","6.6%","7.8%","6.1%"
"9","9","Detroit","7.4%","7.4%","7.1%","6.4%","8.1%","8.6%"
"10","10","VA Tech","7.4%","7.8%","7.2%","7.4%","7.5%","7.9%"
"11","11","Iona","7.5%","9.5%","9.6%","7.4%","7.5%","7.5%"
"12","12","Southern","7.5%","8.4%","9.4%","7.8%","7.4%","10.7%"
"13","13","Lehigh","7.6%","6.7%","6.4%","6.1%","8.7%","7.8%"
"14","14","Missouri St","7.7%","5.5%","3.3%","6.6%","8.5%","8.1%"
"15","15","Troy","7.8%","5.4%","4.3%","8.4%","7.2%","8.5%"
"16","16","Niagara","7.8%","7.0%","6.9%","7.2%","8.3%","9.2%"
"17","17","Denver","7.9%","6.6%","14.2%","6.5%","9.3%","7.9%"
"18","18","San Diego St","7.9%","10.1%","18.5%","6.3%","9.0%","8.0%"
"19","19","Mississippi","7.9%","11.3%","11.3%","8.2%","7.6%","9.3%"
"20","20","Central Conn","7.9%","14.1%","8.5%","9.4%","6.9%","8.8%"
"21","21","Loyola-MD","7.9%","9.4%","11.9%","7.6%","8.2%","9.2%"
"22","22","Columbia","7.9%","13.1%","12.3%","7.4%","8.4%","8.5%"
"23","23","Stanford","8.0%","9.8%","12.1%","6.9%","9.1%","9.4%"
"24","24","CS Fullerton","8.0%","10.1%","6.7%","6.7%","8.7%","6.9%"
"25","25","Colorado St","8.0%","12.1%","17.4%","7.2%","8.7%","7.9%"
"26","26","Wright State","8.0%","9.7%","12.1%","7.3%","8.7%","8.7%"
"27","27","James Mad","8.0%","10.1%","4.7%","9.0%","7.4%","10.0%"
"28","28","N Kentucky","8.0%","5.3%","8.9%","6.9%","8.5%","--"
"29","29","Michigan","8.0%","9.1%","11.6%","5.7%","9.8%","8.9%"
"30","30","SE Louisiana","8.0%","4.5%","6.7%","4.2%","10.1%","9.2%"
"31","31","S Florida","8.1%","9.6%","8.7%","8.1%","8.0%","11.5%"
"32","32","San Fransco","8.1%","7.6%","10.4%","7.3%","8.8%","8.1%"
"33","33","TX Southern","8.1%","6.6%","5.6%","8.2%","8.0%","11.2%"
"34","34","Georgia St","8.1%","10.2%","9.0%","8.1%","8.1%","8.3%"
"35","35","New Mexico","8.1%","6.9%","4.7%","8.2%","8.1%","8.5%"
"36","36","Oakland","8.2%","6.6%","7.5%","7.5%","8.5%","8.0%"
"37","37","Miami (FL)","8.2%","3.9%","4.9%","8.6%","7.9%","8.9%"
"38","38","Louisville","8.2%","7.9%","8.1%","7.9%","8.4%","10.3%"
"39","39","Pacific","8.2%","6.7%","11.0%","7.7%","8.6%","8.9%"
"40","40","Nebraska","8.2%","7.3%","16.5%","7.7%","8.9%","10.1%"
"41","41","South Dakota","8.3%","9.5%","13.1%","6.3%","9.5%","8.9%"
"42","42","Navy","8.3%","10.7%","1.8%","7.0%","9.3%","9.6%"
"43","43","Davidson","8.4%","10.0%","8.0%","8.5%","8.2%","8.6%"
"44","44","LA Tech","8.4%","6.8%","10.2%","8.1%","8.5%","7.6%"
"45","45","Weber State","8.4%","8.7%","7.4%","7.7%","9.0%","6.7%"
"46","46","High Point","8.4%","6.9%","8.0%","8.1%","8.6%","9.9%"
"47","47","Illinois","8.4%","9.4%","7.1%","8.9%","7.9%","9.4%"
"48","48","Evansville","8.4%","8.2%","6.0%","8.9%","7.9%","8.3%"
"49","49","Sac State","8.4%","9.5%","10.2%","7.4%","9.2%","10.2%"
"50","50","Virginia","8.4%","12.3%","11.9%","8.3%","8.6%","9.6%"
"51","51","VCU","8.4%","8.5%","10.6%","8.4%","8.5%","8.7%"
"52","52","Xavier","8.4%","8.5%","3.7%","9.9%","7.0%","9.2%"
"53","53","IL-Chicago","8.5%","9.1%","12.1%","7.8%","9.1%","10.4%"
"54","54","Wichita St","8.5%","8.9%","12.9%","8.1%","8.8%","8.0%"
"55","55","NC-Grnsboro","8.5%","6.7%","5.7%","9.9%","7.3%","10.3%"
"56","56","NC State","8.5%","8.9%","7.6%","8.9%","8.1%","9.3%"
"57","57","Youngs St","8.5%","7.7%","5.3%","8.1%","8.8%","8.3%"
"58","58","Geo Mason","8.5%","10.1%","10.8%","8.7%","8.3%","10.7%"
"59","59","Kansas St","8.5%","9.4%","6.7%","9.2%","7.9%","10.5%"
"60","60","Sam Hous St","8.5%","10.5%","8.6%","8.8%","8.4%","10.6%"
"61","61","La Salle","8.6%","7.6%","6.1%","8.7%","8.5%","8.5%"
"62","62","Cincinnati","8.6%","7.7%","3.1%","8.3%","8.9%","8.1%"
"63","63","Santa Clara","8.6%","7.5%","5.4%","8.6%","8.5%","7.1%"
"64","64","Oklahoma St","8.6%","8.3%","11.3%","8.5%","8.6%","9.2%"
"65","65","Kentucky","8.6%","9.2%","12.7%","7.1%","10.4%","8.0%"
"66","66","Bradley","8.6%","6.3%","3.2%","9.6%","7.5%","9.6%"
"67","67","Beth-Cook","8.6%","3.6%","3.0%","9.0%","8.4%","7.6%"
"68","68","Kent State","8.6%","8.7%","7.5%","9.0%","8.1%","10.3%"
"69","69","Clemson","8.6%","5.8%","4.5%","8.5%","8.7%","9.1%"
"70","70","Dayton","8.7%","8.7%","9.3%","6.4%","11.3%","7.9%"
"71","71","Arkansas St","8.7%","5.2%","10.1%","8.4%","8.9%","10.5%"
"72","72","Mt St Marys","8.7%","9.7%","15.2%","6.9%","9.7%","12.2%"
"73","73","UCLA","8.7%","6.6%","9.6%","9.2%","8.1%","8.6%"
"74","74","BYU","8.7%","5.7%","4.3%","8.0%","9.5%","8.3%"
"75","75","Boston Col","8.7%","10.7%","11.3%","8.4%","9.1%","11.2%"
"76","76","Penn State","8.7%","7.8%","9.4%","7.7%","10.0%","8.5%"
"77","77","Charl South","8.7%","6.5%","8.7%","6.4%","10.5%","7.5%"
"78","78","Rob Morris","8.7%","5.2%","4.4%","9.0%","8.5%","9.4%"
"79","79","Notre Dame","8.7%","8.5%","6.1%","8.7%","8.7%","8.6%"
