"","Rank","Team","2014","Last 3","Last 1","Home","Away","2013"
"1","1","Kentucky","1.000","1.000","--","1.000","1.000","0.429"
"2","2","NW State","1.000","--","--","1.000","1.000","0.286"
"3","3","Oregon","1.000","--","--","1.000","1.000","0.375"
"4","4","Charl South","1.000","1.000","--","1.000","1.000","0.200"
"5","5","UC Davis","1.000","1.000","--","1.000","1.000","0.571"
"6","6","Loyola-Chi","0.900","1.000","1.000","0.750","1.000","0.308"
"7","7","Maryland","0.900","0.500","--","1.000","0.833","0.300"
"8","8","Colorado St","0.889","--","--","1.000","0.857","0.400"
"9","9","Bryant","0.875","--","--","1.000","0.833","0.462"
"10","10","Hartford","0.818","0.500","0.000","0.750","0.857","0.250"
"11","11","Florida Intl","0.818","1.000","--","0.800","0.833","0.556"
"12","12","Old Dominion","0.800","1.000","--","1.000","0.000","0.750"
"13","13","Massachusetts Lowell","0.800","--","--","1.000","0.750","0.667"
"14","14","Illinois","0.800","0.000","--","1.000","0.750","0.700"
"15","15","Miss Val St","0.800","1.000","--","0.500","1.000","0.286"
"16","16","Fla Gulf Cst","0.800","0.000","--","0.667","1.000","0.700"
"17","17","Houston Bap","0.800","1.000","1.000","1.000","0.500","0.333"
"18","18","Army","0.778","0.000","0.000","0.750","0.800","0.385"
"19","19","S Alabama","0.778","1.000","--","0.600","1.000","0.250"
"20","20","N Dakota St","0.778","1.000","--","1.000","0.714","0.778"
"21","21","NC-Wilmgton","0.778","--","--","0.800","0.750","0.273"
"22","22","Dayton","0.769","1.000","--","1.000","0.667","0.667"
"23","23","Wofford","0.769","0.500","0.000","1.000","0.727","0.571"
"24","24","NC Central","0.750","0.000","0.000","1.000","0.667","0.667"
"25","25","N Iowa","0.750","--","--","1.000","0.667","0.500"
"26","26","Oral Roberts","0.750","0.500","--","0.800","0.714","0.375"
"27","27","James Mad","0.750","0.000","0.000","0.833","0.500","0.538"
"28","28","Central Mich","0.750","0.000","--","0.800","0.667","0.500"
"29","29","Youngs St","0.750","--","--","0.667","1.000","0.385"
"30","30","Harvard","0.750","0.500","0.000","1.000","0.667","0.750"
"31","31","U Mass","0.750","0.000","--","0.750","0.750","0.714"
"32","32","Tulsa","0.750","0.500","--","1.000","0.667","0.667"
"33","33","App State","0.750","1.000","--","0.750","0.750","0.000"
"34","34","Duke","0.750","--","--","1.000","0.667","0.667"
"35","35","Providence","0.750","0.000","--","0.750","0.750","0.643"
"36","36","Alabama St","0.750","0.000","0.000","0.500","0.833","0.667"
"37","37","Belmont","0.733","1.000","--","0.875","0.571","0.800"
"38","38","Iona","0.733","--","--","1.000","0.600","0.444"
"39","39","Rider","0.727","0.000","0.000","0.500","0.857","0.500"
"40","40","South Dakota","0.727","--","--","0.667","0.750","0.462"
"41","41","TN Martin","0.727","1.000","--","0.750","0.714","0.143"
"42","42","Wyoming","0.727","1.000","--","0.750","0.714","0.250"
"43","43","Wash State","0.727","1.000","--","0.750","0.714","0.375"
"44","44","W Virginia","0.714","--","--","0.600","1.000","0.500"
