"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","VCU","22.3%","19.7%","21.5%","23.2%","21.6%","24.6%"
"2","2","Louisville","21.4%","19.3%","15.3%","22.9%","20.0%","23.1%"
"3","3","E Kentucky","21.1%","18.5%","17.8%","21.7%","20.8%","21.7%"
"4","4","Wright State","20.8%","17.2%","20.3%","22.9%","19.5%","21.2%"
"5","5","Ste F Austin","20.8%","12.3%","4.5%","23.0%","19.4%","19.9%"
"6","6","Ark Pine Bl","20.7%","22.7%","22.5%","18.6%","21.5%","20.0%"
"7","7","NC Central","20.3%","16.1%","12.1%","22.3%","19.0%","19.8%"
"8","8","S Mississippi","20.0%","14.3%","13.7%","21.9%","18.8%","20.9%"
"9","9","LA Tech","19.7%","17.7%","17.3%","21.5%","18.6%","21.1%"
"10","10","Arkansas","19.6%","17.3%","21.6%","20.7%","18.2%","21.2%"
"11","11","Ohio State","19.3%","19.6%","18.3%","19.0%","19.7%","18.0%"
"12","12","Cincinnati","19.2%","18.1%","17.3%","19.8%","18.5%","17.4%"
"13","13","Miami (OH)","19.1%","19.5%","14.1%","19.6%","18.7%","19.9%"
"14","14","Middle Tenn","18.9%","15.2%","13.6%","19.3%","18.6%","20.6%"
"15","15","Chicago St","18.8%","24.6%","21.4%","19.6%","18.4%","20.3%"
"16","16","Syracuse","18.8%","17.2%","20.3%","20.5%","16.9%","19.7%"
"17","17","Maryland BC","18.8%","17.4%","12.3%","20.3%","17.8%","17.4%"
"18","18","St Bonavent","18.7%","17.3%","19.0%","18.9%","18.6%","18.4%"
"19","19","Hampton","18.7%","18.7%","19.8%","19.9%","17.8%","19.0%"
"20","20","E Michigan","18.6%","17.1%","18.4%","20.1%","17.4%","18.9%"
"21","21","Florida","18.6%","14.9%","20.9%","20.0%","17.4%","19.5%"
"22","22","Manhattan","18.6%","15.1%","14.2%","19.3%","18.2%","19.8%"
"23","23","Jackson St","18.5%","13.3%","20.4%","20.0%","17.3%","17.9%"
"24","24","Harvard","18.5%","12.8%","14.0%","20.6%","17.4%","18.1%"
"25","25","North Dakota","18.4%","17.6%","18.3%","20.3%","17.3%","16.9%"
"26","26","Monmouth","18.3%","20.5%","18.6%","19.9%","17.1%","21.7%"
"27","27","S Methodist","18.2%","18.1%","20.1%","18.5%","18.0%","18.3%"
"28","28","Saint Louis","18.2%","17.8%","24.1%","19.1%","17.3%","20.5%"
"29","29","Morehead St","18.2%","18.5%","13.6%","19.0%","17.7%","20.4%"
"30","30","Alabama St","18.2%","18.7%","18.8%","19.6%","17.3%","16.5%"
"31","31","Denver","18.1%","13.7%","11.1%","17.8%","18.4%","22.7%"
"32","32","Navy","18.1%","21.4%","19.4%","18.6%","17.7%","18.3%"
"33","33","Savannah St","18.1%","14.6%","12.1%","19.7%","17.2%","22.2%"
"34","34","TX-Pan Am","18.0%","16.1%","23.1%","18.6%","17.7%","18.6%"
"35","35","Loyola-MD","18.0%","14.6%","16.4%","19.4%","17.0%","17.6%"
"36","36","Howard","18.0%","17.8%","14.5%","20.3%","17.2%","19.3%"
"37","37","Neb Omaha","17.9%","16.1%","15.9%","20.6%","16.0%","15.0%"
"38","38","Sam Hous St","17.8%","17.1%","21.4%","19.2%","17.1%","18.7%"
"39","39","N Illinois","17.8%","23.0%","14.5%","17.3%","18.4%","19.6%"
"40","40","Hartford","17.8%","21.8%","19.1%","18.5%","17.4%","21.7%"
"41","41","San Diego St","17.8%","12.0%","10.3%","18.6%","17.2%","15.9%"
"42","42","UCLA","17.7%","15.7%","15.1%","17.9%","17.6%","16.8%"
"43","43","Boston U","17.7%","21.6%","17.9%","19.3%","16.2%","18.5%"
"44","44","Bowling Grn","17.7%","16.1%","20.6%","18.5%","17.0%","17.1%"
"45","45","Belmont","17.7%","19.8%","15.3%","18.1%","17.4%","21.3%"
"46","46","Vermont","17.6%","21.7%","31.8%","19.3%","16.7%","17.8%"
"47","47","Tulsa","17.6%","18.3%","12.3%","19.6%","16.2%","16.3%"
"48","48","Miss State","17.5%","15.8%","12.7%","18.6%","16.2%","18.8%"
"49","49","Niagara","17.5%","14.3%","16.0%","19.9%","15.9%","19.4%"
"50","50","Lipscomb","17.5%","15.1%","12.9%","19.2%","16.5%","16.0%"
"51","51","Dartmouth","17.5%","15.5%","19.7%","18.9%","16.1%","18.2%"
"52","52","Bradley","17.4%","16.0%","16.5%","18.9%","15.9%","18.8%"
"53","53","Winthrop","17.4%","13.3%","10.1%","19.5%","16.0%","15.6%"
"54","54","Villanova","17.4%","14.9%","14.1%","19.5%","15.7%","19.1%"
"55","55","Montana St","17.4%","14.1%","7.3%","16.2%","18.1%","18.5%"
"56","56","Oakland","17.4%","13.6%","19.0%","17.7%","17.1%","18.1%"
"57","57","Florida A&M","17.3%","19.2%","19.9%","17.7%","17.2%","19.0%"
"58","58","Memphis","17.3%","15.9%","13.9%","18.7%","16.0%","19.0%"
"59","59","Texas A&M","17.3%","18.5%","15.0%","17.1%","17.6%","18.6%"
"60","60","Gard-Webb","17.3%","12.2%","10.1%","17.0%","17.5%","20.2%"
"61","61","Illinois St","17.3%","16.4%","19.6%","18.0%","16.5%","18.2%"
"62","62","Wofford","17.2%","12.9%","17.4%","15.9%","17.8%","19.5%"
"63","63","Oklahoma St","17.2%","18.9%","17.5%","18.9%","15.5%","18.6%"
"64","64","American","17.1%","15.2%","11.0%","19.9%","15.1%","13.7%"
"65","65","W Carolina","17.1%","12.1%","6.0%","20.4%","15.6%","17.4%"
"66","66","Army","17.1%","16.2%","11.7%","16.4%","17.7%","16.0%"
"67","67","S Carolina","17.1%","17.5%","18.0%","18.2%","16.1%","18.1%"
"68","68","Georgia St","17.1%","11.2%","10.9%","20.1%","15.5%","18.0%"
"69","69","S Illinois","17.1%","13.8%","10.8%","16.5%","17.5%","21.1%"
"70","70","TN Martin","17.1%","13.2%","15.0%","17.0%","17.1%","16.6%"
"71","71","WI-Grn Bay","17.1%","16.1%","18.1%","18.2%","16.0%","15.8%"
"72","72","Alab A&M","17.0%","18.9%","19.1%","17.1%","17.0%","14.8%"
"73","73","Austin Peay","17.0%","15.0%","13.4%","17.5%","16.7%","15.4%"
"74","74","Central Mich","17.0%","15.7%","14.1%","17.6%","16.4%","17.0%"
"75","75","Old Dominion","17.0%","16.5%","20.7%","16.5%","17.6%","17.5%"
"76","76","New Orleans","17.0%","15.5%","13.5%","18.6%","16.0%","18.1%"
"77","77","Nebraska","17.0%","21.3%","15.9%","18.6%","15.4%","15.6%"
"78","78","Binghamton","17.0%","17.4%","15.1%","17.6%","16.5%","14.5%"
"79","79","Portland St","17.0%","13.5%","12.8%","18.3%","15.6%","14.8%"
"80","80","Detroit","17.0%","18.4%","18.4%","16.8%","17.1%","20.1%"
"81","81","Kent State","16.9%","15.8%","17.5%","18.2%","15.5%","17.8%"
"82","82","NW State","16.9%","12.6%","12.6%","18.6%","15.9%","18.1%"
"83","83","Incarnate Word","16.9%","17.2%","26.1%","17.8%","16.2%","--"
"84","84","TN Tech","16.9%","14.6%","16.3%","19.1%","15.6%","18.5%"
"85","85","Mississippi","16.9%","18.7%","12.8%","18.7%","15.0%","18.4%"
"86","86","SIU Edward","16.9%","16.7%","25.7%","18.1%","16.0%","18.2%"
"87","87","Richmond","16.9%","13.2%","14.1%","17.6%","16.2%","19.5%"
"88","88","Morgan St","16.8%","15.4%","19.6%","17.3%","16.6%","18.3%"
"89","89","Texas State","16.8%","12.4%","12.3%","17.3%","16.5%","17.8%"
"90","90","Loyola Mymt","16.8%","17.6%","9.8%","18.8%","15.8%","17.9%"
"91","91","Akron","16.8%","14.1%","11.6%","18.2%","15.7%","17.4%"
"92","92","Geo Wshgtn","16.8%","16.9%","15.8%","17.9%","15.9%","18.4%"
"93","93","E Tenn St","16.8%","14.6%","15.7%","16.7%","16.9%","17.9%"
"94","94","Toledo","16.8%","14.1%","16.6%","17.0%","16.6%","18.1%"
"95","95","Marquette","16.8%","14.4%","14.2%","18.5%","15.0%","16.5%"
"96","96","Nicholls St","16.7%","16.4%","9.1%","18.4%","15.9%","17.8%"
