"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Washington","10.2%","6.8%","9.0%","11.7%","8.4%","8.4%"
"2","2","Beth-Cook","10.1%","8.1%","10.4%","13.3%","8.7%","5.3%"
"3","3","Cincinnati","10.1%","11.7%","10.3%","10.2%","10.0%","10.3%"
"4","4","Oregon","10.0%","8.0%","3.4%","11.7%","8.4%","7.3%"
"5","5","Kentucky","9.9%","11.9%","3.8%","10.6%","9.4%","12.7%"
"6","6","San Diego St","9.7%","8.9%","9.8%","9.5%","10.0%","9.5%"
"7","7","UAB","9.6%","6.5%","7.2%","11.1%","8.3%","9.0%"
"8","8","St Johns","9.5%","2.9%","3.8%","12.0%","6.9%","10.9%"
"9","9","Rhode Island","9.5%","6.3%","2.0%","11.9%","6.7%","11.0%"
"10","10","Clemson","9.4%","6.9%","7.6%","10.9%","7.5%","8.7%"
"11","11","Alabama","9.3%","12.6%","11.7%","9.9%","8.9%","6.8%"
"12","12","CS Bakersfld","9.3%","7.4%","5.4%","10.2%","8.7%","4.0%"
"13","13","Louisville","9.2%","4.2%","2.6%","10.0%","7.9%","9.8%"
"14","14","Maryland","9.0%","8.9%","11.3%","8.2%","9.7%","7.5%"
"15","15","Nevada","9.0%","8.2%","10.7%","8.3%","9.6%","7.6%"
"16","16","Memphis","9.0%","4.5%","0.0%","10.8%","6.1%","11.9%"
"17","17","Connecticut","9.0%","10.1%","7.8%","9.5%","8.5%","9.8%"
"18","18","Vanderbilt","9.0%","9.2%","8.5%","9.6%","8.4%","9.4%"
"19","19","Arkansas","8.9%","5.8%","1.9%","11.0%","6.6%","8.3%"
"20","20","S Florida","8.9%","6.8%","6.2%","8.9%","8.9%","8.8%"
"21","21","Norfolk St","8.9%","9.9%","7.4%","12.9%","7.2%","9.0%"
"22","22","Ohio State","8.8%","5.6%","4.7%","9.3%","8.1%","9.1%"
"23","23","Georgia","8.8%","7.0%","6.9%","9.5%","7.9%","8.0%"
"24","24","Valparaiso","8.8%","11.4%","11.5%","9.8%","8.0%","8.0%"
"25","25","St Fran (NY)","8.8%","10.2%","9.0%","9.7%","8.1%","9.3%"
"26","26","Harvard","8.7%","9.8%","13.2%","11.4%","7.0%","8.7%"
"27","27","Michigan St","8.7%","6.5%","3.4%","11.2%","6.5%","8.4%"
"28","28","Towson","8.5%","6.6%","8.9%","9.8%","7.5%","7.5%"
"29","29","UC Irvine","8.5%","9.1%","7.3%","10.4%","7.7%","8.4%"
"30","30","Chattanooga","8.4%","7.3%","3.5%","9.1%","7.9%","11.9%"
"31","31","IL-Chicago","8.4%","8.4%","10.3%","9.6%","7.2%","5.2%"
"32","32","Colorado","8.3%","6.2%","5.2%","9.4%","7.2%","7.0%"
"33","33","UNLV","8.3%","2.7%","2.7%","9.1%","7.5%","11.2%"
"34","34","Winthrop","8.2%","8.4%","4.8%","9.0%","7.7%","7.4%"
"35","35","Yale","8.2%","8.8%","10.0%","8.2%","8.2%","7.2%"
"36","36","USC","8.2%","6.1%","3.2%","9.2%","7.0%","6.9%"
"37","37","Oklahoma","8.1%","5.4%","4.1%","10.0%","6.8%","8.5%"
"38","38","TX A&M-CC","8.1%","1.7%","3.1%","10.8%","6.5%","4.9%"
"39","39","S Methodist","8.1%","8.1%","3.3%","9.4%","6.3%","7.6%"
"40","40","Penn State","8.1%","9.2%","5.5%","8.8%","7.5%","7.3%"
"41","41","N Mex State","8.1%","6.6%","4.3%","8.8%","7.4%","6.9%"
"42","42","Nicholls St","8.0%","7.7%","5.9%","11.3%","6.7%","7.5%"
"43","43","Quinnipiac","8.0%","4.1%","1.9%","8.8%","7.4%","9.7%"
"44","44","California","8.0%","6.2%","1.9%","10.0%","5.5%","6.9%"
"45","45","Georgetown","7.9%","4.3%","0.0%","9.4%","6.3%","9.1%"
"46","46","Stony Brook","7.9%","6.3%","4.8%","8.7%","7.2%","7.6%"
"47","47","Purdue","7.8%","7.6%","9.1%","9.4%","6.1%","9.5%"
"48","48","Texas","7.8%","9.0%","9.3%","8.9%","6.6%","13.9%"
"49","49","Arizona","7.8%","8.9%","5.1%","7.1%","8.6%","6.7%"
"50","50","Dayton","7.7%","8.8%","5.7%","8.8%","6.5%","4.8%"
"51","51","Wagner","7.7%","6.4%","4.0%","10.5%","5.0%","5.0%"
"52","52","Seton Hall","7.6%","5.6%","1.8%","8.7%","6.7%","7.3%"
"53","53","NC-Wilmgton","7.6%","7.7%","5.6%","9.1%","6.6%","8.2%"
"54","54","Vermont","7.6%","9.6%","13.2%","9.2%","6.5%","9.9%"
"55","55","Florida Intl","7.6%","5.5%","5.9%","9.2%","6.3%","8.0%"
"56","56","Iowa","7.6%","4.5%","5.6%","8.6%","6.8%","8.3%"
"57","57","Syracuse","7.6%","12.1%","6.2%","8.9%","6.6%","9.1%"
"58","58","Evansville","7.6%","6.7%","8.5%","7.5%","7.7%","6.5%"
"59","59","Siena","7.6%","5.6%","6.7%","7.4%","7.8%","6.8%"
"60","60","Radford","7.5%","7.6%","5.8%","7.6%","7.5%","7.8%"
"61","61","S Carolina","7.5%","9.4%","3.4%","8.9%","5.7%","7.6%"
"62","62","Tennessee","7.5%","6.2%","3.2%","8.1%","6.9%","7.0%"
"63","63","Old Dominion","7.5%","4.0%","4.0%","9.3%","6.2%","6.8%"
"64","64","Oklahoma St","7.5%","5.7%","12.5%","7.0%","7.9%","9.3%"
"65","65","N Carolina","7.4%","5.5%","6.2%","7.2%","7.5%","7.1%"
"66","66","Navy","7.4%","6.1%","10.9%","7.5%","7.3%","6.9%"
"67","67","WI-Grn Bay","7.3%","8.9%","8.8%","7.7%","7.2%","8.9%"
"68","68","San Diego","7.3%","9.5%","6.4%","10.2%","5.4%","7.5%"
"69","69","Texas Tech","7.3%","5.7%","7.8%","8.2%","6.4%","7.9%"
"70","70","Fordham","7.3%","6.5%","9.4%","8.4%","5.7%","7.3%"
"71","71","St Bonavent","7.3%","8.5%","6.5%","7.9%","6.6%","8.9%"
"72","72","Baylor","7.3%","6.8%","4.1%","8.2%","6.0%","7.0%"
"73","73","Fla Atlantic","7.2%","8.2%","5.1%","8.4%","6.7%","6.0%"
"74","74","Ark Pine Bl","7.2%","8.4%","4.1%","8.1%","6.9%","6.8%"
"75","75","N Florida","7.2%","3.6%","2.9%","7.3%","7.1%","6.8%"
"76","76","Central FL","7.2%","6.6%","6.2%","7.9%","6.5%","6.8%"
"77","77","SIU Edward","7.2%","11.3%","16.0%","8.8%","5.6%","7.3%"
"78","78","Florida","7.2%","3.4%","4.6%","8.3%","6.4%","7.2%"
"79","79","Miss State","7.2%","6.4%","3.6%","7.7%","6.7%","5.2%"
"80","80","Wake Forest","7.2%","7.4%","10.0%","7.5%","6.9%","6.7%"
"81","81","GA Tech","7.2%","6.9%","8.1%","8.3%","5.9%","6.3%"
"82","82","Wichita St","7.1%","5.0%","0.0%","7.1%","7.2%","7.7%"
"83","83","Missouri St","7.1%","11.0%","12.3%","7.7%","6.6%","6.0%"
"84","84","Kansas","7.1%","5.9%","3.8%","8.2%","6.2%","8.4%"
"85","85","Wash State","7.0%","6.0%","9.1%","8.3%","5.5%","5.5%"
"86","86","Florida St","7.0%","4.7%","9.1%","6.7%","7.3%","8.6%"
"87","87","Oral Roberts","7.0%","7.1%","11.5%","8.2%","6.4%","6.9%"
"88","88","BYU","7.0%","10.2%","13.1%","6.8%","7.1%","4.9%"
"89","89","TX Christian","7.0%","9.8%","7.4%","8.7%","4.9%","10.3%"
"90","90","Alcorn State","7.0%","12.1%","11.1%","9.2%","5.9%","4.8%"
"91","91","NC State","6.9%","5.7%","6.3%","7.9%","5.8%","9.0%"
"92","92","Rob Morris","6.9%","6.7%","7.1%","6.2%","7.3%","5.2%"
"93","93","Detroit","6.9%","6.4%","11.5%","8.0%","6.0%","6.3%"
"94","94","Duke","6.9%","9.1%","4.6%","7.7%","6.0%","6.5%"
"95","95","VCU","6.8%","5.7%","1.7%","7.3%","6.4%","8.1%"
"96","96","Arkansas St","6.8%","1.6%","1.6%","8.7%","5.2%","5.2%"
"97","97","VA Military","6.8%","12.1%","13.8%","8.4%","5.7%","9.2%"
"98","98","LA Tech","6.8%","5.9%","5.8%","7.8%","5.7%","10.1%"
"99","99","Northwestern","6.8%","3.7%","3.4%","9.2%","3.8%","7.2%"
"100","100","New Mexico","6.8%","6.2%","6.7%","7.5%","6.1%","8.6%"
"101","101","Iona","6.8%","8.4%","4.7%","6.2%","7.1%","6.1%"
"102","102","Mt St Marys","6.7%","4.8%","8.2%","8.3%","5.8%","7.1%"
"103","103","San Jose St","6.7%","5.8%","3.9%","7.1%","6.5%","4.8%"
"104","104","Hawaii","6.7%","3.7%","2.1%","7.9%","5.4%","7.2%"
"105","105","Indiana","6.7%","5.6%","1.6%","7.0%","6.5%","5.4%"
"106","106","Fresno St","6.7%","6.7%","6.0%","8.0%","5.5%","6.8%"
"107","107","S Alabama","6.7%","8.5%","8.5%","7.3%","6.3%","6.1%"
"108","108","Tulane","6.7%","4.1%","3.2%","7.6%","6.0%","3.8%"
"109","109","Auburn","6.7%","6.5%","1.7%","7.5%","5.9%","4.6%"
"110","110","Fla Gulf Cst","6.7%","6.9%","6.9%","6.5%","6.9%","6.8%"
"111","111","TN State","6.7%","7.1%","10.0%","6.8%","6.6%","6.4%"
"112","112","Rider","6.7%","9.5%","10.5%","8.4%","5.5%","5.1%"
"113","113","Portland","6.6%","6.7%","6.6%","7.1%","6.2%","8.0%"
"114","114","Utah","6.6%","3.9%","4.9%","8.7%","5.0%","9.6%"
"115","115","McNeese St","6.6%","8.1%","8.5%","7.6%","6.0%","6.8%"
"116","116","Jackson St","6.6%","7.0%","6.4%","7.8%","6.1%","5.3%"
"117","117","Notre Dame","6.6%","5.2%","1.9%","6.8%","6.5%","6.2%"
"118","118","Houston","6.6%","6.9%","3.3%","8.2%","4.6%","6.9%"
"119","119","Marquette","6.6%","2.7%","3.0%","7.7%","5.1%","6.2%"
"120","120","Sac State","6.6%","4.0%","2.0%","8.0%","5.5%","4.4%"
"121","121","Brown","6.6%","6.0%","7.0%","7.7%","5.7%","7.5%"
"122","122","Wm & Mary","6.6%","3.5%","5.6%","9.9%","3.8%","7.2%"
"123","123","N Dakota St","6.6%","7.7%","7.3%","6.8%","6.4%","7.0%"
"124","124","Ste F Austin","6.5%","5.2%","9.8%","6.9%","6.3%","6.7%"
"125","125","Illinois St","6.5%","4.0%","8.8%","6.3%","6.8%","8.5%"
"126","126","Fairfield","6.5%","6.2%","5.2%","6.0%","7.0%","6.7%"
"127","127","Akron","6.4%","6.5%","6.0%","7.5%","5.7%","8.4%"
"128","128","Drexel","6.4%","5.4%","3.8%","6.8%","6.2%","6.8%"
"129","129","Virginia","6.4%","9.2%","14.0%","6.1%","6.7%","8.4%"
"130","130","Middle Tenn","6.4%","6.9%","4.1%","7.7%","5.6%","6.2%"
"131","131","Alabama St","6.4%","8.0%","5.1%","7.9%","5.7%","7.3%"
"132","132","Ball State","6.4%","3.4%","2.0%","7.5%","5.2%","4.5%"
"133","133","Boston U","6.4%","6.2%","3.5%","5.4%","7.1%","3.3%"
"134","134","E Washingtn","6.4%","4.7%","1.6%","9.1%","4.9%","7.9%"
"135","135","Miami (FL)","6.3%","6.5%","2.0%","6.8%","5.9%","6.0%"
"136","136","Iowa State","6.3%","4.0%","3.5%","7.5%","5.3%","6.4%"
"137","137","N Illinois","6.3%","6.5%","7.1%","7.2%","5.4%","4.8%"
"138","138","Texas A&M","6.3%","2.7%","6.3%","7.2%","5.4%","5.5%"
"139","139","Minnesota","6.3%","4.1%","1.7%","7.6%","4.6%","6.2%"
"140","140","E Tenn St","6.2%","5.2%","6.8%","6.9%","5.7%","4.7%"
"141","141","Furman","6.2%","6.3%","7.0%","7.7%","5.1%","5.3%"
"142","142","Nebraska","6.1%","8.4%","8.6%","6.1%","6.2%","5.5%"
"143","143","Pittsburgh","6.1%","4.9%","5.7%","7.5%","4.3%","5.5%"
"144","144","Duquesne","6.1%","5.2%","3.4%","7.0%","5.4%","5.7%"
"145","145","Princeton","6.1%","5.7%","6.3%","6.3%","6.0%","5.8%"
"146","146","Wisconsin","6.1%","7.6%","7.3%","6.0%","6.2%","6.1%"
"147","147","Geo Mason","6.1%","6.0%","9.7%","5.5%","6.5%","6.8%"
"148","148","Ohio","6.1%","5.2%","3.0%","6.1%","6.0%","7.2%"
"149","149","LA Lafayette","6.1%","4.8%","8.8%","6.6%","5.6%","6.7%"
"150","150","Villanova","6.1%","5.8%","7.9%","5.8%","6.2%","7.4%"
"151","151","Cornell","6.0%","6.5%","10.9%","7.7%","4.8%","9.1%"
"152","152","Central Conn","6.0%","3.6%","6.2%","7.5%","4.7%","6.0%"
"153","153","St Marys","6.0%","5.0%","4.0%","6.1%","6.0%","4.2%"
"154","154","Central Ark","6.0%","7.0%","2.0%","7.9%","5.0%","6.7%"
"155","155","W Kentucky","6.0%","6.7%","3.7%","7.1%","5.2%","5.6%"
"156","156","Lamar","6.0%","6.7%","5.2%","6.3%","5.7%","7.2%"
"157","157","Columbia","6.0%","8.9%","6.9%","6.7%","4.8%","7.0%"
"158","158","Loyola-MD","6.0%","4.7%","5.9%","6.3%","5.7%","6.0%"
"159","159","South Dakota","6.0%","3.6%","3.3%","7.1%","5.5%","4.3%"
"160","160","Samford","6.0%","5.2%","7.8%","7.0%","5.3%","5.7%"
"161","161","VA Tech","6.0%","7.1%","14.0%","6.1%","5.7%","5.3%"
"162","162","Providence","6.0%","4.2%","1.7%","6.6%","5.4%","8.6%"
"163","163","E Michigan","5.9%","4.7%","3.2%","7.0%","5.1%","7.6%"
"164","164","Portland St","5.9%","4.7%","0.0%","7.5%","4.7%","6.9%"
"165","165","TX El Paso","5.9%","4.1%","2.9%","5.4%","6.4%","7.3%"
