"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","VCU","15.3%","12.8%","15.7%","17.6%","13.6%","16.6%"
"2","2","Louisville","14.2%","12.6%","9.2%","14.3%","14.2%","15.6%"
"3","3","Ark Pine Bl","13.7%","17.3%","14.4%","13.1%","13.9%","14.1%"
"4","4","Syracuse","12.8%","10.6%","10.2%","14.0%","11.5%","13.4%"
"5","5","UCLA","12.8%","10.8%","11.2%","13.2%","12.4%","11.2%"
"6","6","LA Tech","12.3%","13.2%","12.0%","13.2%","11.8%","12.3%"
"7","7","Miami (OH)","12.3%","11.3%","3.2%","12.7%","12.0%","12.3%"
"8","8","Cincinnati","12.0%","11.3%","9.6%","12.0%","12.1%","10.5%"
"9","9","E Michigan","12.0%","9.8%","13.5%","12.4%","11.7%","12.2%"
"10","10","Memphis","11.8%","12.2%","10.5%","12.4%","11.2%","12.4%"
"11","11","Loyola-MD","11.8%","6.9%","6.1%","11.1%","12.3%","10.7%"
"12","12","E Kentucky","11.7%","13.8%","12.4%","10.8%","12.2%","12.4%"
"13","13","Chicago St","11.7%","12.0%","11.5%","11.7%","11.6%","13.1%"
"14","14","North Dakota","11.6%","11.3%","14.0%","13.2%","10.8%","10.8%"
"15","15","Denver","11.5%","7.1%","5.6%","11.6%","11.5%","14.7%"
"16","16","Ohio State","11.5%","12.1%","15.0%","11.1%","11.9%","10.2%"
"17","17","S Mississippi","11.4%","10.0%","11.6%","12.3%","10.9%","12.8%"
"18","18","Georgia St","11.4%","7.1%","6.0%","14.7%","9.6%","11.6%"
"19","19","S Methodist","11.3%","11.0%","11.0%","12.1%","10.7%","10.3%"
"20","20","Arkansas","11.3%","8.2%","6.9%","11.6%","10.7%","12.7%"
"21","21","NC Central","11.2%","6.4%","4.5%","13.2%","10.0%","10.0%"
"22","22","Manhattan","11.2%","8.1%","11.5%","12.0%","10.7%","10.3%"
"23","23","S Illinois","11.1%","8.9%","3.3%","11.5%","10.9%","12.2%"
"24","24","Minnesota","11.1%","13.0%","12.5%","13.5%","8.0%","11.2%"
"25","25","Miss State","11.0%","11.2%","8.6%","11.9%","10.0%","11.4%"
"26","26","San Diego St","11.0%","7.3%","3.3%","11.5%","10.6%","9.8%"
"27","27","Florida","10.9%","6.4%","5.1%","10.0%","11.7%","11.1%"
"28","28","Illinois St","10.9%","8.8%","13.1%","10.8%","10.9%","10.2%"
"29","29","Vermont","10.8%","15.1%","22.9%","12.2%","10.1%","10.4%"
"30","30","Pittsburgh","10.8%","12.5%","6.9%","9.4%","12.2%","10.5%"
"31","31","Bradley","10.8%","13.1%","12.6%","11.6%","10.1%","13.3%"
"32","32","Maryland BC","10.8%","9.4%","6.3%","10.6%","11.0%","10.2%"
"33","33","Harvard","10.7%","5.6%","5.7%","11.4%","10.4%","10.9%"
"34","34","Saint Louis","10.6%","11.1%","12.7%","11.3%","9.9%","11.4%"
"35","35","Gard-Webb","10.6%","8.5%","7.4%","11.2%","10.3%","10.9%"
"36","36","E Tenn St","10.6%","10.1%","11.3%","10.8%","10.3%","9.2%"
"37","37","Oklahoma St","10.6%","13.0%","12.7%","12.1%","9.1%","10.7%"
"38","38","LSU","10.6%","8.8%","11.7%","11.9%","9.3%","12.7%"
"39","39","Oregon","10.6%","7.1%","7.5%","11.1%","10.0%","11.9%"
