"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Belmont","62.6%","73.2%","66.7%","60.9%","63.5%","56.3%"
"2","2","Villanova","57.4%","61.6%","58.8%","58.0%","57.0%","53.0%"
"3","3","Marshall","57.2%","60.3%","55.8%","58.4%","56.3%","45.8%"
"4","4","Iowa State","56.7%","56.5%","58.8%","57.5%","56.0%","54.3%"
"5","5","St Marys","56.4%","52.5%","37.8%","60.4%","50.9%","50.6%"
"6","6","Indiana","56.2%","57.4%","40.0%","60.8%","51.9%","50.2%"
"7","7","Maryland","55.8%","63.4%","56.7%","57.1%","54.7%","48.0%"
"8","8","Utah","55.5%","48.5%","40.5%","58.4%","53.1%","52.3%"
"9","9","E Washingtn","55.4%","38.5%","40.6%","57.8%","54.1%","52.1%"
"10","10","Richmond","55.4%","46.4%","35.1%","58.6%","52.0%","52.8%"
"11","11","Weber State","55.3%","55.2%","50.0%","57.5%","54.0%","45.0%"
"12","12","Wm & Mary","54.7%","53.9%","47.2%","55.3%","54.2%","54.8%"
"13","13","N Florida","54.7%","52.6%","50.0%","59.5%","50.9%","51.1%"
"14","14","Ste F Austin","54.5%","49.1%","56.8%","58.3%","52.6%","55.5%"
"15","15","Creighton","54.5%","56.4%","53.7%","58.5%","49.8%","47.6%"
"16","16","Gonzaga","54.3%","51.3%","47.1%","51.7%","56.1%","57.0%"
"17","17","Denver","54.3%","50.0%","42.4%","56.4%","52.4%","55.5%"
"18","18","Furman","54.2%","53.4%","53.6%","57.7%","51.5%","48.9%"
"19","19","E Kentucky","54.2%","46.4%","45.0%","56.8%","51.4%","54.9%"
"20","20","Hawaii","54.1%","50.0%","37.3%","55.5%","52.5%","49.3%"
"21","21","N Carolina","53.9%","56.4%","34.8%","54.5%","53.5%","51.0%"
"22","22","Winthrop","53.9%","50.5%","52.6%","53.6%","54.1%","49.2%"
"23","23","Boise State","53.7%","54.5%","58.3%","54.4%","53.0%","49.6%"
"24","24","Rice","53.4%","62.9%","69.4%","57.3%","50.0%","47.5%"
"25","25","Massachusetts Lowell","53.2%","56.7%","60.0%","53.8%","52.8%","44.5%"
"26","26","Evansville","53.2%","43.0%","43.8%","54.2%","52.4%","51.8%"
"27","27","Miami (FL)","53.2%","50.5%","50.0%","54.7%","52.0%","47.4%"
"28","28","Duquesne","53.1%","59.8%","54.2%","55.4%","51.2%","49.4%"
"29","29","Notre Dame","52.9%","55.1%","58.1%","54.7%","51.5%","58.2%"
"30","30","Kentucky","52.9%","53.6%","48.8%","56.6%","49.6%","51.2%"
"31","31","Purdue","52.8%","51.3%","50.0%","53.9%","51.6%","50.8%"
"32","32","Portland St","52.7%","55.4%","54.7%","52.8%","52.6%","45.5%"
"33","33","Kansas","52.7%","53.9%","60.7%","51.9%","53.4%","46.4%"
"34","34","Oregon","52.6%","51.9%","51.5%","53.8%","51.6%","50.8%"
"35","35","Vermont","52.6%","44.6%","37.8%","56.9%","49.6%","51.7%"
"36","36","UAB","52.6%","47.8%","45.2%","54.0%","51.4%","46.6%"
"37","37","Miss State","52.6%","45.4%","39.5%","53.5%","51.7%","47.9%"
"38","38","Virginia","52.6%","57.5%","43.8%","52.4%","52.7%","49.7%"
"39","39","Neb Omaha","52.6%","52.5%","42.2%","51.1%","53.5%","49.2%"
"40","40","Elon","52.6%","52.2%","43.6%","51.8%","53.3%","45.1%"
"41","41","Michigan","52.6%","47.2%","41.7%","55.0%","50.6%","47.0%"
"42","42","Iona","52.5%","54.2%","60.0%","56.4%","50.2%","51.3%"
"43","43","S Methodist","52.5%","50.4%","45.5%","54.4%","50.2%","51.3%"
"44","44","Marquette","52.4%","53.3%","46.7%","52.5%","52.4%","48.8%"
"45","45","TX Southern","52.3%","49.6%","52.0%","56.5%","50.8%","50.0%"
"46","46","St Josephs","52.3%","57.4%","42.9%","51.3%","53.1%","45.5%"
