"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","S Dakota St","79.4%","76.8%","73.5%","80.4%","78.9%","75.7%"
"2","2","Wichita St","77.9%","76.2%","73.1%","78.9%","77.1%","76.1%"
"3","3","Princeton","77.3%","76.9%","80.0%","77.5%","77.1%","72.8%"
"4","4","Virginia","77.3%","81.1%","77.8%","79.4%","75.3%","74.3%"
"5","5","Bucknell","76.9%","79.0%","71.4%","78.0%","76.0%","79.0%"
"6","6","Dartmouth","76.5%","70.7%","64.3%","78.3%","74.8%","70.0%"
"7","7","Arizona","76.4%","64.6%","69.4%","78.4%","74.7%","76.0%"
"8","8","Columbia","76.1%","69.0%","68.2%","75.2%","77.0%","74.5%"
"9","9","Michigan St","76.1%","77.3%","85.7%","76.3%","75.8%","74.6%"
"10","10","Yale","75.6%","82.6%","80.6%","78.5%","73.9%","72.4%"
"11","11","Tennessee","75.6%","77.9%","81.0%","73.7%","77.3%","74.4%"
"12","12","Quinnipiac","75.4%","76.8%","73.2%","74.3%","76.1%","78.0%"
"13","13","Colorado","75.4%","71.1%","77.8%","77.5%","72.8%","71.6%"
"14","14","Boise State","75.2%","67.3%","66.7%","79.6%","71.9%","77.5%"
"15","15","Utah State","75.0%","75.7%","69.0%","76.6%","73.2%","74.7%"
"16","16","Villanova","74.9%","80.8%","80.0%","75.8%","74.2%","73.3%"
"17","17","St Josephs","74.8%","73.5%","70.0%","74.5%","75.1%","68.7%"
"18","18","Stony Brook","74.8%","69.5%","60.6%","76.9%","73.2%","74.0%"
"19","19","GA Tech","74.7%","69.5%","57.6%","72.9%","76.6%","73.8%"
"20","20","Middle Tenn","74.7%","72.8%","70.0%","73.9%","75.4%","73.1%"
"21","21","Holy Cross","74.6%","73.3%","73.7%","76.0%","73.7%","71.7%"
"22","22","Wisconsin","74.5%","68.3%","65.6%","74.8%","74.3%","76.4%"
"23","23","N Dakota St","74.5%","71.4%","75.0%","75.2%","74.2%","77.2%"
"24","24","N Iowa","74.5%","83.0%","81.2%","76.7%","72.9%","75.6%"
"25","25","Wash State","74.5%","85.2%","72.2%","76.3%","72.5%","74.8%"
"26","26","Indiana","74.5%","70.6%","73.1%","76.0%","72.0%","72.5%"
"27","27","Drake","74.5%","80.8%","81.8%","75.3%","73.8%","72.9%"
"28","28","W Illinois","74.5%","72.5%","65.2%","79.2%","71.9%","75.5%"
"29","29","Brown","74.4%","78.9%","82.4%","77.4%","71.8%","75.4%"
"30","30","Stanford","74.4%","74.7%","67.9%","73.5%","75.1%","73.1%"
"31","31","St Fran (NY)","74.3%","76.0%","77.8%","73.3%","75.0%","68.0%"
"32","32","Morehead St","74.2%","72.4%","69.7%","79.6%","71.1%","71.6%"
"33","33","Harvard","74.2%","70.3%","71.9%","74.1%","74.2%","70.2%"
"34","34","Colorado St","74.2%","76.7%","68.6%","77.0%","70.4%","78.6%"
"35","35","Iowa","74.1%","72.0%","71.0%","72.9%","75.7%","72.1%"
"36","36","Col Charlestn","74.1%","71.3%","78.6%","74.2%","74.0%","75.2%"
"37","37","Seton Hall","74.1%","70.7%","64.5%","74.3%","73.8%","69.4%"
"38","38","UCLA","74.0%","72.3%","73.3%","74.2%","73.8%","67.7%"
"39","39","Vermont","74.0%","68.6%","50.0%","74.6%","73.6%","73.0%"
"40","40","Indiana St","74.0%","68.1%","65.5%","77.4%","72.0%","70.9%"
"41","41","Liberty","73.9%","72.5%","70.8%","75.3%","73.0%","69.5%"
"42","42","Maryland","73.9%","72.4%","61.5%","74.3%","73.5%","74.9%"
"43","43","SE Missouri","73.9%","73.5%","75.0%","73.8%","74.0%","67.7%"
"44","44","Portland","73.8%","78.7%","80.0%","74.7%","72.7%","71.2%"
"45","45","New Mexico","73.7%","72.0%","86.7%","77.6%","70.8%","73.8%"
"46","46","NC-Grnsboro","73.7%","75.6%","76.9%","73.8%","73.6%","73.7%"
"47","47","Iowa State","73.7%","74.1%","81.0%","73.2%","74.2%","73.6%"
"48","48","IPFW","73.7%","79.7%","74.2%","75.7%","72.6%","75.6%"
"49","49","Pacific","73.7%","80.2%","75.0%","77.3%","70.8%","69.9%"
"50","50","San Diego St","73.7%","74.5%","70.4%","73.9%","73.5%","73.3%"
"51","51","Kansas","73.6%","79.5%","76.9%","73.8%","73.5%","72.9%"
"52","52","IL-Chicago","73.6%","70.8%","72.4%","74.9%","72.9%","72.3%"
"53","53","Albany","73.6%","79.6%","84.0%","74.9%","72.9%","73.0%"
"54","54","N Arizona","73.5%","82.5%","67.9%","81.2%","69.1%","70.3%"
"55","55","Saint Louis","73.5%","77.8%","70.4%","74.0%","73.1%","72.8%"
"56","56","Duquesne","73.5%","77.6%","71.9%","74.8%","72.4%","68.3%"
"57","57","Davidson","73.5%","67.9%","78.3%","77.3%","71.3%","74.1%"
"58","58","Florida","73.5%","81.5%","77.8%","74.5%","72.5%","74.0%"
"59","59","Penn State","73.5%","82.8%","70.0%","75.0%","71.7%","75.0%"
"60","60","Tulsa","73.5%","67.7%","63.6%","72.9%","73.8%","72.1%"
"61","61","Weber State","73.4%","69.5%","77.3%","75.6%","71.7%","77.1%"
"62","62","St Marys","73.4%","81.3%","79.2%","72.9%","74.0%","76.3%"
"63","63","Coastal Car","73.4%","81.1%","100.0%","74.4%","72.5%","70.5%"
"64","64","Butler","73.4%","80.2%","75.0%","77.0%","70.5%","75.6%"
"65","65","Creighton","73.3%","69.4%","77.8%","75.5%","71.3%","74.9%"
"66","66","Grand Canyon","73.3%","65.6%","60.7%","71.2%","74.3%","--"
"67","67","Montana St","73.3%","58.9%","60.5%","75.2%","71.9%","71.5%"
"68","68","Texas State","73.2%","65.7%","55.2%","75.2%","71.7%","67.2%"
"69","69","Xavier","73.1%","74.2%","80.0%","76.1%","69.3%","73.1%"
"70","70","Ohio State","73.1%","83.1%","85.7%","72.1%","74.6%","74.9%"
"71","71","San Fransco","73.1%","71.3%","74.1%","72.4%","73.7%","71.7%"
"72","72","Jackson St","73.0%","72.3%","65.2%","73.9%","72.5%","65.0%"
"73","73","Fairfield","73.0%","70.8%","62.5%","72.8%","73.2%","70.4%"
"74","74","BYU","72.9%","76.3%","70.4%","77.7%","69.1%","74.8%"
"75","75","American","72.9%","77.9%","79.2%","75.8%","70.7%","75.0%"
"76","76","Nebraska","72.9%","68.0%","73.1%","75.2%","70.5%","71.2%"
"77","77","Miami (OH)","72.9%","74.5%","71.9%","74.0%","72.0%","68.0%"
"78","78","Fla Gulf Cst","72.9%","70.4%","71.0%","75.8%","70.2%","68.5%"
"79","79","Gonzaga","72.9%","71.2%","81.2%","78.0%","69.4%","73.1%"
"80","80","W Kentucky","72.8%","59.8%","57.1%","73.7%","72.0%","71.3%"
"81","81","Illinois","72.8%","85.5%","90.0%","72.0%","73.5%","68.2%"
"82","82","Missouri St","72.8%","68.8%","60.6%","72.2%","73.4%","69.5%"
"83","83","Wright State","72.8%","77.1%","93.1%","72.4%","73.0%","72.3%"
"84","84","Ste F Austin","72.8%","77.3%","85.2%","75.2%","71.4%","76.4%"
