"","Rank","Team","2014","Last 3","Last 1","Home","Away","2013"
"1","1","Cal Poly","5.5%","3.6%","4.6%","4.9%","5.8%","6.3%"
"2","2","Wichita St","5.5%","6.3%","5.0%","4.5%","6.2%","6.2%"
"3","3","Morgan St","5.7%","7.3%","9.7%","4.7%","6.2%","7.2%"
"4","4","N Colorado","5.8%","4.9%","5.2%","5.6%","6.0%","6.4%"
"5","5","Wisconsin","5.9%","6.3%","7.3%","5.3%","6.2%","5.8%"
"6","6","AR Lit Rock","6.0%","6.1%","6.1%","4.2%","7.9%","8.5%"
"7","7","Kentucky","6.0%","4.8%","1.5%","5.5%","6.6%","7.1%"
"8","8","Arizona","6.1%","7.2%","7.4%","5.4%","6.7%","6.1%"
"9","9","Hofstra","6.1%","5.4%","3.4%","6.6%","5.7%","7.9%"
"10","10","Mississippi","6.1%","6.8%","7.2%","5.9%","6.3%","6.5%"
"11","11","Stanford","6.2%","7.7%","7.1%","5.2%","7.2%","7.1%"
"12","12","Georgia St","6.2%","4.8%","5.1%","5.5%","6.6%","5.5%"
"13","13","Central Mich","6.2%","7.6%","9.3%","6.7%","5.7%","7.7%"
"14","14","UCSB","6.3%","6.5%","2.3%","5.4%","6.8%","6.6%"
"15","15","Illinois","6.3%","6.9%","5.1%","5.6%","7.0%","6.6%"
"16","16","Old Dominion","6.4%","6.7%","5.2%","6.0%","6.9%","8.2%"
"17","17","Idaho State","6.4%","4.1%","2.7%","4.3%","7.7%","6.8%"
"18","18","Idaho","6.4%","7.0%","6.6%","6.3%","6.4%","6.2%"
"19","19","Michigan","6.5%","4.6%","7.0%","4.9%","8.3%","6.8%"
"20","20","Boise State","6.5%","7.3%","5.9%","5.8%","6.9%","5.9%"
"21","21","N Dakota St","6.5%","5.7%","6.9%","6.1%","6.7%","7.0%"
"22","22","Davidson","6.5%","6.5%","4.0%","5.8%","7.1%","7.2%"
"23","23","Temple","6.5%","5.2%","2.6%","6.4%","6.6%","7.1%"
"24","24","Pittsburgh","6.5%","9.6%","14.3%","6.3%","6.8%","6.3%"
"25","25","Ohio State","6.6%","8.4%","12.7%","5.1%","8.3%","5.4%"
"26","26","Alcorn State","6.6%","9.0%","10.1%","6.4%","6.7%","7.0%"
"27","27","St Johns","6.6%","9.5%","6.7%","5.8%","7.4%","6.7%"
"28","28","Richmond","6.6%","5.8%","5.7%","6.0%","7.5%","7.1%"
"29","29","Hampton","6.6%","5.7%","8.6%","7.2%","6.3%","7.0%"
"30","30","California","6.6%","7.4%","10.3%","6.2%","7.1%","5.8%"
"31","31","NW State","6.7%","6.5%","7.3%","6.6%","6.8%","7.2%"
"32","32","Albany","6.7%","4.9%","6.9%","6.4%","7.0%","7.9%"
"33","33","W Virginia","6.7%","6.5%","9.2%","6.6%","6.8%","5.8%"
"34","34","SC Upstate","6.7%","11.3%","13.8%","7.3%","6.1%","8.0%"
"35","35","South Dakota","6.7%","4.4%","6.1%","5.2%","7.5%","8.5%"
"36","36","Grand Canyon","6.8%","6.3%","4.7%","6.9%","6.5%","8.3%"
"37","37","Pacific","6.8%","7.1%","4.0%","8.1%","5.8%","7.7%"
"38","38","Arkansas","6.8%","9.2%","13.2%","5.8%","8.1%","6.4%"
"39","39","San Fransco","6.8%","5.7%","7.9%","6.9%","6.8%","7.5%"
"40","40","N Arizona","6.8%","6.8%","9.6%","6.5%","7.1%","7.8%"
"41","41","UNLV","6.8%","5.3%","5.7%","6.7%","7.0%","6.5%"
"42","42","Incarnate Word","6.9%","9.1%","11.9%","6.3%","7.3%","8.8%"
"43","43","NC State","6.9%","6.5%","6.7%","6.8%","7.0%","7.3%"
"44","44","NC Central","6.9%","3.3%","3.0%","6.0%","7.3%","6.8%"
"45","45","Miami (FL)","6.9%","5.9%","7.4%","7.3%","6.5%","7.0%"
"46","46","Colorado St","6.9%","6.1%","4.5%","7.2%","6.6%","6.3%"
"47","47","Alabama","6.9%","5.8%","5.3%","6.8%","7.0%","7.6%"
"48","48","Bucknell","6.9%","6.8%","9.0%","6.6%","7.1%","7.7%"
"49","49","GA Southern","6.9%","9.3%","11.3%","7.0%","6.8%","6.6%"
"50","50","Charl South","6.9%","8.0%","7.0%","7.3%","6.6%","6.6%"
"51","51","Murray St","6.9%","9.2%","5.2%","6.9%","7.0%","7.6%"
"52","52","Butler","7.0%","6.3%","5.1%","5.7%","8.1%","7.2%"
"53","53","Oregon","7.0%","8.7%","4.2%","7.4%","6.5%","6.0%"
"54","54","Tulsa","7.0%","4.7%","2.2%","7.2%","6.8%","7.3%"
"55","55","Duquesne","7.0%","6.7%","6.0%","7.0%","7.0%","6.4%"
"56","56","Holy Cross","7.0%","7.2%","8.3%","6.1%","7.7%","7.2%"
"57","57","Tennessee","7.0%","6.7%","7.8%","6.5%","7.5%","6.9%"
"58","58","Notre Dame","7.1%","8.3%","5.8%","7.0%","7.2%","7.8%"
"59","59","N Mex State","7.1%","8.9%","9.5%","5.2%","8.8%","6.9%"
