"","Rank","Team","2016","Last 3","Last 1","Home","Away","2015"
"1","1","St Marys","80.6%","76.0%","84.0%","83.3%","77.8%","75.3%"
"2","2","Wichita St","80.2%","76.3%","69.8%","82.2%","78.3%","80.1%"
"3","3","N Hampshire","79.9%","75.5%","69.6%","81.6%","78.9%","78.6%"
"4","4","California","79.6%","84.9%","82.4%","79.6%","79.7%","77.8%"
"5","5","Boston Col","78.7%","72.8%","81.5%","76.5%","81.5%","73.2%"
"6","6","Virginia","78.6%","75.9%","82.1%","80.4%","76.6%","76.0%"
"7","7","Albany","78.6%","76.6%","74.2%","80.3%","77.4%","75.4%"
"8","8","Middle Tenn","78.4%","87.6%","91.9%","80.0%","77.1%","76.2%"
"9","9","IPFW","78.4%","83.2%","74.2%","77.1%","79.6%","76.3%"
"10","10","TX-San Ant","78.0%","74.8%","67.4%","78.1%","77.9%","72.8%"
"11","11","Princeton","77.9%","75.6%","73.0%","75.0%","79.9%","74.7%"
"12","12","Lehigh","77.8%","74.8%","72.1%","76.8%","78.5%","72.9%"
"13","13","BYU","77.7%","71.6%","84.2%","80.4%","74.5%","78.1%"
"14","14","Santa Clara","77.7%","75.3%","82.6%","76.5%","79.1%","71.7%"
"15","15","Purdue","77.6%","72.4%","75.0%","78.9%","75.9%","79.8%"
"16","16","Missouri St","77.6%","76.8%","64.3%","76.8%","78.4%","74.4%"
"17","17","Utah","77.6%","74.8%","69.2%","78.5%","76.5%","74.3%"
"18","18","Xavier","77.6%","79.0%","73.3%","78.6%","76.4%","75.9%"
"19","19","Central FL","77.5%","73.8%","70.6%","78.8%","75.9%","71.3%"
"20","20","Wisconsin","77.5%","71.6%","73.0%","78.7%","76.0%","74.0%"
"21","21","Pacific","77.3%","69.0%","72.0%","75.4%","79.2%","71.2%"
"22","22","TX El Paso","77.3%","80.6%","89.2%","77.6%","76.9%","70.1%"
"23","23","Navy","77.3%","75.0%","75.0%","78.9%","75.7%","76.3%"
"24","24","N Colorado","77.1%","80.4%","68.2%","82.8%","74.0%","74.9%"
"25","25","Seton Hall","77.0%","78.1%","75.9%","80.8%","73.8%","72.2%"
"26","26","Old Dominion","77.0%","73.6%","65.5%","78.3%","75.8%","75.7%"
"27","27","Gonzaga","76.9%","83.2%","82.9%","75.0%","78.6%","75.8%"
"28","28","Army","76.9%","81.0%","81.6%","79.0%","74.5%","74.6%"
"29","29","N Carolina","76.9%","75.8%","79.3%","79.4%","74.2%","73.4%"
"30","30","Geo Mason","76.7%","81.6%","80.5%","75.3%","78.1%","79.4%"
"31","31","Denver","76.7%","74.7%","74.1%","78.1%","75.6%","70.4%"
"32","32","Liberty","76.5%","89.7%","90.5%","80.6%","72.9%","70.9%"
"33","33","Air Force","76.5%","73.8%","84.2%","79.8%","72.7%","74.1%"
