"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Colorado St","58.6%","57.4%","45.3%","58.8%","58.6%","51.0%"
"2","2","Quinnipiac","56.8%","57.0%","59.5%","58.0%","55.9%","56.7%"
"3","3","Utah State","56.6%","58.9%","52.6%","56.8%","56.4%","50.4%"
"4","4","St Marys","56.1%","50.8%","52.7%","57.4%","55.0%","55.4%"
"5","5","Maryland","55.9%","52.8%","52.0%","56.4%","55.3%","51.3%"
"6","6","Missouri","55.7%","50.9%","31.1%","57.7%","53.7%","50.2%"
"7","7","Wichita St","55.6%","55.4%","52.2%","58.1%","53.8%","54.6%"
"8","8","Minnesota","55.3%","52.3%","52.7%","58.7%","51.8%","52.8%"
"9","9","Butler","55.3%","52.6%","48.5%","57.7%","53.7%","52.4%"
"10","10","Gonzaga","55.3%","57.0%","56.5%","55.3%","55.3%","54.6%"
"11","11","Pittsburgh","55.2%","55.3%","46.4%","57.6%","52.2%","54.9%"
"12","12","Michigan St","55.1%","61.8%","53.2%","54.5%","55.7%","55.9%"
"13","13","Indiana","55.0%","52.3%","51.5%","56.9%","52.9%","53.2%"
"14","14","Arizona","54.7%","57.7%","48.4%","55.0%","54.4%","51.3%"
"15","15","Ste F Austin","54.6%","53.5%","46.8%","55.7%","54.0%","55.1%"
"16","16","Oregon","54.5%","55.7%","50.7%","56.7%","52.3%","51.2%"
"17","17","Cincinnati","54.3%","50.5%","49.2%","55.4%","52.9%","50.2%"
"18","18","Weber State","54.2%","56.1%","54.5%","54.4%","54.0%","49.3%"
"19","19","Kansas","54.2%","51.1%","47.9%","55.5%","53.1%","53.9%"
"20","20","Bucknell","54.2%","50.5%","47.4%","56.3%","52.4%","54.9%"
"21","21","N Mex State","54.1%","55.5%","56.0%","56.9%","52.1%","55.5%"
"22","22","Tennessee","54.0%","53.6%","58.0%","54.5%","53.5%","52.0%"
"23","23","Col Charlestn","53.9%","48.0%","47.1%","53.8%","54.0%","47.4%"
"24","24","Middle Tenn","53.9%","51.9%","45.9%","55.9%","52.4%","51.7%"
"25","25","Towson","53.9%","53.9%","55.9%","54.0%","53.8%","51.5%"
"26","26","Morehead St","53.9%","56.9%","53.3%","54.0%","53.8%","51.6%"
"27","27","Akron","53.8%","52.7%","44.6%","56.0%","52.0%","51.4%"
"28","28","Geo Wshgtn","53.8%","59.1%","61.0%","52.9%","54.7%","49.6%"
"29","29","Florida","53.8%","51.3%","50.7%","55.4%","52.7%","52.0%"
"30","30","UNLV","53.7%","50.7%","50.6%","55.2%","51.7%","51.6%"
"31","31","Xavier","53.7%","50.7%","49.1%","54.7%","52.7%","51.5%"
"32","32","Creighton","53.6%","48.8%","46.5%","55.6%","52.0%","54.2%"
"33","33","Purdue","53.6%","53.7%","50.7%","55.3%","51.6%","49.3%"
"34","34","W Michigan","53.6%","51.2%","53.8%","52.9%","54.1%","53.0%"
"35","35","Hawaii","53.6%","53.6%","52.9%","55.4%","50.1%","50.8%"
"36","36","S Mississippi","53.5%","49.3%","46.6%","53.2%","53.7%","52.5%"
"37","37","Marquette","53.5%","53.5%","55.0%","54.4%","52.7%","49.9%"
"38","38","Seattle","53.5%","55.3%","54.7%","53.3%","53.6%","51.5%"
"39","39","N Dakota St","53.4%","52.3%","51.4%","55.7%","52.4%","50.8%"
"40","40","Vermont","53.4%","56.6%","52.5%","53.8%","53.1%","52.6%"
"41","41","WI-Grn Bay","53.4%","51.3%","47.5%","54.7%","52.0%","50.5%"
"42","42","Idaho","53.3%","50.0%","50.0%","52.0%","54.3%","51.3%"
"43","43","Stony Brook","53.2%","47.3%","46.9%","53.7%","52.9%","55.8%"
"44","44","Iowa State","53.1%","48.9%","62.1%","54.8%","51.5%","53.3%"
"45","45","Charlotte","53.0%","56.0%","50.0%","52.5%","53.5%","49.3%"
"46","46","Coastal Car","53.0%","52.9%","44.6%","54.5%","51.5%","52.3%"
"47","47","Iowa","53.0%","51.4%","50.6%","54.8%","50.9%","50.3%"
"48","48","Notre Dame","53.0%","50.0%","56.5%","54.2%","51.3%","49.6%"
"49","49","Valparaiso","53.0%","44.5%","31.9%","54.8%","51.0%","50.7%"
"50","50","Ball State","52.9%","50.5%","54.4%","52.5%","53.4%","50.6%"
"51","51","Kentucky","52.9%","53.9%","56.8%","55.8%","49.3%","54.7%"
"52","52","Memphis","52.9%","45.0%","37.2%","54.7%","51.2%","51.0%"
"53","53","Drexel","52.9%","58.5%","54.1%","53.3%","52.5%","54.7%"
"54","54","Dayton","52.8%","50.2%","53.0%","54.0%","51.4%","52.6%"
"55","55","Oral Roberts","52.8%","51.8%","42.6%","53.4%","52.4%","53.0%"
"56","56","Washington","52.8%","50.2%","44.2%","53.7%","51.8%","53.4%"
"57","57","Louisville","52.7%","50.5%","47.8%","53.9%","51.8%","51.2%"
"58","58","Wagner","52.6%","52.3%","44.4%","51.8%","53.3%","50.4%"
