"","Rank","Team","2016","Last 3","Last 1","Home","Away","2015"
"1","1","Brown","27.5%","24.8%","23.4%","27.6%","27.3%","24.1%"
"2","2","Evansville","27.4%","27.6%","19.9%","29.8%","25.2%","27.2%"
"3","3","Weber State","26.9%","26.9%","31.4%","27.9%","26.2%","27.5%"
"4","4","Xavier","26.7%","27.1%","26.8%","27.4%","25.9%","26.8%"
"5","5","UC Davis","26.5%","25.7%","29.2%","26.9%","26.3%","24.4%"
"6","6","Col Charlestn","26.4%","27.5%","20.9%","28.5%","24.8%","24.1%"
"7","7","Hawaii","26.3%","24.5%","21.4%","27.6%","24.0%","27.7%"
"8","8","TX Southern","26.3%","28.5%","33.8%","27.2%","25.9%","26.5%"
"9","9","SIU Edward","26.3%","24.2%","24.4%","28.5%","24.9%","24.4%"
"10","10","Kentucky","26.3%","27.8%","24.4%","27.4%","24.9%","24.1%"
"11","11","Grand Canyon","26.2%","28.6%","29.1%","27.4%","24.9%","26.6%"
"12","12","New Mexico","26.2%","22.0%","29.9%","28.4%","24.0%","25.9%"
"13","13","S Dakota St","26.2%","25.2%","19.3%","27.6%","25.4%","26.2%"
"14","14","Portland","26.2%","25.6%","20.1%","28.5%","24.5%","23.2%"
"15","15","Montana St","26.1%","22.9%","24.9%","27.5%","24.7%","23.5%"
"16","16","Colorado","26.1%","28.1%","28.1%","28.6%","23.3%","24.5%"
"17","17","Air Force","26.1%","27.9%","32.2%","28.8%","22.8%","26.2%"
"18","18","Arkansas St","26.0%","26.3%","25.0%","27.0%","25.4%","25.0%"
"19","19","New Orleans","26.0%","26.0%","30.4%","27.8%","24.7%","25.2%"
"20","20","Georgetown","25.9%","23.1%","26.0%","27.2%","24.4%","24.3%"
"21","21","Wichita St","25.9%","30.8%","37.7%","26.8%","25.0%","25.9%"
"22","22","Auburn","25.9%","25.3%","27.1%","27.8%","23.9%","25.3%"
"23","23","Wright State","25.8%","21.6%","22.1%","28.0%","24.0%","24.0%"
"24","24","N Iowa","25.8%","24.6%","27.9%","30.0%","23.0%","26.6%"
"25","25","Lipscomb","25.8%","22.3%","16.4%","25.5%","26.1%","23.1%"
"26","26","Tulsa","25.8%","23.9%","25.3%","26.8%","24.9%","25.6%"
"27","27","Cal St Nrdge","25.8%","23.4%","14.9%","25.7%","25.8%","25.2%"
"28","28","Rob Morris","25.7%","24.9%","23.4%","26.5%","25.3%","21.9%"
