"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","VCU","19.7","17.3","12.0","22.7","17.0","17.5"
"2","2","Louisville","18.4","11.7","11.0","18.0","18.6","15.1"
"3","3","Monmouth","18.0","17.7","16.0","17.9","18.1","17.1"
"4","4","Florida Intl","17.8","17.3","18.0","19.6","16.6","13.5"
"5","5","Arkansas","17.5","16.7","12.0","19.8","14.9","15.9"
"6","6","Ohio","17.4","12.7","10.0","19.4","15.1","17.3"
"7","7","LA Tech","17.3","17.3","14.0","19.4","15.8","14.6"
"8","8","Belmont","17.1","21.0","16.0","16.8","17.3","14.1"
"9","9","E Kentucky","16.8","13.7","11.0","16.7","16.8","12.7"
"10","10","Savannah St","16.6","15.0","16.0","16.7","16.6","15.4"
"11","11","Morehead St","16.5","14.0","12.0","18.7","14.8","14.3"
"12","12","Rob Morris","16.3","14.7","15.0","17.3","15.5","15.3"
"13","13","Jksnville St","16.3","12.7","11.0","15.8","16.6","14.5"
"14","14","Coppin State","16.3","12.0","10.0","16.4","16.2","12.3"
"15","15","Mt St Marys","16.2","12.3","13.0","16.6","16.1","12.7"
"16","16","Ark Pine Bl","16.2","17.3","18.0","17.1","15.9","14.1"
"17","17","Chicago St","16.2","16.7","16.0","19.0","14.9","14.2"
"18","18","S Mississippi","16.1","14.0","10.0","17.1","15.5","13.7"
"19","19","Florida A&M","16.1","17.3","16.0","16.6","15.9","14.4"
"20","20","AR Lit Rock","16.1","15.0","21.0","17.1","15.1","14.1"
"21","21","Hartford","16.0","18.3","18.0","15.0","17.0","15.3"
"22","22","Detroit","16.0","20.0","24.0","17.9","14.6","14.8"
"23","23","UAB","16.0","16.0","15.0","18.0","14.4","11.5"
"24","24","CS Fullerton","15.9","12.0","14.0","16.6","15.5","13.1"
"25","25","NW State","15.9","10.0","8.0","17.8","14.8","16.1"
"26","26","Houston Bap","15.8","15.7","11.0","16.8","15.4","16.1"
"27","27","Miss Val St","15.8","16.3","20.0","15.7","15.8","16.4"
"28","28","Wright State","15.8","12.0","6.0","16.9","14.7","15.8"
"29","29","Arkansas St","15.8","11.0","12.0","16.6","15.0","12.5"
"30","30","Niagara","15.8","17.0","17.0","16.3","15.3","15.7"
