"","Rank","Team","2016","Last 3","Last 1","Home","Away","2015"
"1","1","Holy Cross","15.0%","16.1%","21.2%","16.0%","14.1%","9.3%"
"2","2","W Virginia","14.5%","13.6%","11.5%","14.5%","14.4%","13.5%"
"3","3","Fordham","14.3%","15.3%","14.0%","15.4%","13.1%","11.9%"
"4","4","E Michigan","12.4%","9.6%","11.5%","13.3%","11.7%","12.1%"
"5","5","TX A&M-CC","12.4%","10.2%","12.8%","12.3%","12.4%","12.9%"
"6","6","Portland St","12.4%","11.9%","13.8%","13.8%","11.5%","11.2%"
"7","7","NC-Asheville","12.2%","10.8%","8.8%","12.4%","12.1%","12.4%"
"8","8","Ark Pine Bl","12.0%","15.0%","17.4%","12.9%","11.6%","10.6%"
"9","9","Grambling St","11.8%","9.2%","7.9%","12.2%","11.6%","9.1%"
"10","10","Gard-Webb","11.7%","10.4%","14.3%","11.6%","11.7%","9.9%"
"11","11","E Tenn St","11.6%","8.0%","3.1%","13.1%","10.6%","8.8%"
"12","12","Fresno St","11.6%","12.1%","10.6%","12.6%","10.7%","11.5%"
"13","13","Kansas St","11.6%","8.7%","9.3%","11.9%","11.2%","10.8%"
"14","14","Syracuse","11.5%","9.2%","12.7%","12.6%","9.7%","12.1%"
"15","15","CS Bakersfld","11.4%","11.9%","12.6%","12.0%","11.1%","10.9%"
"16","16","Boston U","11.4%","9.1%","8.5%","9.4%","13.3%","8.4%"
"17","17","Prairie View","11.3%","11.2%","4.8%","11.8%","11.1%","10.9%"
"18","18","Cincinnati","11.2%","10.1%","9.5%","11.9%","10.2%","11.3%"
"19","19","Jacksonville","11.2%","9.2%","11.8%","10.6%","11.5%","8.1%"
"20","20","Rob Morris","11.0%","11.3%","12.5%","11.4%","10.8%","11.6%"
"21","21","Iowa State","11.0%","9.7%","10.2%","10.5%","11.4%","8.5%"
"22","22","S Carolina","10.9%","11.1%","10.7%","10.8%","11.2%","8.9%"
"23","23","Villanova","10.7%","13.8%","17.2%","10.7%","10.7%","10.3%"
"24","24","VCU","10.7%","7.6%","7.1%","12.0%","9.3%","11.9%"
"25","25","Loyola Mymt","10.7%","12.6%","13.2%","10.7%","10.7%","9.5%"
"26","26","St Peters","10.6%","8.3%","3.1%","10.6%","10.7%","8.0%"
"27","27","Navy","10.6%","11.4%","14.3%","9.7%","11.5%","8.2%"
