"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","San Diego St","37.3%","41.3%","42.6%","36.8%","37.9%","38.6%"
"2","2","Michigan St","38.2%","42.9%","55.9%","35.5%","40.7%","39.6%"
"3","3","UC Irvine","38.5%","33.2%","40.0%","35.7%","39.7%","39.8%"
"4","4","Vanderbilt","38.6%","40.2%","37.3%","37.8%","39.3%","41.0%"
"5","5","Connecticut","38.6%","43.7%","49.0%","37.8%","39.4%","39.6%"
"6","6","Wichita St","38.6%","41.0%","55.3%","39.2%","38.2%","40.4%"
"7","7","Georgia","39.0%","49.1%","50.0%","37.2%","41.2%","38.9%"
"8","8","Louisville","39.0%","45.8%","51.3%","36.4%","43.6%","39.2%"
"9","9","Valparaiso","39.0%","38.6%","44.2%","39.2%","39.0%","39.0%"
"10","10","Purdue","39.1%","39.4%","39.0%","38.0%","40.3%","40.1%"
"11","11","Cincinnati","39.3%","43.9%","48.3%","38.8%","39.9%","38.8%"
"12","12","James Mad","39.4%","42.8%","51.0%","39.3%","39.6%","43.4%"
"13","13","Monmouth","39.5%","45.7%","51.9%","38.6%","40.0%","40.0%"
"14","14","N Mex State","39.5%","44.7%","51.1%","37.3%","41.6%","42.7%"
"15","15","CS Bakersfld","39.7%","41.6%","50.0%","37.9%","40.9%","41.5%"
"16","16","California","39.7%","45.7%","51.9%","37.6%","42.1%","42.6%"
"17","17","Old Dominion","39.7%","39.3%","42.0%","37.5%","41.2%","40.0%"
"18","18","Kentucky","39.7%","37.6%","48.1%","37.8%","41.4%","35.4%"
"19","19","AR Lit Rock","39.7%","47.0%","56.6%","39.5%","39.9%","44.5%"
"20","20","Gonzaga","39.8%","36.6%","36.1%","39.3%","40.1%","39.2%"
"21","21","Hawaii","39.8%","41.1%","45.8%","39.3%","40.5%","41.6%"
"22","22","Kansas","39.8%","37.9%","40.4%","40.0%","39.7%","39.6%"
"23","23","TX-Arlington","39.9%","40.8%","40.0%","37.8%","41.5%","41.4%"
"24","24","Jackson St","40.0%","39.9%","42.6%","37.6%","41.1%","42.3%"
"25","25","S Methodist","40.0%","33.1%","29.5%","39.0%","41.4%","38.2%"
"26","26","Memphis","40.0%","40.3%","45.8%","37.5%","43.9%","39.7%"
"27","27","S Carolina","40.0%","42.1%","50.8%","38.4%","42.1%","39.0%"
"28","28","Coastal Car","40.1%","37.0%","42.1%","38.3%","41.9%","41.0%"
"29","29","Northwestern","40.1%","38.3%","37.9%","38.7%","41.9%","41.6%"
"30","30","Seton Hall","40.2%","39.3%","42.9%","39.5%","40.8%","43.0%"
"31","31","Villanova","40.3%","39.9%","42.9%","38.3%","41.7%","40.6%"
"32","32","Ohio State","40.4%","41.9%","45.3%","37.9%","44.1%","40.3%"
"33","33","Dayton","40.4%","37.6%","39.6%","40.1%","40.8%","41.8%"
"34","34","UCSB","40.5%","42.6%","37.9%","39.2%","41.1%","41.9%"
"35","35","Nevada","40.6%","44.2%","46.7%","40.3%","40.8%","41.8%"
"36","36","Arkansas St","40.6%","48.9%","43.5%","38.1%","42.7%","42.6%"
"37","37","Ball State","40.6%","40.1%","40.8%","40.0%","41.3%","46.5%"
"38","38","Evansville","40.6%","36.2%","44.7%","39.4%","41.7%","43.4%"
"39","39","Texas A&M","40.7%","42.0%","49.2%","40.3%","41.1%","40.2%"
"40","40","Mercer","40.8%","39.8%","35.5%","38.7%","42.0%","41.9%"
"41","41","Maryland","40.9%","39.8%","46.8%","40.6%","41.1%","39.5%"
"42","42","Alabama","40.9%","46.7%","48.3%","41.1%","40.8%","41.3%"
"43","43","Oklahoma St","41.0%","45.6%","50.0%","40.8%","41.1%","41.0%"
"44","44","St Marys","41.0%","39.4%","46.0%","40.0%","42.4%","42.6%"
"45","45","Yale","41.1%","43.5%","46.0%","39.8%","41.9%","42.6%"
"46","46","Florida","41.2%","43.6%","47.7%","40.6%","41.6%","40.8%"
"47","47","Oklahoma","41.2%","46.7%","71.4%","38.8%","42.8%","38.6%"
"48","48","Harvard","41.2%","35.1%","32.4%","39.1%","42.6%","41.2%"
"49","49","Rider","41.2%","36.1%","31.6%","41.1%","41.2%","41.2%"
"50","50","St Peters","41.2%","35.1%","41.4%","39.5%","42.7%","39.5%"
"51","51","Georgetown","41.2%","44.8%","48.0%","39.8%","42.8%","40.7%"
"52","52","Wagner","41.2%","49.1%","56.0%","39.2%","43.1%","47.0%"
"53","53","Georgia St","41.2%","52.0%","51.1%","40.6%","41.8%","38.9%"
"54","54","Syracuse","41.2%","46.8%","53.8%","39.5%","42.7%","40.5%"
"55","55","Arizona","41.3%","40.6%","40.7%","40.0%","42.7%","39.8%"
"56","56","S Florida","41.3%","41.9%","45.3%","41.5%","41.1%","42.6%"
"57","57","LA Monroe","41.3%","43.8%","41.8%","42.2%","40.9%","39.2%"
"58","58","Navy","41.4%","42.3%","38.2%","42.1%","40.7%","45.7%"
"59","59","Temple","41.4%","43.9%","34.8%","42.2%","40.9%","39.4%"
"60","60","Xavier","41.5%","44.2%","42.4%","42.4%","40.6%","43.6%"
"61","61","Central FL","41.5%","39.8%","39.1%","41.8%","41.2%","45.8%"
"62","62","Quinnipiac","41.5%","48.2%","38.5%","36.5%","46.0%","39.8%"
"63","63","Tulsa","41.6%","41.5%","40.7%","40.3%","42.7%","39.1%"
"64","64","N Carolina","41.7%","50.3%","58.3%","41.5%","41.7%","39.8%"
"65","65","St Josephs","41.7%","43.8%","39.6%","40.6%","42.5%","42.4%"
"66","66","Siena","41.7%","48.9%","50.0%","40.4%","42.7%","45.2%"
"67","67","Colorado","41.7%","40.0%","39.7%","40.5%","43.0%","42.4%"
"68","68","USC","41.7%","45.3%","40.3%","40.1%","43.6%","42.2%"
"69","69","Seattle","41.8%","43.0%","41.1%","42.2%","41.2%","40.4%"
"70","70","Stony Brook","41.8%","48.0%","52.4%","41.3%","42.2%","39.9%"
"71","71","Florida Intl","41.8%","46.0%","51.0%","42.3%","41.4%","41.5%"
"72","72","Duquesne","41.8%","46.1%","44.1%","40.9%","42.6%","44.0%"
"73","73","Akron","41.8%","36.0%","34.3%","41.4%","42.1%","40.5%"
"74","74","UNLV","41.8%","47.3%","49.3%","41.2%","42.4%","39.9%"
"75","75","TN State","41.8%","45.5%","40.0%","41.5%","42.1%","43.5%"
"76","76","Indiana St","41.9%","35.6%","41.1%","39.9%","43.3%","42.9%"
"77","77","N Illinois","41.9%","44.4%","46.4%","39.7%","44.1%","44.5%"
"78","78","Clemson","41.9%","41.0%","45.5%","38.4%","46.3%","40.2%"
"79","79","BYU","42.0%","43.9%","42.6%","40.8%","43.2%","44.3%"
"80","80","Virginia","42.0%","44.8%","36.8%","40.1%","43.4%","36.7%"
"81","81","Texas","42.0%","43.8%","48.8%","41.2%","42.9%","36.8%"
"82","82","Southern","42.0%","37.2%","45.0%","43.0%","41.6%","39.3%"
"83","83","New Mexico","42.1%","42.9%","40.0%","40.5%","43.5%","40.2%"
"84","84","Iowa","42.1%","49.4%","59.3%","39.9%","44.0%","39.6%"
"85","85","Houston","42.1%","43.4%","52.5%","40.4%","44.1%","43.5%"
"86","86","Fla Gulf Cst","42.1%","38.9%","43.1%","40.7%","43.5%","40.1%"
"87","87","Idaho","42.1%","47.3%","45.7%","42.8%","41.6%","45.8%"
"88","88","Utah","42.1%","52.2%","55.7%","39.6%","44.1%","38.4%"
"89","89","Geo Mason","42.3%","42.2%","45.2%","41.8%","42.6%","43.6%"
"90","90","Fresno St","42.3%","39.0%","54.0%","40.8%","43.8%","43.6%"
"91","91","Iona","42.3%","46.1%","50.0%","41.8%","42.7%","42.4%"
"92","92","Penn State","42.4%","43.7%","43.6%","41.4%","43.3%","39.9%"
"93","93","UC Davis","42.4%","45.2%","54.2%","42.1%","42.6%","42.3%"
"94","94","Missouri","42.4%","49.1%","42.9%","39.8%","45.5%","43.2%"
"95","95","W Virginia","42.4%","43.1%","30.9%","41.0%","43.5%","46.9%"
"96","96","Towson","42.4%","49.3%","46.4%","38.3%","45.5%","41.9%"
"97","97","St Fran (NY)","42.4%","33.7%","32.8%","41.5%","43.1%","42.5%"
"98","98","N Iowa","42.4%","42.0%","43.7%","41.8%","42.8%","39.5%"
"99","99","S Alabama","42.4%","41.3%","45.1%","40.2%","43.9%","43.9%"
