"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Wichita St","19.9%","18.6%","11.1%","19.3%","20.3%","23.5%"
"2","2","Purdue","20.2%","23.4%","24.1%","20.1%","20.3%","27.2%"
"3","3","Geo Mason","20.6%","16.2%","5.6%","18.8%","22.2%","27.2%"
"4","4","Michigan St","20.7%","24.2%","29.0%","19.7%","21.7%","23.6%"
"5","5","Valparaiso","21.1%","21.6%","20.8%","17.9%","23.7%","24.3%"
"6","6","N Hampshire","21.4%","20.7%","30.8%","20.0%","22.3%","22.1%"
"7","7","Yale","21.6%","24.0%","20.0%","19.2%","23.1%","25.7%"
"8","8","Dayton","21.8%","20.6%","46.9%","22.7%","20.9%","25.9%"
"9","9","BYU","21.9%","25.2%","19.4%","19.5%","24.5%","26.4%"
"10","10","Evansville","21.9%","22.1%","4.0%","20.6%","23.1%","26.0%"
"11","11","California","22.2%","18.5%","7.7%","22.3%","22.1%","23.1%"
"12","12","Colorado","22.6%","21.8%","27.3%","21.4%","23.9%","25.7%"
"13","13","Rhode Island","22.6%","20.0%","20.0%","21.7%","23.8%","26.4%"
"14","14","Arizona","22.8%","36.1%","20.0%","20.5%","25.4%","18.6%"
"15","15","Ohio","23.1%","20.5%","25.6%","20.7%","26.2%","27.9%"
"16","16","Colorado St","23.1%","24.5%","23.5%","23.4%","22.9%","22.5%"
"17","17","Sam Hous St","23.2%","18.9%","15.6%","20.1%","25.0%","24.7%"
"18","18","S Illinois","23.3%","16.1%","4.0%","26.2%","20.2%","23.5%"
"19","19","Toledo","23.3%","28.3%","24.2%","23.6%","23.0%","28.4%"
"20","20","N Mex State","23.3%","21.8%","4.3%","23.1%","23.5%","28.5%"
"21","21","W Michigan","23.5%","24.1%","22.2%","22.2%","24.5%","28.6%"
"22","22","Montana","23.5%","26.8%","25.9%","24.2%","23.1%","26.9%"
"23","23","S Dakota St","23.5%","17.1%","23.5%","21.6%","24.5%","26.9%"
"24","24","North Dakota","23.6%","21.1%","28.6%","23.4%","23.7%","27.5%"
"25","25","Stony Brook","23.6%","25.0%","32.1%","25.3%","22.2%","22.7%"
"26","26","Jacksonville","23.7%","18.8%","16.7%","18.4%","27.0%","31.4%"
"27","27","IPFW","23.7%","22.5%","25.0%","21.3%","25.1%","25.2%"
"28","28","Idaho","23.7%","38.1%","42.3%","22.9%","24.3%","25.2%"
"29","29","Navy","23.7%","24.2%","23.3%","26.2%","21.6%","27.0%"
"30","30","Middle Tenn","23.8%","30.9%","28.6%","24.0%","23.7%","24.1%"
"31","31","N Dakota St","23.8%","26.8%","37.1%","24.6%","23.5%","21.2%"
"32","32","Indiana St","23.9%","25.4%","32.4%","19.7%","27.0%","29.3%"
"33","33","Weber State","23.9%","32.3%","39.3%","23.2%","24.4%","28.2%"
"34","34","TX-Arlington","23.9%","20.4%","18.8%","23.3%","24.5%","31.1%"
"35","35","Virginia","24.0%","18.7%","32.4%","24.4%","23.6%","22.0%"
"36","36","Col Charlestn","24.0%","26.1%","28.6%","23.7%","24.3%","30.4%"
"37","37","Wright State","24.0%","24.7%","16.7%","21.4%","25.7%","28.7%"
"38","38","Fordham","24.1%","25.6%","30.8%","22.2%","27.0%","26.7%"
"39","39","Hawaii","24.1%","18.3%","7.1%","25.7%","22.3%","31.9%"
"40","40","St Josephs","24.1%","23.2%","17.6%","23.3%","24.9%","28.1%"
"41","41","Boise State","24.1%","25.0%","32.1%","23.7%","24.5%","24.4%"
"42","42","Xavier","24.1%","24.8%","19.4%","23.1%","25.0%","25.3%"
"43","43","Gonzaga","24.2%","23.6%","34.3%","21.5%","26.0%","25.1%"
"44","44","WI-Milwkee","24.2%","21.2%","15.2%","24.5%","24.0%","27.0%"
"45","45","GA Tech","24.2%","21.1%","34.4%","22.2%","26.7%","23.0%"
"46","46","Old Dominion","24.3%","18.5%","20.0%","25.8%","23.2%","23.6%"
"47","47","Butler","24.3%","23.4%","22.7%","20.6%","28.1%","23.0%"
"48","48","LA Lafayette","24.3%","27.6%","27.8%","22.5%","25.8%","25.4%"
"49","49","Michigan","24.4%","22.7%","26.3%","22.4%","26.2%","30.3%"
"50","50","Wagner","24.4%","29.5%","35.7%","22.0%","26.8%","28.9%"
"51","51","San Diego St","24.5%","32.0%","38.2%","24.6%","24.4%","27.5%"
"52","52","St Peters","24.6%","26.6%","28.1%","25.3%","23.9%","29.3%"
"53","53","Ball State","24.6%","24.1%","36.7%","25.5%","23.5%","25.7%"
"54","54","Towson","24.6%","23.8%","12.9%","26.0%","23.4%","27.3%"
"55","55","Albany","24.6%","14.6%","10.0%","22.2%","26.4%","24.2%"
"56","56","Creighton","24.7%","24.8%","23.3%","23.4%","26.4%","26.4%"
"57","57","St Marys","24.7%","28.0%","25.0%","22.8%","27.9%","23.2%"
"58","58","Bradley","24.7%","14.4%","17.6%","23.7%","25.7%","27.0%"
"59","59","Murray St","24.8%","25.8%","37.9%","24.3%","25.2%","31.2%"
"60","60","Pittsburgh","24.9%","26.2%","20.0%","25.0%","24.7%","28.2%"
"61","61","Columbia","25.0%","19.6%","21.9%","23.9%","26.9%","27.2%"
"62","62","N Colorado","25.1%","32.3%","30.3%","22.4%","27.4%","30.5%"
"63","63","Montana St","25.1%","27.7%","30.3%","22.9%","26.3%","26.4%"
"64","64","Abilene Christian","25.1%","21.4%","17.9%","21.3%","28.0%","33.0%"
"65","65","San Diego","25.1%","22.2%","18.5%","22.6%","27.0%","28.7%"
"66","66","James Mad","25.2%","25.5%","13.6%","23.7%","26.9%","31.3%"
"67","67","Jackson St","25.2%","22.0%","28.0%","24.7%","25.4%","25.6%"
"68","68","UCSB","25.2%","23.4%","20.6%","25.9%","24.9%","27.0%"
"69","69","Wofford","25.3%","26.1%","35.3%","24.8%","25.6%","25.9%"
"70","70","Princeton","25.3%","32.7%","28.9%","24.2%","26.1%","24.2%"
"71","71","W Illinois","25.3%","28.4%","23.1%","25.7%","25.1%","27.7%"
"72","72","Army","25.4%","22.6%","19.4%","23.8%","26.5%","29.6%"
"73","73","W Virginia","25.4%","26.1%","25.0%","24.3%","26.3%","29.9%"
"74","74","Wm & Mary","25.4%","27.3%","28.6%","24.9%","25.8%","28.6%"
"75","75","Kent State","25.5%","26.5%","26.9%","22.5%","28.4%","29.9%"
"76","76","Fla Gulf Cst","25.5%","25.0%","39.0%","26.2%","24.7%","29.1%"
"77","77","Charl South","25.5%","33.8%","42.9%","20.1%","29.2%","26.6%"
"78","78","VCU","25.5%","21.5%","29.4%","27.5%","23.7%","27.9%"
"79","79","Nebraska","25.5%","22.6%","22.7%","26.1%","24.9%","27.9%"
"80","80","Mercer","25.6%","31.6%","37.8%","24.4%","26.3%","30.9%"
