"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Cal St Nrdge","79.0%","85.2%","81.8%","81.4%","77.4%","73.3%"
"2","2","Providence","78.2%","79.3%","81.0%","80.5%","76.2%","70.1%"
"3","3","Georgia St","77.8%","85.5%","92.9%","77.3%","78.1%","71.7%"
"4","4","Connecticut","77.4%","89.5%","76.9%","75.3%","79.2%","74.3%"
"5","5","Columbia","77.4%","85.7%","83.3%","79.6%","74.8%","75.2%"
"6","6","Oregon","77.3%","83.1%","91.3%","76.4%","78.3%","70.5%"
"7","7","Pacific","76.7%","73.4%","65.0%","78.1%","75.5%","69.4%"
"8","8","Neb Omaha","76.7%","76.8%","53.3%","78.3%","75.3%","69.9%"
"9","9","S Dakota St","76.5%","71.7%","66.7%","78.2%","75.5%","77.3%"
"10","10","Michigan","76.3%","80.0%","78.6%","80.7%","73.0%","70.3%"
"11","11","Loyola Mymt","76.0%","75.8%","80.0%","76.6%","75.7%","71.7%"
"12","12","Washington","75.8%","79.7%","73.9%","77.2%","73.4%","68.3%"
"13","13","N Dakota St","75.8%","81.1%","70.6%","73.3%","77.2%","71.8%"
"14","14","South Dakota","75.7%","76.3%","56.5%","76.9%","74.8%","77.9%"
"15","15","Lafayette","75.6%","70.5%","85.7%","80.4%","72.8%","75.4%"
"16","16","Boise State","75.6%","76.9%","64.7%","75.1%","76.0%","74.6%"
"17","17","Miami (OH)","75.5%","76.9%","75.0%","76.2%","74.8%","68.2%"
"18","18","E Kentucky","75.5%","77.3%","81.2%","74.5%","76.2%","78.3%"
"19","19","Utah Val St","75.2%","72.7%","61.5%","73.7%","77.0%","71.4%"
"20","20","Cleveland St","75.0%","80.8%","90.0%","72.3%","77.0%","72.0%"
"21","21","Albany","75.0%","84.6%","78.6%","74.5%","75.3%","73.7%"
"22","22","Oklahoma","74.9%","77.5%","72.2%","74.2%","75.9%","75.7%"
"23","23","UCLA","74.9%","73.6%","73.3%","75.7%","74.0%","72.4%"
"24","24","Bucknell","74.6%","66.1%","57.9%","73.9%","75.4%","74.6%"
"25","25","Abilene Christian","74.6%","83.1%","90.9%","76.4%","73.6%","--"
"26","26","NC-Asheville","74.6%","81.4%","87.0%","74.7%","74.5%","72.4%"
"27","27","Wisconsin","74.6%","76.9%","95.0%","75.1%","74.1%","63.4%"
"28","28","Lamar","74.4%","73.7%","74.1%","74.4%","74.3%","70.3%"
"29","29","E Tenn St","74.4%","72.3%","62.5%","75.2%","73.1%","66.5%"
"30","30","Clemson","74.4%","80.0%","84.6%","77.0%","71.3%","65.4%"
"31","31","High Point","74.4%","81.8%","91.3%","69.9%","77.4%","70.4%"
"32","32","Boston Col","74.3%","76.3%","75.9%","75.3%","73.6%","71.2%"
"33","33","Canisius","74.3%","74.1%","71.4%","74.2%","74.4%","71.6%"
"34","34","Creighton","74.3%","62.5%","66.7%","75.1%","73.4%","75.9%"
"35","35","AR Lit Rock","74.3%","80.0%","85.0%","76.7%","73.1%","67.4%"
"36","36","Weber State","74.2%","84.6%","87.0%","72.3%","75.8%","73.0%"
"37","37","Missouri","74.2%","75.9%","73.3%","72.0%","76.8%","74.4%"
"38","38","Penn State","74.1%","72.4%","54.5%","74.1%","74.2%","69.6%"
"39","39","Utah","74.1%","80.0%","80.0%","74.9%","72.8%","75.8%"
"40","40","Belmont","74.1%","84.6%","75.0%","76.8%","72.6%","73.4%"
"41","41","Grand Canyon","74.1%","72.7%","66.7%","79.3%","71.1%","--"
"42","42","Mt St Marys","73.9%","69.6%","66.7%","76.8%","71.7%","69.7%"
"43","43","Utah State","73.9%","72.9%","66.7%","74.1%","73.5%","72.0%"
"44","44","Mercer","73.9%","82.0%","77.8%","72.4%","74.9%","76.0%"
"45","45","Minnesota","73.8%","71.4%","58.8%","77.8%","67.9%","68.5%"
"46","46","NW State","73.8%","79.1%","79.3%","73.5%","73.9%","69.1%"
"47","47","Wright State","73.6%","74.5%","68.8%","78.4%","69.8%","71.5%"
"48","48","Sac State","73.6%","75.0%","87.0%","73.2%","74.1%","73.0%"
"49","49","IUPUI","73.5%","61.1%","33.3%","69.6%","76.6%","67.6%"
"50","50","Wagner","73.5%","71.4%","80.0%","74.1%","73.1%","70.5%"
"51","51","Portland","73.5%","71.1%","57.9%","72.1%","75.3%","67.1%"
"52","52","Iowa","73.5%","80.9%","86.7%","72.3%","75.1%","73.1%"
"53","53","Santa Clara","73.4%","79.4%","80.0%","75.2%","71.6%","73.8%"
"54","54","Coppin State","73.4%","66.0%","56.0%","74.3%","72.8%","69.9%"
"55","55","Fordham","73.3%","76.5%","78.9%","74.1%","72.6%","67.4%"
"56","56","Portland St","73.3%","78.4%","77.3%","74.1%","72.6%","74.0%"
"57","57","Youngs St","73.3%","68.2%","73.7%","69.9%","76.0%","68.8%"
"58","58","WI-Milwkee","73.3%","80.4%","73.3%","74.7%","72.5%","67.4%"
"59","59","Illinois","73.3%","81.2%","80.0%","72.6%","74.1%","72.3%"
"60","60","Montana","73.2%","75.0%","70.6%","72.0%","74.2%","76.5%"
"61","61","TX Christian","73.2%","78.7%","63.2%","74.5%","72.0%","60.4%"
"62","62","Valparaiso","73.2%","67.6%","69.2%","71.9%","75.0%","73.5%"
"63","63","Holy Cross","73.2%","78.6%","93.8%","75.2%","71.4%","75.3%"
"64","64","Rider","73.1%","75.9%","69.2%","71.0%","74.7%","67.8%"
"65","65","Toledo","73.1%","62.5%","64.3%","72.7%","73.4%","76.1%"
"66","66","Indiana","73.0%","77.6%","80.0%","70.4%","77.4%","74.3%"
"67","67","Longwood","73.0%","73.5%","68.8%","75.5%","71.8%","71.3%"
"68","68","Fresno St","73.0%","74.7%","71.4%","72.8%","73.2%","67.4%"
"69","69","Duke","72.9%","66.0%","92.3%","76.1%","68.4%","73.9%"
"70","70","Texas Tech","72.8%","68.7%","81.2%","72.3%","73.4%","66.7%"
"71","71","Detroit","72.8%","83.1%","90.9%","72.6%","72.9%","73.4%"
"72","72","Nevada","72.8%","86.4%","87.5%","72.0%","73.5%","72.6%"
"73","73","Rob Morris","72.8%","77.6%","83.3%","73.8%","71.9%","74.9%"
"74","74","NC Central","72.7%","81.2%","83.3%","70.7%","73.8%","73.7%"
"75","75","Hawaii","72.7%","68.4%","75.0%","70.6%","77.0%","68.6%"
"76","76","E Carolina","72.7%","70.0%","78.9%","73.7%","71.7%","72.8%"
"77","77","Indiana St","72.6%","73.8%","81.0%","70.6%","73.6%","70.7%"
"78","78","Arkansas","72.6%","75.4%","76.9%","71.7%","74.0%","67.2%"
"79","79","Oakland","72.5%","65.3%","51.9%","75.8%","69.5%","70.8%"
"80","80","Charl South","72.5%","75.0%","88.2%","74.1%","71.6%","69.4%"
"81","81","Colorado St","72.5%","71.1%","66.7%","73.0%","71.7%","71.1%"
"82","82","Princeton","72.5%","70.8%","80.0%","71.8%","72.9%","72.0%"
"83","83","New Mexico","72.4%","67.1%","57.9%","71.8%","72.9%","72.1%"
"84","84","Central Conn","72.4%","77.8%","73.3%","70.6%","73.8%","73.3%"
"85","85","Harvard","72.4%","73.6%","76.7%","72.3%","72.5%","72.6%"
"86","86","Maryland ES","72.4%","81.5%","80.0%","73.7%","71.3%","63.2%"
"87","87","Jackson St","72.4%","72.1%","61.9%","74.1%","71.0%","69.9%"
"88","88","Wichita St","72.4%","65.7%","66.7%","68.1%","76.3%","69.9%"
"89","89","N Iowa","72.2%","66.7%","63.6%","71.4%","72.9%","76.2%"
"90","90","Arkansas St","72.2%","65.9%","42.9%","76.0%","69.0%","68.6%"
"91","91","Seton Hall","72.2%","72.2%","80.0%","71.7%","72.8%","65.8%"
"92","92","Oral Roberts","72.2%","63.8%","64.3%","74.8%","70.5%","73.6%"
"93","93","Florida St","72.2%","75.8%","74.1%","74.0%","70.3%","73.5%"
"94","94","Wyoming","72.1%","69.2%","83.3%","72.5%","71.5%","67.2%"
"95","95","W Virginia","72.1%","68.1%","62.5%","77.2%","66.3%","69.5%"
"96","96","F Dickinson","72.1%","75.9%","76.9%","76.1%","69.3%","67.1%"
"97","97","Auburn","72.1%","74.1%","79.2%","70.8%","74.6%","70.0%"
"98","98","Georgetown","72.1%","75.3%","74.2%","71.7%","72.4%","67.9%"
"99","99","TN Martin","72.0%","69.2%","85.7%","71.6%","72.5%","74.0%"
"100","100","San Jose St","72.0%","73.0%","73.7%","70.0%","73.3%","66.0%"
"101","101","WI-Grn Bay","72.0%","73.1%","60.9%","73.3%","70.6%","74.8%"
"102","102","Siena","72.0%","78.5%","76.3%","71.9%","72.1%","67.2%"
"103","103","Colgate","72.0%","70.7%","50.0%","74.6%","70.0%","70.7%"
"104","104","Stony Brook","72.0%","72.7%","71.4%","70.4%","73.1%","70.5%"
"105","105","Vermont","71.9%","61.8%","40.0%","72.0%","71.9%","70.9%"
"106","106","Oklahoma St","71.9%","67.7%","59.5%","72.5%","71.2%","74.6%"
"107","107","NJIT","71.9%","67.6%","80.6%","73.9%","70.7%","67.5%"
"108","108","Davidson","71.9%","78.3%","92.3%","66.3%","74.0%","79.6%"
"109","109","W Michigan","71.9%","76.1%","75.0%","72.6%","70.9%","70.2%"
"110","110","Tennessee","71.8%","77.5%","57.1%","71.5%","72.1%","69.0%"
"111","111","Notre Dame","71.8%","74.1%","78.9%","74.8%","66.5%","70.9%"
"112","112","Colorado","71.8%","69.6%","77.8%","73.4%","69.2%","68.6%"
"113","113","Ohio","71.7%","75.0%","68.8%","71.2%","72.6%","69.9%"
"114","114","Winthrop","71.7%","67.2%","68.2%","70.5%","72.8%","69.5%"
"115","115","W Carolina","71.7%","75.0%","83.3%","72.7%","71.2%","71.0%"
"116","116","LIU-Brooklyn","71.7%","75.0%","66.7%","69.8%","72.6%","69.1%"
"117","117","Nebraska","71.7%","75.4%","62.5%","72.3%","70.7%","69.2%"
"118","118","E Illinois","71.6%","70.3%","63.2%","76.2%","67.7%","67.0%"
"119","119","Quinnipiac","71.6%","68.9%","77.8%","69.6%","72.9%","67.3%"
"120","120","Buffalo","71.6%","69.2%","61.1%","74.8%","68.5%","71.2%"
"121","121","St Bonavent","71.6%","76.7%","69.6%","77.3%","67.1%","76.3%"
"122","122","Villanova","71.5%","69.7%","75.0%","68.9%","73.6%","72.1%"
"123","123","Drake","71.5%","73.8%","60.0%","73.4%","69.4%","72.1%"
"124","124","Iona","71.4%","73.6%","84.2%","72.7%","70.5%","78.1%"
"125","125","Ste F Austin","71.4%","75.0%","81.2%","74.8%","69.0%","60.7%"
"126","126","Marist","71.4%","74.1%","73.5%","77.8%","66.8%","64.8%"
"127","127","Evansville","71.4%","76.2%","69.2%","71.9%","70.9%","74.1%"
"128","128","Boston U","71.4%","62.1%","45.5%","70.9%","71.9%","72.7%"
"129","129","IL-Chicago","71.4%","80.5%","73.3%","69.7%","72.8%","75.2%"
"130","130","N Arizona","71.4%","73.0%","81.8%","72.7%","70.5%","67.5%"
"131","131","UCSB","71.3%","62.5%","0.0%","72.9%","70.1%","69.4%"
"132","132","Montana St","71.3%","70.4%","78.9%","73.4%","69.6%","72.3%"
"133","133","Beth-Cook","71.3%","72.9%","84.6%","74.5%","69.8%","62.7%"
"134","134","TX Southern","71.2%","79.0%","77.3%","69.4%","72.1%","63.6%"
"135","135","Citadel","71.2%","75.9%","75.0%","72.5%","70.3%","70.2%"
"136","136","Pittsburgh","71.2%","71.9%","50.0%","71.2%","71.2%","66.8%"
"137","137","Elon","71.2%","69.9%","59.1%","70.2%","72.1%","71.3%"
"138","138","Delaware","71.1%","79.2%","76.9%","73.1%","70.1%","75.4%"
"139","139","Kansas","71.1%","75.0%","77.8%","71.1%","71.1%","73.8%"
"140","140","Idaho State","71.1%","68.6%","59.3%","73.4%","69.2%","67.6%"
"141","141","Chattanooga","71.1%","62.5%","57.1%","68.5%","72.6%","66.2%"
"142","142","TX-Arlington","70.9%","78.8%","74.1%","68.5%","72.8%","65.2%"
"143","143","Denver","70.9%","54.7%","52.9%","75.7%","66.5%","71.9%"
"144","144","Geo Mason","70.9%","71.9%","64.7%","70.6%","71.1%","72.5%"
"145","145","Drexel","70.9%","73.1%","66.7%","75.0%","68.3%","74.5%"
"146","146","Gonzaga","70.8%","66.7%","84.6%","69.7%","71.6%","71.0%"
"147","147","La Salle","70.8%","78.8%","68.2%","71.8%","69.8%","73.7%"
"148","148","Cincinnati","70.8%","60.0%","68.8%","73.0%","66.8%","64.7%"
"149","149","St Marys","70.8%","65.8%","64.0%","73.2%","67.8%","73.0%"
"150","150","Syracuse","70.8%","80.0%","78.6%","67.0%","75.6%","67.5%"
"151","151","Michigan St","70.7%","79.2%","87.5%","70.2%","71.2%","70.8%"
"152","152","Lehigh","70.7%","80.6%","83.3%","70.4%","71.1%","73.9%"
