"","Rank","Team","2016","Last 3","Last 1","Home","Away","2015"
"1","1","NC-Wilmgton","11.9%","12.5%","18.5%","11.6%","12.0%","13.7%"
"2","2","Notre Dame","12.4%","10.1%","11.1%","12.3%","12.6%","13.1%"
"3","3","Iowa State","12.4%","12.0%","16.8%","12.9%","11.9%","14.1%"
"4","4","Arizona St","12.7%","11.6%","13.8%","12.5%","12.9%","14.6%"
"5","5","Houston","12.9%","15.0%","14.9%","12.6%","13.2%","12.9%"
"6","6","Central Mich","12.9%","10.8%","11.7%","11.6%","13.9%","11.9%"
"7","7","Hofstra","13.1%","10.0%","9.6%","12.2%","13.7%","14.3%"
"8","8","Michigan","13.2%","13.4%","13.8%","12.7%","13.9%","12.6%"
"9","9","Cincinnati","13.2%","12.9%","7.8%","11.5%","15.6%","13.6%"
"10","10","Butler","13.2%","14.0%","11.3%","12.2%","14.4%","12.6%"
"11","11","Stony Brook","13.3%","18.2%","21.7%","13.6%","12.9%","14.5%"
"12","12","Northwestern","13.3%","12.0%","11.0%","12.5%","14.5%","13.5%"
"13","13","UCLA","13.5%","9.8%","10.2%","12.7%","14.4%","14.3%"
"14","14","Stetson","13.5%","13.0%","12.2%","12.6%","14.0%","14.9%"
"15","15","Kentucky","13.5%","14.1%","8.1%","13.9%","13.0%","13.7%"
"16","16","Clemson","13.5%","12.3%","11.1%","12.5%","14.6%","13.5%"
"17","17","Nevada","13.5%","7.4%","8.4%","13.8%","13.3%","15.1%"
"18","18","Louisville","13.5%","16.3%","16.4%","13.8%","13.2%","14.4%"
"19","19","N Carolina","13.6%","13.0%","10.6%","12.6%","14.7%","12.7%"
"20","20","Wichita St","13.6%","13.1%","10.8%","13.4%","13.8%","12.5%"
"21","21","Virginia","13.7%","10.7%","10.4%","13.7%","13.6%","13.2%"
"22","22","TX Southern","13.7%","10.5%","8.8%","12.0%","14.4%","16.3%"
"23","23","Montana","13.7%","8.8%","7.3%","13.4%","13.9%","16.1%"
"24","24","Princeton","13.7%","9.5%","5.4%","11.9%","14.9%","14.2%"
"25","25","USC","13.8%","15.3%","19.9%","14.1%","13.4%","14.3%"
"26","26","Florida St","13.8%","13.1%","12.2%","13.5%","14.3%","15.3%"
"27","27","Middle Tenn","13.9%","13.2%","12.4%","14.2%","13.5%","14.8%"
"28","28","Cal Poly","14.0%","15.2%","17.1%","13.3%","14.4%","13.0%"
"29","29","Memphis","14.0%","13.0%","13.3%","12.8%","15.6%","14.0%"
"30","30","Minnesota","14.0%","15.3%","15.9%","14.2%","13.7%","14.4%"
"31","31","Gonzaga","14.0%","13.7%","12.4%","13.1%","15.0%","14.7%"
"32","32","W Virginia","14.0%","13.4%","15.8%","12.6%","16.1%","16.3%"
"33","33","Col Charlestn","14.1%","15.6%","15.7%","13.4%","14.5%","16.6%"
"34","34","Maryland BC","14.1%","13.3%","11.9%","14.3%","13.9%","15.6%"
"35","35","Rhode Island","14.1%","17.1%","14.2%","14.8%","13.2%","15.0%"
"36","36","Colorado St","14.1%","10.9%","11.3%","14.8%","13.2%","13.8%"
"37","37","Wisconsin","14.1%","13.2%","13.3%","13.6%","14.8%","14.6%"
"38","38","Arkansas","14.1%","13.1%","12.7%","13.6%","14.8%","13.3%"
"39","39","S Methodist","14.1%","8.6%","10.2%","14.5%","13.6%","15.5%"
"40","40","Youngs St","14.1%","13.0%","14.6%","13.1%","14.7%","14.0%"
"41","41","Charl South","14.1%","10.5%","14.4%","12.3%","15.5%","15.9%"
"42","42","NC-Asheville","14.2%","14.0%","10.8%","15.1%","13.5%","16.0%"
"43","43","South Dakota","14.2%","12.2%","11.2%","13.5%","14.6%","14.6%"
"44","44","Duke","14.2%","14.4%","10.0%","13.3%","15.1%","12.1%"
"45","45","Marshall","14.2%","13.6%","12.9%","12.9%","15.6%","14.5%"
"46","46","Portland St","14.3%","16.2%","11.7%","14.7%","14.0%","15.3%"
"47","47","Florida","14.4%","13.6%","16.6%","15.9%","13.7%","13.4%"
"48","48","Wake Forest","14.4%","13.7%","16.1%","14.3%","14.5%","17.1%"
"49","49","E Michigan","14.4%","11.9%","15.6%","14.6%","14.3%","15.0%"
"50","50","Murray St","14.5%","14.0%","18.7%","13.3%","15.2%","15.6%"
"51","51","Monmouth","14.6%","15.4%","11.2%","13.6%","15.3%","14.3%"
"52","52","Temple","14.6%","12.3%","15.5%","14.1%","15.0%","11.7%"
"53","53","Texas Tech","14.6%","16.9%","24.5%","13.1%","16.9%","15.3%"
"54","54","Iona","14.6%","12.7%","12.2%","15.9%","13.9%","15.3%"
"55","55","Montana St","14.6%","16.1%","14.2%","14.3%","14.8%","14.7%"
"56","56","Old Dominion","14.6%","12.0%","10.3%","12.7%","16.4%","11.9%"
"57","57","Santa Clara","14.6%","12.9%","6.9%","14.6%","14.6%","15.0%"
"58","58","Pacific","14.6%","13.9%","12.0%","14.9%","14.4%","17.1%"
"59","59","IUPUI","14.7%","13.9%","17.8%","13.4%","15.3%","16.5%"
"60","60","Fla Atlantic","14.7%","15.3%","14.2%","14.3%","15.0%","15.7%"
"61","61","Charlotte","14.7%","14.3%","12.9%","13.7%","15.8%","14.2%"
"62","62","Missouri","14.8%","12.0%","9.4%","14.1%","15.6%","15.9%"
"63","63","Arizona","14.8%","10.9%","8.7%","14.9%","14.8%","15.7%"
"64","64","St Josephs","14.8%","16.4%","15.0%","13.9%","15.6%","12.4%"
"65","65","Elon","14.8%","7.3%","9.4%","13.7%","15.7%","15.5%"
"66","66","Sac State","14.9%","18.9%","11.3%","15.1%","14.8%","14.6%"
"67","67","Oral Roberts","14.9%","11.8%","7.5%","12.0%","16.8%","15.2%"
"68","68","St Fran (NY)","14.9%","17.9%","24.7%","13.0%","16.2%","17.3%"
"69","69","San Diego St","14.9%","13.3%","15.2%","15.0%","14.9%","15.6%"
"70","70","Akron","14.9%","16.6%","16.2%","15.1%","14.8%","13.4%"
"71","71","St Marys","15.0%","15.4%","18.8%","13.7%","16.4%","13.5%"
"72","72","Villanova","15.0%","13.9%","9.2%","15.6%","14.4%","14.3%"
"73","73","Beth-Cook","15.0%","16.4%","17.6%","14.5%","15.3%","15.6%"
"74","74","Tennessee","15.0%","16.3%","9.2%","13.2%","17.5%","13.5%"
"75","75","Liberty","15.0%","14.6%","7.8%","15.8%","14.3%","19.6%"
"76","76","Citadel","15.0%","17.2%","14.6%","13.1%","16.5%","14.8%"
"77","77","E Illinois","15.1%","13.6%","20.5%","14.6%","15.4%","15.7%"
"78","78","N Dakota St","15.1%","12.9%","16.7%","13.7%","16.0%","14.2%"
"79","79","Vermont","15.1%","12.9%","15.2%","13.1%","16.9%","16.9%"
"80","80","Bowling Grn","15.1%","13.9%","15.1%","16.1%","14.1%","16.1%"
"81","81","St Bonavent","15.1%","14.8%","13.8%","14.6%","15.7%","14.2%"
"82","82","Creighton","15.2%","18.8%","17.4%","14.6%","15.8%","14.2%"
"83","83","St Peters","15.2%","16.1%","20.5%","14.9%","15.3%","16.8%"
"84","84","E Washingtn","15.2%","15.4%","17.2%","13.7%","16.6%","14.2%"
"85","85","Oregon","15.2%","10.5%","10.7%","15.6%","14.7%","13.7%"
"86","86","Kent State","15.2%","9.3%","5.7%","14.6%","15.8%","14.7%"
"87","87","Colorado","15.2%","12.3%","16.9%","14.2%","16.3%","15.9%"
"88","88","GA Southern","15.2%","20.9%","14.5%","13.9%","15.9%","14.0%"
"89","89","S Illinois","15.2%","15.6%","12.3%","15.2%","15.3%","16.8%"
"90","90","LA Lafayette","15.3%","16.6%","12.7%","15.0%","15.6%","14.6%"
"91","91","Weber State","15.3%","14.7%","17.0%","15.0%","15.5%","17.5%"
"92","92","Davidson","15.3%","17.8%","14.0%","14.7%","15.8%","12.6%"
"93","93","W Michigan","15.3%","18.4%","19.8%","13.7%","16.8%","15.4%"
"94","94","SC Upstate","15.3%","11.3%","18.0%","16.2%","14.8%","17.1%"
"95","95","Marquette","15.3%","16.8%","16.4%","15.2%","15.6%","17.2%"
"96","96","Mercer","15.3%","11.4%","9.4%","14.6%","15.9%","16.1%"
"97","97","Richmond","15.4%","15.4%","6.1%","13.8%","17.1%","13.2%"
"98","98","LA Tech","15.4%","16.1%","7.6%","13.4%","17.5%","14.8%"
"99","99","Niagara","15.4%","11.2%","11.0%","15.3%","15.5%","18.0%"
"100","100","WI-Grn Bay","15.4%","15.1%","9.2%","14.4%","16.0%","13.5%"
"101","101","Kansas","15.4%","17.9%","16.3%","16.7%","14.1%","15.4%"
"102","102","Dayton","15.4%","18.4%","14.5%","14.6%","16.3%","16.2%"
"103","103","Wofford","15.4%","14.4%","14.5%","13.4%","16.6%","16.0%"
"104","104","Maryland ES","15.4%","15.0%","6.9%","15.9%","15.2%","20.3%"
"105","105","TX-San Ant","15.4%","13.5%","12.2%","13.1%","17.0%","16.1%"
"106","106","UCSB","15.4%","15.7%","10.9%","15.9%","15.0%","16.0%"
"107","107","Auburn","15.4%","13.3%","14.8%","13.8%","17.0%","16.5%"
"108","108","Syracuse","15.5%","16.3%","16.9%","15.5%","15.5%","15.3%"
"109","109","Pittsburgh","15.5%","18.9%","17.4%","15.2%","15.8%","14.7%"
"110","110","Texas State","15.5%","16.2%","10.1%","15.1%","15.7%","15.2%"
"111","111","Savannah St","15.5%","12.7%","14.3%","14.0%","16.3%","19.3%"
"112","112","Coastal Car","15.5%","9.5%","8.7%","15.9%","15.0%","16.0%"
"113","113","Drake","15.5%","15.6%","19.5%","13.4%","17.5%","18.1%"
"114","114","Jackson St","15.5%","10.5%","14.1%","15.3%","15.6%","14.9%"
