"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","S Mississippi","53.7%","52.5%","58.5%","53.8%","53.6%","69.8%"
"2","2","E Michigan","56.4%","50.0%","62.2%","54.8%","57.8%","60.1%"
"3","3","Chattanooga","56.8%","57.9%","56.4%","54.4%","59.1%","51.1%"
"4","4","E Tenn St","57.0%","62.5%","60.0%","54.6%","58.5%","55.4%"
"5","5","S Methodist","57.7%","60.0%","64.6%","53.0%","61.0%","58.5%"
"6","6","TX-Arlington","57.8%","63.1%","74.5%","56.2%","59.0%","59.4%"
"7","7","N Illinois","58.3%","58.3%","71.1%","60.5%","56.6%","59.3%"
"8","8","Coastal Car","59.0%","54.3%","62.3%","56.0%","62.0%","65.2%"
"9","9","Lipscomb","59.2%","65.4%","54.2%","60.2%","58.5%","63.7%"
"10","10","Ark Pine Bl","59.3%","56.5%","43.1%","62.2%","58.1%","65.5%"
"11","11","Binghamton","59.3%","61.8%","62.7%","61.7%","57.3%","65.5%"
"12","12","Navy","59.3%","61.2%","68.2%","60.5%","58.5%","63.4%"
"13","13","E Illinois","59.4%","71.2%","63.6%","60.7%","58.4%","68.0%"
"14","14","Air Force","59.6%","55.9%","52.0%","59.0%","60.1%","58.4%"
"15","15","Syracuse","59.7%","58.8%","54.7%","59.8%","59.7%","63.8%"
"16","16","Oakland","60.2%","52.6%","45.3%","57.1%","61.7%","65.8%"
"17","17","Stony Brook","60.4%","62.3%","65.5%","58.5%","61.5%","60.8%"
"18","18","Georgia St","60.4%","55.0%","48.3%","61.7%","59.1%","62.6%"
"19","19","Bryant","60.7%","59.3%","59.6%","60.7%","60.7%","64.3%"
"20","20","New Mexico","60.9%","57.6%","57.1%","60.9%","60.8%","64.0%"
"21","21","UC Riverside","61.1%","67.8%","60.4%","60.0%","62.1%","64.9%"
"22","22","Gonzaga","61.2%","48.7%","44.0%","62.8%","59.9%","65.8%"
"23","23","Auburn","61.2%","68.3%","67.3%","60.4%","62.3%","64.6%"
"24","24","Xavier","61.5%","60.5%","59.1%","62.5%","60.3%","64.4%"
"25","25","Wash State","61.5%","55.8%","62.0%","60.3%","63.2%","62.7%"
"26","26","Monmouth","61.6%","60.9%","75.0%","60.9%","62.0%","61.1%"
"27","27","Pacific","61.6%","57.8%","57.7%","62.7%","60.9%","57.4%"
"28","28","Penn State","61.7%","62.0%","71.4%","61.1%","62.4%","56.2%"
"29","29","Sac State","61.7%","57.4%","55.3%","60.1%","62.9%","65.9%"
"30","30","Idaho State","61.8%","60.6%","69.8%","58.2%","63.9%","63.9%"
"31","31","Toledo","61.8%","62.1%","54.7%","62.5%","61.3%","63.6%"
"32","32","NC A&T","61.9%","68.6%","70.4%","63.8%","61.1%","56.7%"
"33","33","Utah State","62.0%","59.8%","61.7%","62.8%","61.0%","66.4%"
"34","34","Miami (OH)","62.2%","60.4%","75.0%","60.9%","63.0%","70.1%"
"35","35","Fla Gulf Cst","62.2%","64.3%","73.7%","61.3%","62.8%","61.4%"
"36","36","Georgia","62.5%","60.1%","60.4%","63.1%","61.6%","64.4%"
"37","37","Boise State","62.7%","63.8%","57.1%","60.4%","64.5%","62.5%"
"38","38","Charl South","62.8%","62.6%","62.0%","63.3%","62.4%","65.2%"
"39","39","Bradley","62.9%","63.5%","57.1%","63.6%","62.2%","66.5%"
