"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","N Dakota St","3.7%","5.9%","4.3%","1.9%","4.6%","5.8%"
"2","2","SE Missouri","3.9%","4.7%","3.9%","2.8%","4.5%","6.2%"
"3","3","Villanova","4.1%","3.5%","3.9%","2.7%","5.4%","6.4%"
"4","4","Youngs St","4.2%","1.6%","3.2%","4.1%","4.2%","5.3%"
"5","5","Elon","4.3%","5.9%","15.1%","3.4%","4.8%","4.0%"
"6","6","Colgate","4.4%","6.8%","6.2%","3.8%","4.8%","5.2%"
"7","7","Weber State","4.4%","7.4%","22.6%","2.2%","5.9%","4.5%"
"8","8","UCSB","4.5%","5.6%","6.1%","3.6%","5.1%","4.9%"
"9","9","UCLA","4.5%","4.4%","7.8%","3.9%","5.1%","5.5%"
"10","10","St Josephs","4.5%","9.3%","3.7%","4.0%","5.0%","5.1%"
"11","11","W Carolina","4.6%","3.3%","3.5%","4.7%","4.5%","6.0%"
"12","12","Stanford","4.6%","3.2%","1.7%","2.7%","6.2%","5.5%"
"13","13","Louisville","4.6%","4.5%","3.8%","3.2%","6.1%","5.7%"
"14","14","Fla Gulf Cst","4.6%","4.7%","5.7%","3.3%","5.7%","5.5%"
"15","15","Mt St Marys","4.7%","7.1%","1.7%","3.2%","5.6%","4.2%"
"16","16","Ohio","4.7%","3.2%","1.6%","4.1%","5.5%","4.7%"
"17","17","UC Irvine","4.7%","3.9%","7.7%","4.4%","4.9%","5.2%"
"18","18","Canisius","4.7%","6.1%","8.3%","5.3%","4.4%","5.9%"
"19","19","SC Upstate","4.7%","8.0%","7.8%","3.8%","5.4%","3.7%"
"20","20","High Point","4.8%","4.3%","3.7%","3.4%","5.6%","5.5%"
"21","21","Georgia St","4.8%","7.3%","13.4%","3.2%","5.6%","7.5%"
"22","22","N Mex State","4.8%","6.1%","13.8%","3.4%","5.8%","6.2%"
"23","23","Wichita St","4.8%","4.4%","6.1%","4.7%","5.0%","5.4%"
"24","24","James Mad","4.9%","5.5%","5.6%","4.9%","5.0%","5.7%"
"25","25","Hartford","5.0%","4.5%","5.0%","4.9%","5.0%","6.0%"
"26","26","Central Ark","5.0%","2.8%","2.0%","4.9%","5.0%","6.2%"
"27","27","Arkansas","5.0%","2.5%","3.8%","3.3%","7.3%","6.4%"
"28","28","Buffalo","5.0%","7.5%","8.8%","4.9%","5.1%","6.4%"
"29","29","Alcorn State","5.0%","4.8%","1.7%","4.3%","5.3%","6.8%"
"30","30","Wyoming","5.0%","3.8%","2.1%","5.0%","5.0%","4.9%"
"31","31","Creighton","5.1%","5.7%","5.5%","4.2%","5.8%","4.7%"
"32","32","Michigan","5.1%","10.6%","10.5%","3.7%","6.0%","5.5%"
"33","33","Michigan St","5.1%","6.7%","6.5%","5.1%","5.1%","6.5%"
"34","34","Campbell","5.1%","7.0%","0.0%","4.2%","5.8%","5.9%"
"35","35","TN Tech","5.1%","2.2%","4.3%","4.3%","5.7%","5.9%"
"36","36","TX El Paso","5.1%","5.1%","11.8%","4.4%","6.0%","5.5%"
"37","37","Wisconsin","5.2%","5.6%","2.0%","4.4%","5.8%","4.4%"
"38","38","Georgetown","5.2%","5.5%","8.2%","4.1%","6.1%","6.5%"
"39","39","Arkansas St","5.2%","8.5%","11.3%","3.9%","6.1%","5.4%"
"40","40","American","5.2%","3.4%","2.7%","4.8%","5.4%","7.4%"
"41","41","Montana St","5.2%","3.9%","4.0%","3.7%","6.2%","5.6%"
"42","42","St Johns","5.2%","3.8%","2.6%","4.5%","6.2%","5.9%"
"43","43","Miami (FL)","5.2%","2.9%","0.0%","4.7%","5.8%","5.3%"
"44","44","Wash State","5.2%","4.6%","5.7%","3.0%","7.6%","8.7%"
"45","45","IPFW","5.3%","4.9%","2.6%","4.5%","5.7%","5.2%"
"46","46","Sac State","5.3%","3.6%","7.4%","5.2%","5.3%","7.2%"
"47","47","NC-Grnsboro","5.3%","4.6%","7.9%","3.6%","6.7%","5.6%"
"48","48","Baylor","5.3%","8.9%","10.5%","5.0%","5.6%","5.4%"
"49","49","New Mexico","5.3%","4.9%","9.6%","5.0%","5.6%","5.6%"
"50","50","N Arizona","5.4%","5.7%","7.7%","5.3%","5.4%","7.1%"
"51","51","N Iowa","5.4%","5.8%","5.3%","3.6%","6.7%","4.8%"
"52","52","Portland","5.4%","3.9%","2.0%","5.3%","5.5%","5.9%"
"53","53","Connecticut","5.4%","4.9%","2.3%","6.6%","4.4%","6.7%"
"54","54","Boston U","5.4%","3.6%","3.7%","4.7%","6.1%","5.6%"
"55","55","Mercer","5.4%","3.2%","0.0%","6.1%","4.8%","5.8%"
"56","56","Jacksonville","5.4%","8.9%","8.3%","4.6%","6.2%","7.7%"
"57","57","Ohio State","5.4%","3.1%","0.0%","4.5%","6.7%","5.1%"
"58","58","S Dakota St","5.4%","5.1%","6.9%","3.7%","6.4%","4.9%"
"59","59","Fordham","5.5%","2.6%","0.0%","3.5%","7.3%","6.8%"
"60","60","Radford","5.5%","5.3%","3.7%","5.8%","5.3%","6.9%"
"61","61","Kentucky","5.5%","4.1%","5.2%","3.8%","7.0%","6.4%"
"62","62","Oklahoma","5.5%","6.8%","8.3%","4.2%","6.8%","4.8%"
"63","63","Seattle","5.5%","11.2%","11.6%","3.9%","6.8%","5.6%"
"64","64","Nicholls St","5.5%","6.5%","5.9%","4.8%","5.9%","8.1%"
"65","65","Clemson","5.5%","5.4%","8.0%","4.8%","6.4%","5.3%"
"66","66","Iowa State","5.5%","6.8%","5.8%","5.3%","5.7%","4.8%"
"67","67","Syracuse","5.6%","4.8%","7.4%","4.7%","6.5%","5.6%"
"68","68","N Hampshire","5.6%","5.8%","2.1%","3.5%","7.2%","5.6%"
"69","69","Alabama St","5.6%","10.4%","13.8%","4.9%","6.0%","5.9%"
"70","70","Charlotte","5.6%","7.1%","6.9%","5.9%","5.3%","7.2%"
"71","71","GA Southern","5.6%","6.2%","8.8%","6.1%","5.4%","5.8%"
"72","72","Arizona","5.6%","4.1%","0.0%","4.6%","6.5%","5.8%"
"73","73","Army","5.6%","2.8%","1.7%","5.4%","5.8%","6.2%"
"74","74","LA Tech","5.6%","6.8%","6.8%","5.7%","5.6%","5.5%"
"75","75","NW State","5.6%","6.7%","7.3%","3.6%","7.0%","4.0%"
