"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Howard","28.7%","21.1%","15.2%","28.4%","29.0%","24.7%"
"2","2","Nevada","25.8%","34.3%","45.9%","26.0%","25.7%","25.7%"
"3","3","VA Tech","25.6%","26.9%","15.6%","26.8%","24.0%","16.6%"
"4","4","TX Christian","25.1%","28.5%","34.8%","26.9%","22.6%","23.0%"
"5","5","Norfolk St","24.9%","24.3%","18.5%","24.4%","25.2%","21.2%"
"6","6","New Orleans","24.8%","19.0%","20.3%","23.0%","25.7%","25.7%"
"7","7","W Michigan","24.7%","29.9%","20.0%","26.4%","23.2%","22.8%"
"8","8","Memphis","24.7%","23.5%","19.0%","26.8%","21.7%","17.9%"
"9","9","CS Fullerton","24.6%","25.1%","20.5%","25.9%","23.8%","21.6%"
"10","10","Grambling St","24.6%","19.9%","21.9%","27.5%","22.8%","24.6%"
"11","11","Stanford","24.6%","23.2%","27.9%","25.2%","23.8%","22.9%"
"12","12","E Michigan","24.5%","23.7%","22.2%","25.7%","23.5%","24.1%"
"13","13","Houston Bap","24.5%","20.9%","16.9%","24.9%","24.3%","23.2%"
"14","14","Cal St Nrdge","24.4%","26.3%","25.3%","24.1%","24.6%","25.8%"
"15","15","Idaho","24.4%","24.1%","20.6%","23.8%","24.9%","20.4%"
"16","16","Indiana St","24.4%","32.1%","31.0%","24.6%","24.3%","23.1%"
"17","17","Towson","24.4%","14.0%","22.2%","23.5%","25.2%","26.4%"
"18","18","IL-Chicago","24.3%","26.4%","39.5%","25.3%","23.4%","25.3%"
"19","19","Albany","24.3%","17.0%","11.1%","23.6%","24.8%","22.9%"
"20","20","Georgia","24.3%","20.6%","16.9%","24.4%","24.1%","25.4%"
"21","21","Arkansas St","24.3%","31.6%","34.2%","28.4%","20.9%","20.2%"
"22","22","Evansville","24.2%","20.7%","14.8%","26.1%","22.5%","24.1%"
"23","23","Delaware","24.2%","19.9%","17.5%","25.5%","23.3%","21.7%"
"24","24","Samford","24.0%","29.2%","37.0%","19.3%","26.6%","20.7%"
"25","25","TN Tech","23.9%","22.4%","16.9%","25.0%","22.8%","19.6%"
"26","26","Texas Tech","23.9%","12.8%","6.6%","25.7%","21.5%","24.4%"
"27","27","W Virginia","23.8%","26.0%","37.5%","22.7%","24.7%","22.5%"
"28","28","New Mexico","23.8%","28.6%","25.8%","24.2%","23.3%","20.9%"
"29","29","Washington","23.7%","27.9%","28.2%","24.9%","22.2%","19.0%"
"30","30","N Colorado","23.7%","23.1%","13.4%","22.9%","24.4%","19.0%"
"31","31","LIU-Brooklyn","23.6%","22.0%","30.8%","25.1%","22.3%","23.4%"
"32","32","San Diego St","23.6%","21.3%","19.6%","22.2%","25.0%","19.7%"
"33","33","Kansas St","23.5%","22.5%","14.3%","24.8%","21.9%","24.6%"
"34","34","Neb Omaha","23.5%","27.1%","25.9%","24.9%","22.7%","23.1%"
"35","35","Austin Peay","23.5%","23.6%","31.6%","25.5%","22.4%","23.6%"
"36","36","Wyoming","23.5%","29.8%","38.6%","21.9%","24.8%","21.4%"
"37","37","Colorado","23.5%","22.2%","28.4%","25.3%","21.4%","23.1%"
"38","38","S Carolina","23.4%","11.9%","19.7%","25.5%","20.7%","23.4%"
"39","39","Colorado St","23.4%","27.7%","41.1%","24.3%","22.5%","22.1%"
"40","40","Mississippi","23.3%","22.7%","13.7%","27.3%","19.8%","22.6%"
"41","41","Rice","23.3%","20.9%","18.8%","23.6%","22.9%","19.6%"
"42","42","Oakland","23.3%","24.9%","22.4%","24.6%","22.5%","20.0%"
"43","43","Hawaii","23.2%","23.4%","16.7%","22.7%","23.7%","20.4%"
"44","44","LA Lafayette","23.2%","21.5%","22.7%","24.9%","21.7%","22.2%"
"45","45","Bucknell","23.2%","22.3%","17.5%","23.8%","22.6%","22.1%"
"46","46","Prairie View","23.1%","23.7%","23.5%","24.2%","22.5%","17.3%"
"47","47","Lamar","23.0%","22.3%","15.8%","26.6%","19.9%","22.3%"
"48","48","Bradley","23.0%","20.1%","22.7%","25.6%","21.0%","23.0%"
"49","49","Buffalo","23.0%","16.1%","22.2%","23.4%","22.6%","23.9%"
"50","50","Missouri","22.9%","15.1%","15.3%","25.4%","19.5%","19.1%"
"51","51","Xavier","22.9%","16.1%","22.2%","24.7%","21.1%","20.9%"
"52","52","Monmouth","22.8%","20.3%","23.9%","20.8%","24.0%","23.6%"
"53","53","Coppin State","22.8%","27.6%","20.0%","23.3%","22.6%","18.3%"
"54","54","Chattanooga","22.8%","25.5%","20.3%","24.5%","21.7%","23.0%"
"55","55","NC-Asheville","22.8%","22.5%","16.1%","21.1%","23.8%","20.7%"
"56","56","Savannah St","22.8%","29.8%","35.6%","28.8%","17.5%","18.0%"
"57","57","N Illinois","22.8%","22.7%","27.0%","21.1%","24.6%","25.0%"
"58","58","Arizona","22.7%","25.7%","16.4%","24.2%","20.9%","24.0%"
"59","59","Manhattan","22.7%","14.5%","18.4%","22.2%","23.2%","24.9%"
