"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Weber State","23.4%","29.2%","31.4%","25.5%","21.4%","34.3%"
"2","2","Mt St Marys","24.1%","23.9%","15.8%","21.4%","25.8%","32.8%"
"3","3","Fairfield","24.3%","23.6%","28.3%","22.4%","25.3%","27.9%"
"4","4","N Florida","24.4%","26.9%","19.7%","25.2%","24.1%","27.4%"
"5","5","Denver","24.5%","22.1%","25.0%","24.5%","24.5%","25.8%"
"6","6","La Salle","24.6%","23.5%","17.9%","24.2%","24.8%","27.1%"
"7","7","Wisconsin","24.9%","29.3%","26.3%","24.8%","24.9%","24.1%"
"8","8","DePaul","25.5%","25.7%","20.4%","27.6%","23.4%","24.3%"
"9","9","Stanford","25.5%","26.6%","23.1%","25.3%","25.7%","31.1%"
"10","10","NW State","25.8%","35.0%","34.4%","22.6%","27.7%","26.2%"
"11","11","Houston Bap","25.8%","22.6%","22.2%","28.2%","24.7%","29.9%"
"12","12","Radford","25.9%","26.1%","23.7%","28.5%","24.2%","27.3%"
"13","13","TX-Pan Am","25.9%","24.3%","29.4%","24.2%","26.8%","29.6%"
"14","14","SE Louisiana","26.1%","24.2%","26.7%","25.0%","26.6%","27.5%"
"15","15","Valparaiso","26.2%","24.2%","25.9%","26.9%","25.5%","31.4%"
"16","16","Davidson","26.2%","23.3%","25.9%","24.2%","27.4%","27.3%"
"17","17","E Carolina","26.4%","28.6%","30.9%","24.0%","29.3%","30.6%"
"18","18","Jksnville St","26.5%","28.4%","23.9%","26.1%","26.8%","25.9%"
"19","19","Saint Louis","26.5%","26.5%","20.8%","25.9%","27.3%","25.6%"
"20","20","Alab A&M","26.6%","37.0%","39.2%","23.7%","28.2%","25.4%"
"21","21","S Utah","26.7%","36.4%","38.8%","27.0%","26.6%","32.6%"
"22","22","Nicholls St","26.9%","22.6%","25.0%","27.6%","26.5%","33.6%"
"23","23","Ste F Austin","26.9%","34.2%","30.8%","26.8%","27.0%","33.3%"
"24","24","Duke","26.9%","27.8%","23.6%","28.1%","25.8%","24.1%"
"25","25","Richmond","26.9%","22.8%","22.7%","29.2%","24.7%","25.3%"
"26","26","Savannah St","27.0%","38.1%","41.7%","23.3%","29.1%","25.1%"
"27","27","Princeton","27.0%","31.5%","29.8%","25.9%","27.9%","25.2%"
"28","28","Central Ark","27.3%","30.8%","36.5%","26.2%","28.2%","27.3%"
"29","29","Miss Val St","27.4%","26.6%","30.9%","27.9%","27.2%","33.0%"
"30","30","TX Southern","27.7%","23.7%","25.4%","28.5%","27.2%","38.0%"
"31","31","Tennessee","27.8%","26.9%","34.6%","28.8%","26.8%","27.9%"
"32","32","LA Tech","27.8%","29.7%","24.6%","27.5%","28.1%","28.7%"
"33","33","TX Christian","27.9%","35.2%","30.8%","26.3%","30.1%","29.3%"
