"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Weber State","2.8%","4.9%","3.5%","2.0%","3.2%","6.1%"
"2","2","N Mex State","3.7%","4.9%","3.1%","2.9%","4.6%","4.3%"
"3","3","Villanova","3.9%","4.7%","6.2%","4.1%","3.7%","4.9%"
"4","4","Marshall","3.9%","3.7%","4.1%","3.3%","4.3%","5.0%"
"5","5","Ohio State","3.9%","5.6%","3.4%","2.6%","5.8%","5.0%"
"6","6","Akron","3.9%","3.3%","2.9%","3.8%","4.0%","5.0%"
"7","7","TX A&M-CC","3.9%","1.8%","1.7%","3.5%","4.2%","5.3%"
"8","8","Ball State","4.0%","6.1%","5.8%","3.8%","4.3%","6.5%"
"9","9","James Mad","4.1%","4.8%","1.6%","4.0%","4.3%","6.8%"
"10","10","Murray St","4.1%","2.0%","1.9%","2.6%","5.2%","5.2%"
"11","11","N Florida","4.1%","4.7%","1.8%","3.4%","4.8%","4.9%"
"12","12","Portland St","4.2%","3.5%","4.7%","3.1%","5.0%","5.8%"
"13","13","Virginia","4.2%","6.2%","13.2%","3.0%","5.0%","5.3%"
"14","14","Liberty","4.3%","5.0%","10.3%","2.9%","5.2%","5.7%"
"15","15","Central Mich","4.4%","3.2%","1.6%","4.3%","4.4%","5.5%"
"16","16","TX-Pan Am","4.4%","3.0%","1.9%","3.3%","5.1%","6.9%"
"17","17","Fairfield","4.4%","4.9%","4.5%","4.1%","4.7%","4.8%"
"18","18","E Illinois","4.5%","3.7%","3.8%","4.9%","4.1%","5.8%"
"19","19","NC-Asheville","4.5%","5.6%","8.8%","2.2%","5.9%","6.4%"
"20","20","Oral Roberts","4.5%","0.5%","0.0%","3.4%","5.1%","6.6%"
"21","21","UC Irvine","4.5%","8.7%","6.9%","3.9%","4.8%","5.3%"
"22","22","GA Tech","4.6%","4.7%","8.0%","3.6%","5.6%","6.8%"
"23","23","Ohio","4.6%","1.1%","0.0%","4.6%","4.5%","5.0%"
"24","24","Miami (FL)","4.6%","1.4%","2.1%","4.1%","5.0%","6.2%"
"25","25","Ste F Austin","4.6%","5.6%","3.1%","4.2%","4.8%","6.5%"
"26","26","Iowa State","4.6%","5.3%","9.6%","3.5%","5.6%","5.8%"
"27","27","Harvard","4.6%","4.9%","4.0%","5.5%","4.1%","5.9%"
"28","28","Beth-Cook","4.7%","5.1%","4.0%","3.1%","5.3%","6.8%"
"29","29","Missouri St","4.7%","2.4%","3.3%","5.0%","4.4%","5.7%"
"30","30","Wyoming","4.7%","6.5%","3.9%","3.8%","5.5%","5.1%"
"31","31","Boston U","4.7%","8.1%","15.1%","3.2%","5.8%","5.1%"
"32","32","TN State","4.7%","4.3%","5.9%","3.6%","5.5%","7.2%"
"33","33","Richmond","4.7%","6.1%","10.5%","2.6%","6.9%","5.7%"
"34","34","Hawaii","4.7%","6.0%","10.0%","3.5%","6.3%","5.1%"
"35","35","St Marys","4.8%","7.5%","10.7%","3.6%","6.3%","5.7%"
"36","36","N Carolina","4.8%","5.6%","7.9%","4.6%","4.9%","6.4%"
"37","37","St Josephs","4.8%","10.7%","12.3%","4.2%","5.3%","6.2%"
"38","38","S Illinois","4.8%","5.0%","5.6%","5.1%","4.6%","6.5%"
"39","39","Iona","4.8%","4.4%","7.8%","3.3%","5.8%","6.4%"
"40","40","Georgetown","4.8%","4.7%","10.4%","4.3%","5.5%","6.9%"
"41","41","E Kentucky","4.8%","6.5%","3.2%","3.1%","6.8%","5.5%"
"42","42","UCLA","4.9%","7.2%","8.8%","3.9%","5.9%","5.7%"
"43","43","Duquesne","4.9%","3.5%","1.9%","4.0%","5.6%","5.4%"
"44","44","Louisville","4.9%","4.1%","3.4%","4.0%","6.3%","4.8%"
"45","45","Iowa","4.9%","6.3%","6.7%","4.1%","5.5%","6.4%"
"46","46","Pepperdine","4.9%","6.1%","9.2%","4.5%","5.2%","6.5%"
"47","47","Purdue","4.9%","4.1%","0.0%","5.0%","4.9%","6.0%"
"48","48","Maryland","5.0%","2.7%","1.8%","4.4%","5.4%","5.9%"
"49","49","UCSB","5.0%","5.4%","5.9%","3.8%","5.5%","3.9%"
"50","50","SC Upstate","5.0%","3.9%","1.8%","5.1%","4.8%","4.8%"
"51","51","Rider","5.0%","3.6%","4.3%","4.6%","5.2%","5.3%"
"52","52","Longwood","5.0%","5.0%","3.0%","4.8%","5.1%","6.7%"
"53","53","TN Martin","5.0%","3.3%","1.7%","4.8%","5.1%","5.9%"
"54","54","Jksnville St","5.0%","3.4%","1.6%","4.7%","5.3%","7.5%"
"55","55","AR Lit Rock","5.0%","5.5%","0.0%","3.8%","5.8%","4.8%"
"56","56","N Dakota St","5.0%","5.2%","8.2%","4.8%","5.1%","4.8%"
"57","57","American","5.0%","7.1%","10.2%","4.4%","5.4%","6.2%"
"58","58","Florida St","5.0%","4.7%","3.4%","4.7%","5.3%","5.1%"
"59","59","Kent State","5.1%","5.2%","8.9%","4.6%","5.5%","5.5%"
"60","60","S Car State","5.1%","4.7%","6.6%","2.4%","6.0%","7.8%"
"61","61","North Dakota","5.1%","2.7%","3.1%","4.8%","5.3%","6.6%"
"62","62","Alab A&M","5.1%","4.2%","6.0%","3.5%","6.0%","5.6%"
"63","63","Massachusetts Lowell","5.1%","4.1%","1.7%","4.8%","5.3%","6.4%"
"64","64","Stony Brook","5.1%","9.2%","19.7%","3.0%","6.7%","5.7%"
"65","65","Clemson","5.1%","1.8%","3.0%","4.2%","6.1%","5.5%"
"66","66","Coastal Car","5.1%","5.7%","8.1%","3.8%","6.5%","4.9%"
"67","67","WI-Milwkee","5.1%","5.8%","5.1%","5.6%","4.8%","6.6%"
"68","68","Mt St Marys","5.1%","7.1%","1.8%","5.2%","5.1%","5.0%"
"69","69","Marist","5.1%","5.7%","9.3%","5.0%","5.3%","5.6%"
"70","70","N Iowa","5.1%","5.0%","0.0%","6.2%","4.5%","5.1%"
"71","71","W Kentucky","5.1%","3.8%","5.5%","5.6%","4.8%","6.1%"
"72","72","Arkansas St","5.1%","3.6%","9.1%","3.8%","6.1%","4.8%"
"73","73","Illinois St","5.1%","2.4%","3.1%","3.2%","6.8%","4.9%"
"74","74","St Bonavent","5.1%","4.7%","4.8%","4.8%","5.5%","6.5%"
"75","75","Gonzaga","5.2%","8.1%","18.2%","3.4%","6.4%","4.4%"
"76","76","Campbell","5.2%","7.8%","5.5%","4.8%","5.5%","5.2%"
"77","77","McNeese St","5.2%","6.5%","8.7%","3.2%","6.3%","6.4%"
"78","78","Kentucky","5.2%","6.2%","7.0%","2.8%","7.3%","4.4%"
"79","79","Oakland","5.2%","6.7%","4.0%","3.9%","5.8%","5.4%"
"80","80","Middle Tenn","5.2%","9.1%","17.2%","4.6%","5.6%","7.6%"
"81","81","California","5.2%","3.4%","5.4%","4.5%","5.9%","6.5%"
