"","Rank","Team","2016","Last 3","Last 1","Home","Away","2015"
"1","1","Belmont","70.1%","76.4%","73.7%","74.4%","67.2%","70.3%"
"2","2","Villanova","63.4%","64.9%","58.6%","64.0%","62.9%","61.5%"
"3","3","Wm & Mary","62.7%","65.1%","73.3%","70.1%","57.9%","60.3%"
"4","4","Lipscomb","62.6%","64.7%","62.2%","63.8%","61.7%","57.1%"
"5","5","Gonzaga","62.6%","61.0%","54.8%","60.0%","65.4%","59.1%"
"6","6","Utah","62.5%","63.5%","48.3%","62.9%","62.1%","62.0%"
"7","7","VA Tech","62.1%","68.5%","75.9%","64.1%","59.0%","56.6%"
"8","8","UCLA","62.0%","55.6%","51.3%","61.3%","62.9%","52.3%"
"9","9","Savannah St","61.9%","60.6%","57.5%","66.7%","59.2%","49.8%"
"10","10","Toledo","61.6%","59.0%","56.7%","61.6%","61.6%","56.6%"
"11","11","Indiana","61.6%","57.3%","68.8%","66.3%","55.2%","61.6%"
"12","12","Creighton","61.6%","57.0%","69.4%","62.3%","60.8%","59.7%"
"13","13","E Tenn St","61.5%","54.5%","66.7%","65.8%","58.6%","55.2%"
"14","14","Oregon","61.1%","62.2%","67.7%","61.9%","60.1%","57.1%"
"15","15","St Marys","60.9%","58.0%","37.1%","61.6%","60.1%","61.2%"
"16","16","Richmond","60.8%","64.3%","58.3%","59.6%","61.9%","59.8%"
"17","17","NC-Wilmgton","60.7%","67.4%","75.0%","63.0%","59.4%","55.7%"
"18","18","Michigan","60.7%","66.7%","74.1%","62.3%","58.5%","58.5%"
"19","19","Vermont","60.5%","65.4%","60.7%","60.6%","60.3%","58.2%"
"20","20","TX-Arlington","60.4%","54.1%","51.5%","65.4%","57.0%","56.6%"
"21","21","Cornell","60.4%","63.9%","69.0%","61.5%","59.7%","52.6%"
"22","22","Fla Gulf Cst","60.0%","58.4%","51.2%","59.3%","60.9%","55.7%"
"23","23","Bucknell","59.9%","60.8%","62.5%","61.2%","58.8%","58.1%"
"24","24","San Fransco","59.8%","57.1%","70.4%","61.0%","58.5%","55.1%"
"25","25","S Dakota St","59.5%","61.0%","67.7%","60.8%","58.7%","55.4%"
"26","26","Boise State","59.5%","69.2%","77.8%","59.5%","59.5%","60.0%"
"27","27","N Kentucky","59.5%","57.6%","50.0%","62.5%","57.6%","54.4%"
"28","28","Loyola-Chi","59.4%","56.2%","27.8%","62.1%","57.1%","51.4%"
"29","29","Chattanooga","59.3%","56.6%","51.6%","62.6%","57.1%","56.9%"
"30","30","Northeastrn","59.3%","53.5%","47.4%","59.5%","59.2%","54.3%"
"31","31","Akron","59.3%","59.5%","47.2%","63.2%","55.6%","52.1%"
"32","32","Marquette","59.3%","60.7%","59.4%","61.1%","57.0%","57.1%"
"33","33","Butler","59.2%","63.0%","53.6%","63.1%","54.7%","55.8%"
"34","34","Utah Val St","59.0%","64.2%","61.9%","60.8%","57.9%","51.0%"
"35","35","IPFW","58.8%","58.4%","56.7%","60.0%","57.8%","54.0%"
"36","36","Kansas","58.8%","63.0%","67.6%","59.6%","58.1%","57.7%"
"37","37","Florida St","58.6%","53.0%","58.3%","62.2%","53.2%","56.3%"
"38","38","Georgia St","58.4%","48.0%","46.4%","60.5%","57.0%","51.2%"
"39","39","Baylor","58.3%","57.0%","52.9%","56.7%","60.2%","54.9%"
"40","40","Dayton","58.2%","62.8%","58.8%","61.2%","54.9%","56.1%"
"41","41","Davidson","58.2%","64.8%","58.8%","57.8%","58.5%","56.5%"
"42","42","TN Martin","58.1%","56.0%","42.1%","62.0%","55.2%","54.3%"
"43","43","Portland St","58.0%","61.8%","68.3%","59.8%","57.1%","55.9%"
"44","44","U Mass","58.0%","53.4%","47.8%","57.9%","58.2%","53.8%"
"45","45","Kentucky","57.9%","54.9%","63.3%","58.6%","57.2%","57.1%"
"46","46","Notre Dame","57.9%","54.3%","54.8%","59.0%","56.4%","57.6%"
"47","47","Yale","57.8%","69.2%","69.6%","59.0%","56.9%","56.7%"
"48","48","Ball State","57.8%","52.4%","56.5%","57.9%","57.7%","53.6%"
"49","49","Purdue","57.8%","57.4%","58.8%","61.1%","53.5%","57.2%"
"50","50","Xavier","57.8%","61.1%","56.2%","58.6%","56.7%","54.6%"
"51","51","VCU","57.7%","56.8%","58.3%","59.3%","56.0%","55.4%"
"52","52","La Salle","57.7%","59.4%","62.5%","58.6%","56.5%","52.4%"
"53","53","NC Central","57.7%","56.6%","39.4%","60.1%","56.2%","51.7%"
"54","54","Wake Forest","57.6%","63.7%","66.7%","57.1%","58.1%","56.2%"
"55","55","Lehigh","57.6%","51.9%","50.0%","56.8%","58.3%","54.0%"
"56","56","Michigan St","57.6%","49.5%","40.0%","59.6%","55.4%","56.2%"
"57","57","U Penn","57.6%","54.1%","54.8%","58.5%","56.9%","57.5%"
"58","58","Texas A&M","57.6%","52.3%","52.9%","58.6%","56.6%","56.7%"
"59","59","Furman","57.6%","55.0%","34.8%","59.4%","56.3%","59.8%"
"60","60","Seattle","57.5%","55.1%","50.0%","57.7%","57.3%","49.9%"
