"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Drexel","5.8%","5.1%","3.8%","6.0%","5.7%","8.9%"
"2","2","Georgia St","6.0%","4.5%","7.5%","6.5%","5.8%","8.1%"
"3","3","San Diego St","6.2%","3.7%","3.3%","5.7%","6.6%","7.9%"
"4","4","Ohio State","6.2%","11.2%","15.0%","4.3%","8.7%","6.6%"
"5","5","Wyoming","6.5%","4.4%","7.8%","7.2%","5.8%","9.0%"
"6","6","Wisconsin","6.5%","5.9%","6.5%","6.9%","6.3%","8.9%"
"7","7","Louisville","6.5%","10.7%","7.6%","5.7%","7.4%","8.1%"
"8","8","Iona","6.6%","7.8%","10.1%","6.1%","6.8%","7.5%"
"9","9","California","6.6%","7.1%","10.7%","6.3%","6.9%","8.7%"
"10","10","W Virginia","6.7%","8.8%","12.2%","6.3%","7.1%","8.9%"
"11","11","Oregon","6.7%","6.7%","1.5%","6.6%","6.7%","9.4%"
"12","12","VA Military","6.7%","5.8%","4.5%","6.8%","6.7%","8.8%"
"13","13","Delaware","6.7%","6.5%","5.4%","7.0%","6.6%","10.1%"
"14","14","Boise State","6.7%","7.2%","6.0%","5.6%","7.6%","8.8%"
"15","15","Syracuse","6.8%","6.9%","11.8%","7.1%","6.4%","10.2%"
"16","16","Fresno St","6.8%","8.3%","2.7%","7.4%","6.3%","7.3%"
"17","17","Santa Clara","6.9%","4.8%","5.9%","5.9%","7.8%","8.6%"
"18","18","Idaho","6.9%","6.2%","3.4%","7.7%","6.5%","10.5%"
"19","19","Arizona","7.0%","4.1%","4.8%","5.9%","8.0%","8.9%"
"20","20","Nevada","7.1%","5.1%","5.8%","6.9%","7.2%","9.3%"
"21","21","Cal Poly","7.2%","5.3%","6.4%","7.7%","6.9%","6.4%"
"22","22","CS Fullerton","7.2%","7.3%","4.7%","6.2%","8.0%","8.0%"
"23","23","Duquesne","7.2%","8.3%","10.4%","6.1%","8.1%","10.0%"
"24","24","Wichita St","7.2%","8.7%","9.4%","7.6%","6.9%","8.5%"
"25","25","Arkansas","7.3%","5.9%","4.2%","6.5%","8.3%","7.2%"
"26","26","Creighton","7.3%","5.5%","3.3%","7.5%","7.1%","10.0%"
"27","27","Colorado St","7.3%","3.9%","4.5%","7.3%","7.3%","8.0%"
"28","28","UCLA","7.3%","3.4%","5.6%","7.7%","6.8%","8.7%"
"29","29","Pittsburgh","7.3%","8.5%","17.4%","6.4%","8.2%","8.7%"
"30","30","N Colorado","7.3%","7.7%","8.2%","6.2%","8.2%","9.1%"
"31","31","Dayton","7.3%","9.6%","8.8%","5.7%","8.8%","8.6%"
"32","32","Iowa State","7.3%","7.4%","7.2%","7.0%","7.7%","9.1%"
"33","33","Mississippi","7.4%","6.2%","8.2%","6.9%","8.0%","7.9%"
"34","34","UCSB","7.4%","7.9%","5.5%","5.9%","8.4%","10.2%"
"35","35","Duke","7.4%","4.9%","4.6%","7.9%","7.0%","7.2%"
"36","36","Towson","7.4%","10.9%","15.4%","7.2%","7.6%","10.9%"
"37","37","Montana","7.4%","6.7%","4.8%","5.6%","8.8%","9.0%"
"38","38","Boston U","7.5%","4.8%","4.9%","7.8%","7.1%","8.7%"
"39","39","LA Tech","7.5%","7.5%","4.0%","7.2%","7.6%","8.3%"
"40","40","Charl South","7.5%","8.9%","10.0%","6.8%","7.8%","8.7%"
"41","41","North Dakota","7.5%","6.1%","6.4%","8.0%","7.2%","10.0%"
"42","42","GA Southern","7.5%","5.3%","3.3%","7.8%","7.4%","9.7%"
"43","43","St Johns","7.6%","5.9%","3.9%","7.7%","7.4%","8.8%"
"44","44","UNLV","7.6%","8.7%","11.3%","7.5%","7.7%","9.3%"
"45","45","Illinois","7.6%","4.4%","0.0%","7.9%","7.3%","8.4%"
"46","46","Chicago St","7.6%","9.3%","7.2%","8.6%","6.9%","9.9%"
"47","47","Toledo","7.6%","4.1%","7.5%","7.4%","7.7%","9.6%"
"48","48","Radford","7.6%","7.6%","11.0%","7.2%","7.8%","10.1%"
"49","49","Ste F Austin","7.6%","7.8%","4.7%","6.4%","8.5%","10.7%"
"50","50","Michigan","7.7%","6.7%","3.4%","7.0%","8.2%","8.2%"
"51","51","Penn State","7.7%","6.6%","6.0%","7.5%","7.9%","8.7%"
"52","52","Illinois St","7.7%","9.3%","10.2%","7.2%","8.3%","8.8%"
"53","53","Niagara","7.7%","10.2%","5.2%","8.5%","7.2%","7.8%"
"54","54","Washington","7.7%","8.0%","7.7%","7.4%","8.2%","9.0%"
"55","55","S Alabama","7.8%","4.2%","4.1%","8.9%","6.8%","10.7%"
"56","56","E Tenn St","7.8%","5.5%","1.4%","6.7%","9.2%","10.8%"
"57","57","Arizona St","7.8%","9.5%","8.3%","7.9%","7.7%","9.8%"
"58","58","NC Central","7.8%","7.4%","7.6%","6.8%","8.4%","10.8%"
"59","59","Idaho State","7.8%","5.7%","8.1%","7.0%","8.3%","8.8%"
"60","60","Portland St","7.8%","9.4%","7.1%","7.9%","7.7%","9.5%"
"61","61","Rob Morris","7.8%","8.6%","9.4%","8.0%","7.7%","8.7%"
"62","62","Nebraska","7.8%","6.4%","10.2%","7.8%","7.9%","8.2%"
"63","63","N Dakota St","7.8%","6.4%","7.2%","6.6%","8.4%","9.1%"
"64","64","Marquette","7.8%","9.8%","9.5%","7.7%","7.9%","10.0%"
"65","65","Alcorn State","7.9%","7.2%","10.6%","4.9%","9.2%","10.2%"
"66","66","Coppin State","7.9%","6.3%","1.3%","8.0%","7.9%","10.3%"
"67","67","Stanford","7.9%","9.2%","11.2%","6.7%","8.9%","7.9%"
"68","68","North Texas","7.9%","4.8%","3.2%","7.8%","8.1%","9.7%"
