"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","VCU","14.7%","12.5%","11.8%","18.0%","11.5%","13.9%"
"2","2","Louisville","13.7%","10.8%","10.7%","14.1%","13.4%","11.0%"
"3","3","Denver","13.0%","12.1%","11.7%","14.4%","11.6%","10.1%"
"4","4","Ark Pine Bl","12.2%","12.8%","9.7%","13.5%","11.7%","8.9%"
"5","5","Savannah St","12.0%","7.1%","11.8%","11.8%","12.1%","8.7%"
"6","6","Belmont","11.8%","12.4%","8.9%","11.6%","11.9%","9.0%"
"7","7","Bradley","11.8%","8.5%","4.3%","13.0%","10.4%","8.2%"
"8","8","Rob Morris","11.7%","10.1%","8.6%","12.5%","10.9%","11.2%"
"9","9","Chicago St","11.6%","12.5%","10.2%","13.1%","11.0%","8.5%"
"10","10","Syracuse","11.6%","12.6%","9.5%","12.6%","10.6%","11.5%"
"11","11","Florida Intl","11.4%","9.2%","2.6%","14.4%","9.3%","9.4%"
"12","12","S Mississippi","11.3%","7.9%","7.3%","11.5%","11.2%","7.9%"
"13","13","Ohio","11.2%","8.4%","3.0%","12.5%","9.8%","12.1%"
"14","14","Arkansas","11.1%","12.7%","8.6%","12.6%","9.5%","10.0%"
"15","15","Jksnville St","11.1%","10.4%","10.3%","12.4%","10.3%","9.8%"
"16","16","Hartford","11.0%","11.6%","8.7%","11.1%","11.0%","8.6%"
"17","17","LSU","11.0%","9.4%","8.5%","12.2%","9.4%","9.0%"
"18","18","Memphis","11.0%","9.4%","8.7%","12.3%","9.6%","10.0%"
"19","19","Alabama","10.9%","8.4%","4.2%","11.7%","10.0%","9.7%"
"20","20","Miami (OH)","10.9%","8.9%","11.4%","13.8%","9.0%","7.7%"
"21","21","S Illinois","10.9%","13.1%","9.2%","11.4%","10.5%","9.6%"
"22","22","Michigan St","10.8%","10.1%","8.7%","11.7%","9.9%","9.6%"
"23","23","Mt St Marys","10.8%","7.1%","4.9%","11.6%","10.3%","8.1%"
"24","24","LA Tech","10.8%","13.1%","6.2%","11.9%","10.0%","8.1%"
"25","25","E Kentucky","10.8%","10.8%","11.5%","10.8%","10.7%","9.5%"
"26","26","Fla Gulf Cst","10.7%","10.1%","9.0%","12.4%","9.6%","10.0%"
"27","27","Oregon","10.7%","11.0%","8.9%","12.2%","9.3%","7.6%"
"28","28","Monmouth","10.6%","11.0%","10.3%","11.3%","10.1%","9.6%"
"29","29","Coastal Car","10.5%","10.0%","9.1%","12.1%","8.9%","7.9%"
"30","30","E Michigan","10.5%","8.7%","8.5%","10.8%","10.3%","9.6%"
"31","31","Gonzaga","10.4%","10.6%","10.8%","11.7%","9.2%","8.8%"
"32","32","Arkansas St","10.4%","2.2%","1.3%","12.8%","8.2%","8.0%"
"33","33","Texas Tech","10.4%","10.8%","15.8%","10.6%","9.9%","6.8%"
"34","34","NW State","10.3%","7.8%","2.5%","11.9%","9.4%","9.9%"
"35","35","Northeastrn","10.2%","10.6%","4.2%","10.4%","10.2%","10.5%"
"36","36","Morehead St","10.2%","7.2%","7.0%","12.9%","8.4%","11.3%"
"37","37","Georgia St","10.2%","10.7%","10.7%","10.6%","9.8%","12.0%"
"38","38","Oakland","10.2%","7.2%","7.0%","11.8%","9.4%","7.8%"
"39","39","Saint Louis","10.2%","11.6%","12.5%","9.6%","10.8%","9.5%"
"40","40","Fairfield","10.2%","15.1%","8.1%","10.7%","9.9%","11.0%"
"41","41","NJIT","10.1%","10.8%","9.6%","11.6%","8.9%","8.7%"
"42","42","Radford","10.1%","8.0%","6.5%","11.4%","9.3%","8.9%"
"43","43","Wagner","10.1%","7.8%","10.5%","10.5%","9.8%","9.9%"
"44","44","Georgetown","10.1%","9.1%","7.2%","10.9%","9.3%","8.1%"
"45","45","Detroit","10.1%","11.7%","14.0%","11.8%","8.9%","9.5%"
"46","46","Jackson St","10.1%","11.3%","8.9%","12.0%","9.4%","9.1%"
"47","47","James Mad","10.1%","4.4%","1.3%","11.4%","9.3%","8.4%"
"48","48","Cal St Nrdge","10.1%","7.1%","8.0%","11.0%","9.5%","7.3%"
"49","49","Wofford","10.1%","8.4%","4.1%","9.8%","10.2%","6.9%"
"50","50","Ste F Austin","10.1%","5.8%","8.5%","12.1%","8.8%","9.1%"
"51","51","Temple","10.0%","8.5%","7.4%","10.9%","9.1%","9.0%"
"52","52","NC-Asheville","10.0%","15.4%","17.5%","8.9%","10.7%","9.6%"
"53","53","Wichita St","10.0%","7.5%","6.8%","11.1%","9.3%","7.9%"
"54","54","UAB","10.0%","13.5%","11.4%","11.1%","9.1%","6.0%"
"55","55","La Salle","9.9%","7.2%","6.2%","10.7%","9.4%","9.9%"
"56","56","Mississippi","9.9%","8.6%","6.4%","11.5%","8.4%","8.3%"
