"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","UC Irvine","37.5%","36.0%","33.9%","38.3%","36.8%","39.5%"
"2","2","E Michigan","37.6%","44.1%","50.0%","36.0%","39.0%","40.0%"
"3","3","Southern","37.9%","39.5%","50.0%","35.6%","39.5%","37.3%"
"4","4","Arizona","38.0%","39.6%","39.3%","36.8%","39.0%","41.1%"
"5","5","S Methodist","38.5%","46.7%","49.0%","36.5%","40.4%","40.1%"
"6","6","Virginia","38.8%","42.3%","44.7%","36.5%","40.8%","38.8%"
"7","7","NC Central","38.8%","48.0%","63.6%","35.3%","40.9%","40.3%"
"8","8","New Mexico","38.9%","38.0%","38.8%","38.3%","39.4%","39.1%"
"9","9","Wichita St","39.1%","37.8%","54.0%","39.1%","39.1%","39.5%"
"10","10","TX El Paso","39.1%","41.6%","40.7%","41.0%","37.0%","41.7%"
"11","11","Connecticut","39.2%","42.1%","38.8%","37.0%","40.9%","40.4%"
"12","12","Wagner","39.3%","36.7%","50.0%","39.4%","39.2%","40.9%"
"13","13","Clemson","39.5%","40.6%","46.9%","36.8%","42.7%","41.5%"
"14","14","Cincinnati","39.5%","41.3%","43.2%","38.8%","40.5%","38.7%"
"15","15","Louisville","39.6%","42.8%","43.6%","39.3%","39.9%","39.5%"
"16","16","Gonzaga","39.7%","41.8%","49.2%","40.0%","39.4%","38.5%"
"17","17","San Diego St","39.7%","40.0%","47.9%","36.1%","42.3%","39.6%"
"18","18","Michigan St","39.7%","37.1%","34.7%","38.8%","40.3%","39.4%"
"19","19","Hampton","39.8%","42.4%","40.5%","37.6%","41.1%","39.0%"
"20","20","Brown","39.9%","43.1%","42.2%","40.8%","39.2%","43.0%"
"21","21","Florida St","39.9%","40.4%","38.9%","40.1%","39.7%","43.7%"
"22","22","Texas A&M","40.0%","39.0%","43.6%","38.6%","42.1%","41.5%"
"23","23","Texas","40.2%","45.2%","44.4%","38.4%","42.1%","38.4%"
"24","24","Florida","40.2%","45.2%","55.8%","38.5%","41.7%","38.2%"
"25","25","Vermont","40.2%","43.9%","50.0%","37.4%","41.8%","40.7%"
"26","26","UNLV","40.3%","43.4%","36.4%","41.0%","39.3%","39.1%"
"27","27","Georgia","40.3%","48.7%","47.3%","37.5%","43.5%","38.8%"
"28","28","VA Tech","40.3%","42.5%","38.6%","39.7%","41.3%","43.6%"
"29","29","UCSB","40.4%","40.1%","43.1%","40.2%","40.6%","42.4%"
"30","30","Villanova","40.4%","38.8%","44.2%","39.1%","41.5%","40.6%"
"31","31","Tulsa","40.5%","40.1%","46.0%","40.0%","40.8%","41.6%"
"32","32","N Mex State","40.5%","40.5%","39.0%","39.7%","41.1%","40.4%"
"33","33","Miami (FL)","40.6%","43.5%","45.3%","39.4%","41.8%","40.0%"
"34","34","Ohio State","40.6%","44.2%","44.9%","39.6%","42.0%","39.5%"
"35","35","Saint Louis","40.6%","47.5%","44.9%","39.8%","41.5%","41.1%"
"36","36","Valparaiso","40.6%","38.8%","43.5%","40.9%","40.3%","41.7%"
"37","37","Vanderbilt","40.6%","42.0%","59.3%","39.3%","42.1%","40.7%"
"38","38","Coastal Car","40.7%","35.8%","52.5%","40.8%","40.6%","42.4%"
"39","39","WI-Grn Bay","40.7%","44.0%","47.5%","39.5%","41.9%","41.6%"
"40","40","Towson","40.7%","45.0%","49.2%","37.0%","43.5%","40.1%"
"41","41","SC Upstate","40.7%","40.4%","39.3%","40.0%","41.2%","43.6%"
"42","42","Kansas St","40.8%","46.3%","38.0%","38.1%","43.6%","42.7%"
"43","43","Arkansas","40.8%","42.0%","55.3%","38.1%","44.4%","43.3%"
"44","44","Alab A&M","40.8%","35.8%","34.6%","41.1%","40.6%","45.1%"
"45","45","Col Charlestn","40.8%","44.8%","46.8%","40.8%","40.9%","40.6%"
"46","46","Wyoming","40.9%","39.5%","38.9%","39.8%","42.1%","43.4%"
"47","47","Manhattan","40.9%","41.5%","36.4%","40.1%","41.4%","40.4%"
"48","48","St Johns","40.9%","44.4%","48.2%","39.6%","42.7%","40.1%"
"49","49","N Illinois","40.9%","38.0%","29.5%","40.8%","41.1%","43.0%"
"50","50","Oklahoma St","40.9%","47.1%","50.0%","38.3%","43.3%","39.0%"
"51","51","Mercer","41.0%","41.7%","49.1%","38.3%","43.1%","40.3%"
"52","52","Syracuse","41.0%","40.7%","41.3%","39.9%","42.3%","36.9%"
"53","53","Kentucky","41.1%","47.5%","46.0%","37.6%","44.3%","39.2%"
"54","54","Savannah St","41.1%","34.6%","44.7%","38.8%","42.2%","39.6%"
"55","55","Northwestern","41.1%","37.6%","45.0%","39.2%","43.1%","42.8%"
"56","56","Richmond","41.2%","40.9%","40.0%","38.7%","43.5%","44.6%"
"57","57","Pittsburgh","41.2%","42.1%","43.1%","39.3%","43.1%","39.2%"
"58","58","Harvard","41.2%","43.0%","49.1%","40.2%","41.7%","44.4%"
"59","59","Indiana","41.2%","44.7%","40.0%","39.2%","44.2%","39.0%"
"60","60","Ohio","41.3%","40.2%","47.7%","41.8%","40.6%","42.5%"
"61","61","N Hampshire","41.3%","43.1%","49.0%","41.5%","41.1%","41.4%"
"62","62","Siena","41.4%","44.4%","30.0%","39.2%","43.5%","42.9%"
"63","63","Penn State","41.4%","41.8%","40.4%","41.4%","41.4%","42.8%"
"64","64","American","41.4%","39.6%","50.0%","40.8%","41.9%","44.1%"
"65","65","Missouri","41.4%","43.4%","42.6%","39.7%","43.6%","40.3%"
"66","66","LSU","41.4%","48.6%","57.9%","37.9%","44.8%","42.1%"
"67","67","St Fran (NY)","41.5%","36.6%","33.3%","39.8%","42.5%","45.7%"
