"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Lamar","89.2%","82.7%","73.1%","92.1%","87.5%","78.3%"
"2","2","Geo Wshgtn","81.9%","86.2%","88.1%","82.8%","81.0%","77.0%"
"3","3","S Methodist","80.0%","87.5%","75.5%","79.5%","80.3%","52.8%"
"4","4","New Orleans","78.6%","74.2%","86.8%","80.8%","77.2%","70.8%"
"5","5","North Texas","78.1%","77.8%","72.5%","77.7%","78.4%","73.5%"
"6","6","Quinnipiac","77.8%","78.5%","80.9%","75.7%","79.6%","78.2%"
"7","7","St Johns","77.7%","81.4%","74.2%","77.8%","77.7%","74.4%"
"8","8","Campbell","77.1%","77.3%","73.7%","79.9%","75.0%","74.3%"
"9","9","Purdue","77.0%","81.0%","84.1%","79.1%","74.2%","62.7%"
"10","10","Charlotte","76.5%","80.4%","78.7%","76.4%","76.5%","64.9%"
"11","11","California","76.4%","70.9%","62.5%","75.9%","76.8%","77.1%"
"12","12","NC State","76.3%","72.0%","75.0%","76.4%","76.2%","73.9%"
"13","13","N Mex State","76.2%","74.5%","73.8%","75.7%","76.5%","75.4%"
"14","14","Oral Roberts","76.1%","76.6%","74.6%","77.2%","75.5%","71.6%"
"15","15","Ste F Austin","76.1%","73.6%","78.4%","75.3%","76.7%","76.1%"
"16","16","Wagner","75.9%","72.0%","67.6%","75.6%","76.3%","68.0%"
"17","17","UCLA","75.9%","75.6%","65.1%","76.9%","74.8%","75.9%"
"18","18","Prairie View","75.9%","72.3%","72.5%","77.9%","74.8%","71.7%"
"19","19","High Point","75.7%","73.2%","75.8%","76.2%","75.2%","61.2%"
"20","20","Bucknell","75.7%","78.2%","74.2%","76.9%","74.6%","71.9%"
"21","21","TX Christian","75.6%","67.6%","59.6%","77.2%","73.7%","63.9%"
"22","22","Rutgers","75.1%","75.3%","75.8%","75.9%","74.3%","72.0%"
"23","23","NC-Asheville","74.8%","75.0%","76.4%","75.9%","74.2%","66.2%"
"24","24","Morgan St","74.8%","70.4%","77.0%","76.5%","74.1%","70.0%"
"25","25","Xavier","74.7%","78.9%","75.6%","72.4%","76.8%","74.8%"
"26","26","Delaware","74.6%","71.1%","69.6%","75.5%","74.0%","69.0%"
"27","27","Portland St","74.5%","76.3%","69.8%","78.8%","70.8%","69.7%"
"28","28","Loyola-MD","74.3%","64.6%","67.2%","74.6%","74.2%","72.7%"
"29","29","Portland","73.9%","67.3%","61.9%","76.6%","71.6%","70.2%"
"30","30","Cal St Nrdge","73.9%","58.6%","54.2%","70.2%","76.6%","66.5%"
"31","31","Middle Tenn","73.9%","76.1%","76.9%","69.3%","77.7%","75.4%"
"32","32","Howard","73.8%","68.5%","69.2%","70.4%","75.8%","72.5%"
"33","33","McNeese St","73.7%","74.7%","80.4%","75.5%","72.7%","71.1%"
"34","34","Coastal Car","73.7%","72.6%","71.9%","74.9%","72.5%","74.5%"
"35","35","Pittsburgh","73.7%","67.9%","68.5%","75.6%","71.4%","67.3%"
"36","36","Houston Bap","73.6%","69.4%","68.9%","73.9%","73.4%","73.5%"
"37","37","Savannah St","73.5%","69.0%","76.3%","69.9%","75.6%","67.6%"
"38","38","DePaul","73.4%","64.9%","66.0%","74.9%","71.8%","65.8%"
"39","39","Texas A&M","73.4%","70.9%","72.4%","74.8%","71.7%","71.0%"
"40","40","USC","73.4%","73.7%","77.6%","74.5%","72.3%","71.7%"
"41","41","S Illinois","73.3%","74.3%","79.1%","72.8%","73.6%","71.6%"
"42","42","Oklahoma","73.3%","70.6%","63.8%","73.0%","73.5%","78.1%"
"43","43","St Peters","73.2%","69.7%","83.0%","75.6%","71.3%","70.3%"
"44","44","Marquette","73.1%","73.2%","54.7%","73.6%","72.7%","70.7%"
"45","45","Jacksonville","72.8%","71.1%","64.3%","76.0%","70.9%","71.9%"
"46","46","Michigan St","72.8%","73.1%","76.0%","71.0%","74.4%","72.4%"
"47","47","Colorado St","72.7%","73.1%","70.0%","73.4%","72.1%","70.8%"
"48","48","Washington","72.7%","68.3%","67.2%","70.8%","74.6%","70.7%"
"49","49","Oregon","72.7%","72.8%","77.0%","73.5%","71.8%","65.1%"
"50","50","AR Lit Rock","72.5%","68.7%","63.3%","73.8%","71.3%","70.3%"
"51","51","Oregon St","72.5%","65.1%","56.9%","70.0%","75.4%","70.9%"
"52","52","WI-Grn Bay","72.5%","72.0%","77.0%","73.0%","72.0%","71.4%"
"53","53","Evansville","72.2%","75.8%","77.3%","71.4%","72.9%","73.7%"
"54","54","Geo Mason","72.2%","70.8%","62.7%","71.3%","72.9%","73.7%"
"55","55","Longwood","71.8%","68.7%","67.2%","72.8%","71.3%","59.4%"
"56","56","Houston","71.6%","76.4%","75.0%","68.6%","75.1%","72.8%"
"57","57","S Car State","71.6%","69.0%","64.2%","71.3%","71.7%","72.4%"
"58","58","S Utah","71.5%","67.0%","67.8%","74.6%","69.3%","82.4%"
"59","59","Bowling Grn","71.5%","75.3%","52.0%","70.7%","72.2%","74.0%"
"60","60","Memphis","71.4%","66.1%","64.1%","72.0%","70.8%","73.1%"
"61","61","Norfolk St","71.4%","68.8%","69.2%","72.4%","70.9%","68.4%"
"62","62","Dayton","71.4%","79.5%","92.7%","70.2%","72.8%","59.7%"
"63","63","BYU","71.4%","62.2%","66.7%","70.1%","72.9%","67.5%"
"64","64","Hofstra","71.1%","67.7%","72.1%","69.0%","72.9%","73.1%"
"65","65","Bradley","71.1%","68.0%","65.1%","71.6%","70.5%","70.8%"
"66","66","Colorado","71.1%","70.3%","62.7%","69.8%","72.2%","68.7%"
"67","67","Kansas","71.0%","77.9%","75.8%","69.1%","72.8%","70.4%"
"68","68","Lipscomb","71.0%","72.0%","71.2%","68.1%","73.5%","65.3%"
"69","69","E Michigan","70.9%","73.4%","73.7%","68.3%","72.9%","67.8%"
"70","70","W Illinois","70.8%","67.9%","71.2%","71.5%","70.3%","72.2%"
"71","71","TN Martin","70.8%","71.4%","71.4%","69.2%","71.9%","73.9%"
"72","72","Neb Omaha","70.7%","73.9%","73.0%","71.9%","69.9%","63.4%"
"73","73","NC-Wilmgton","70.7%","72.5%","72.2%","70.2%","71.2%","69.5%"
"74","74","Old Dominion","70.7%","69.9%","82.5%","71.5%","69.6%","68.9%"
"75","75","Kentucky","70.7%","72.3%","75.0%","70.7%","70.6%","73.5%"
"76","76","Wake Forest","70.5%","68.1%","66.7%","68.8%","72.2%","69.1%"
"77","77","TX A&M-CC","70.5%","74.0%","81.0%","72.3%","69.2%","70.9%"
"78","78","San Jose St","70.5%","64.3%","62.5%","69.7%","71.2%","61.1%"
"79","79","Hampton","70.4%","75.3%","76.8%","68.4%","72.1%","65.5%"
"80","80","Minnesota","70.3%","66.2%","64.0%","71.8%","68.7%","71.1%"
"81","81","NW State","70.2%","69.3%","68.0%","70.3%","70.1%","66.4%"
"82","82","Pepperdine","70.2%","67.1%","70.8%","71.5%","69.3%","70.6%"
"83","83","Maryland ES","70.0%","73.8%","68.2%","69.1%","70.3%","67.1%"
"84","84","Alab A&M","70.0%","67.1%","66.0%","72.5%","68.4%","69.1%"
"85","85","Louisville","69.9%","67.3%","49.0%","67.4%","71.6%","67.9%"
"86","86","Alcorn State","69.8%","78.9%","84.6%","69.4%","70.1%","74.2%"
"87","87","NJIT","69.8%","74.5%","77.8%","69.2%","70.4%","60.6%"
"88","88","Clemson","69.8%","70.3%","66.7%","68.4%","71.2%","68.8%"
"89","89","Vermont","69.8%","68.9%","61.0%","71.2%","68.8%","70.7%"
"90","90","Texas Tech","69.8%","73.5%","75.0%","70.2%","69.0%","72.9%"
"91","91","Fordham","69.7%","65.9%","67.2%","72.0%","68.5%","71.0%"
"92","92","Monmouth","69.7%","66.9%","66.7%","68.2%","70.8%","68.6%"
"93","93","TX-Arlington","69.7%","66.9%","63.8%","68.4%","70.8%","65.8%"
"94","94","GA Tech","69.6%","68.4%","69.3%","68.3%","71.1%","69.1%"
"95","95","Towson","69.6%","66.9%","64.7%","67.2%","71.0%","74.7%"
"96","96","Syracuse","69.6%","73.2%","74.5%","68.4%","70.8%","69.0%"
"97","97","Maryland","69.6%","72.2%","73.7%","69.5%","69.7%","70.8%"
"98","98","U Penn","69.6%","72.6%","70.2%","67.3%","71.2%","63.2%"
"99","99","Alabama St","69.5%","71.6%","73.2%","70.6%","68.9%","63.7%"
"100","100","Florida A&M","69.5%","74.3%","68.8%","70.6%","69.1%","71.6%"
"101","101","Stony Brook","69.4%","76.6%","68.6%","67.5%","70.4%","66.3%"
"102","102","Texas","69.4%","66.2%","67.6%","68.5%","70.1%","68.8%"
"103","103","W Virginia","69.3%","61.4%","71.4%","68.1%","70.3%","69.5%"
"104","104","N Arizona","69.3%","66.2%","70.4%","69.9%","68.9%","70.4%"
"105","105","Hawaii","69.3%","67.4%","55.8%","68.7%","70.4%","72.4%"
"106","106","Ark Pine Bl","69.2%","65.3%","69.1%","66.6%","70.3%","71.6%"
"107","107","Providence","69.2%","72.2%","71.0%","69.8%","68.5%","75.3%"
"108","108","SIU Edward","69.2%","72.8%","80.4%","72.0%","66.8%","67.6%"
"109","109","Nebraska","69.2%","64.3%","62.7%","70.4%","67.8%","60.6%"
"110","110","Virginia","69.1%","66.2%","64.0%","71.7%","65.4%","70.2%"
"111","111","N Carolina","69.1%","61.0%","71.2%","71.3%","67.2%","76.5%"
"112","112","SE Louisiana","69.1%","62.2%","55.3%","69.3%","69.0%","72.7%"
"113","113","Iowa","69.0%","70.4%","65.2%","69.6%","68.4%","72.8%"
"114","114","Central Ark","69.0%","71.1%","75.9%","70.0%","68.2%","73.2%"
"115","115","Ohio State","69.0%","65.4%","59.0%","67.9%","70.0%","73.1%"
"116","116","UC Riverside","68.9%","66.1%","67.2%","67.2%","70.2%","75.1%"
"117","117","Sac State","68.9%","61.7%","55.8%","67.6%","69.9%","69.4%"
"118","118","Alabama","68.9%","71.6%","72.7%","67.6%","70.3%","72.7%"
"119","119","Jksnville St","68.8%","64.7%","64.0%","69.8%","68.1%","69.3%"
"120","120","Kennesaw St","68.8%","67.2%","67.9%","66.6%","70.2%","63.5%"
"121","121","S Mississippi","68.8%","70.7%","73.0%","69.2%","68.5%","69.8%"
"122","122","Fla Atlantic","68.8%","70.4%","77.2%","66.1%","71.0%","64.8%"
"123","123","VA Tech","68.8%","69.5%","70.0%","68.6%","69.0%","68.7%"
"124","124","Oklahoma St","68.7%","67.9%","67.3%","68.0%","69.5%","64.2%"
"125","125","Utah State","68.7%","58.9%","55.8%","71.2%","65.8%","70.2%"
"126","126","Tennessee","68.7%","60.6%","58.6%","69.0%","68.4%","65.3%"
"127","127","App State","68.7%","62.7%","72.9%","67.1%","69.8%","64.7%"
"128","128","Chattanooga","68.7%","73.9%","63.6%","69.1%","68.2%","61.1%"
"129","129","NC Central","68.6%","66.0%","52.8%","67.2%","69.4%","67.1%"
"130","130","Maine","68.6%","69.0%","65.1%","68.7%","68.6%","69.9%"
"131","131","W Carolina","68.6%","67.4%","67.6%","70.1%","67.8%","64.1%"
"132","132","Gard-Webb","68.6%","62.8%","67.8%","70.4%","67.3%","65.6%"
"133","133","Missouri","68.5%","63.8%","59.6%","68.7%","68.3%","62.2%"
"134","134","Penn State","68.5%","78.5%","86.7%","66.6%","70.8%","63.4%"
"135","135","GA Southern","68.5%","77.3%","83.0%","64.5%","70.8%","70.9%"
"136","136","Gonzaga","68.5%","67.9%","61.0%","68.0%","68.8%","67.4%"
"137","137","Utah Val St","68.2%","70.9%","76.8%","66.2%","69.4%","69.5%"
"138","138","Miss State","68.2%","72.8%","75.9%","68.7%","67.9%","65.3%"
"139","139","N Illinois","68.2%","62.0%","37.8%","68.2%","68.3%","63.5%"
"140","140","Utah","68.2%","68.1%","66.7%","68.0%","68.5%","64.1%"
