"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Fla Atlantic","25.1%","24.6%","3.4%","23.2%","26.0%","21.1%"
"2","2","St Fran (NY)","25.4%","26.8%","23.9%","23.7%","26.8%","26.5%"
"3","3","App State","25.6%","26.3%","23.6%","27.2%","24.5%","29.4%"
"4","4","California","26.5%","31.5%","26.9%","26.1%","26.9%","25.2%"
"5","5","N Florida","26.8%","35.4%","47.1%","28.6%","25.4%","27.6%"
"6","6","E Washingtn","27.2%","31.6%","35.9%","27.1%","27.2%","35.3%"
"7","7","Weber State","27.2%","19.3%","22.6%","22.5%","29.8%","27.7%"
"8","8","Army","28.0%","41.0%","37.5%","28.4%","27.6%","28.9%"
"9","9","Abilene Christian","28.2%","25.3%","26.1%","28.1%","28.3%","32.9%"
"10","10","Princeton","28.4%","27.4%","27.0%","26.2%","29.9%","29.8%"
"11","11","NC-Wilmgton","28.5%","30.8%","27.8%","25.2%","30.8%","30.2%"
"12","12","Colorado","28.8%","26.2%","29.3%","28.7%","29.0%","37.0%"
"13","13","Mt St Marys","28.9%","26.5%","21.3%","27.1%","29.9%","29.5%"
"14","14","Wisconsin","28.9%","25.5%","23.6%","28.3%","29.7%","25.7%"
"15","15","Utah Val St","29.2%","23.7%","22.5%","27.3%","30.4%","34.2%"
"16","16","Washington","29.3%","26.7%","17.9%","31.9%","26.3%","29.5%"
"17","17","Wofford","29.4%","25.8%","19.7%","28.9%","29.7%","31.3%"
"18","18","Kentucky","29.6%","29.4%","40.4%","28.8%","30.2%","30.5%"
"19","19","Rhode Island","29.6%","34.2%","30.0%","29.4%","29.9%","26.5%"
"20","20","Duke","29.6%","36.4%","35.4%","29.3%","29.9%","27.8%"
"21","21","Marshall","29.8%","29.8%","24.5%","29.4%","30.1%","34.8%"
"22","22","American","30.2%","35.0%","37.3%","28.6%","31.2%","32.5%"
"23","23","LA Lafayette","30.2%","40.3%","33.8%","28.8%","31.3%","29.8%"
"24","24","VCU","30.3%","29.3%","43.3%","30.5%","30.0%","35.1%"
"25","25","SIU Edward","30.3%","28.5%","24.0%","27.3%","33.4%","33.0%"
