"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Michigan","19.2%","17.2%","18.2%","16.4%","21.3%","25.1%"
"2","2","St Josephs","20.1%","23.0%","15.6%","18.3%","21.5%","22.2%"
"3","3","N Carolina","20.5%","24.0%","25.6%","18.6%","22.1%","19.4%"
"4","4","Central FL","20.7%","26.8%","34.3%","19.6%","22.4%","26.2%"
"5","5","UCLA","20.8%","20.3%","26.0%","19.8%","21.8%","25.5%"
"6","6","Notre Dame","21.6%","24.5%","16.8%","19.5%","24.4%","21.6%"
"7","7","S Dakota St","21.6%","17.8%","16.1%","19.6%","22.7%","24.0%"
"8","8","W Illinois","21.6%","24.5%","18.9%","19.6%","23.2%","24.6%"
"9","9","South Dakota","21.7%","22.2%","27.9%","20.5%","22.4%","22.6%"
"10","10","Florida","21.8%","20.1%","15.3%","19.8%","23.1%","23.0%"
"11","11","Central Conn","22.0%","19.5%","25.4%","21.4%","22.3%","26.2%"
"12","12","San Diego St","22.0%","18.8%","15.6%","19.3%","23.8%","23.6%"
"13","13","Wisconsin","22.0%","22.4%","25.0%","19.6%","24.7%","23.5%"
"14","14","Austin Peay","22.1%","20.3%","27.2%","22.2%","22.0%","25.7%"
"15","15","NC State","22.1%","29.1%","36.3%","19.4%","24.8%","24.2%"
"16","16","Col Charlestn","22.1%","22.8%","18.2%","20.9%","23.3%","22.7%"
"17","17","Utah Val St","22.3%","19.0%","20.9%","19.4%","23.9%","23.4%"
"18","18","Miami (FL)","22.3%","21.5%","24.6%","20.0%","23.9%","24.1%"
"19","19","La Salle","22.4%","22.9%","19.7%","18.0%","25.3%","24.7%"
"20","20","Oregon St","22.4%","22.6%","27.8%","22.3%","22.5%","25.6%"
"21","21","N Iowa","22.4%","19.0%","18.0%","21.0%","24.0%","24.6%"
"22","22","Lamar","22.4%","24.1%","33.1%","22.3%","22.4%","25.0%"
"23","23","Arizona St","22.4%","29.6%","34.0%","20.3%","25.2%","27.3%"
"24","24","Lehigh","22.5%","24.2%","25.7%","21.1%","23.5%","25.4%"
"25","25","N Mex State","22.5%","23.3%","19.2%","20.6%","24.0%","24.7%"
"26","26","Charl South","22.7%","25.4%","24.5%","20.3%","24.5%","25.2%"
"27","27","Mississippi","23.0%","22.6%","25.4%","22.8%","23.1%","25.8%"
"28","28","Northeastrn","23.0%","24.9%","26.8%","23.3%","22.8%","28.2%"
"29","29","NC-Asheville","23.0%","25.1%","27.3%","22.5%","23.4%","25.4%"
"30","30","Miss State","23.1%","20.0%","19.9%","20.2%","25.3%","20.3%"
"31","31","Iona","23.1%","23.2%","21.6%","20.8%","24.4%","23.1%"
"32","32","Harvard","23.1%","23.6%","21.6%","23.2%","23.1%","24.7%"
"33","33","Lafayette","23.1%","24.8%","26.4%","22.2%","24.0%","28.5%"
"34","34","New Mexico","23.2%","22.4%","26.8%","22.4%","23.9%","25.7%"
"35","35","Bucknell","23.2%","26.1%","29.0%","22.4%","23.8%","26.3%"
"36","36","Hawaii","23.2%","23.7%","14.9%","21.4%","26.5%","26.9%"
"37","37","VA Military","23.3%","22.7%","20.1%","22.8%","23.6%","25.3%"
"38","38","Colorado","23.4%","27.3%","30.4%","21.0%","25.4%","25.5%"
"39","39","IUPUI","23.4%","29.6%","29.4%","24.6%","22.5%","25.6%"
"40","40","American","23.4%","26.3%","24.8%","23.2%","23.6%","26.3%"
"41","41","Iowa State","23.4%","23.9%","29.6%","21.1%","25.6%","23.5%"
"42","42","Citadel","23.4%","23.2%","27.8%","22.0%","24.5%","24.4%"
"43","43","Neb Omaha","23.5%","25.2%","23.5%","24.9%","22.6%","23.5%"
"44","44","Connecticut","23.5%","20.9%","19.6%","21.1%","26.7%","21.7%"
"45","45","Syracuse","23.6%","25.4%","31.5%","20.0%","27.0%","23.1%"
"46","46","Siena","23.6%","22.2%","30.2%","23.7%","23.5%","20.6%"
"47","47","Wash State","23.6%","18.9%","21.4%","22.1%","25.6%","26.6%"
"48","48","Wm & Mary","23.7%","20.6%","27.0%","22.1%","24.7%","26.4%"
"49","49","Furman","23.7%","20.8%","17.7%","23.8%","23.6%","29.2%"
"50","50","Missouri","23.7%","30.0%","34.6%","21.2%","26.1%","21.0%"
"51","51","St Johns","23.7%","28.8%","33.8%","22.4%","25.0%","24.1%"
"52","52","Stetson","23.8%","26.3%","29.0%","22.3%","24.9%","26.3%"
"53","53","Temple","23.8%","26.3%","28.3%","22.6%","24.9%","25.3%"
"54","54","Kansas","23.8%","19.9%","22.0%","24.2%","23.5%","25.3%"
"55","55","WI-Milwkee","23.8%","20.4%","27.2%","21.9%","25.1%","25.7%"
"56","56","Gonzaga","23.9%","22.9%","26.1%","23.2%","24.4%","22.8%"
"57","57","Utah","23.9%","19.9%","22.1%","23.2%","24.5%","25.9%"
"58","58","Troy","23.9%","23.4%","28.5%","22.0%","25.5%","24.9%"
"59","59","Indiana","23.9%","17.6%","27.3%","22.9%","25.2%","25.7%"
"60","60","Boston Col","24.0%","20.8%","27.4%","24.0%","24.0%","23.8%"
"61","61","Stony Brook","24.1%","25.9%","31.2%","23.7%","24.3%","23.5%"
"62","62","Bryant","24.1%","22.9%","24.0%","23.6%","24.6%","27.1%"
"63","63","Maryland","24.1%","24.5%","26.3%","21.6%","27.2%","25.4%"
"64","64","UNLV","24.1%","26.0%","28.2%","22.5%","26.1%","24.4%"
"65","65","E Tenn St","24.1%","21.4%","20.6%","25.9%","23.0%","24.9%"
"66","66","TX Southern","24.2%","18.9%","19.4%","24.0%","24.3%","26.3%"
"67","67","Loyola-Chi","24.2%","21.0%","23.6%","22.5%","25.5%","26.6%"
"68","68","Delaware St","24.2%","28.6%","29.0%","21.5%","25.3%","25.1%"
"69","69","Ohio State","24.2%","29.1%","29.8%","24.5%","23.9%","23.8%"
"70","70","UC Riverside","24.2%","27.1%","25.5%","23.4%","24.8%","26.6%"
"71","71","Oral Roberts","24.3%","25.0%","32.1%","22.8%","25.1%","25.5%"
"72","72","Duquesne","24.3%","23.0%","19.5%","24.9%","23.7%","24.8%"
"73","73","LIU-Brooklyn","24.3%","20.6%","19.0%","26.3%","23.1%","20.4%"
"74","74","Arizona","24.3%","31.1%","30.8%","23.0%","25.4%","25.0%"
"75","75","Sac State","24.3%","27.3%","32.2%","22.4%","25.8%","28.4%"
"76","76","California","24.3%","30.1%","34.9%","21.6%","26.9%","21.3%"
"77","77","Delaware","24.4%","23.8%","18.0%","24.0%","24.6%","25.2%"
"78","78","Presbyterian","24.4%","25.6%","30.9%","24.6%","24.3%","25.2%"
"79","79","Marist","24.4%","23.4%","24.4%","24.2%","24.6%","22.8%"
"80","80","Longwood","24.4%","21.3%","27.9%","23.2%","25.1%","21.9%"
"81","81","N Arizona","24.5%","25.1%","23.2%","25.2%","24.0%","24.4%"
"82","82","Bowling Grn","24.5%","27.9%","31.0%","23.9%","25.1%","25.7%"
"83","83","GA Tech","24.6%","24.6%","16.8%","23.9%","25.3%","25.5%"
"84","84","Maryland ES","24.6%","25.5%","30.5%","26.0%","24.0%","28.6%"
"85","85","Fla Gulf Cst","24.6%","24.1%","31.0%","24.7%","24.5%","27.3%"
"86","86","Oregon","24.6%","28.4%","31.8%","23.6%","25.6%","24.7%"
"87","87","Creighton","24.6%","27.6%","39.4%","22.1%","26.9%","24.5%"
"88","88","Iowa","24.7%","26.3%","28.9%","21.5%","28.2%","24.1%"
"89","89","Baylor","24.7%","22.8%","24.6%","23.6%","25.9%","25.9%"
"90","90","Michigan St","24.7%","27.3%","37.0%","23.0%","26.3%","26.3%"
"91","91","North Dakota","24.7%","24.7%","33.3%","21.8%","26.5%","26.2%"
"92","92","Canisius","24.8%","22.7%","30.6%","23.4%","25.9%","25.8%"
