"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","VCU","24.6%","23.1%","15.8%","27.6%","21.8%","22.9%"
"2","2","Louisville","23.3%","15.1%","14.6%","23.4%","23.2%","18.9%"
"3","3","Denver","22.7%","19.1%","19.0%","23.2%","22.2%","19.8%"
"4","4","Savannah St","22.2%","21.2%","21.1%","23.0%","21.8%","20.7%"
"5","5","Florida Intl","21.9%","21.8%","23.6%","23.4%","20.8%","17.5%"
"6","6","Ohio","21.8%","17.8%","15.2%","24.1%","19.2%","22.1%"
"7","7","E Kentucky","21.7%","17.6%","14.0%","22.0%","21.5%","17.1%"
"8","8","Monmouth","21.7%","22.5%","20.7%","21.8%","21.6%","20.7%"
"9","9","Hartford","21.7%","26.5%","26.0%","20.3%","23.0%","19.9%"
"10","10","Wright State","21.6%","16.2%","7.7%","22.9%","20.3%","22.2%"
"11","11","Jksnville St","21.4%","17.2%","16.2%","20.3%","22.1%","19.5%"
"12","12","Rob Morris","21.3%","20.3%","18.4%","22.7%","20.1%","20.5%"
"13","13","Belmont","21.3%","26.1%","20.5%","20.9%","21.5%","17.5%"
"14","14","Arkansas","21.2%","21.2%","14.8%","23.8%","18.3%","19.1%"
"15","15","S Illinois","21.1%","21.4%","18.4%","22.4%","20.2%","19.1%"
"16","16","LA Tech","21.1%","21.9%","17.4%","23.0%","19.7%","18.0%"
"17","17","Mt St Marys","20.9%","15.5%","15.9%","21.1%","20.8%","16.7%"
"18","18","S Mississippi","20.9%","17.4%","12.2%","21.7%","20.3%","18.4%"
"19","19","Middle Tenn","20.6%","13.4%","10.7%","22.8%","18.8%","18.7%"
"20","20","Saint Louis","20.5%","19.4%","22.5%","21.1%","19.7%","20.1%"
"21","21","Morehead St","20.4%","17.7%","13.9%","23.3%","18.3%","20.6%"
"22","22","Chicago St","20.3%","22.3%","20.3%","24.4%","18.5%","16.9%"
"23","23","Detroit","20.2%","26.0%","28.0%","21.9%","18.8%","19.2%"
"24","24","Gard-Webb","20.2%","18.5%","25.3%","20.9%","19.6%","16.5%"
"25","25","Arkansas St","20.1%","14.3%","15.4%","21.3%","19.0%","16.9%"
"26","26","AR Lit Rock","20.0%","18.4%","26.2%","21.1%","19.0%","18.5%"
"27","27","Ark Pine Bl","20.0%","20.8%","19.4%","21.4%","19.4%","17.9%"
"28","28","Ste F Austin","19.9%","14.0%","18.5%","23.5%","17.7%","20.2%"
"29","29","NC A&T","19.9%","17.0%","20.0%","20.8%","19.6%","18.0%"
"30","30","Miami (OH)","19.9%","16.0%","22.8%","22.9%","17.9%","16.0%"
"31","31","Manhattan","19.8%","19.6%","23.4%","17.6%","21.0%","19.4%"
"32","32","Syracuse","19.7%","18.9%","13.6%","21.8%","17.8%","19.6%"
"33","33","NC Central","19.7%","18.6%","18.7%","21.9%","18.3%","20.0%"
"34","34","N Illinois","19.6%","15.8%","16.3%","19.6%","19.6%","16.1%"
"35","35","Wofford","19.6%","16.9%","12.4%","18.8%","20.0%","14.7%"
"36","36","TX-Arlington","19.6%","18.0%","17.6%","21.2%","18.2%","20.9%"
"37","37","UAB","19.5%","19.1%","19.0%","21.9%","17.7%","15.8%"
"38","38","Richmond","19.5%","19.0%","22.0%","21.3%","17.7%","16.6%"
"39","39","Florida","19.5%","20.1%","13.7%","21.3%","18.3%","16.3%"
"40","40","CS Fullerton","19.5%","16.7%","19.0%","20.6%","18.8%","16.4%"
"41","41","Oregon","19.4%","17.2%","16.6%","21.1%","17.7%","15.9%"
"42","42","Niagara","19.4%","21.1%","20.2%","19.8%","19.1%","19.6%"
"43","43","Beth-Cook","19.4%","14.7%","12.3%","21.5%","18.3%","20.2%"
"44","44","Howard","19.4%","20.9%","14.0%","20.5%","18.8%","17.9%"
"45","45","Houston Bap","19.3%","19.6%","12.8%","20.6%","18.7%","18.6%"
"46","46","Coppin State","19.3%","14.3%","11.3%","20.2%","19.0%","14.9%"
"47","47","Alabama","19.3%","22.1%","25.0%","21.0%","17.3%","17.6%"
"48","48","Georgetown","19.3%","19.1%","15.6%","21.0%","17.3%","16.6%"
"49","49","Cal St Nrdge","19.2%","15.1%","14.9%","19.0%","19.4%","18.1%"
"50","50","Pittsburgh","19.2%","14.8%","13.8%","19.8%","18.4%","14.8%"
"51","51","CS Bakersfld","19.1%","18.0%","16.3%","20.5%","18.4%","19.9%"
"52","52","Villanova","19.1%","21.6%","21.7%","19.6%","18.7%","14.3%"
