"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Iona","30.7","24.0","24.0","32.8","29.4","25.0"
"2","2","Creighton","30.5","22.0","15.0","30.2","30.8","25.6"
"3","3","Charl South","27.7","18.0","9.0","27.9","27.5","27.2"
"4","4","Lipscomb","27.5","35.0","36.0","29.5","26.3","15.5"
"5","5","E Kentucky","27.1","29.0","36.0","23.5","29.2","25.5"
"6","6","Duke","27.1","30.0","45.0","27.7","26.5","22.5"
"7","7","Princeton","27.0","22.0","24.0","26.8","27.2","20.1"
"8","8","Mt St Marys","26.9","26.0","36.0","24.9","28.2","25.7"
"9","9","Villanova","26.8","19.0","33.0","25.1","28.3","18.1"
"10","10","Arkansas St","26.7","27.0","15.0","24.2","28.6","18.8"
"11","11","Belmont","26.7","30.0","36.0","24.7","27.8","24.9"
"12","12","Campbell","26.2","33.0","39.0","23.8","28.1","12.4"
"13","13","Wm & Mary","25.9","26.0","27.0","30.7","22.5","21.9"
"14","14","Oklahoma","25.9","38.0","36.0","27.9","23.8","14.9"
"15","15","Michigan","25.9","32.0","21.0","26.4","25.5","22.4"
"16","16","Oakland","25.5","30.0","21.0","27.6","23.8","21.6"
"17","17","E Carolina","25.5","30.0","12.0","24.5","26.3","22.8"
"18","18","N Iowa","25.5","24.0","12.0","28.4","23.3","22.9"
"19","19","San Jose St","25.3","21.0","12.0","21.3","27.8","14.7"
"20","20","VA Military","25.3","23.0","15.0","29.8","22.4","26.4"
"21","21","Colgate","25.1","14.0","9.0","25.1","25.1","20.6"
"22","22","Iowa State","25.1","27.0","18.0","26.8","23.7","29.7"
"23","23","Davidson","25.0","24.0","27.0","23.7","25.7","22.4"
"24","24","Mercer","24.5","17.0","24.0","26.4","22.8","21.9"
"25","25","Arizona St","24.4","24.0","24.0","24.7","24.0","21.4"
"26","26","E Washingtn","24.3","19.0","9.0","25.8","23.3","25.5"
"27","27","Denver","24.3","26.0","3.0","25.6","23.3","23.6"
"28","28","Canisius","24.3","28.0","33.0","27.2","22.4","27.6"
"29","29","Michigan St","24.2","23.0","33.0","24.6","24.0","14.7"
"30","30","Boston U","24.2","19.0","33.0","22.4","25.8","24.0"
"31","31","Winthrop","24.1","20.0","24.0","25.5","23.2","17.2"
"32","32","Hartford","24.1","26.0","30.0","25.0","23.6","22.7"
"33","33","Central Mich","23.8","23.0","30.0","24.9","22.8","24.2"
"34","34","S Alabama","23.8","26.0","33.0","22.2","25.2","17.1"
"35","35","TX-Arlington","23.7","25.0","33.0","21.2","25.3","17.2"
"36","36","Columbia","23.6","32.0","45.0","27.0","20.1","19.5"
"37","37","Mississippi","23.5","19.0","6.0","24.5","22.3","19.8"
"38","38","W Virginia","23.5","21.0","18.0","26.5","20.2","16.0"
"39","39","Wisconsin","23.4","20.0","24.0","24.2","22.9","22.2"
"40","40","Rice","23.4","18.0","30.0","21.0","25.1","22.6"
"41","41","Louisville","23.4","14.0","12.0","25.7","21.2","17.2"
"42","42","E Tenn St","23.2","21.0","27.0","22.4","24.2","19.1"
"43","43","Drake","23.2","21.0","27.0","24.2","22.4","25.5"
"44","44","Boston Col","23.1","21.0","18.0","24.2","22.4","21.3"
"45","45","LA Tech","23.1","24.0","21.0","19.9","25.1","21.6"
"46","46","Elon","23.1","13.0","15.0","21.0","24.5","22.5"
"47","47","Seattle","23.0","24.0","15.0","23.8","22.5","18.0"
"48","48","UC Davis","23.0","15.0","12.0","23.5","22.5","24.9"
"49","49","Rider","22.9","27.0","24.0","22.2","23.5","18.3"
"50","50","IPFW","22.9","22.0","12.0","27.8","20.1","20.2"
"51","51","N Kentucky","22.8","25.0","21.0","21.4","24.0","22.7"
"52","52","Oregon","22.8","18.0","24.0","25.0","20.2","15.6"
"53","53","Youngs St","22.8","27.0","24.0","21.2","23.8","21.9"
"54","54","Fresno St","22.7","20.0","21.0","21.7","23.6","17.7"
"55","55","Army","22.6","26.0","15.0","21.0","23.8","24.2"
"56","56","Rob Morris","22.6","30.0","27.0","22.4","22.7","25.7"
"57","57","LIU-Brooklyn","22.6","26.0","18.0","20.1","23.8","21.7"
"58","58","Boise State","22.5","21.0","24.0","22.7","22.3","22.5"
"59","59","Georgia St","22.5","18.0","21.0","23.7","21.9","21.0"
"60","60","Murray St","22.4","28.0","15.0","23.4","21.4","24.1"
"61","61","Arkansas","22.3","15.0","12.0","24.8","19.2","18.0"
"62","62","VCU","22.3","23.0","24.0","23.0","21.8","23.4"
"63","63","Coppin State","22.3","22.0","18.0","24.3","21.1","22.5"
"64","64","Seton Hall","22.2","19.0","18.0","22.2","22.3","23.7"
"65","65","Wash State","22.2","25.0","15.0","24.4","20.0","21.8"
"66","66","Montana","22.2","13.0","3.0","23.2","21.4","20.0"
"67","67","Ohio","22.1","21.0","27.0","21.9","22.3","23.6"
"68","68","Kent State","22.1","14.0","18.0","21.2","23.1","20.3"
"69","69","St Josephs","22.1","19.0","21.0","23.2","21.2","21.5"
"70","70","Lafayette","22.0","25.0","24.0","23.0","21.3","24.3"
"71","71","W Kentucky","22.0","17.0","21.0","23.1","20.8","19.3"
"72","72","Santa Clara","22.0","26.0","21.0","20.2","23.6","23.4"
"73","73","Cleveland St","22.0","18.0","15.0","19.2","24.0","18.9"
"74","74","TN Martin","21.8","27.0","33.0","23.1","20.8","16.4"
"75","75","Duquesne","21.8","24.0","18.0","21.9","21.8","24.4"
"76","76","Weber State","21.6","25.0","21.0","22.8","20.8","20.7"
"77","77","Connecticut","21.6","19.0","15.0","25.1","19.0","19.1"
"78","78","Delaware","21.6","21.0","24.0","21.8","21.5","13.1"
"79","79","Baylor","21.6","15.0","6.0","19.5","23.2","20.6"
"80","80","Minnesota","21.6","26.0","21.0","22.0","21.0","16.2"
"81","81","Troy","21.5","20.0","18.0","19.2","23.1","19.3"
"82","82","Air Force","21.4","16.0","12.0","23.2","19.4","25.2"
"83","83","Notre Dame","21.4","24.0","18.0","23.1","18.9","19.5"
"84","84","LA Lafayette","21.4","18.0","12.0","19.5","22.5","20.9"
"85","85","Ste F Austin","21.4","19.0","21.0","21.5","21.3","11.8"
"86","86","Fordham","21.3","17.0","33.0","19.2","23.2","16.3"
"87","87","St Fran (PA)","21.3","20.0","24.0","19.4","22.7","21.4"
"88","88","Illinois St","21.3","14.0","6.0","20.3","22.3","22.0"
"89","89","WI-Milwkee","21.3","22.0","18.0","21.0","21.4","20.1"
"90","90","F Dickinson","21.2","14.0","9.0","24.0","19.7","18.4"
"91","91","Maryland","21.2","23.0","24.0","24.0","18.4","17.3"
"92","92","Grand Canyon","21.1","19.0","33.0","24.3","19.5","--"
"93","93","N Hampshire","21.1","26.0","30.0","18.9","22.9","18.4"
"94","94","SIU Edward","21.1","18.0","15.0","20.0","21.9","17.8"
"95","95","Akron","21.1","20.0","15.0","20.4","21.6","20.2"
"96","96","Oklahoma St","21.1","18.0","9.0","22.3","20.0","16.6"
"97","97","NJIT","21.0","19.0","9.0","18.3","22.5","18.4"
"98","98","W Carolina","21.0","13.0","9.0","25.8","18.7","18.7"
