"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","NC A&T","29.1%","29.7%","27.5%","30.3%","28.4%","24.0%"
"2","2","Wyoming","28.8%","25.2%","17.5%","32.4%","24.8%","27.2%"
"3","3","TX El Paso","28.6%","26.9%","25.0%","29.5%","27.5%","26.4%"
"4","4","Montana","28.3%","29.3%","26.3%","29.0%","27.7%","23.2%"
"5","5","Sam Hous St","28.1%","23.2%","21.9%","26.8%","28.9%","24.2%"
"6","6","Grand Canyon","28.1%","26.9%","28.2%","31.2%","26.6%","--"
"7","7","Vermont","28.1%","25.9%","23.4%","26.0%","29.2%","27.3%"
"8","8","Towson","28.0%","23.1%","17.4%","28.8%","27.4%","23.1%"
"9","9","Yale","28.0%","21.5%","15.4%","30.0%","26.7%","25.7%"
"10","10","N Mex State","27.9%","23.5%","20.5%","30.0%","26.5%","26.0%"
"11","11","Georgetown","27.8%","29.1%","24.3%","27.6%","28.0%","25.0%"
"12","12","Morehead St","27.7%","29.0%","22.4%","27.0%","28.2%","21.7%"
"13","13","Wisconsin","27.7%","23.7%","25.3%","29.1%","26.6%","23.3%"
"14","14","Georgia","27.7%","29.7%","24.4%","28.7%","26.4%","26.0%"
"15","15","Manhattan","27.6%","23.1%","23.9%","27.5%","27.7%","27.6%"
"16","16","Colorado St","27.6%","29.5%","23.3%","28.0%","27.0%","26.7%"
"17","17","W Michigan","27.6%","26.6%","29.7%","32.0%","24.1%","25.1%"
"18","18","Harvard","27.5%","25.4%","25.7%","30.1%","26.2%","27.2%"
"19","19","Tulane","27.5%","23.6%","21.6%","27.2%","27.8%","26.8%"
"20","20","Oregon St","27.3%","28.2%","24.4%","27.5%","27.0%","22.5%"
"21","21","Kentucky","27.2%","24.9%","24.9%","28.0%","26.5%","25.0%"
"22","22","Wichita St","27.2%","26.0%","22.2%","27.7%","26.8%","23.1%"
"23","23","S Dakota St","27.2%","22.1%","15.6%","28.9%","26.3%","23.3%"
"24","24","WI-Milwkee","27.1%","21.8%","20.9%","27.8%","26.8%","24.3%"
"25","25","Geo Wshgtn","27.1%","26.1%","26.3%","27.4%","26.8%","22.7%"
"26","26","St Marys","27.0%","29.9%","33.5%","27.4%","26.6%","23.4%"
"27","27","Hartford","27.0%","26.5%","26.7%","28.0%","26.4%","23.1%"
"28","28","Missouri","27.0%","29.0%","30.1%","28.1%","25.7%","21.7%"
"29","29","TX Christian","27.0%","23.7%","25.5%","26.7%","27.3%","25.5%"
"30","30","Portland St","26.9%","33.5%","26.3%","27.3%","26.6%","20.9%"
"31","31","Weber State","26.9%","23.2%","27.7%","28.7%","25.7%","23.5%"
"32","32","TX Southern","26.9%","31.3%","27.4%","26.8%","26.9%","21.5%"
"33","33","Wake Forest","26.9%","26.1%","25.6%","27.6%","26.0%","25.4%"
"34","34","Stanford","26.8%","28.3%","29.2%","25.6%","27.9%","22.3%"
"35","35","Lipscomb","26.8%","26.2%","21.9%","27.0%","26.7%","24.4%"
"36","36","Rider","26.8%","23.8%","18.6%","26.5%","27.0%","24.5%"
"37","37","San Fransco","26.8%","24.7%","15.2%","27.1%","26.4%","22.6%"
"38","38","S Mississippi","26.8%","23.7%","17.6%","29.4%","25.1%","22.3%"
"39","39","Wright State","26.7%","20.9%","14.3%","29.8%","24.9%","23.8%"
"40","40","New Mexico","26.7%","31.3%","28.6%","27.2%","26.3%","26.5%"
"41","41","Oklahoma St","26.7%","27.3%","29.9%","29.1%","24.5%","24.6%"
"42","42","James Mad","26.6%","30.8%","31.4%","29.3%","25.4%","22.0%"
"43","43","New Orleans","26.6%","25.4%","30.3%","28.1%","25.6%","22.7%"
"44","44","Florida St","26.6%","30.5%","28.4%","27.7%","25.6%","25.0%"
"45","45","Tulsa","26.5%","28.0%","16.6%","27.7%","25.7%","24.7%"
"46","46","Idaho","26.4%","29.9%","28.5%","26.7%","26.3%","22.1%"
"47","47","NC Central","26.4%","28.8%","18.9%","25.9%","26.8%","25.5%"
"48","48","TX-San Ant","26.4%","21.2%","25.7%","26.9%","26.0%","23.9%"
"49","49","Binghamton","26.4%","28.0%","22.7%","27.0%","26.0%","21.7%"
"50","50","Evansville","26.4%","23.6%","18.8%","28.0%","24.8%","22.9%"
"51","51","Quinnipiac","26.4%","26.4%","21.0%","26.0%","26.6%","24.9%"
"52","52","Marquette","26.4%","22.9%","24.1%","29.3%","23.5%","24.5%"
"53","53","Pacific","26.4%","25.3%","22.3%","28.4%","24.8%","24.7%"
"54","54","Hampton","26.4%","28.0%","32.9%","28.0%","25.3%","22.3%"
"55","55","St Peters","26.3%","27.2%","27.1%","26.2%","26.4%","20.7%"
"56","56","Belmont","26.3%","22.0%","18.7%","25.1%","27.0%","23.4%"
"57","57","E Kentucky","26.2%","26.5%","19.6%","28.9%","24.7%","23.6%"
"58","58","Richmond","26.2%","28.0%","25.9%","26.3%","26.2%","27.0%"
"59","59","S Illinois","26.2%","26.8%","31.5%","27.4%","25.4%","23.5%"
"60","60","Xavier","26.1%","24.0%","18.8%","28.1%","23.9%","25.3%"
"61","61","Kansas","26.1%","22.0%","18.8%","27.0%","25.5%","23.0%"
"62","62","S Carolina","26.1%","28.1%","20.1%","27.2%","25.1%","24.0%"
"63","63","Missouri St","26.1%","19.2%","15.6%","27.7%","24.4%","24.2%"
"64","64","E Michigan","26.1%","22.9%","21.5%","28.1%","24.4%","22.2%"
"65","65","Niagara","26.0%","25.3%","22.5%","25.4%","26.4%","22.3%"
"66","66","Toledo","26.0%","22.8%","18.4%","28.0%","24.6%","23.9%"
"67","67","TX A&M-CC","26.0%","25.0%","21.9%","27.7%","24.6%","23.0%"
"68","68","Jksnville St","26.0%","24.8%","27.6%","29.4%","23.9%","25.3%"
"69","69","N Illinois","26.0%","25.4%","24.6%","26.6%","25.4%","22.5%"
"70","70","S Methodist","26.0%","23.6%","24.0%","26.0%","25.9%","24.5%"
"71","71","Gonzaga","25.9%","30.5%","21.9%","25.1%","26.6%","25.7%"
"72","72","Northeastrn","25.9%","31.0%","22.0%","26.6%","25.5%","23.9%"
"73","73","Auburn","25.9%","27.4%","31.5%","28.2%","22.5%","23.6%"
"74","74","Troy","25.9%","23.8%","26.9%","26.2%","25.7%","20.2%"
"75","75","Columbia","25.9%","18.8%","15.1%","25.7%","26.1%","24.2%"
"76","76","Drake","25.9%","24.0%","19.1%","28.0%","24.1%","23.7%"
"77","77","BYU","25.9%","24.4%","26.3%","26.2%","25.6%","22.5%"
"78","78","N Iowa","25.9%","24.7%","24.9%","27.9%","24.4%","24.1%"
"79","79","Idaho State","25.9%","23.7%","21.3%","28.1%","24.3%","24.2%"
"80","80","Indiana","25.8%","21.6%","21.8%","27.0%","24.2%","25.4%"
"81","81","Boston Col","25.8%","23.8%","31.2%","27.2%","25.0%","25.3%"
"82","82","Davidson","25.8%","27.1%","16.6%","24.8%","26.3%","25.4%"
"83","83","Tennessee","25.8%","24.0%","18.1%","25.8%","25.8%","25.7%"
"84","84","Austin Peay","25.8%","21.8%","25.5%","28.3%","24.0%","24.1%"
"85","85","Northwestern","25.8%","25.7%","17.7%","25.8%","25.8%","24.7%"
"86","86","Ste F Austin","25.8%","26.3%","23.5%","27.4%","24.7%","24.7%"
"87","87","Albany","25.8%","23.8%","20.4%","26.5%","25.4%","26.2%"
"88","88","Iowa","25.8%","22.6%","19.3%","27.2%","24.3%","24.3%"
"89","89","Rhode Island","25.7%","27.6%","30.6%","27.0%","24.4%","24.3%"
"90","90","Seton Hall","25.7%","20.7%","28.7%","28.1%","23.0%","22.5%"
"91","91","Siena","25.7%","28.2%","31.8%","27.7%","23.8%","23.2%"
"92","92","San Diego","25.7%","23.3%","26.5%","26.4%","25.1%","23.5%"
"93","93","Loyola-Chi","25.7%","27.5%","27.5%","28.1%","23.9%","24.0%"
"94","94","American","25.7%","23.5%","23.9%","27.4%","24.4%","22.6%"
"95","95","Drexel","25.7%","22.1%","21.2%","25.1%","26.0%","22.9%"
"96","96","Colorado","25.6%","20.2%","19.1%","27.8%","23.3%","22.9%"
"97","97","Indiana St","25.6%","21.9%","20.7%","25.0%","26.0%","25.5%"
"98","98","San Diego St","25.6%","25.3%","21.7%","28.6%","23.6%","22.5%"
"99","99","Howard","25.6%","28.1%","28.2%","29.4%","24.3%","21.7%"
"100","100","Valparaiso","25.6%","27.8%","19.4%","27.4%","23.6%","25.7%"
"101","101","Delaware","25.6%","26.2%","33.7%","27.3%","24.7%","24.4%"
"102","102","St Bonavent","25.5%","24.3%","28.0%","26.7%","24.7%","25.8%"
"103","103","Massachusetts Lowell","25.5%","27.3%","26.9%","25.8%","25.4%","--"
"104","104","Virginia","25.5%","24.3%","23.1%","25.1%","25.9%","21.9%"
"105","105","Murray St","25.4%","22.6%","20.0%","27.0%","23.9%","25.4%"
