"","Rank","Team","2014","Last 3","Last 1","Home","Away","2013"
"1","1","W Virginia","27.3%","25.8%","15.6%","28.2%","26.7%","18.1%"
"2","2","E Kentucky","26.5%","24.1%","26.4%","27.9%","25.2%","23.7%"
"3","3","Ark Pine Bl","24.9%","21.9%","14.4%","24.0%","25.2%","23.3%"
"4","4","Savannah St","24.1%","20.7%","19.6%","26.3%","23.0%","20.8%"
"5","5","Manhattan","24.0%","19.7%","17.6%","25.3%","23.3%","21.1%"
"6","6","Ste F Austin","23.9%","20.5%","28.1%","26.1%","22.4%","23.1%"
"7","7","Prairie View","23.7%","19.1%","10.9%","24.7%","23.3%","18.9%"
"8","8","Minnesota","23.5%","18.4%","20.7%","25.4%","21.4%","18.2%"
"9","9","Oregon St","23.2%","21.7%","26.7%","24.8%","21.4%","14.8%"
"10","10","VCU","23.0%","14.2%","15.4%","24.2%","22.0%","24.9%"
"11","11","Massachusetts Lowell","22.9%","19.1%","18.4%","23.8%","22.4%","17.8%"
"12","12","Hawaii","22.9%","21.0%","13.7%","24.6%","21.0%","18.7%"
"13","13","UMKC","22.7%","19.9%","22.0%","24.9%","21.5%","18.9%"
"14","14","Georgia St","22.7%","26.4%","25.0%","24.4%","21.8%","19.7%"
"15","15","F Dickinson","22.6%","22.5%","26.4%","22.1%","23.1%","18.0%"
"16","16","Texas State","22.5%","19.1%","17.0%","23.0%","22.0%","18.8%"
"17","17","Jackson St","22.0%","26.3%","21.5%","24.9%","20.3%","20.6%"
"18","18","Tennessee","22.0%","19.0%","16.5%","23.7%","20.3%","16.5%"
"19","19","Arkansas","21.8%","18.3%","20.2%","23.4%","19.8%","22.7%"
"20","20","LA Tech","21.8%","13.7%","7.9%","25.0%","19.1%","22.2%"
"21","21","Rob Morris","21.7%","23.3%","17.0%","22.1%","21.4%","18.7%"
"22","22","Chicago St","21.7%","32.8%","32.7%","22.2%","21.4%","21.6%"
"23","23","Bradley","21.4%","20.0%","14.2%","23.0%","20.0%","19.8%"
"24","24","GA Southern","21.4%","16.4%","18.8%","23.3%","19.8%","17.7%"
"25","25","American","21.4%","23.8%","31.0%","20.5%","21.8%","19.3%"
"26","26","Rider","21.2%","21.8%","20.1%","22.2%","20.6%","18.7%"
"27","27","Rhode Island","21.2%","15.0%","11.8%","22.2%","20.3%","17.0%"
"28","28","Holy Cross","21.1%","18.3%","14.4%","21.1%","21.2%","18.3%"
"29","29","Florida","21.1%","12.7%","9.9%","21.6%","20.7%","21.0%"
"30","30","Ohio State","21.1%","13.1%","12.2%","23.3%","18.5%","21.7%"
"31","31","Lg Beach St","21.0%","19.4%","15.3%","21.2%","21.0%","18.3%"
"32","32","Morgan St","20.9%","19.4%","23.5%","17.7%","22.5%","19.3%"
"33","33","E Tenn St","20.9%","18.7%","20.5%","20.4%","21.4%","19.2%"
"34","34","Canisius","20.9%","17.0%","15.5%","20.7%","21.1%","19.2%"
"35","35","E Michigan","20.9%","21.5%","24.2%","22.3%","19.5%","21.9%"
"36","36","Villanova","20.9%","17.3%","15.2%","23.1%","19.3%","19.4%"
"37","37","Louisville","20.9%","14.8%","16.1%","23.7%","17.8%","24.6%"
"38","38","N Illinois","20.9%","23.1%","25.1%","22.7%","19.1%","20.2%"
"39","39","Howard","20.9%","19.0%","12.6%","19.3%","21.5%","20.7%"
"40","40","Dartmouth","20.8%","20.8%","16.4%","23.6%","18.8%","19.2%"
"41","41","Monmouth","20.8%","22.1%","17.4%","21.5%","20.2%","20.7%"
"42","42","S Illinois","20.8%","21.2%","13.4%","22.5%","19.4%","19.2%"
"43","43","Maryland ES","20.8%","17.1%","17.2%","22.8%","19.8%","18.6%"
"44","44","Elon","20.7%","21.0%","18.8%","20.7%","20.8%","16.4%"
"45","45","Auburn","20.7%","21.3%","14.3%","20.7%","20.8%","18.3%"
"46","46","San Diego","20.7%","15.6%","21.1%","21.6%","20.1%","17.1%"
"47","47","Detroit","20.7%","22.5%","28.9%","22.2%","19.5%","19.1%"
"48","48","Richmond","20.7%","15.9%","10.6%","21.4%","19.8%","19.5%"
"49","49","Kentucky","20.7%","16.5%","16.9%","23.8%","17.6%","15.7%"
"50","50","Mt St Marys","20.7%","20.2%","27.8%","22.5%","19.3%","18.4%"
"51","51","Morehead St","20.7%","21.6%","17.1%","20.2%","20.9%","20.1%"
"52","52","Wichita St","20.7%","18.2%","16.3%","22.3%","19.6%","17.7%"
"53","53","Siena","20.7%","21.8%","22.8%","20.3%","20.9%","18.1%"
"54","54","New Orleans","20.6%","18.6%","12.2%","22.2%","19.8%","19.4%"
"55","55","Dayton","20.6%","20.8%","22.6%","19.7%","21.4%","18.4%"
"56","56","Syracuse","20.6%","23.8%","14.5%","21.6%","19.2%","21.4%"
"57","57","Marquette","20.5%","17.2%","16.6%","20.4%","20.7%","18.9%"
"58","58","Oklahoma St","20.5%","15.5%","16.8%","20.3%","20.7%","19.6%"
"59","59","St Peters","20.5%","21.3%","22.3%","20.9%","20.3%","17.6%"
"60","60","Cleveland St","20.5%","17.9%","19.5%","20.9%","20.2%","18.8%"
"61","61","IUPUI","20.5%","16.7%","23.8%","21.7%","19.5%","15.0%"
"62","62","San Diego St","20.5%","14.7%","14.5%","24.3%","17.2%","20.0%"
"63","63","Samford","20.4%","19.1%","15.4%","19.8%","20.9%","16.8%"
"64","64","Old Dominion","20.4%","17.8%","21.3%","20.4%","20.5%","19.2%"
"65","65","Marist","20.4%","19.0%","24.8%","20.5%","20.3%","19.1%"
"66","66","Hartford","20.4%","18.9%","21.2%","20.8%","20.1%","20.0%"
"67","67","Abilene Christian","20.4%","20.9%","15.6%","20.3%","20.4%","17.6%"
"68","68","Longwood","20.4%","22.7%","23.2%","19.7%","20.7%","17.8%"
"69","69","Saint Louis","20.3%","20.1%","25.4%","22.2%","18.1%","20.5%"
"70","70","S Carolina","20.3%","22.6%","11.4%","20.9%","19.8%","19.4%"
"71","71","WI-Grn Bay","20.3%","18.1%","18.2%","20.3%","20.3%","19.4%"
"72","72","Denver","20.3%","15.9%","12.5%","21.6%","18.7%","20.6%"
"73","73","Beth-Cook","20.2%","17.0%","10.6%","21.9%","19.1%","19.1%"
"74","74","Miami (OH)","20.2%","20.1%","13.8%","20.6%","19.8%","21.2%"
"75","75","W Carolina","20.2%","21.8%","20.5%","19.7%","20.5%","19.3%"
"76","76","Miss Val St","20.2%","22.3%","18.4%","19.1%","20.7%","18.1%"
"77","77","Indiana St","20.2%","17.5%","22.7%","21.8%","18.6%","17.2%"
"78","78","Nebraska","20.2%","18.6%","17.3%","21.0%","19.3%","19.1%"
"79","79","St Fran (PA)","20.2%","17.3%","14.6%","19.2%","20.8%","17.1%"
"80","80","N Mex State","20.2%","20.5%","22.3%","20.8%","19.6%","15.7%"
"81","81","Arizona","20.1%","17.0%","13.6%","21.4%","19.1%","18.5%"
"82","82","NC-Wilmgton","20.0%","15.7%","13.8%","21.0%","19.5%","16.9%"
"83","83","TX A&M-CC","20.0%","15.7%","22.7%","19.2%","20.5%","18.0%"
"84","84","Sam Hous St","20.0%","16.1%","23.0%","19.5%","20.3%","20.1%"
"85","85","Neb Omaha","20.0%","20.1%","19.4%","20.1%","19.9%","20.2%"
"86","86","Binghamton","19.9%","19.2%","18.7%","21.1%","19.2%","19.3%"
"87","87","Illinois St","19.9%","14.5%","18.4%","21.7%","18.5%","19.7%"
"88","88","Central Mich","19.9%","16.2%","18.0%","20.8%","19.1%","19.1%"
"89","89","VA Military","19.9%","17.5%","8.1%","22.0%","18.5%","15.2%"
"90","90","Southern","19.9%","20.2%","17.5%","19.2%","20.2%","17.8%"
"91","91","Austin Peay","19.9%","16.4%","13.9%","21.5%","18.8%","19.5%"
"92","92","North Texas","19.9%","17.1%","19.5%","19.9%","19.8%","17.1%"
"93","93","Nicholls St","19.8%","16.5%","11.5%","20.2%","19.6%","18.8%"
"94","94","TX-San Ant","19.8%","17.6%","21.1%","17.9%","21.5%","16.7%"
"95","95","Tulane","19.8%","19.8%","27.2%","21.1%","18.0%","16.2%"
"96","96","Middle Tenn","19.8%","14.1%","7.1%","20.1%","19.6%","21.0%"
"97","97","St Fran (NY)","19.8%","16.0%","13.7%","19.8%","19.8%","17.7%"
"98","98","Air Force","19.8%","20.2%","15.6%","19.8%","19.7%","17.4%"
"99","99","SC Upstate","19.8%","16.1%","16.0%","18.9%","20.7%","17.6%"
"100","100","Lamar","19.7%","16.6%","22.9%","22.4%","18.1%","18.2%"
"101","101","Fresno St","19.7%","14.3%","13.6%","20.4%","19.2%","16.3%"
"102","102","NC Central","19.7%","20.8%","20.4%","19.5%","19.8%","23.0%"
"103","103","S Mississippi","19.7%","21.1%","13.9%","19.8%","19.6%","22.4%"
"104","104","S Methodist","19.7%","16.7%","28.1%","21.0%","18.2%","20.8%"
"105","105","Harvard","19.7%","22.4%","29.1%","20.4%","19.2%","20.6%"
"106","106","Kansas St","19.7%","17.5%","18.3%","22.4%","16.9%","18.5%"
"107","107","Wofford","19.7%","16.7%","17.1%","20.2%","19.3%","19.3%"
"108","108","La Salle","19.7%","18.1%","15.4%","21.3%","18.3%","17.1%"
"109","109","Albany","19.7%","16.0%","14.7%","19.7%","19.6%","17.9%"
"110","110","Loyola-Chi","19.6%","23.4%","14.6%","21.1%","18.3%","17.7%"
"111","111","Navy","19.6%","18.5%","16.3%","19.9%","19.4%","20.2%"
"112","112","Hampton","19.6%","20.5%","17.2%","22.5%","18.3%","21.4%"
"113","113","Vermont","19.6%","13.6%","14.7%","20.5%","18.8%","19.7%"
"114","114","Georgetown","19.6%","15.1%","15.1%","20.6%","18.7%","17.8%"
"115","115","Texas Tech","19.6%","20.1%","15.9%","21.4%","16.9%","17.5%"
"116","116","S Car State","19.6%","15.0%","10.5%","22.6%","18.3%","17.2%"
"117","117","Montana","19.5%","15.5%","15.4%","20.3%","18.9%","18.0%"
"118","118","AR Lit Rock","19.4%","21.3%","23.7%","19.6%","19.3%","17.9%"
"119","119","TX Christian","19.4%","19.0%","24.3%","19.6%","19.2%","18.6%"
"120","120","Wright State","19.4%","16.3%","10.3%","21.4%","18.1%","23.2%"
"121","121","Maryland BC","19.4%","19.5%","17.6%","21.4%","17.8%","21.1%"
"122","122","Wagner","19.4%","15.4%","18.5%","20.2%","18.7%","18.1%"
"123","123","SIU Edward","19.4%","18.6%","13.5%","20.8%","18.1%","19.0%"
"124","124","Evansville","19.3%","20.5%","20.1%","20.7%","17.9%","17.6%"
"125","125","Houston","19.3%","17.1%","21.3%","20.8%","17.7%","16.0%"
"126","126","High Point","19.3%","19.3%","19.4%","19.1%","19.4%","17.5%"
"127","127","Illinois","19.3%","20.1%","16.8%","20.1%","18.5%","18.3%"
"128","128","Cincinnati","19.3%","11.7%","10.8%","21.4%","16.8%","21.8%"
"129","129","Oklahoma","19.2%","13.7%","9.0%","21.2%","17.7%","17.4%"
"130","130","Rice","19.2%","13.3%","8.5%","20.3%","18.4%","16.4%"
"131","131","Buffalo","19.2%","17.4%","18.5%","21.0%","18.0%","18.7%"
"132","132","Hofstra","19.2%","18.2%","14.9%","20.1%","18.5%","15.0%"
"133","133","N Colorado","19.2%","14.9%","14.4%","19.1%","19.2%","18.6%"
"134","134","NW State","19.2%","13.5%","8.1%","19.6%","18.9%","19.6%"
"135","135","Tulsa","19.2%","18.3%","28.0%","20.2%","18.0%","19.7%"
"136","136","St Bonavent","19.2%","15.8%","12.5%","18.2%","19.9%","20.8%"
"137","137","Sac State","19.2%","15.4%","10.6%","19.7%","18.7%","17.8%"
"138","138","TX-Arlington","19.2%","16.6%","14.8%","20.7%","18.0%","16.5%"
"139","139","UAB","19.1%","17.2%","19.0%","20.3%","18.1%","14.9%"
"140","140","Troy","19.1%","20.1%","17.4%","20.1%","18.2%","17.6%"
"141","141","Boise State","19.1%","22.1%","18.9%","21.4%","17.7%","16.6%"
"142","142","Michigan","19.0%","15.7%","12.9%","20.8%","17.0%","16.8%"
"143","143","Bowling Grn","19.0%","10.3%","10.3%","18.6%","19.4%","19.9%"
"144","144","Providence","19.0%","16.6%","17.7%","21.1%","16.8%","15.9%"
"145","145","SE Louisiana","19.0%","18.8%","6.4%","20.5%","18.1%","15.6%"
"146","146","St Johns","18.9%","14.8%","19.2%","18.5%","19.4%","18.6%"
"147","147","Butler","18.9%","20.2%","18.9%","21.2%","16.9%","17.3%"
"148","148","Coppin State","18.9%","17.8%","15.1%","20.1%","18.3%","18.9%"
"149","149","Baylor","18.9%","19.5%","10.2%","19.9%","17.7%","15.5%"
"150","150","Texas A&M","18.8%","15.5%","17.1%","18.9%","18.6%","19.8%"
"151","151","SE Missouri","18.8%","14.5%","11.4%","19.9%","17.9%","15.5%"
"152","152","Mercer","18.8%","15.8%","14.0%","17.4%","19.8%","18.5%"
"153","153","N Iowa","18.8%","15.8%","12.5%","20.6%","17.3%","16.7%"
"154","154","Cornell","18.7%","23.5%","13.5%","21.6%","16.7%","15.1%"
"155","155","Memphis","18.7%","14.8%","13.8%","19.2%","18.1%","19.8%"
"156","156","Jksnville St","18.7%","16.0%","9.2%","20.7%","17.3%","18.8%"
"157","157","Santa Clara","18.7%","19.5%","12.8%","18.8%","18.6%","17.6%"
"158","158","E Carolina","18.7%","18.3%","13.5%","20.7%","17.0%","17.6%"
"159","159","LSU","18.7%","16.1%","16.2%","19.2%","18.2%","17.5%"
"160","160","Alabama St","18.7%","17.9%","21.1%","20.9%","17.4%","20.7%"
"161","161","Florida Intl","18.7%","18.9%","24.6%","18.8%","18.6%","17.7%"
"162","162","Arizona St","18.7%","18.9%","13.4%","19.9%","17.2%","16.6%"
"163","163","Campbell","18.6%","18.1%","22.2%","19.1%","18.3%","15.7%"
