"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Duke","17.5%","16.6%","19.2%","16.2%","18.8%","20.4%"
"2","2","Mt St Marys","18.1%","15.4%","8.5%","17.8%","18.3%","20.6%"
"3","3","Weber State","19.0%","16.7%","30.9%","24.0%","15.8%","17.9%"
"4","4","Santa Clara","19.1%","20.5%","7.8%","20.7%","17.6%","23.9%"
"5","5","Rhode Island","19.6%","22.5%","13.8%","19.8%","19.3%","27.1%"
"6","6","Washington","19.6%","19.3%","17.9%","21.1%","17.7%","24.9%"
"7","7","North Dakota","19.7%","22.3%","9.9%","21.5%","18.7%","26.0%"
"8","8","Nicholls St","19.9%","21.4%","20.5%","19.9%","19.9%","22.4%"
"9","9","Saint Louis","20.1%","23.5%","27.3%","21.5%","18.8%","23.1%"
"10","10","Ste F Austin","20.1%","25.4%","15.6%","20.5%","19.8%","22.2%"
"11","11","N Mex State","20.3%","25.1%","24.7%","22.8%","18.7%","26.7%"
"12","12","Miss Val St","20.4%","23.1%","11.4%","19.8%","20.6%","22.3%"
"13","13","Central Ark","20.5%","20.9%","28.2%","24.3%","17.4%","22.8%"
"14","14","Davidson","20.5%","12.6%","7.1%","16.9%","21.9%","21.6%"
"15","15","Denver","20.5%","22.2%","28.9%","24.6%","17.5%","19.6%"
"16","16","St Marys","20.6%","29.8%","38.1%","18.7%","22.5%","26.1%"
"17","17","Alab A&M","20.6%","17.9%","5.5%","19.5%","21.2%","22.6%"
"18","18","Fairfield","20.6%","16.3%","13.8%","21.3%","20.1%","19.4%"
"19","19","Chattanooga","20.7%","13.0%","15.2%","22.2%","19.9%","37.4%"
"20","20","Savannah St","20.8%","11.7%","10.5%","15.7%","23.2%","20.0%"
"21","21","U Mass","21.1%","19.4%","7.0%","19.1%","22.5%","26.5%"
"22","22","W Carolina","21.2%","27.6%","37.5%","24.6%","19.8%","23.7%"
"23","23","Ball State","21.3%","24.8%","35.5%","16.7%","24.4%","28.7%"
"24","24","Manhattan","21.3%","17.4%","16.9%","22.4%","20.7%","27.6%"
"25","25","Florida A&M","21.4%","19.8%","18.5%","20.9%","21.6%","23.9%"
"26","26","Kennesaw St","21.5%","19.1%","13.8%","22.7%","20.7%","25.0%"
"27","27","St Fran (NY)","21.7%","19.3%","20.8%","24.5%","20.1%","24.1%"
"28","28","Gard-Webb","21.8%","25.2%","23.3%","24.0%","20.6%","26.5%"
"29","29","LA Tech","21.9%","25.3%","26.9%","19.6%","23.2%","21.7%"
"30","30","S Utah","21.9%","27.4%","31.2%","24.0%","20.4%","20.5%"
"31","31","CS Fullerton","22.1%","15.8%","27.3%","23.5%","20.9%","25.3%"
"32","32","Wofford","22.1%","25.1%","36.8%","21.0%","22.6%","24.2%"
"33","33","VCU","22.3%","25.9%","23.4%","21.5%","22.9%","25.6%"
"34","34","Jksnville St","22.4%","14.2%","27.6%","22.8%","22.2%","19.5%"
"35","35","Alabama St","22.4%","27.7%","38.0%","23.6%","21.7%","29.0%"
"36","36","Drexel","22.4%","19.0%","13.3%","26.5%","19.8%","24.7%"
"37","37","VA Military","22.4%","21.9%","24.0%","22.9%","22.2%","25.9%"
"38","38","Fla Atlantic","22.5%","19.8%","23.8%","21.3%","23.3%","21.9%"
"39","39","Kansas St","22.5%","22.9%","21.4%","20.4%","24.5%","24.1%"
"40","40","Louisville","22.5%","11.1%","16.2%","25.9%","19.5%","28.2%"
"41","41","Memphis","22.6%","23.6%","19.2%","21.9%","23.2%","26.2%"
"42","42","Elon","22.7%","26.5%","18.2%","24.7%","21.3%","27.9%"
"43","43","Wisconsin","22.7%","14.3%","8.1%","25.4%","20.5%","20.8%"
"44","44","Columbia","22.7%","26.1%","25.0%","23.1%","22.3%","25.3%"
"45","45","La Salle","22.8%","17.6%","14.6%","22.6%","23.0%","18.9%"
"46","46","Akron","22.8%","34.0%","37.1%","22.2%","23.2%","25.3%"
"47","47","Murray St","22.8%","26.3%","42.1%","23.2%","22.5%","26.7%"
"48","48","Portland St","22.9%","14.4%","31.0%","25.0%","20.9%","24.4%"
"49","49","Abilene Christian","22.9%","29.6%","20.3%","16.8%","25.5%","--"
"50","50","Arizona St","22.9%","23.4%","17.2%","24.7%","21.3%","28.8%"
"51","51","Princeton","23.0%","26.6%","25.0%","21.9%","23.7%","22.3%"
"52","52","Montana","23.1%","20.3%","17.1%","23.1%","23.0%","24.6%"
"53","53","SIU Edward","23.1%","20.7%","24.3%","23.6%","22.7%","23.9%"
"54","54","Providence","23.1%","25.6%","15.2%","23.0%","23.1%","22.8%"
"55","55","N Florida","23.1%","11.6%","3.8%","26.5%","21.0%","21.0%"
"56","56","Houston Bap","23.1%","17.8%","19.0%","20.9%","24.5%","20.0%"
"57","57","LA Lafayette","23.1%","27.5%","35.5%","26.0%","21.6%","24.9%"
"58","58","New Orleans","23.2%","17.8%","22.5%","26.8%","20.7%","24.8%"
"59","59","Boston Col","23.2%","20.0%","20.5%","24.5%","22.4%","29.7%"
"60","60","Sam Hous St","23.2%","30.9%","35.1%","26.3%","21.6%","22.8%"
"61","61","App State","23.3%","22.1%","12.9%","27.1%","21.0%","23.4%"
"62","62","Richmond","23.3%","30.8%","29.6%","22.8%","23.8%","21.1%"
"63","63","Arizona","23.3%","25.4%","28.1%","23.9%","22.9%","28.4%"
"64","64","SE Louisiana","23.4%","27.9%","29.6%","24.5%","22.7%","24.3%"
"65","65","Butler","23.4%","17.9%","29.4%","25.4%","21.7%","25.5%"
"66","66","NC State","23.5%","24.9%","32.5%","24.4%","22.5%","25.5%"
"67","67","Col Charlestn","23.5%","22.3%","25.7%","23.0%","24.0%","24.0%"
"68","68","Loyola Mymt","23.5%","18.2%","0.0%","26.8%","21.9%","30.5%"
"69","69","Oregon","23.6%","30.6%","38.8%","23.6%","23.5%","25.9%"
"70","70","TN Martin","23.6%","22.7%","23.9%","22.9%","24.1%","27.3%"
"71","71","Neb Omaha","23.6%","26.8%","24.4%","27.2%","21.2%","30.0%"
"72","72","Alabama","23.6%","41.4%","48.5%","27.8%","20.0%","26.3%"
"73","73","Prairie View","23.6%","15.6%","23.1%","23.6%","23.7%","27.6%"
"74","74","TN Tech","23.7%","17.2%","7.9%","26.3%","22.1%","26.7%"
"75","75","UNLV","23.7%","31.2%","25.4%","22.8%","24.9%","27.6%"
"76","76","Temple","23.9%","30.4%","28.7%","25.3%","22.7%","25.5%"
"77","77","Wake Forest","24.0%","24.3%","25.0%","22.8%","25.2%","25.3%"
"78","78","Ohio","24.0%","27.4%","29.3%","25.1%","22.6%","23.5%"
"79","79","IUPUI","24.0%","21.8%","24.7%","24.8%","23.5%","27.6%"
"80","80","Southern","24.1%","25.3%","4.7%","24.9%","23.6%","25.4%"
"81","81","Marshall","24.1%","26.2%","24.7%","23.7%","24.4%","26.2%"
"82","82","Buffalo","24.1%","27.6%","34.8%","22.8%","25.1%","25.8%"
"83","83","WI-Milwkee","24.1%","17.8%","16.4%","26.1%","23.1%","25.0%"
"84","84","Grand Canyon","24.1%","25.0%","26.1%","27.3%","22.5%","--"
"85","85","Quinnipiac","24.1%","34.3%","43.5%","22.3%","25.3%","28.0%"
"86","86","Sac State","24.2%","27.4%","26.6%","22.2%","25.6%","33.7%"
"87","87","TN State","24.2%","24.1%","38.6%","25.3%","23.5%","27.1%"
"88","88","Cal Poly","24.3%","17.2%","28.1%","26.6%","23.3%","28.1%"
"89","89","CS Bakersfld","24.3%","27.7%","21.7%","25.0%","23.9%","24.5%"
"90","90","NC-Grnsboro","24.3%","35.6%","34.9%","23.3%","25.2%","25.8%"
"91","91","Campbell","24.4%","38.4%","33.3%","23.9%","24.7%","24.5%"
"92","92","Radford","24.4%","23.3%","22.0%","24.0%","24.6%","22.6%"
"93","93","Fresno St","24.5%","18.0%","14.8%","26.6%","22.8%","20.3%"
"94","94","Oral Roberts","24.5%","31.4%","38.6%","28.3%","22.5%","26.0%"
"95","95","Northwestern","24.5%","27.8%","35.8%","21.9%","26.9%","26.8%"
"96","96","Clemson","24.5%","31.3%","18.5%","24.2%","24.8%","27.5%"
"97","97","Siena","24.6%","28.0%","30.9%","22.9%","26.1%","30.0%"
"98","98","Dayton","24.6%","16.0%","24.2%","27.2%","22.5%","27.9%"
"99","99","Morehead St","24.6%","33.5%","31.2%","25.7%","23.9%","25.1%"
"100","100","W Kentucky","24.6%","23.4%","12.3%","27.2%","21.7%","25.0%"
"101","101","Brown","24.6%","28.6%","39.7%","21.5%","27.3%","31.9%"
"102","102","S Carolina","24.6%","16.3%","10.2%","24.0%","25.1%","24.4%"
"103","103","Morgan St","24.7%","28.1%","29.6%","20.5%","26.8%","24.2%"
"104","104","Wagner","24.7%","29.3%","23.4%","24.6%","24.7%","28.9%"
"105","105","American","24.8%","32.5%","40.0%","21.3%","27.1%","35.7%"
"106","106","Idaho","24.8%","20.8%","19.5%","28.0%","22.9%","30.1%"
"107","107","Ohio State","24.8%","31.7%","15.0%","26.6%","22.6%","31.4%"
"108","108","Delaware","24.8%","29.9%","32.3%","24.6%","24.9%","27.8%"
"109","109","Central FL","24.8%","25.6%","19.7%","26.0%","23.7%","27.5%"
"110","110","Tennessee","24.9%","32.5%","45.2%","27.9%","22.6%","22.7%"
"111","111","Kentucky","24.9%","26.6%","32.9%","24.9%","24.8%","25.2%"
"112","112","Utah","25.0%","25.2%","25.7%","27.3%","22.0%","30.4%"
"113","113","Michigan","25.0%","19.9%","28.0%","25.5%","24.8%","29.4%"
"114","114","E Washingtn","25.1%","28.6%","36.6%","26.0%","24.4%","24.8%"
"115","115","Hartford","25.1%","26.9%","30.4%","25.0%","25.1%","25.3%"
"116","116","S Alabama","25.2%","21.1%","28.8%","26.1%","24.4%","23.7%"
"117","117","Middle Tenn","25.2%","18.6%","11.8%","24.8%","25.6%","24.9%"
"118","118","Kent State","25.2%","23.8%","12.7%","28.3%","21.6%","25.3%"
"119","119","Lamar","25.2%","20.5%","12.7%","22.9%","26.8%","25.3%"
"120","120","Niagara","25.2%","26.7%","27.0%","27.0%","24.2%","29.9%"
"121","121","Indiana","25.3%","22.0%","28.1%","24.8%","25.7%","27.9%"
"122","122","Geo Mason","25.3%","30.3%","12.9%","27.6%","23.3%","28.5%"
"123","123","Beth-Cook","25.3%","23.1%","32.0%","26.8%","24.7%","23.2%"
"124","124","Alcorn State","25.3%","26.6%","4.7%","24.4%","25.7%","24.5%"
"125","125","Towson","25.3%","29.7%","35.3%","23.4%","26.5%","25.9%"
"126","126","E Kentucky","25.3%","21.6%","0.0%","24.6%","25.7%","24.0%"
"127","127","DePaul","25.3%","37.0%","50.0%","25.9%","24.7%","21.8%"
"128","128","San Diego St","25.4%","19.7%","21.4%","24.7%","25.8%","28.3%"
"129","129","Wright State","25.4%","29.3%","26.8%","24.3%","26.0%","26.6%"
"130","130","Harvard","25.4%","30.0%","26.2%","22.7%","26.7%","23.4%"
"131","131","Maine","25.5%","27.0%","15.0%","23.9%","26.7%","28.7%"
"132","132","Florida Intl","25.5%","26.2%","34.3%","22.7%","27.6%","28.0%"
"133","133","Gonzaga","25.5%","17.3%","25.0%","25.9%","25.3%","34.7%"
"134","134","Iona","25.5%","29.7%","27.0%","24.9%","25.9%","31.4%"
"135","135","Arkansas St","25.6%","26.2%","25.0%","27.8%","24.1%","26.6%"
"136","136","North Texas","25.6%","33.3%","40.9%","25.0%","26.0%","27.3%"
"137","137","IL-Chicago","25.7%","27.1%","20.5%","30.1%","22.6%","29.1%"
"138","138","N Hampshire","25.8%","18.1%","23.4%","28.4%","23.7%","22.2%"
"139","139","Utah State","25.8%","23.0%","28.8%","27.7%","23.8%","33.2%"
"140","140","UC Irvine","25.8%","22.7%","22.1%","25.8%","25.8%","24.5%"
"141","141","Loyola-Chi","25.9%","13.5%","20.0%","27.3%","24.8%","27.1%"
"142","142","Winthrop","25.9%","25.1%","19.7%","26.3%","25.6%","28.6%"
"143","143","Hampton","25.9%","26.9%","21.7%","25.0%","26.4%","25.3%"
"144","144","W Illinois","25.9%","30.6%","25.4%","27.2%","25.3%","29.7%"
"145","145","Delaware St","25.9%","30.9%","41.5%","27.7%","24.7%","24.2%"
"146","146","UC Davis","26.0%","17.8%","20.3%","26.1%","25.9%","32.4%"
"147","147","Hawaii","26.0%","25.2%","13.8%","26.7%","25.0%","33.5%"
"148","148","Houston","26.0%","30.9%","31.9%","24.9%","27.0%","26.3%"
"149","149","IPFW","26.1%","22.2%","25.5%","30.2%","23.5%","25.3%"
"150","150","Youngs St","26.1%","33.2%","40.6%","26.9%","25.6%","25.9%"
"151","151","Seattle","26.1%","15.1%","12.9%","29.4%","23.6%","28.1%"
"152","152","TX Southern","26.2%","18.1%","22.2%","28.4%","25.3%","23.8%"
"153","153","LSU","26.2%","25.0%","33.8%","25.8%","26.6%","24.3%"
"154","154","Samford","26.3%","17.8%","27.3%","29.0%","24.8%","28.6%"
"155","155","Massachusetts Lowell","26.3%","27.1%","16.7%","26.5%","26.2%","--"
"156","156","S Car State","26.3%","14.1%","19.7%","26.0%","26.5%","27.2%"
"157","157","Vermont","26.3%","28.4%","14.3%","25.5%","26.7%","30.4%"
"158","158","Arkansas","26.4%","23.5%","24.0%","26.8%","25.8%","27.6%"
"159","159","UC Riverside","26.4%","19.3%","19.0%","28.2%","24.9%","34.4%"
"160","160","TX A&M-CC","26.4%","24.9%","20.2%","26.2%","26.5%","27.4%"
"161","161","E Carolina","26.4%","37.2%","37.0%","27.2%","25.8%","22.5%"
"162","162","Rice","26.4%","28.8%","19.0%","27.6%","25.5%","25.1%"
"163","163","USC","26.4%","24.4%","10.2%","29.9%","23.4%","27.2%"
"164","164","California","26.4%","24.6%","26.9%","26.3%","26.5%","26.7%"
"165","165","S Dakota St","26.5%","29.0%","33.3%","30.7%","24.3%","31.7%"
"166","166","Maryland ES","26.5%","22.7%","19.2%","24.6%","27.6%","28.9%"
"167","167","Troy","26.5%","28.4%","24.3%","27.7%","25.6%","30.0%"
"168","168","St Fran (PA)","26.5%","32.8%","15.0%","24.6%","27.8%","27.5%"
"169","169","Purdue","26.6%","21.1%","4.8%","28.3%","24.6%","25.9%"
"170","170","NW State","26.6%","35.1%","42.4%","29.3%","25.0%","21.7%"
"171","171","Utah Val St","26.7%","29.4%","27.3%","25.1%","27.8%","28.1%"
"172","172","N Carolina","26.7%","26.0%","42.4%","27.6%","25.7%","29.1%"
"173","173","Vanderbilt","26.7%","19.1%","22.0%","29.0%","24.5%","27.7%"
"174","174","Wash State","26.7%","23.1%","20.3%","25.0%","28.3%","33.2%"
"175","175","Nebraska","26.8%","21.1%","8.1%","29.7%","24.2%","25.4%"
"176","176","Oklahoma St","26.8%","20.1%","31.8%","27.6%","26.1%","29.4%"
"177","177","Kansas","26.8%","30.9%","0.0%","28.1%","25.8%","30.9%"
"178","178","Valparaiso","26.8%","24.6%","36.2%","26.8%","26.8%","22.3%"
"179","179","Oregon St","26.8%","36.9%","40.6%","27.2%","26.4%","27.5%"
"180","180","Seton Hall","26.8%","23.3%","33.8%","28.5%","24.8%","26.8%"
"181","181","Indiana St","26.8%","25.8%","26.4%","28.2%","26.1%","25.1%"
"182","182","GA Tech","26.8%","25.3%","17.4%","28.1%","25.5%","28.2%"
"183","183","Texas A&M","26.8%","24.5%","19.4%","30.2%","22.6%","30.1%"
"184","184","NC-Asheville","26.8%","26.5%","22.5%","28.5%","26.0%","25.7%"
"185","185","Maryland","26.9%","26.2%","17.9%","28.1%","25.7%","28.5%"
"186","186","Grambling St","26.9%","28.2%","19.0%","30.0%","25.5%","29.9%"
"187","187","S Florida","26.9%","26.4%","16.7%","27.7%","26.0%","26.0%"
"188","188","St Bonavent","27.0%","26.1%","26.9%","27.4%","26.7%","30.3%"
"189","189","Georgetown","27.0%","29.2%","32.7%","31.1%","23.8%","28.6%"
"190","190","UAB","27.1%","34.2%","30.0%","28.0%","26.2%","27.6%"
"191","191","N Kentucky","27.1%","15.0%","19.6%","28.5%","26.0%","28.2%"
"192","192","TX Christian","27.1%","25.1%","15.8%","30.4%","24.0%","23.3%"
"193","193","Colgate","27.2%","25.1%","15.3%","30.3%","24.5%","30.3%"
"194","194","Sacred Hrt","27.2%","39.9%","45.2%","31.1%","25.1%","27.7%"
"195","195","W Virginia","27.3%","28.8%","27.3%","26.7%","27.8%","29.3%"
"196","196","Army","27.3%","29.3%","23.1%","26.0%","28.3%","31.1%"
"197","197","Northeastrn","27.3%","27.3%","24.1%","28.0%","26.8%","26.4%"
"198","198","Georgia","27.3%","35.1%","34.2%","28.2%","26.5%","32.0%"
"199","199","Maryland BC","27.4%","32.0%","38.4%","28.7%","26.5%","24.7%"
"200","200","UMKC","27.4%","37.3%","32.9%","28.0%","26.9%","26.9%"
"201","201","WI-Grn Bay","27.4%","31.5%","37.5%","28.4%","26.4%","30.2%"
"202","202","TX-Pan Am","27.4%","26.1%","36.1%","26.0%","28.3%","22.0%"
"203","203","Belmont","27.4%","31.6%","41.1%","28.8%","26.6%","30.3%"
"204","204","Chicago St","27.5%","31.5%","13.2%","28.9%","26.5%","27.6%"
"205","205","San Jose St","27.5%","22.2%","14.5%","26.4%","28.0%","25.8%"
"206","206","St Peters","27.5%","26.9%","12.5%","29.3%","26.2%","27.4%"
"207","207","Cincinnati","27.5%","28.8%","29.5%","27.3%","27.7%","25.6%"
"208","208","Cleveland St","27.5%","29.3%","32.8%","32.1%","24.6%","25.7%"
"209","209","San Diego","27.5%","26.9%","24.0%","29.9%","25.5%","21.6%"
"210","210","Citadel","27.5%","27.5%","44.1%","27.5%","27.6%","32.4%"
