"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Kansas","39.3%","41.8%","56.2%","35.6%","42.5%","39.8%"
"2","2","Southern","40.5%","42.9%","42.9%","36.4%","42.2%","41.7%"
"3","3","Bucknell","41.1%","43.6%","44.7%","38.8%","43.0%","43.3%"
"4","4","Ste F Austin","41.4%","44.1%","38.9%","39.3%","42.7%","44.5%"
"5","5","Georgetown","41.5%","39.3%","44.1%","40.8%","42.3%","43.9%"
"6","6","California","41.7%","39.6%","38.9%","39.4%","44.0%","45.3%"
"7","7","Florida","41.8%","43.2%","43.5%","40.2%","42.8%","46.2%"
"8","8","Kentucky","42.0%","48.0%","53.6%","40.3%","43.8%","39.6%"
"9","9","New Mexico","42.1%","42.1%","58.3%","43.6%","40.7%","43.1%"
"10","10","Gonzaga","42.1%","43.2%","50.0%","42.0%","42.2%","46.6%"
"11","11","Cincinnati","42.3%","40.6%","44.4%","39.2%","45.9%","45.1%"
"12","12","N Dakota St","42.3%","49.0%","47.6%","41.8%","42.6%","46.5%"
"13","13","Georgia","42.3%","44.9%","43.8%","41.0%","44.4%","46.8%"
"14","14","Oklahoma St","42.4%","42.7%","40.5%","43.7%","41.1%","47.9%"
"15","15","Stony Brook","42.5%","45.2%","50.0%","42.2%","42.6%","47.1%"
"16","16","Villanova","42.5%","43.3%","46.4%","42.0%","42.9%","45.5%"
"17","17","NJIT","42.5%","42.0%","44.4%","42.9%","42.3%","49.1%"
"18","18","UC Irvine","42.5%","45.3%","51.0%","41.2%","43.3%","44.0%"
"19","19","UNLV","42.6%","43.8%","43.8%","39.8%","46.2%","44.3%"
"20","20","Syracuse","42.6%","38.9%","44.8%","40.4%","44.8%","42.5%"
"21","21","Maryland","42.7%","45.3%","44.4%","40.1%","45.8%","47.2%"
"22","22","Akron","42.7%","48.4%","55.1%","40.6%","44.5%","47.3%"
"23","23","Virginia","42.7%","38.1%","50.0%","38.7%","49.2%","45.3%"
"24","24","Texas","42.8%","42.0%","47.9%","38.6%","46.5%","44.6%"
"25","25","Towson","42.8%","47.7%","54.8%","41.8%","43.3%","48.4%"
"26","26","Wisconsin","42.8%","46.6%","45.2%","39.6%","46.3%","42.0%"
"27","27","Minnesota","42.8%","43.8%","64.7%","39.8%","45.6%","45.1%"
"28","28","Hampton","42.9%","41.8%","41.9%","42.2%","43.5%","41.6%"
"29","29","Louisville","43.1%","45.3%","47.1%","42.5%","43.4%","42.2%"
"30","30","Manhattan","43.2%","43.1%","51.4%","39.3%","45.4%","45.0%"
"31","31","Elon","43.2%","40.5%","50.0%","40.1%","45.4%","48.2%"
"32","32","N Mex State","43.2%","43.5%","48.8%","40.9%","44.9%","48.1%"
"33","33","Indiana","43.2%","44.9%","44.7%","42.0%","44.5%","46.2%"
"34","34","Fairfield","43.2%","38.2%","34.9%","42.6%","43.6%","43.6%"
"35","35","W Illinois","43.2%","48.5%","57.1%","41.0%","45.0%","49.5%"
"36","36","San Diego St","43.3%","52.7%","63.4%","41.4%","44.6%","45.1%"
"37","37","Arizona","43.4%","36.9%","38.5%","42.9%","43.8%","45.8%"
"38","38","NC A&T","43.4%","49.1%","71.1%","40.8%","44.6%","49.4%"
"39","39","St Johns","43.6%","48.6%","65.5%","42.6%","44.5%","49.9%"
"40","40","Ohio State","43.6%","42.0%","35.9%","40.7%","46.1%","45.2%"
"41","41","Savannah St","43.6%","47.3%","39.3%","39.7%","46.1%","47.9%"
"42","42","Wichita St","43.6%","40.8%","54.2%","44.5%","43.0%","43.8%"
"43","43","Mercer","43.7%","47.3%","48.7%","42.1%","44.7%","43.3%"
"44","44","Memphis","43.8%","47.4%","61.1%","42.4%","45.2%","42.0%"
"45","45","Alcorn State","43.8%","50.8%","39.5%","41.6%","44.9%","47.4%"
"46","46","GA Tech","43.8%","53.8%","45.9%","42.2%","46.0%","43.3%"
"47","47","Middle Tenn","43.9%","38.4%","40.6%","40.5%","46.4%","43.5%"
"48","48","Purdue","43.9%","51.8%","54.1%","42.3%","46.0%","49.1%"
"49","49","St Marys","44.0%","49.6%","44.1%","42.9%","44.9%","46.1%"
"50","50","Wagner","44.0%","42.9%","69.7%","41.4%","46.1%","44.6%"
"51","51","Miami (FL)","44.0%","46.2%","54.5%","41.8%","45.8%","47.2%"
"52","52","Iowa","44.0%","47.7%","66.7%","40.1%","48.2%","51.8%"
"53","53","Pittsburgh","44.0%","47.1%","58.6%","41.8%","46.6%","49.3%"
"54","54","Saint Louis","44.1%","40.8%","47.6%","44.6%","43.4%","44.4%"
"55","55","Missouri","44.1%","38.7%","48.6%","40.0%","48.0%","47.9%"
"56","56","Delaware","44.2%","40.2%","41.0%","42.8%","45.0%","42.0%"
"57","57","Davidson","44.3%","42.4%","37.2%","41.3%","46.1%","45.9%"
"58","58","Michigan St","44.3%","38.6%","41.9%","40.5%","47.8%","42.4%"
"59","59","TX-Arlington","44.3%","48.9%","55.3%","46.2%","42.9%","46.4%"
"60","60","S Methodist","44.3%","47.3%","35.5%","43.9%","44.5%","52.0%"
"61","61","W Michigan","44.4%","49.1%","48.5%","43.0%","45.3%","47.7%"
"62","62","Connecticut","44.4%","42.1%","42.1%","44.1%","44.8%","40.9%"
"63","63","Clemson","44.4%","49.5%","53.1%","41.0%","48.1%","46.3%"
"64","64","TX Southern","44.5%","40.0%","43.2%","41.3%","46.7%","44.9%"
"65","65","Arizona St","44.5%","49.2%","59.0%","42.2%","47.5%","46.6%"
"66","66","SE Missouri","44.5%","44.2%","53.3%","44.5%","44.5%","46.3%"
"67","67","Valparaiso","44.5%","48.0%","46.5%","43.2%","45.9%","48.1%"
"68","68","Seton Hall","44.6%","41.0%","54.5%","43.3%","45.8%","47.0%"
"69","69","Geo Wshgtn","44.6%","59.4%","50.0%","41.0%","47.8%","48.0%"
"70","70","Baylor","44.7%","45.0%","28.9%","44.6%","44.8%","46.2%"
"71","71","USC","44.7%","38.3%","36.6%","41.9%","47.5%","47.4%"
"72","72","Weber State","44.7%","55.5%","68.6%","44.9%","44.5%","47.0%"
"73","73","Colorado","44.7%","48.3%","38.1%","42.7%","46.5%","45.3%"
"74","74","IL-Chicago","44.8%","36.4%","32.5%","43.2%","46.1%","49.7%"
"75","75","Utah","44.8%","44.4%","43.6%","46.4%","43.4%","51.3%"
"76","76","Marquette","44.9%","40.2%","42.4%","45.2%","44.6%","44.4%"
"77","77","TX El Paso","44.9%","51.4%","64.1%","44.2%","45.6%","46.6%"
"78","78","Oregon","44.9%","53.8%","61.5%","43.3%","46.5%","48.0%"
"79","79","Col Charlestn","45.0%","55.8%","58.3%","44.6%","45.4%","46.7%"
"80","80","Pepperdine","45.0%","51.3%","45.5%","43.1%","46.3%","47.4%"
"81","81","Arkansas St","45.0%","39.1%","36.8%","42.7%","47.1%","47.8%"
"82","82","Morgan St","45.1%","44.8%","52.6%","44.7%","45.2%","46.8%"
"83","83","Alabama","45.2%","38.2%","51.6%","43.2%","47.6%","43.9%"
"84","84","Norfolk St","45.3%","46.8%","51.7%","45.3%","45.2%","46.1%"
"85","85","Charlotte","45.3%","45.7%","45.8%","44.3%","46.2%","48.1%"
"86","86","Vermont","45.3%","50.6%","58.6%","45.6%","45.0%","44.6%"
"87","87","North Texas","45.3%","43.7%","48.9%","42.5%","47.6%","45.7%"
"88","88","LA Tech","45.3%","50.9%","54.3%","42.6%","47.3%","49.3%"
"89","89","Butler","45.3%","42.6%","42.9%","44.8%","45.7%","46.6%"
"90","90","UCSB","45.3%","37.6%","40.5%","43.3%","46.9%","43.1%"
"91","91","Hawaii","45.4%","44.9%","37.5%","43.2%","49.6%","47.4%"
"92","92","Creighton","45.5%","42.0%","41.4%","47.9%","43.4%","47.6%"
"93","93","St Josephs","45.6%","47.9%","45.5%","42.3%","48.1%","42.2%"
"94","94","Tennessee","45.6%","43.9%","55.9%","45.9%","45.3%","44.2%"
"95","95","Indiana St","45.6%","43.5%","42.1%","43.9%","46.7%","45.8%"
"96","96","Stanford","45.7%","45.2%","40.0%","43.2%","48.0%","44.9%"
"97","97","S Alabama","45.7%","45.5%","45.7%","45.1%","46.1%","45.0%"
"98","98","NC Central","45.7%","43.2%","48.1%","42.3%","47.9%","47.8%"
"99","99","Brown","45.7%","41.7%","41.2%","44.4%","46.9%","49.0%"
"100","100","Vanderbilt","45.7%","48.1%","58.1%","44.4%","46.9%","47.2%"
"101","101","Geo Mason","45.7%","52.4%","60.5%","45.8%","45.7%","42.6%"
"102","102","American","45.7%","48.2%","40.0%","44.0%","47.1%","46.1%"
"103","103","Tulsa","45.8%","48.1%","47.2%","43.6%","47.3%","44.2%"
"104","104","Xavier","45.8%","42.9%","46.2%","42.9%","48.9%","45.5%"
"105","105","WI-Grn Bay","45.8%","49.5%","45.5%","42.5%","48.9%","45.3%"
"106","106","Howard","45.8%","43.8%","57.6%","41.2%","48.3%","49.8%"
"107","107","Santa Clara","45.8%","47.6%","52.4%","45.3%","46.4%","51.3%"
"108","108","Maine","45.9%","44.8%","34.1%","45.2%","46.3%","44.6%"
"109","109","Seattle","45.9%","54.6%","60.6%","45.4%","46.5%","47.8%"
"110","110","U Penn","45.9%","48.5%","48.8%","46.1%","45.7%","47.1%"
