"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","UNLV","0.257","0.237","0.291","0.243","0.276","0.297"
"2","2","Michigan","0.267","0.232","0.190","0.257","0.273","0.227"
"3","3","Wisconsin","0.271","0.322","0.362","0.231","0.304","0.257"
"4","4","Presbyterian","0.283","0.356","0.537","0.267","0.292","0.347"
"5","5","Clemson","0.286","0.188","0.388","0.229","0.355","0.329"
"6","6","Albany","0.291","0.291","0.367","0.270","0.301","0.278"
"7","7","Iona","0.294","0.271","0.208","0.297","0.291","0.321"
"8","8","Ohio State","0.298","0.359","0.347","0.251","0.363","0.295"
"9","9","TX Southern","0.298","0.392","0.431","0.238","0.326","0.298"
"10","10","Furman","0.299","0.293","0.204","0.348","0.264","0.292"
"11","11","St Fran (PA)","0.301","0.279","0.545","0.318","0.289","0.399"
"12","12","Wm & Mary","0.301","0.276","0.290","0.276","0.319","0.301"
"13","13","Holy Cross","0.302","0.212","0.383","0.292","0.310","0.311"
"14","14","Colorado","0.304","0.245","0.197","0.279","0.331","0.253"
"15","15","Troy","0.306","0.242","0.210","0.322","0.295","0.366"
"16","16","St Josephs","0.306","0.305","0.303","0.285","0.323","0.238"
"17","17","Iowa State","0.307","0.265","0.440","0.307","0.307","0.327"
"18","18","LIU-Brooklyn","0.309","0.298","0.375","0.268","0.330","0.316"
"19","19","UAB","0.309","0.419","0.545","0.283","0.336","0.386"
"20","20","Lehigh","0.311","0.318","0.212","0.313","0.309","0.286"
"21","21","Miami (FL)","0.312","0.313","0.358","0.285","0.340","0.283"
"22","22","Florida","0.312","0.232","0.302","0.327","0.300","0.299"
"23","23","New Mexico","0.313","0.337","0.347","0.260","0.355","0.257"
"24","24","Butler","0.315","0.214","0.151","0.351","0.284","0.361"
"25","25","Tennessee","0.315","0.179","0.204","0.309","0.321","0.344"
"26","26","Boston U","0.315","0.367","0.326","0.294","0.336","0.332"
"27","27","Bucknell","0.318","0.171","0.150","0.321","0.315","0.294"
"28","28","E Carolina","0.318","0.382","0.318","0.288","0.341","0.332"
"29","29","Notre Dame","0.321","0.512","0.780","0.289","0.372","0.246"
"30","30","La Salle","0.321","0.343","0.357","0.313","0.329","0.285"
"31","31","IPFW","0.322","0.364","0.508","0.297","0.336","0.378"
"32","32","Illinois","0.322","0.261","0.268","0.323","0.321","0.363"
"33","33","Baylor","0.323","0.283","0.400","0.306","0.338","0.333"
"34","34","San Diego St","0.324","0.388","0.521","0.275","0.361","0.289"
"35","35","Virginia","0.325","0.340","0.383","0.278","0.366","0.318"
"36","36","GA Southern","0.328","0.377","0.382","0.293","0.344","0.370"
"37","37","Bryant","0.328","0.241","0.220","0.312","0.340","0.302"
"38","38","Wyoming","0.329","0.419","0.222","0.319","0.341","0.330"
"39","39","Miss State","0.330","0.272","0.283","0.304","0.360","0.258"
"40","40","Creighton","0.330","0.395","0.447","0.279","0.375","0.261"
