"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","S Mississippi","41.7%","44.3%","39.5%","45.2%","39.8%","41.3%"
"2","2","Pacific","42.9%","52.3%","38.8%","45.7%","40.8%","46.2%"
"3","3","AR Lit Rock","43.0%","41.2%","37.9%","40.6%","44.2%","48.3%"
"4","4","Monmouth","43.2%","48.2%","36.6%","42.1%","44.1%","47.9%"
"5","5","SC Upstate","43.5%","46.5%","57.1%","48.4%","40.4%","49.9%"
"6","6","E Michigan","43.7%","46.2%","34.8%","44.3%","43.2%","46.1%"
"7","7","U Penn","43.7%","33.5%","40.0%","49.4%","38.0%","47.3%"
"8","8","NC A&T","43.8%","41.6%","26.4%","43.8%","43.8%","45.8%"
"9","9","Coastal Car","43.8%","34.2%","37.1%","48.7%","40.1%","44.5%"
"10","10","Idaho State","44.1%","47.7%","64.1%","43.5%","44.4%","48.0%"
"11","11","Auburn","44.2%","39.1%","24.3%","45.0%","43.0%","46.2%"
"12","12","James Mad","44.2%","39.8%","17.5%","41.8%","45.3%","49.6%"
"13","13","TX-Arlington","44.4%","42.7%","39.6%","44.4%","44.3%","42.5%"
"14","14","Penn State","44.4%","47.3%","59.3%","43.9%","45.0%","43.8%"
"15","15","Maryland BC","44.4%","43.6%","48.8%","44.0%","44.8%","52.3%"
"16","16","S Methodist","44.6%","51.9%","52.3%","46.4%","43.3%","41.7%"
"17","17","Jackson St","44.7%","44.8%","45.2%","45.5%","44.1%","55.2%"
"18","18","Binghamton","44.9%","40.0%","43.5%","43.7%","45.7%","48.2%"
"19","19","Stony Brook","44.9%","51.3%","57.6%","47.0%","43.5%","48.3%"
"20","20","Howard","44.9%","41.5%","43.5%","43.4%","45.4%","49.5%"
"21","21","Syracuse","44.9%","49.4%","43.6%","43.7%","46.2%","46.7%"
"22","22","NJIT","45.0%","43.5%","51.9%","45.9%","44.5%","47.4%"
"23","23","UCSB","45.2%","48.8%","40.6%","46.0%","44.7%","46.5%"
"24","24","Texas","45.3%","33.6%","25.3%","44.2%","46.3%","51.2%"
"25","25","Michigan St","45.4%","43.8%","40.0%","46.0%","44.9%","52.5%"
"26","26","Georgetown","45.4%","43.4%","37.6%","44.6%","46.1%","49.9%"
"27","27","Norfolk St","45.4%","48.6%","41.4%","45.2%","45.5%","54.2%"
"28","28","Tulsa","45.5%","42.0%","63.2%","46.6%","44.8%","47.1%"
"29","29","Mississippi","45.8%","36.5%","34.7%","45.2%","46.3%","51.8%"
"30","30","Dartmouth","45.8%","49.3%","45.9%","44.6%","47.0%","49.5%"
"31","31","Hampton","45.8%","36.8%","34.8%","45.4%","46.1%","50.7%"
"32","32","UCLA","45.9%","48.5%","53.2%","47.3%","44.6%","58.3%"
"33","33","Air Force","46.0%","40.6%","42.6%","45.9%","46.1%","50.2%"
"34","34","Detroit","46.1%","46.9%","38.6%","49.6%","43.4%","52.2%"
"35","35","N Dakota St","46.1%","40.0%","38.1%","47.6%","45.4%","50.1%"
"36","36","Georgia St","46.1%","54.6%","59.0%","44.1%","47.2%","45.8%"
"37","37","Marquette","46.2%","51.7%","52.9%","49.6%","43.2%","50.5%"
"38","38","NC Central","46.2%","55.0%","55.9%","44.7%","47.0%","50.6%"
"39","39","Illinois St","46.2%","44.8%","39.3%","46.7%","45.9%","50.4%"
"40","40","S Illinois","46.3%","50.8%","54.8%","45.4%","46.9%","49.1%"
"41","41","Chicago St","46.3%","37.0%","44.1%","46.6%","46.2%","47.3%"
"42","42","Lipscomb","46.4%","45.8%","38.2%","47.0%","46.0%","46.7%"
"43","43","Navy","46.4%","46.8%","56.1%","44.9%","47.4%","48.2%"
"44","44","Oakland","46.5%","46.3%","38.4%","46.4%","46.5%","51.0%"
"45","45","Southern","46.6%","48.4%","62.5%","48.4%","45.6%","52.7%"
