"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Michigan","22.2%","21.7%","23.6%","21.5%","22.6%","19.3%"
"2","2","UNLV","22.9%","24.4%","29.1%","22.2%","23.7%","24.0%"
"3","3","Presbyterian","22.9%","23.4%","29.5%","21.2%","23.9%","24.3%"
"4","4","Iowa State","23.2%","22.3%","24.5%","22.4%","23.8%","23.3%"
"5","5","Wisconsin","23.2%","25.9%","29.4%","21.5%","24.6%","22.0%"
"6","6","Troy","23.3%","22.2%","23.6%","23.2%","23.4%","23.9%"
"7","7","La Salle","23.3%","24.9%","21.9%","23.5%","23.2%","22.3%"
"8","8","Austin Peay","23.6%","25.2%","27.6%","23.8%","23.4%","22.1%"
"9","9","TX Southern","23.6%","29.6%","36.0%","21.4%","24.6%","24.1%"
"10","10","St Josephs","23.6%","27.5%","29.9%","23.0%","24.1%","20.0%"
"11","11","IUPUI","23.8%","25.3%","24.2%","21.5%","25.5%","23.4%"
"12","12","Colorado","23.9%","21.3%","19.0%","22.5%","25.5%","23.3%"
"13","13","St Fran (PA)","24.0%","20.0%","28.0%","24.3%","23.7%","27.6%"
"14","14","Notre Dame","24.2%","33.7%","36.3%","22.4%","27.0%","21.5%"
"15","15","Coppin State","24.2%","23.9%","22.6%","23.5%","24.6%","24.8%"
"16","16","Iona","24.3%","25.7%","22.7%","24.8%","23.9%","23.1%"
"17","17","Florida","24.4%","20.9%","24.0%","24.6%","24.1%","21.7%"
"18","18","Ohio State","24.4%","25.7%","23.9%","22.0%","27.6%","24.2%"
"19","19","UCLA","24.5%","24.0%","26.6%","23.7%","25.2%","20.8%"
"20","20","UAB","24.5%","26.0%","30.4%","23.9%","25.1%","25.7%"
"21","21","Boston U","24.6%","26.7%","21.3%","24.2%","24.9%","24.9%"
"22","22","Miss State","24.6%","22.5%","27.2%","23.1%","26.4%","23.0%"
"23","23","VA Military","24.6%","27.6%","33.3%","23.1%","25.5%","23.2%"
"24","24","California","24.6%","22.4%","26.8%","23.4%","26.1%","24.3%"
"25","25","WI-Grn Bay","24.8%","24.9%","26.0%","23.1%","26.4%","26.3%"
"26","26","Arizona","24.8%","26.2%","27.2%","23.2%","26.2%","24.3%"
"27","27","Arkansas St","24.8%","27.6%","29.7%","22.5%","26.5%","25.1%"
"28","28","LIU-Brooklyn","24.8%","21.8%","23.1%","22.6%","25.9%","24.2%"
"29","29","Memphis","24.8%","23.9%","21.0%","23.4%","26.2%","25.2%"
"30","30","Furman","24.8%","21.4%","18.1%","26.9%","23.3%","23.6%"
"31","31","Wm & Mary","24.9%","25.2%","25.0%","23.4%","25.9%","23.6%"
"32","32","Toledo","24.9%","26.0%","28.6%","22.9%","26.3%","24.8%"
"33","33","N Mex State","24.9%","26.8%","29.1%","23.3%","25.9%","22.5%"
"34","34","IPFW","24.9%","24.5%","28.7%","23.1%","26.0%","26.6%"
"35","35","New Mexico","25.0%","27.3%","28.1%","22.1%","27.2%","23.1%"
"36","36","Iowa","25.0%","30.1%","42.6%","21.5%","28.8%","24.6%"
"37","37","Providence","25.0%","23.0%","21.0%","25.4%","24.7%","25.1%"
"38","38","Clemson","25.1%","22.5%","30.8%","23.6%","26.7%","25.1%"
"39","39","Saint Louis","25.1%","29.2%","26.8%","23.3%","26.8%","25.9%"
"40","40","Bryant","25.1%","22.6%","28.1%","23.9%","26.1%","24.0%"
"41","41","Canisius","25.1%","23.9%","26.7%","26.0%","24.5%","24.7%"
"42","42","GA Southern","25.2%","24.9%","28.2%","22.9%","26.3%","27.6%"
"43","43","Miami (OH)","25.2%","25.5%","30.6%","22.9%","27.0%","26.8%"
"44","44","McNeese St","25.2%","25.1%","27.2%","25.8%","25.0%","24.9%"
