"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Iowa State","18.5%","19.9%","24.9%","16.7%","20.1%","19.2%"
"2","2","Central FL","19.2%","20.0%","21.1%","17.3%","21.3%","19.9%"
"3","3","Hofstra","19.4%","17.5%","19.6%","18.4%","19.9%","24.1%"
"4","4","N Florida","19.6%","16.3%","15.2%","17.6%","21.2%","21.2%"
"5","5","TX Southern","19.6%","22.3%","25.1%","18.3%","20.1%","22.3%"
"6","6","Utah","19.7%","18.3%","19.2%","19.0%","20.3%","23.3%"
"7","7","Notre Dame","19.8%","17.8%","25.9%","19.9%","19.7%","18.7%"
"8","8","Cincinnati","19.8%","19.2%","21.1%","18.7%","21.1%","20.9%"
"9","9","Iowa","20.0%","19.2%","25.1%","19.4%","20.5%","20.8%"
"10","10","Rutgers","20.0%","16.0%","18.9%","19.6%","20.6%","21.9%"
"11","11","USC","20.1%","18.1%","19.1%","19.1%","21.2%","21.4%"
"12","12","St Josephs","20.1%","25.7%","26.1%","18.6%","21.4%","22.3%"
"13","13","Oklahoma","20.4%","24.8%","28.1%","18.4%","21.8%","20.4%"
"14","14","Duke","20.6%","22.4%","23.6%","19.4%","21.7%","20.2%"
"15","15","S Methodist","20.6%","21.6%","26.3%","18.5%","23.4%","22.1%"
"16","16","Syracuse","20.7%","18.4%","18.2%","19.8%","21.4%","19.6%"
"17","17","N Mex State","20.8%","23.4%","22.9%","20.5%","21.0%","22.0%"
"18","18","Temple","20.8%","21.1%","25.3%","18.6%","22.4%","22.4%"
"19","19","Providence","20.8%","24.5%","24.0%","19.8%","21.7%","24.2%"
"20","20","Youngs St","20.9%","19.0%","16.1%","19.4%","21.9%","23.2%"
"21","21","E Carolina","20.9%","17.4%","18.9%","20.4%","21.4%","23.5%"
"22","22","Geo Wshgtn","20.9%","19.9%","18.5%","20.7%","21.1%","21.3%"
"23","23","Stony Brook","21.0%","19.3%","16.6%","20.7%","21.2%","23.3%"
"24","24","Michigan","21.0%","19.8%","20.7%","20.0%","21.8%","20.0%"
"25","25","Davidson","21.0%","18.6%","22.0%","21.0%","21.0%","23.7%"
"26","26","NC State","21.0%","20.3%","22.1%","21.1%","20.9%","23.2%"
"27","27","Rob Morris","21.0%","23.5%","25.8%","21.7%","20.7%","23.1%"
"28","28","Stetson","21.1%","23.2%","28.2%","21.5%","20.9%","21.8%"
"29","29","Northeastrn","21.2%","20.1%","25.8%","20.6%","21.6%","19.6%"
"30","30","Wm & Mary","21.3%","20.4%","18.1%","20.5%","21.9%","21.6%"
"31","31","N Iowa","21.4%","24.0%","26.6%","20.9%","21.6%","21.8%"
"32","32","N Dakota St","21.4%","21.6%","24.6%","19.2%","22.6%","22.0%"
"33","33","St Marys","21.4%","18.2%","20.4%","21.8%","20.8%","24.6%"
"34","34","Marshall","21.4%","26.0%","28.8%","18.6%","23.4%","24.0%"
"35","35","Maryland","21.5%","23.7%","28.3%","18.9%","23.6%","21.8%"
"36","36","Charlotte","21.5%","23.3%","28.1%","20.7%","22.2%","21.7%"
"37","37","NC-Asheville","21.5%","18.6%","16.2%","21.0%","21.8%","24.5%"
"38","38","Rice","21.5%","19.4%","26.9%","20.2%","22.9%","25.1%"
"39","39","Illinois","21.5%","17.9%","12.2%","21.3%","21.7%","23.4%"
"40","40","LA Tech","21.6%","25.0%","19.6%","18.8%","24.3%","20.7%"
"41","41","Central Conn","21.6%","17.5%","14.3%","20.8%","22.4%","18.4%"
"42","42","IPFW","21.6%","21.3%","20.3%","19.5%","22.7%","22.3%"
"43","43","Austin Peay","21.7%","20.0%","24.8%","23.7%","20.6%","22.7%"
"44","44","St Fran (PA)","21.7%","20.0%","21.3%","22.3%","21.2%","21.3%"
"45","45","Miami (FL)","21.7%","22.6%","28.3%","19.7%","23.5%","21.2%"
