"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Michigan","16.8%","16.2%","15.9%","13.0%","19.7%","22.1%"
"2","2","UCLA","18.3%","18.7%","22.9%","17.0%","19.8%","24.2%"
"3","3","St Josephs","18.5%","18.2%","8.3%","17.2%","19.6%","21.3%"
"4","4","S Dakota St","18.6%","14.1%","13.0%","16.2%","20.0%","21.7%"
"5","5","Miss State","18.7%","12.5%","11.8%","14.7%","21.9%","18.3%"
"6","6","Colorado","18.9%","26.1%","32.5%","14.6%","22.5%","23.5%"
"7","7","Notre Dame","19.0%","18.2%","17.0%","17.5%","21.0%","19.6%"
"8","8","New Mexico","19.0%","18.4%","30.1%","18.5%","19.6%","22.5%"
"9","9","Central FL","19.2%","29.3%","44.5%","17.6%","21.8%","23.9%"
"10","10","N Iowa","19.3%","17.2%","18.8%","18.6%","20.0%","20.8%"
"11","11","Wisconsin","19.4%","19.7%","21.7%","16.1%","22.9%","22.2%"
"12","12","Stony Brook","19.5%","19.8%","28.4%","19.8%","19.3%","19.9%"
"13","13","N Carolina","19.5%","23.9%","23.8%","16.9%","21.8%","16.6%"
"14","14","Indiana","19.8%","14.6%","27.8%","18.4%","21.5%","24.5%"
"15","15","South Dakota","20.0%","22.8%","32.8%","20.1%","19.9%","22.3%"
"16","16","Arizona St","20.1%","31.7%","40.7%","17.1%","23.9%","27.6%"
"17","17","Creighton","20.2%","24.2%","38.9%","17.4%","22.6%","22.3%"
"18","18","Albany","20.2%","27.5%","31.0%","16.0%","23.4%","20.6%"
"19","19","Oral Roberts","20.4%","23.8%","35.5%","16.7%","22.6%","22.8%"
"20","20","Sac State","20.4%","25.3%","28.6%","17.8%","22.4%","28.6%"
"21","21","La Salle","20.5%","19.8%","11.1%","14.8%","24.2%","24.0%"
"22","22","Northeastrn","20.7%","22.1%","13.9%","21.8%","19.7%","27.6%"
"23","23","Utah Val St","20.7%","17.1%","12.6%","16.8%","22.9%","22.5%"
"24","24","Col Charlestn","20.8%","26.2%","14.2%","20.3%","21.2%","18.9%"
"25","25","Lehigh","20.9%","20.8%","16.9%","19.0%","22.3%","23.6%"
"26","26","Siena","20.9%","22.4%","35.4%","21.0%","20.8%","19.1%"
"27","27","W Illinois","20.9%","23.3%","18.5%","19.1%","22.4%","23.3%"
