"","Rank","Team","2016","Last 3","Last 1","Home","Away","2015"
"1","1","Florida","0.401","0.420","0.375","0.388","0.408","0.476"
"2","2","Winthrop","0.410","0.299","0.227","0.385","0.432","0.415"
"3","3","St Marys","0.418","0.388","0.556","0.392","0.449","0.467"
"4","4","Elon","0.421","0.427","0.500","0.380","0.451","0.449"
"5","5","Fla Atlantic","0.423","0.376","0.303","0.360","0.474","0.478"
"6","6","Butler","0.428","0.416","0.400","0.417","0.440","0.506"
"7","7","Gonzaga","0.429","0.308","0.476","0.416","0.441","0.434"
"8","8","Ohio","0.430","0.411","0.263","0.378","0.489","0.446"
"9","9","Toledo","0.432","0.427","0.522","0.425","0.437","0.505"
"10","10","Kentucky","0.433","0.549","0.739","0.418","0.451","0.404"
"11","11","Dartmouth","0.438","0.423","0.471","0.338","0.516","0.537"
"12","12","Mt St Marys","0.439","0.338","0.250","0.389","0.473","0.452"
"13","13","Akron","0.440","0.400","0.450","0.429","0.449","0.456"
"14","14","NC Central","0.441","0.338","0.280","0.397","0.465","0.544"
"15","15","Vermont","0.441","0.360","0.143","0.412","0.464","0.515"
"16","16","Southern","0.443","0.413","0.409","0.432","0.451","0.495"
"17","17","S Carolina","0.443","0.387","0.458","0.410","0.486","0.561"
"18","18","Weber State","0.444","0.410","0.348","0.380","0.490","0.415"
"19","19","Kennesaw St","0.444","0.506","0.419","0.396","0.470","0.498"
"20","20","Hampton","0.444","0.328","0.304","0.353","0.505","0.424"
"21","21","Belmont","0.446","0.468","0.400","0.425","0.462","0.480"
"22","22","Hawaii","0.447","0.438","0.531","0.470","0.410","0.479"
"23","23","Wyoming","0.448","0.321","0.435","0.417","0.479","0.479"
"24","24","Alabama","0.450","0.500","0.632","0.399","0.502","0.481"
"25","25","N Mex State","0.452","0.436","0.364","0.418","0.497","0.468"
"26","26","Montana","0.452","0.356","0.250","0.407","0.486","0.467"
"27","27","North Dakota","0.452","0.539","0.556","0.441","0.459","0.531"
"28","28","Duke","0.454","0.422","0.559","0.439","0.469","0.524"
"29","29","N Kentucky","0.454","0.487","0.476","0.428","0.470","0.529"
"30","30","Michigan","0.454","0.513","0.524","0.404","0.516","0.530"
"31","31","N Hampshire","0.455","0.372","0.444","0.443","0.462","0.421"
"32","32","Charlotte","0.457","0.463","0.560","0.398","0.514","0.456"
"33","33","Maryland","0.458","0.487","0.591","0.422","0.503","0.472"
"34","34","Central Mich","0.458","0.500","0.525","0.421","0.487","0.484"
"35","35","VCU","0.458","0.538","0.545","0.407","0.513","0.524"
"36","36","Indiana","0.460","0.420","0.455","0.434","0.494","0.467"
"37","37","Fairfield","0.461","0.576","0.583","0.396","0.508","0.503"
"38","38","Illinois","0.461","0.420","0.435","0.395","0.537","0.540"
"39","39","Radford","0.461","0.429","0.409","0.443","0.473","0.457"
"40","40","Denver","0.462","0.489","0.444","0.461","0.462","0.546"
"41","41","LA Lafayette","0.463","0.548","0.464","0.385","0.536","0.436"
"42","42","Wofford","0.464","0.549","0.393","0.447","0.473","0.459"
"43","43","Wisconsin","0.465","0.529","0.389","0.446","0.484","0.465"
"44","44","Sacred Hrt","0.465","0.513","0.444","0.432","0.489","0.538"
"45","45","Ball State","0.465","0.462","0.385","0.503","0.429","0.504"
"46","46","Miss State","0.466","0.500","0.423","0.400","0.550","0.489"
