"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Louisville","55.3%","50.1%","53.3%","57.9%","53.0%","52.5%"
"2","2","N Dakota St","55.2%","46.9%","40.5%","57.9%","53.8%","49.2%"
"3","3","Kansas","55.1%","52.1%","38.8%","58.1%","53.0%","51.6%"
"4","4","Kentucky","54.9%","59.0%","61.8%","56.1%","53.9%","51.7%"
"5","5","N Mex State","54.9%","54.1%","44.9%","58.9%","52.2%","50.5%"
"6","6","Iowa","54.9%","47.3%","47.2%","57.0%","52.5%","49.3%"
"7","7","BYU","54.6%","48.0%","46.1%","57.1%","52.6%","51.0%"
"8","8","Toledo","54.4%","48.4%","43.3%","56.2%","53.1%","47.7%"
"9","9","Duke","54.4%","50.9%","43.5%","57.8%","51.1%","52.5%"
"10","10","UCLA","54.2%","53.1%","47.1%","56.5%","52.0%","50.2%"
"11","11","Pittsburgh","54.1%","46.5%","36.7%","54.8%","53.5%","54.1%"
"12","12","Ste F Austin","53.8%","50.6%","43.2%","55.6%","52.6%","49.8%"
"13","13","Tennessee","53.8%","61.4%","57.4%","55.2%","52.6%","49.2%"
"14","14","Wichita St","53.8%","53.9%","54.5%","53.1%","54.3%","49.9%"
"15","15","Hawaii","53.7%","53.9%","53.2%","54.1%","52.9%","48.8%"
"16","16","Oklahoma St","53.6%","52.2%","51.8%","56.7%","50.7%","49.7%"
"17","17","N Colorado","53.6%","52.4%","56.5%","57.6%","50.1%","48.0%"
"18","18","Creighton","53.5%","47.7%","42.6%","56.1%","51.3%","51.6%"
"19","19","Arizona","53.5%","53.7%","48.7%","56.9%","50.5%","50.0%"
"20","20","N Carolina","53.5%","52.0%","48.7%","55.0%","51.7%","48.6%"
"21","21","Baylor","53.3%","54.3%","42.1%","52.6%","53.9%","51.2%"
"22","22","Georgia St","53.3%","51.8%","44.5%","55.4%","52.2%","48.1%"
"23","23","Syracuse","53.2%","50.0%","46.3%","53.6%","52.8%","50.4%"
"24","24","Wisconsin","53.2%","51.9%","53.0%","53.7%","52.8%","47.6%"
"25","25","Towson","53.1%","50.7%","50.4%","54.9%","51.8%","48.5%"
"26","26","Oregon","53.1%","51.2%","52.5%","53.9%","52.1%","48.9%"
"27","27","NC Central","53.1%","53.9%","53.7%","53.6%","52.8%","47.0%"
"28","28","SE Missouri","53.1%","56.6%","52.5%","55.6%","51.5%","48.5%"
"29","29","New Mexico","53.1%","48.7%","41.3%","55.8%","51.0%","48.6%"
