"","Rank","Team","2014","Last 3","Last 1","Home","Away","2013"
"1","1","Central Conn","18.4%","18.5%","21.5%","17.8%","18.8%","22.1%"
"2","2","LSU","18.5%","21.2%","12.7%","17.0%","20.1%","22.5%"
"3","3","Wisconsin","18.5%","26.3%","21.5%","17.9%","19.0%","20.7%"
"4","4","Notre Dame","18.7%","19.5%","20.6%","16.6%","20.9%","21.5%"
"5","5","Iowa State","19.2%","18.2%","17.1%","17.5%","20.7%","20.6%"
"6","6","Syracuse","19.5%","18.0%","20.0%","17.9%","21.6%","22.6%"
"7","7","Northeastrn","19.6%","15.1%","18.7%","20.0%","19.4%","22.9%"
"8","8","Central FL","19.8%","23.7%","20.6%","18.4%","21.7%","22.6%"
"9","9","San Diego St","20.0%","18.1%","12.1%","18.7%","21.0%","22.8%"
"10","10","Troy","20.0%","17.3%","18.7%","19.1%","20.9%","20.4%"
"11","11","Michigan","20.0%","18.3%","19.6%","19.2%","21.0%","19.5%"
"12","12","Marquette","20.2%","16.1%","16.2%","19.8%","20.6%","25.0%"
"13","13","Duke","20.2%","20.4%","23.5%","19.9%","20.5%","25.6%"
"14","14","Oklahoma","20.4%","21.3%","23.0%","18.0%","22.2%","22.6%"
"15","15","Lafayette","20.5%","19.2%","15.0%","20.2%","20.7%","23.0%"
"16","16","Gard-Webb","20.5%","19.7%","19.1%","20.1%","20.7%","23.7%"
"17","17","High Point","20.5%","19.3%","17.5%","17.7%","22.0%","22.4%"
"18","18","LA Monroe","20.5%","18.8%","22.2%","19.9%","21.0%","24.3%"
"19","19","Wyoming","20.6%","21.6%","25.8%","21.9%","19.2%","23.8%"
"20","20","Iona","20.6%","23.9%","21.0%","20.8%","20.6%","21.0%"
"21","21","Ohio State","20.7%","21.2%","20.5%","18.2%","23.6%","21.8%"
"22","22","LA Tech","20.7%","19.6%","19.7%","18.0%","23.0%","22.8%"
"23","23","Iowa","20.8%","20.3%","22.4%","19.7%","22.1%","22.3%"
"24","24","Cincinnati","20.9%","23.1%","29.7%","18.4%","23.8%","23.6%"
"25","25","S Mississippi","21.1%","20.8%","20.5%","21.4%","20.8%","27.9%"
"26","26","TN Martin","21.1%","14.0%","11.7%","20.0%","21.6%","26.0%"
"27","27","Maryland BC","21.2%","18.9%","13.5%","22.0%","20.5%","29.1%"
"28","28","Miami (FL)","21.2%","21.9%","21.2%","21.1%","21.3%","22.8%"
"29","29","N Florida","21.2%","21.2%","28.2%","20.4%","21.6%","23.4%"
"30","30","TX-San Ant","21.3%","20.1%","18.7%","21.6%","21.1%","26.0%"
"31","31","James Mad","21.3%","18.5%","17.8%","21.5%","21.1%","25.7%"
"32","32","Virginia","21.3%","21.6%","28.6%","19.6%","22.8%","23.1%"
"33","33","Geo Wshgtn","21.3%","28.7%","24.4%","20.6%","21.8%","22.5%"
"34","34","St Fran (PA)","21.3%","18.1%","14.8%","21.6%","21.2%","21.2%"
"35","35","NW State","21.4%","17.1%","11.0%","19.9%","22.4%","22.4%"
"36","36","Belmont","21.4%","20.4%","28.8%","21.1%","21.5%","25.6%"
"37","37","Utah State","21.4%","21.9%","25.8%","20.9%","21.8%","24.3%"
"38","38","USC","21.4%","18.9%","16.0%","20.5%","22.3%","23.8%"
"39","39","Delaware St","21.4%","19.7%","16.1%","22.9%","20.8%","24.7%"
"40","40","Miss Val St","21.5%","18.4%","19.7%","22.7%","20.9%","26.8%"
"41","41","UNLV","21.5%","22.4%","29.1%","20.7%","22.3%","20.0%"
"42","42","Dayton","21.5%","21.8%","26.2%","20.8%","22.1%","26.2%"
"43","43","S Alabama","21.5%","13.9%","6.8%","21.0%","22.0%","25.8%"
"44","44","Citadel","21.6%","18.1%","13.5%","18.4%","23.6%","23.8%"
"45","45","Wm & Mary","21.6%","20.4%","18.0%","20.4%","22.4%","21.9%"
"46","46","American","21.7%","20.5%","21.3%","20.6%","22.2%","24.5%"
"47","47","Toledo","21.7%","21.5%","27.5%","19.7%","23.3%","22.0%"
"48","48","Mercer","21.7%","18.2%","16.8%","19.0%","23.7%","23.9%"
