"","Rank","Team","2014","Last 3","Last 1","Home","Away","2013"
"1","1","Cal Poly","6.3%","4.0%","5.2%","5.9%","6.6%","7.2%"
"2","2","Wichita St","6.3%","7.2%","5.9%","5.3%","7.1%","7.2%"
"3","3","N Colorado","6.6%","5.7%","6.4%","6.2%","6.9%","7.3%"
"4","4","Wisconsin","6.7%","7.0%","8.5%","6.1%","7.1%","6.5%"
"5","5","AR Lit Rock","6.8%","6.8%","7.0%","4.7%","8.9%","9.6%"
"6","6","Morgan St","6.8%","8.2%","11.1%","5.5%","7.4%","8.4%"
"7","7","Central Mich","6.9%","8.3%","10.3%","7.4%","6.4%","8.7%"
"8","8","Georgia St","6.9%","5.5%","5.4%","6.1%","7.4%","6.0%"
"9","9","Arizona","6.9%","8.2%","7.6%","6.2%","7.6%","7.0%"
"10","10","Hofstra","7.0%","6.4%","4.1%","7.5%","6.6%","9.2%"
"11","11","Mississippi","7.0%","8.1%","8.9%","6.8%","7.3%","7.4%"
"12","12","Stanford","7.0%","8.5%","8.0%","6.0%","8.1%","7.9%"
"13","13","Kentucky","7.1%","5.5%","1.7%","6.5%","7.6%","8.5%"
"14","14","Michigan","7.1%","4.9%","7.4%","5.5%","9.1%","7.6%"
"15","15","Idaho","7.2%","7.9%","7.2%","7.1%","7.2%","6.9%"
"16","16","UCSB","7.2%","7.7%","2.8%","6.2%","7.8%","7.4%"
"17","17","Illinois","7.2%","8.1%","6.1%","6.4%","8.0%","7.6%"
"18","18","Idaho State","7.2%","4.6%","3.0%","4.7%","8.8%","7.8%"
"19","19","Boise State","7.2%","8.2%","6.9%","6.5%","7.6%","6.7%"
"20","20","Richmond","7.2%","6.1%","6.0%","6.6%","8.1%","8.0%"
"21","21","N Dakota St","7.3%","6.1%","7.1%","6.7%","7.5%","7.9%"
"22","22","Davidson","7.4%","7.5%","4.6%","6.5%","8.1%","8.1%"
"23","23","California","7.4%","8.2%","11.4%","6.9%","7.9%","6.6%"
"24","24","St Johns","7.4%","10.5%","7.4%","6.5%","8.3%","7.6%"
"25","25","Old Dominion","7.5%","7.8%","6.1%","7.1%","8.0%","9.5%"
"26","26","Grand Canyon","7.5%","6.7%","5.2%","7.6%","7.3%","9.2%"
"27","27","Ohio State","7.5%","9.2%","13.7%","5.8%","9.5%","6.1%"
"28","28","Pittsburgh","7.5%","10.9%","15.6%","7.1%","8.0%","7.3%"
"29","29","NW State","7.5%","7.2%","8.1%","7.4%","7.7%","8.2%"
"30","30","Alcorn State","7.5%","10.3%","11.2%","7.2%","7.7%","7.9%"
"31","31","Temple","7.5%","6.0%","2.9%","7.5%","7.6%","8.1%"
"32","32","Hampton","7.6%","6.1%","9.3%","8.5%","7.2%","8.0%"
"33","33","Incarnate Word","7.6%","10.2%","13.5%","7.0%","7.9%","9.9%"
"34","34","Albany","7.6%","5.5%","8.2%","7.3%","7.9%","8.9%"
