"","Rank","Team","2014","Last 3","Last 1","Home","Away","2013"
"1","1","Towson","26.4%","19.0%","27.5%","26.6%","26.3%","26.8%"
"2","2","Weber State","26.3%","24.8%","28.8%","25.1%","27.3%","25.4%"
"3","3","TX A&M-CC","26.3%","22.7%","27.7%","27.3%","25.5%","22.0%"
"4","4","Cal St Nrdge","25.8%","29.8%","32.8%","28.3%","23.7%","28.3%"
"5","5","Auburn","25.7%","35.4%","37.3%","26.1%","25.4%","24.5%"
"6","6","New Orleans","25.7%","26.1%","31.0%","25.6%","25.8%","27.9%"
"7","7","Nevada","25.7%","30.5%","28.3%","26.4%","25.0%","22.0%"
"8","8","Sam Hous St","25.7%","26.0%","20.0%","25.4%","26.0%","25.3%"
"9","9","Georgia","25.4%","30.6%","33.3%","23.6%","27.2%","27.4%"
"10","10","IL-Chicago","25.3%","27.7%","28.6%","27.0%","23.8%","23.3%"
"11","11","Miss State","25.3%","24.4%","22.1%","27.0%","23.4%","22.8%"
"12","12","Oral Roberts","25.1%","22.7%","21.8%","22.7%","26.8%","23.1%"
"13","13","N Illinois","25.0%","26.6%","17.3%","27.8%","22.2%","28.8%"
"14","14","Brown","25.0%","17.6%","17.7%","26.6%","23.7%","20.0%"
"15","15","Manhattan","24.9%","22.6%","18.8%","25.3%","24.7%","26.6%"
"16","16","Cornell","24.8%","18.2%","23.6%","28.8%","22.0%","16.8%"
"17","17","Howard","24.7%","23.0%","18.3%","26.8%","23.8%","28.5%"
"18","18","Maryland","24.7%","20.3%","15.3%","25.5%","23.7%","20.3%"
"19","19","Grambling St","24.6%","21.3%","25.0%","28.2%","22.4%","22.7%"
"20","20","Kansas St","24.6%","17.4%","27.7%","27.4%","21.5%","21.3%"
"21","21","Beth-Cook","24.5%","19.8%","25.0%","24.0%","24.8%","21.0%"
"22","22","Texas Tech","24.4%","14.2%","7.5%","26.1%","21.2%","22.1%"
"23","23","Incarnate Word","24.3%","17.7%","11.8%","23.6%","24.7%","21.7%"
"24","24","Evansville","24.1%","20.9%","28.2%","26.0%","21.9%","26.0%"
"25","25","Rhode Island","24.1%","21.5%","18.5%","26.1%","22.2%","23.7%"
"26","26","E Michigan","24.1%","19.8%","20.9%","25.2%","22.9%","24.9%"
"27","27","Arizona","24.0%","29.7%","35.9%","22.0%","25.8%","20.7%"
"28","28","U Mass","24.0%","19.3%","18.8%","23.9%","24.0%","21.0%"
"29","29","Buffalo","23.9%","26.0%","25.8%","23.0%","24.6%","23.0%"
"30","30","Hampton","23.9%","26.4%","32.1%","24.3%","23.7%","26.4%"
"31","31","Siena","23.8%","9.0%","8.5%","27.8%","20.5%","24.7%"
"32","32","Niagara","23.8%","25.9%","24.1%","22.2%","25.4%","26.0%"
"33","33","Florida St","23.8%","27.6%","25.0%","25.1%","22.1%","24.2%"
"34","34","Kansas","23.8%","25.2%","29.2%","24.6%","23.2%","24.1%"
"35","35","TX Southern","23.8%","29.5%","26.4%","23.3%","24.0%","25.4%"
"36","36","Quinnipiac","23.8%","26.9%","23.0%","24.1%","23.4%","26.9%"
"37","37","S Illinois","23.8%","19.0%","22.2%","24.3%","23.4%","22.5%"
"38","38","Dayton","23.8%","22.3%","16.7%","25.2%","22.5%","20.9%"
"39","39","Liberty","23.7%","31.7%","21.4%","24.5%","23.0%","19.6%"
"40","40","Jksnville St","23.7%","18.0%","20.0%","30.2%","18.1%","23.0%"
"41","41","Alabama","23.7%","22.3%","18.2%","24.8%","22.3%","23.3%"
"42","42","St Peters","23.6%","26.8%","14.6%","24.3%","23.2%","24.5%"
"43","43","N Mex State","23.6%","25.4%","19.6%","23.2%","24.1%","25.7%"
"44","44","S Alabama","23.6%","19.3%","16.9%","26.3%","21.6%","21.5%"
"45","45","Kentucky","23.6%","23.3%","14.1%","22.3%","25.0%","26.1%"
"46","46","Austin Peay","23.6%","23.8%","16.9%","26.6%","21.5%","24.0%"
"47","47","Monmouth","23.6%","21.0%","11.7%","24.8%","22.5%","21.7%"
"48","48","BYU","23.4%","18.5%","21.1%","22.5%","24.2%","24.6%"
"49","49","LIU-Brooklyn","23.4%","28.3%","25.7%","26.8%","20.9%","21.5%"
"50","50","S Carolina","23.4%","26.5%","24.2%","25.8%","20.8%","25.7%"
"51","51","UMKC","23.3%","26.1%","27.0%","24.8%","22.4%","21.2%"
"52","52","TX-San Ant","23.3%","20.8%","14.8%","23.3%","23.3%","27.4%"
"53","53","Houston Bap","23.2%","19.9%","11.5%","26.5%","20.8%","22.4%"
"54","54","Geo Mason","23.2%","16.5%","16.9%","26.5%","20.1%","22.7%"
"55","55","Princeton","23.1%","31.7%","21.9%","27.3%","19.4%","20.7%"
"56","56","Alab A&M","23.1%","23.9%","20.0%","23.8%","22.7%","22.9%"
"57","57","Neb Omaha","23.1%","22.5%","23.8%","24.6%","22.0%","23.3%"
"58","58","Georgetown","23.1%","22.7%","10.9%","24.4%","21.9%","24.0%"
"59","59","Colorado","23.1%","18.6%","30.8%","22.5%","23.7%","26.4%"
