"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Presbyterian","15.5%","18.7%","24.4%","15.3%","15.6%","18.9%"
"2","2","LIU-Brooklyn","16.4%","17.8%","16.0%","14.9%","17.2%","16.9%"
"3","3","Michigan","16.5%","13.7%","8.0%","16.2%","16.7%","13.9%"
"4","4","Iona","16.6%","15.1%","12.4%","17.0%","16.3%","17.2%"
"5","5","UNLV","16.6%","15.3%","23.7%","15.0%","18.7%","18.9%"
"6","6","Furman","16.8%","15.1%","12.3%","19.9%","14.8%","16.6%"
"7","7","TX Southern","16.9%","20.5%","21.0%","16.0%","17.3%","18.4%"
"8","8","E Carolina","17.0%","15.9%","13.7%","15.7%","18.0%","18.4%"
"9","9","Wm & Mary","17.1%","17.6%","20.0%","15.7%","18.0%","17.6%"
"10","10","Wisconsin","17.2%","21.2%","18.9%","14.4%","19.4%","17.1%"
"11","11","Miami (OH)","17.4%","19.6%","23.8%","14.8%","19.5%","19.0%"
"12","12","Duquesne","17.5%","21.5%","23.7%","18.3%","16.8%","17.7%"
"13","13","Butler","17.7%","15.9%","7.8%","19.1%","16.5%","21.4%"
"14","14","Colorado","17.8%","14.8%","14.3%","16.5%","19.1%","16.0%"
"15","15","St Fran (PA)","17.8%","18.2%","35.0%","19.0%","16.9%","22.2%"
"16","16","Clemson","17.8%","13.7%","23.1%","16.0%","19.7%","19.0%"
"17","17","Troy","17.8%","13.7%","13.5%","18.1%","17.7%","19.3%"
"18","18","Albany","17.8%","18.8%","20.9%","18.0%","17.8%","15.9%"
"19","19","Miami (FL)","18.0%","15.3%","20.9%","17.0%","18.9%","16.7%"
"20","20","Bucknell","18.0%","11.4%","4.2%","17.7%","18.2%","19.6%"
"21","21","UAB","18.1%","21.3%","22.5%","17.7%","18.4%","21.2%"
"22","22","IPFW","18.1%","18.7%","21.7%","15.9%","19.5%","20.2%"
"23","23","GA Southern","18.1%","20.5%","15.5%","16.2%","19.1%","20.7%"
"24","24","St Josephs","18.1%","21.2%","20.2%","17.8%","18.4%","15.3%"
"25","25","Baylor","18.2%","14.7%","15.9%","18.1%","18.2%","20.1%"
"26","26","Coppin State","18.2%","17.0%","13.9%","18.9%","17.8%","19.6%"
"27","27","Holy Cross","18.2%","13.5%","18.3%","17.9%","18.4%","18.5%"
"28","28","Boston U","18.3%","20.9%","18.2%","17.7%","18.8%","20.3%"
"29","29","Northeastrn","18.3%","16.4%","18.4%","15.8%","20.0%","16.7%"
"30","30","Idaho State","18.3%","15.8%","12.8%","16.1%","19.8%","18.4%"
"31","31","Bryant","18.4%","12.8%","14.5%","17.0%","19.4%","16.8%"
"32","32","Lehigh","18.4%","19.7%","11.1%","18.5%","18.3%","17.2%"
"33","33","Memphis","18.5%","16.2%","16.7%","15.8%","20.8%","20.6%"
"34","34","IUPUI","18.6%","16.1%","9.4%","17.9%","19.1%","17.6%"
"35","35","Lamar","18.7%","25.6%","33.8%","19.0%","18.5%","16.3%"
"36","36","Miss State","18.7%","13.6%","15.4%","18.2%","19.3%","15.2%"
"37","37","High Point","18.8%","21.7%","34.1%","19.1%","18.6%","22.5%"
"38","38","Central Conn","18.8%","20.4%","27.7%","18.3%","19.1%","16.1%"
"39","39","Utah Val St","18.8%","16.4%","7.8%","19.2%","18.6%","16.1%"
"40","40","Central FL","18.8%","17.9%","21.3%","15.9%","21.7%","15.1%"
"41","41","Grambling St","18.8%","16.2%","20.3%","20.3%","18.2%","17.8%"
"42","42","Toledo","18.9%","18.8%","19.7%","16.6%","20.4%","20.9%"
"43","43","Ohio State","19.0%","20.1%","21.7%","16.9%","21.6%","18.9%"
"44","44","Illinois","19.0%","14.2%","16.0%","19.2%","18.8%","20.9%"
"45","45","Notre Dame","19.0%","25.3%","29.6%","18.2%","20.1%","15.3%"
"46","46","Geo Wshgtn","19.0%","16.7%","15.5%","17.1%","20.5%","19.3%"
"47","47","Iowa State","19.1%","16.3%","24.7%","20.4%","18.2%","19.8%"
"48","48","Charlotte","19.1%","15.0%","19.8%","17.2%","20.7%","22.8%"
"49","49","Creighton","19.1%","22.7%","16.5%","16.9%","20.9%","16.2%"
"50","50","Mt St Marys","19.1%","22.0%","21.1%","19.3%","19.1%","18.6%"
"51","51","Citadel","19.2%","16.4%","11.8%","17.9%","20.0%","15.8%"
