"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","California","46.5%","54.5%","64.9%","45.8%","47.3%","50.2%"
"2","2","Duquesne","47.5%","51.9%","48.6%","45.7%","48.9%","52.7%"
"3","3","Wichita St","47.5%","49.4%","53.8%","48.1%","47.0%","48.0%"
"4","4","Valparaiso","47.8%","49.5%","55.6%","49.5%","46.4%","48.5%"
"5","5","Michigan St","47.9%","49.5%","57.9%","46.1%","49.3%","50.1%"
"6","6","N Mex State","47.9%","55.2%","67.9%","45.6%","50.1%","51.0%"
"7","7","UC Irvine","48.0%","46.7%","60.9%","47.0%","48.5%","48.1%"
"8","8","Gonzaga","48.1%","43.2%","44.7%","49.6%","47.0%","45.7%"
"9","9","Mercer","48.2%","47.7%","48.4%","46.5%","49.0%","50.2%"
"10","10","TX-Arlington","48.4%","45.1%","47.8%","46.1%","50.2%","52.8%"
"11","11","Ball State","48.5%","42.1%","44.0%","49.6%","47.3%","55.6%"
"12","12","Kansas","48.5%","47.9%","53.1%","49.2%","48.0%","49.5%"
"13","13","Purdue","48.6%","50.0%","48.8%","47.6%","49.7%","49.0%"
"14","14","Northwestern","48.7%","43.2%","37.0%","48.5%","48.9%","49.4%"
"15","15","Tulsa","48.7%","48.7%","62.1%","46.2%","50.8%","47.7%"
"16","16","Arkansas St","48.8%","56.5%","51.2%","47.3%","50.0%","51.7%"
"17","17","Weber State","48.8%","49.0%","50.0%","45.6%","50.7%","54.9%"
"18","18","Villanova","48.9%","47.4%","39.0%","47.6%","49.6%","50.9%"
"19","19","Cincinnati","48.9%","58.6%","67.9%","49.0%","48.8%","49.9%"
"20","20","Vanderbilt","48.9%","50.5%","42.9%","48.0%","49.8%","51.8%"
"21","21","Connecticut","48.9%","56.6%","63.3%","48.4%","49.4%","50.3%"
"22","22","San Diego St","48.9%","51.3%","52.8%","47.1%","51.2%","49.2%"
"23","23","Wisconsin","49.0%","47.6%","47.4%","49.3%","48.7%","48.6%"
"24","24","St Marys","49.2%","47.5%","62.1%","47.3%","51.9%","50.4%"
"25","25","S Carolina","49.2%","50.5%","54.3%","47.7%","51.3%","49.0%"
"26","26","Utah","49.3%","58.9%","64.1%","46.9%","51.1%","47.9%"
"27","27","Toledo","49.3%","49.6%","55.6%","48.2%","50.3%","56.1%"
"28","28","CS Bakersfld","49.7%","49.4%","51.5%","49.7%","49.6%","47.5%"
"29","29","Florida","49.7%","53.9%","60.5%","48.5%","50.6%","49.8%"
"30","30","Dayton","49.7%","47.7%","46.4%","49.8%","49.6%","50.1%"
"31","31","Kentucky","49.7%","50.9%","65.5%","48.5%","50.8%","47.8%"
"32","32","Jackson St","49.8%","51.1%","53.6%","45.9%","51.5%","51.5%"
"33","33","Georgetown","49.8%","48.5%","37.9%","49.7%","50.0%","50.2%"
"34","34","Hawaii","49.9%","59.2%","72.4%","47.7%","52.3%","50.7%"
"35","35","Louisville","49.9%","51.6%","57.7%","48.4%","52.6%","50.6%"
"36","36","S Dakota St","50.0%","53.6%","70.0%","51.0%","49.4%","49.8%"
"37","37","Indiana St","50.0%","40.6%","48.6%","46.4%","52.5%","48.9%"
"38","38","Evansville","50.0%","47.5%","60.0%","48.9%","51.0%","52.7%"
"39","39","Seton Hall","50.0%","47.8%","47.4%","46.9%","53.0%","54.9%"
"40","40","Georgia","50.1%","67.5%","66.7%","49.6%","50.6%","49.3%"
"41","41","CS Fullerton","50.2%","56.3%","56.8%","54.0%","48.0%","51.0%"
"42","42","Colorado","50.2%","45.4%","44.7%","48.8%","51.6%","52.3%"
"43","43","Temple","50.2%","50.8%","44.7%","50.9%","49.6%","49.2%"
"44","44","Seattle","50.2%","47.4%","51.5%","51.2%","49.0%","47.3%"
"45","45","Monmouth","50.3%","56.8%","55.9%","51.5%","49.7%","50.6%"
"46","46","Old Dominion","50.4%","46.5%","44.0%","47.7%","52.2%","51.4%"
"47","47","St Peters","50.4%","42.6%","48.6%","49.2%","51.4%","49.0%"
"48","48","AR Lit Rock","50.4%","56.4%","61.3%","51.6%","49.7%","53.2%"
"49","49","N Carolina","50.5%","58.8%","64.5%","51.6%","49.7%","51.3%"
"50","50","W Illinois","50.6%","52.5%","47.6%","48.6%","52.0%","52.6%"
"51","51","Oklahoma St","50.6%","55.4%","62.1%","49.4%","51.7%","51.2%"
"52","52","Geo Mason","50.7%","50.5%","48.5%","50.0%","51.2%","54.1%"
"53","53","Pacific","50.8%","49.4%","42.4%","48.4%","52.8%","54.6%"
"54","54","Niagara","50.8%","52.3%","48.7%","47.6%","53.3%","55.8%"
"55","55","UC Davis","50.8%","55.0%","60.0%","51.1%","50.6%","49.0%"
"56","56","Texas A&M","51.0%","48.5%","58.8%","51.0%","51.0%","52.1%"
"57","57","N Hampshire","51.0%","44.7%","33.3%","52.5%","50.1%","48.7%"
"58","58","Coastal Car","51.1%","48.4%","53.6%","51.3%","51.0%","50.8%"
"59","59","Wright State","51.2%","53.8%","50.0%","49.6%","52.2%","54.4%"
"60","60","LA Monroe","51.2%","60.8%","56.7%","52.5%","50.6%","49.6%"
"61","61","TN State","51.2%","58.1%","47.6%","49.7%","52.2%","57.9%"
"62","62","Rider","51.3%","50.0%","44.8%","51.1%","51.5%","50.8%"
"63","63","Memphis","51.4%","52.3%","58.3%","49.2%","54.5%","52.9%"
"64","64","UC Riverside","51.4%","60.2%","52.9%","52.5%","50.6%","49.3%"
"65","65","LA Lafayette","51.4%","48.0%","48.7%","49.5%","52.9%","52.8%"
"66","66","Virginia","51.5%","54.6%","48.4%","50.9%","51.8%","46.1%"
"67","67","Iona","51.5%","54.5%","56.4%","48.3%","53.5%","50.2%"
"68","68","NC Central","51.5%","54.8%","48.6%","50.9%","51.8%","46.4%"
"69","69","Arizona","51.5%","50.8%","58.3%","49.7%","53.5%","47.4%"
"70","70","Creighton","51.5%","42.7%","61.8%","49.5%","54.0%","50.3%"
"71","71","S Methodist","51.5%","45.7%","42.5%","51.7%","51.4%","49.9%"
"72","72","Miami (FL)","51.6%","51.6%","62.9%","49.8%","53.1%","51.8%"
"73","73","Wagner","51.6%","64.1%","71.4%","51.3%","51.8%","56.0%"
"74","74","N Kentucky","51.6%","57.3%","68.0%","48.7%","53.9%","53.7%"
"75","75","NC-Wilmgton","51.6%","58.3%","69.4%","51.6%","51.7%","53.2%"
"76","76","St Fran (NY)","51.7%","42.6%","42.2%","50.8%","52.3%","51.1%"
"77","77","Notre Dame","51.7%","63.5%","73.7%","47.9%","54.7%","52.1%"
"78","78","San Fransco","51.7%","59.4%","56.8%","51.8%","51.5%","50.5%"
"79","79","James Mad","51.7%","58.2%","67.9%","53.3%","50.0%","51.7%"
"80","80","Texas","51.7%","58.0%","68.4%","52.1%","51.4%","47.1%"
"81","81","Elon","51.8%","47.2%","45.2%","53.4%","50.3%","52.7%"
"82","82","Ohio","51.8%","48.0%","39.1%","49.7%","54.4%","52.6%"
"83","83","Ohio State","51.8%","58.3%","54.8%","48.6%","56.3%","52.8%"
"84","84","WI-Milwkee","51.9%","48.7%","55.6%","50.6%","52.6%","52.2%"
"85","85","Col Charlestn","51.9%","55.8%","54.8%","49.4%","54.1%","49.7%"
"86","86","Oklahoma","51.9%","62.6%","82.8%","50.2%","53.0%","48.5%"
"87","87","Missouri","51.9%","67.8%","65.2%","48.3%","55.9%","52.3%"
"88","88","Cal St Nrdge","51.9%","56.5%","50.0%","53.1%","51.2%","54.1%"
"89","89","Bucknell","51.9%","52.3%","57.9%","48.2%","55.1%","51.3%"
"90","90","N Illinois","51.9%","57.6%","74.1%","49.0%","55.0%","57.4%"
"91","91","Nevada","52.0%","57.4%","59.2%","50.5%","53.2%","51.7%"
"92","92","Grand Canyon","52.0%","53.8%","51.7%","50.4%","54.0%","53.5%"
"93","93","Tulane","52.0%","47.2%","46.8%","50.8%","53.0%","52.4%"
"94","94","Georgia St","52.0%","64.4%","59.3%","51.2%","52.8%","49.9%"
"95","95","Bowling Grn","52.0%","58.3%","69.0%","54.1%","50.6%","52.1%"
"96","96","U Penn","52.0%","51.8%","39.5%","51.5%","52.5%","51.9%"
