"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","VCU","13.7%","11.7%","13.9%","15.6%","12.2%","14.7%"
"2","2","Louisville","12.4%","11.2%","7.7%","12.4%","12.4%","13.6%"
"3","3","Ark Pine Bl","12.1%","15.2%","11.8%","11.7%","12.3%","12.2%"
"4","4","UCLA","11.4%","9.6%","10.1%","11.7%","11.2%","9.7%"
"5","5","Syracuse","11.3%","9.5%","8.7%","12.2%","10.1%","11.5%"
"6","6","Miami (OH)","11.1%","10.2%","2.8%","11.5%","10.7%","10.9%"
"7","7","LA Tech","11.0%","11.6%","10.4%","11.8%","10.4%","10.8%"
"8","8","Cincinnati","10.6%","10.0%","8.6%","10.7%","10.6%","9.2%"
"9","9","North Dakota","10.4%","10.3%","12.6%","11.8%","9.6%","9.4%"
"10","10","E Kentucky","10.4%","11.7%","10.2%","9.7%","10.8%","10.8%"
"11","11","Loyola-MD","10.4%","6.1%","6.0%","10.0%","10.7%","9.2%"
"12","12","Memphis","10.3%","10.9%","9.8%","10.9%","9.8%","11.0%"
"13","13","E Michigan","10.2%","8.3%","12.3%","10.6%","9.9%","10.5%"
"14","14","Chicago St","10.2%","10.6%","10.1%","10.5%","10.0%","11.6%"
"15","15","Ohio State","10.2%","11.3%","14.1%","9.8%","10.7%","9.1%"
"16","16","S Mississippi","10.2%","9.2%","11.0%","11.0%","9.6%","11.3%"
"17","17","Denver","10.1%","6.3%","4.7%","10.1%","10.1%","13.0%"
"18","18","S Methodist","9.9%","10.0%","10.0%","10.4%","9.5%","9.0%"
"19","19","Georgia St","9.9%","6.0%","5.4%","12.9%","8.3%","10.2%"
"20","20","S Illinois","9.9%","8.1%","3.1%","10.3%","9.6%","10.9%"
"21","21","NC Central","9.9%","5.7%","4.0%","11.6%","8.8%","8.8%"
"22","22","Manhattan","9.8%","7.1%","9.5%","10.4%","9.5%","9.1%"
"23","23","Minnesota","9.8%","11.2%","11.3%","12.0%","7.0%","9.9%"
"24","24","San Diego St","9.8%","6.5%","2.9%","10.2%","9.5%","8.6%"
"25","25","Arkansas","9.7%","7.3%","6.7%","10.1%","9.3%","11.2%"
"26","26","Florida","9.7%","6.0%","4.8%","8.9%","10.4%","9.9%"
"27","27","Miss State","9.7%","9.6%","7.6%","10.4%","8.9%","9.9%"
"28","28","Vermont","9.7%","13.5%","20.2%","10.9%","9.0%","9.1%"
"29","29","Harvard","9.6%","4.9%","5.1%","10.2%","9.3%","9.7%"
"30","30","Maryland BC","9.6%","8.5%","5.5%","9.6%","9.6%","9.0%"
"31","31","Pittsburgh","9.6%","11.1%","5.7%","8.3%","10.9%","9.4%"
"32","32","Bradley","9.5%","12.0%","12.0%","10.1%","9.0%","11.8%"
"33","33","Illinois St","9.5%","7.6%","11.8%","9.4%","9.7%","9.0%"
"34","34","Middle Tenn","9.4%","6.0%","3.7%","10.3%","8.7%","9.2%"
"35","35","Saint Louis","9.4%","10.2%","11.4%","10.1%","8.8%","10.2%"
"36","36","Gard-Webb","9.4%","7.7%","6.8%","10.2%","9.0%","9.6%"
"37","37","Oregon","9.4%","6.2%","6.4%","9.9%","8.8%","10.7%"
"38","38","Morehead St","9.4%","11.4%","8.6%","9.4%","9.4%","10.2%"
"39","39","TN Martin","9.3%","6.6%","6.9%","9.8%","8.9%","7.7%"
"40","40","Bowling Grn","9.3%","9.4%","11.6%","9.3%","9.3%","9.6%"
"41","41","E Tenn St","9.2%","8.4%","9.7%","9.3%","9.1%","8.0%"
"42","42","LSU","9.2%","7.6%","10.8%","10.3%","8.2%","11.0%"
"43","43","Oklahoma St","9.2%","11.5%","11.7%","10.6%","8.0%","9.4%"
"44","44","Ste F Austin","9.2%","6.6%","1.5%","10.1%","8.6%","10.1%"
"45","45","Duke","9.2%","8.1%","9.0%","9.9%","8.5%","8.1%"
