"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","St Johns","13.4%","8.6%","8.9%","14.6%","11.7%","12.3%"
"2","2","WI-Grn Bay","12.0%","7.4%","5.1%","11.9%","12.1%","8.9%"
"3","3","UC Irvine","11.4%","11.8%","15.3%","13.2%","9.9%","6.9%"
"4","4","Wagner","11.3%","14.4%","16.1%","11.4%","11.2%","9.6%"
"5","5","Clemson","11.2%","13.5%","14.3%","12.5%","9.6%","9.2%"
"6","6","Manhattan","11.0%","8.2%","9.1%","11.8%","10.4%","8.6%"
"7","7","E Michigan","10.9%","12.6%","9.1%","14.0%","8.1%","9.3%"
"8","8","Cincinnati","10.8%","13.0%","13.6%","11.2%","10.2%","11.2%"
"9","9","Hampton","10.6%","8.3%","9.5%","11.9%","9.8%","8.4%"
"10","10","UNLV","10.5%","8.1%","10.9%","11.5%","9.1%","10.0%"
"11","11","Kentucky","10.4%","5.6%","2.0%","11.8%","9.1%","11.2%"
"12","12","N Mex State","10.3%","5.5%","6.8%","11.0%","9.9%","10.0%"
"13","13","Syracuse","10.2%","13.1%","15.2%","11.4%","8.7%","11.4%"
"14","14","Connecticut","10.1%","6.7%","8.2%","11.6%","8.9%","7.8%"
"15","15","Bowling Grn","10.0%","7.4%","7.4%","11.6%","8.8%","7.9%"
"16","16","Kansas","10.0%","7.2%","4.3%","11.5%","8.8%","11.3%"
"17","17","Texas","10.0%","7.1%","5.6%","11.2%","8.6%","8.4%"
"18","18","LSU","9.9%","6.8%","7.0%","11.9%","8.0%","6.7%"
"19","19","St Fran (NY)","9.8%","12.4%","9.3%","10.8%","9.2%","4.1%"
"20","20","Mississippi","9.6%","8.6%","5.7%","9.7%","9.4%","8.7%"
"21","21","Arkansas","9.5%","9.9%","8.5%","10.4%","8.4%","9.2%"
"22","22","Wichita St","9.5%","7.3%","6.0%","10.5%","8.7%","8.6%"
"23","23","Baylor","9.5%","5.0%","6.0%","11.1%","8.0%","7.7%"
"24","24","Rhode Island","9.4%","15.7%","13.0%","10.3%","8.5%","7.5%"
"25","25","Houston","9.4%","6.0%","7.4%","10.9%","7.8%","6.2%"
"26","26","San Diego St","9.4%","8.1%","4.2%","11.2%","8.0%","7.7%"
"27","27","Middle Tenn","9.3%","10.6%","8.0%","8.9%","9.7%","7.5%"
"28","28","Southern","9.3%","8.9%","4.8%","11.7%","7.8%","7.6%"
"29","29","Savannah St","9.3%","8.3%","8.5%","10.3%","8.8%","8.4%"
"30","30","Arizona St","9.3%","3.6%","1.7%","11.7%","6.6%","10.1%"
"31","31","Harvard","9.3%","6.1%","5.3%","12.0%","7.9%","7.5%"
"32","32","Florida St","9.2%","8.5%","11.1%","8.7%","9.7%","9.1%"
"33","33","NC-Asheville","9.2%","10.2%","10.0%","14.2%","6.4%","8.7%"
"34","34","Purdue","9.1%","7.8%","10.9%","9.8%","8.3%","7.9%"
"35","35","U Mass","9.0%","4.2%","1.8%","9.2%","8.8%","8.7%"
"36","36","Morgan St","8.9%","9.0%","4.7%","10.1%","8.3%","9.4%"
"37","37","Valparaiso","8.8%","8.6%","8.7%","8.5%","9.1%","6.3%"
"38","38","UCSB","8.8%","9.6%","9.8%","9.7%","8.1%","8.1%"
"39","39","W Carolina","8.7%","9.6%","9.4%","10.6%","7.9%","5.5%"
"40","40","Louisville","8.7%","10.1%","5.5%","8.2%","9.3%","8.0%"
"41","41","Illinois St","8.7%","10.5%","10.2%","9.4%","8.0%","7.6%"
"42","42","LA Tech","8.7%","9.5%","5.2%","10.3%","7.6%","9.0%"
"43","43","Penn State","8.6%","11.0%","9.6%","8.0%","9.3%","6.4%"
"44","44","New Mexico","8.6%","5.4%","4.1%","9.4%","8.0%","6.9%"
"45","45","Austin Peay","8.6%","5.0%","9.0%","10.4%","7.2%","7.9%"
"46","46","Siena","8.6%","7.7%","10.0%","10.3%","6.9%","4.7%"
"47","47","VA Military","8.5%","4.1%","9.1%","9.1%","8.2%","6.7%"
"48","48","Providence","8.5%","7.3%","11.3%","9.3%","7.9%","5.8%"
"49","49","Arizona","8.5%","10.1%","8.2%","8.9%","8.2%","7.0%"
"50","50","Georgia","8.5%","7.2%","9.1%","10.2%","6.6%","7.8%"
"51","51","Iowa","8.5%","8.6%","3.7%","8.9%","8.0%","8.4%"
"52","52","Michigan St","8.5%","5.0%","6.1%","8.2%","8.6%","7.3%"
"53","53","Tennessee","8.4%","6.5%","16.3%","11.2%","6.1%","7.3%"
"54","54","E Illinois","8.4%","11.6%","9.7%","9.8%","7.3%","4.4%"
"55","55","Georgia St","8.4%","8.7%","5.5%","8.5%","8.3%","7.8%"
"56","56","TN Tech","8.4%","10.5%","16.7%","8.8%","8.1%","6.5%"
"57","57","S Methodist","8.3%","6.0%","6.1%","9.2%","7.6%","7.9%"
"58","58","Chattanooga","8.3%","11.5%","13.6%","10.0%","7.4%","3.6%"
"59","59","Auburn","8.3%","9.6%","18.4%","9.0%","7.2%","7.2%"
"60","60","Georgetown","8.3%","5.8%","2.3%","9.0%","7.5%","7.5%"
"61","61","N Carolina","8.3%","5.8%","6.1%","9.3%","7.1%","5.3%"
"62","62","Buffalo","8.2%","7.0%","13.8%","8.3%","8.2%","8.0%"
"63","63","Brown","8.2%","10.7%","6.2%","8.9%","7.7%","6.9%"
"64","64","N Dakota St","8.2%","7.3%","4.5%","9.1%","7.7%","8.3%"
"65","65","St Peters","8.2%","6.8%","6.5%","9.7%","7.1%","6.9%"
"66","66","Oklahoma St","8.2%","3.2%","4.0%","9.5%","6.9%","8.4%"
"67","67","Fla Atlantic","8.2%","5.2%","1.6%","9.1%","7.5%","8.7%"
"68","68","Towson","8.2%","9.5%","6.2%","9.8%","6.9%","9.2%"
"69","69","Yale","8.1%","7.0%","7.4%","8.4%","8.0%","5.7%"
"70","70","Utah","8.1%","3.8%","1.9%","10.7%","4.2%","5.7%"
"71","71","VCU","8.0%","10.1%","9.8%","9.2%","7.1%","6.0%"
"72","72","Oral Roberts","8.0%","7.5%","10.3%","9.4%","7.2%","6.6%"
"73","73","Virginia","8.0%","9.6%","8.5%","8.5%","7.6%","8.7%"
"74","74","Ohio State","8.0%","8.3%","8.2%","7.0%","9.4%","8.3%"
"75","75","St Bonavent","8.0%","7.4%","13.0%","9.4%","6.9%","5.4%"
"76","76","Oregon St","8.0%","9.0%","9.2%","8.5%","7.3%","7.7%"
"77","77","Central Ark","8.0%","7.6%","5.1%","9.8%","6.3%","6.4%"
"78","78","Nevada","7.9%","7.6%","6.4%","7.7%","8.1%","5.9%"
"79","79","Memphis","7.9%","5.6%","5.6%","8.7%","7.2%","11.3%"
"80","80","Detroit","7.9%","4.7%","2.0%","8.3%","7.7%","5.8%"
"81","81","Richmond","7.9%","7.4%","7.7%","7.7%","8.1%","7.5%"
"82","82","Maryland","7.9%","8.9%","9.6%","8.9%","6.9%","7.4%"
"83","83","VA Tech","7.9%","2.6%","2.3%","9.1%","6.2%","6.6%"
"84","84","Col Charlestn","7.9%","7.1%","2.1%","8.2%","7.6%","7.4%"
"85","85","DePaul","7.9%","4.2%","0.0%","9.6%","5.9%","7.1%"
"86","86","Alabama","7.8%","2.0%","1.9%","8.5%","7.3%","8.6%"
"87","87","Central Conn","7.8%","8.4%","10.5%","7.3%","8.2%","6.9%"
"88","88","St Josephs","7.8%","5.8%","3.0%","9.0%","6.9%","9.7%"
"89","89","NW State","7.8%","7.6%","8.3%","10.2%","6.4%","7.4%"
"90","90","California","7.8%","5.7%","1.9%","8.9%","6.4%","8.0%"
"91","91","N Arizona","7.8%","8.5%","9.6%","8.7%","7.3%","4.3%"
"92","92","Vanderbilt","7.8%","5.6%","5.6%","9.3%","6.1%","7.0%"
"93","93","Alab A&M","7.8%","9.7%","15.4%","8.5%","7.4%","5.9%"
"94","94","UC Riverside","7.7%","3.6%","3.8%","7.7%","7.8%","5.3%"
"95","95","Loyola-MD","7.7%","8.8%","9.1%","8.7%","7.0%","8.3%"
"96","96","NC Central","7.7%","3.9%","9.1%","10.2%","6.2%","5.7%"
"97","97","Old Dominion","7.7%","4.7%","2.6%","9.0%","6.3%","8.8%"
"98","98","Santa Clara","7.7%","4.7%","6.7%","8.8%","6.6%","8.2%"
"99","99","Minnesota","7.7%","5.8%","4.4%","9.0%","6.0%","10.3%"
"100","100","GA Tech","7.7%","6.3%","11.1%","8.0%","7.3%","7.5%"
"101","101","Vermont","7.6%","6.1%","8.3%","10.3%","6.1%","5.6%"
"102","102","Fresno St","7.6%","12.8%","17.0%","8.0%","7.3%","6.9%"
"103","103","Akron","7.6%","5.9%","5.5%","7.6%","7.6%","10.1%"
"104","104","Ohio","7.6%","6.0%","7.7%","8.4%","6.5%","6.9%"
"105","105","Stanford","7.6%","8.3%","8.6%","8.4%","6.9%","7.2%"
"106","106","Indiana","7.5%","6.2%","8.0%","8.3%","6.3%","6.2%"
"107","107","F Dickinson","7.5%","6.7%","4.3%","8.7%","6.9%","5.4%"
"108","108","Villanova","7.5%","10.0%","3.8%","7.5%","7.5%","6.4%"
"109","109","NC State","7.5%","9.5%","7.8%","8.4%","6.3%","6.9%"
"110","110","Florida A&M","7.5%","7.3%","3.2%","8.7%","6.9%","6.0%"
"111","111","Murray St","7.5%","13.4%","18.2%","8.3%","6.6%","5.9%"
"112","112","Holy Cross","7.4%","9.7%","8.5%","7.8%","7.1%","6.4%"
"113","113","NC A&T","7.4%","6.7%","12.5%","10.0%","6.0%","8.2%"
"114","114","S Carolina","7.4%","5.0%","4.7%","9.3%","5.7%","6.6%"
"115","115","Portland","7.4%","4.4%","3.6%","9.2%","5.2%","6.9%"
"116","116","Central FL","7.4%","14.5%","10.4%","7.5%","7.2%","7.4%"
"117","117","Rutgers","7.4%","6.2%","5.7%","9.0%","5.1%","6.8%"
"118","118","Saint Louis","7.4%","4.4%","0.0%","8.1%","6.6%","6.1%"
"119","119","Campbell","7.3%","2.4%","1.8%","9.1%","6.1%","5.6%"
"120","120","Quinnipiac","7.3%","4.6%","6.0%","9.6%","5.8%","6.6%"
"121","121","Drexel","7.3%","12.3%","17.3%","7.7%","7.0%","3.8%"
"122","122","Army","7.3%","7.0%","1.6%","8.0%","6.7%","5.5%"
"123","123","Pepperdine","7.3%","5.2%","5.4%","8.6%","6.3%","3.9%"
