"","Rank","Team","2013","Last 3","Last 1","Home","Away","2012"
"1","1","Creighton","58.9%","51.9%","44.5%","60.8%","57.3%","58.2%"
"2","2","Belmont","57.6%","51.1%","47.7%","59.4%","56.5%","56.5%"
"3","3","Iona","57.4%","55.8%","56.2%","59.6%","56.0%","52.1%"
"4","4","E Kentucky","56.7%","58.7%","49.1%","54.4%","58.1%","54.0%"
"5","5","Colgate","56.4%","47.9%","42.7%","59.2%","54.0%","48.0%"
"6","6","Wm & Mary","55.9%","60.0%","60.2%","59.0%","53.5%","53.6%"
"7","7","American","55.7%","49.6%","35.1%","54.8%","56.4%","47.3%"
"8","8","Michigan","55.7%","58.8%","53.5%","59.0%","53.4%","54.6%"
"9","9","IPFW","55.3%","57.1%","53.8%","60.3%","52.5%","49.5%"
"10","10","Gonzaga","55.2%","54.3%","46.3%","60.1%","51.4%","54.9%"
"11","11","SE Missouri","55.1%","58.6%","56.9%","55.5%","54.9%","53.1%"
"12","12","Montana","54.7%","49.3%","48.1%","57.5%","52.6%","52.9%"
"13","13","Davidson","54.7%","52.8%","48.5%","53.7%","55.2%","53.1%"
"14","14","Michigan St","54.6%","52.3%","51.1%","54.7%","54.5%","50.6%"
"15","15","N Dakota St","54.5%","46.4%","34.0%","57.0%","53.3%","52.8%"
"16","16","Denver","54.3%","55.6%","42.4%","58.1%","51.5%","56.1%"
"17","17","Kansas","54.2%","48.8%","37.1%","58.9%","50.8%","53.3%"
"18","18","Iowa State","54.2%","57.6%","50.7%","56.1%","52.6%","53.8%"
"19","19","Hartford","54.1%","51.9%","48.3%","56.0%","53.0%","48.3%"
"20","20","Mercer","54.1%","50.3%","52.8%","55.6%","52.9%","50.3%"
"21","21","Weber State","54.1%","52.2%","36.8%","57.2%","52.0%","56.0%"
"22","22","Oregon St","54.1%","59.8%","63.9%","54.0%","54.2%","49.7%"
"23","23","UCLA","54.1%","50.6%","44.5%","55.4%","52.8%","49.1%"
"24","24","St Josephs","53.9%","54.3%","56.5%","54.2%","53.8%","50.6%"
"25","25","Duke","53.8%","51.1%","47.6%","56.0%","51.9%","53.9%"
"26","26","N Colorado","53.8%","53.2%","57.0%","57.6%","50.7%","51.3%"
"27","27","Murray St","53.7%","57.1%","47.2%","55.4%","52.0%","52.4%"
"28","28","Lafayette","53.7%","57.2%","42.9%","55.7%","52.3%","52.7%"
"29","29","Villanova","53.6%","45.3%","46.1%","54.3%","53.0%","47.3%"
"30","30","Louisville","53.5%","47.8%","52.8%","55.7%","51.3%","50.6%"
"31","31","Oregon","53.5%","53.2%","57.1%","56.0%","50.7%","49.3%"
"32","32","Wisconsin","53.3%","51.6%","54.0%","53.7%","53.0%","48.6%"
"33","33","N Mex State","53.2%","53.4%","43.8%","55.2%","51.9%","49.3%"
"34","34","Georgia St","53.1%","48.6%","39.6%","56.7%","51.4%","50.0%"
"35","35","San Fransco","53.1%","47.5%","43.8%","54.6%","51.4%","52.7%"
"36","36","UCSB","53.1%","53.8%","38.8%","52.7%","53.3%","48.8%"
"37","37","Utah","53.1%","42.3%","51.2%","56.9%","47.4%","48.7%"
"38","38","S Methodist","52.8%","51.4%","53.3%","56.1%","50.0%","47.9%"
