"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Wichita St","41.4%","41.2%","47.7%","39.5%","42.8%","43.1%"
"2","2","San Diego St","42.0%","47.3%","49.3%","40.8%","43.2%","40.6%"
"3","3","Cincinnati","42.7%","49.7%","56.4%","41.7%","43.8%","42.5%"
"4","4","Villanova","43.2%","42.9%","50.0%","40.9%","44.8%","43.3%"
"5","5","Valparaiso","43.3%","41.9%","51.9%","41.5%","44.7%","43.0%"
"6","6","Louisville","43.5%","50.8%","56.3%","39.1%","50.4%","43.0%"
"7","7","Texas A&M","43.5%","42.5%","45.4%","41.8%","45.2%","44.4%"
"8","8","Dayton","43.7%","42.6%","49.6%","42.2%","45.1%","43.9%"
"9","9","Evansville","43.8%","40.4%","44.6%","42.0%","45.3%","45.7%"
"10","10","Connecticut","43.8%","48.1%","50.3%","41.3%","46.0%","44.7%"
"11","11","N Mex State","43.8%","46.4%","45.4%","42.4%","45.1%","45.9%"
"12","12","S Methodist","43.9%","39.3%","46.6%","42.3%","45.8%","42.2%"
"13","13","Purdue","43.9%","44.8%","48.2%","41.8%","46.1%","45.9%"
"14","14","AR Lit Rock","43.9%","47.1%","55.8%","43.3%","44.2%","48.8%"
"15","15","CS Bakersfld","44.1%","45.2%","54.8%","42.5%","45.1%","46.8%"
"16","16","TX-Arlington","44.1%","42.5%","38.0%","41.1%","46.2%","47.3%"
"17","17","S Carolina","44.1%","47.8%","54.5%","42.6%","46.0%","44.9%"
"18","18","Hawaii","44.2%","46.0%","51.6%","43.0%","45.7%","45.9%"
"19","19","Yale","44.4%","47.3%","48.1%","42.2%","45.7%","45.9%"
"20","20","Stony Brook","44.4%","48.3%","54.4%","44.6%","44.3%","43.5%"
"21","21","Michigan St","44.5%","51.1%","60.6%","40.3%","47.9%","46.0%"
"22","22","UC Irvine","44.6%","40.2%","45.2%","44.4%","44.7%","46.6%"
"23","23","Albany","44.6%","45.4%","50.6%","42.3%","46.4%","44.0%"
"24","24","Monmouth","44.6%","49.9%","53.3%","42.9%","45.6%","44.7%"
"25","25","Xavier","44.7%","44.8%","43.5%","45.0%","44.3%","46.6%"
"26","26","Seton Hall","44.7%","44.6%","44.4%","43.1%","46.1%","48.7%"
"27","27","Ste F Austin","44.7%","46.6%","58.8%","41.3%","46.4%","46.5%"
"28","28","St Josephs","44.8%","49.0%","46.1%","43.3%","46.0%","45.7%"
"29","29","Navy","44.9%","47.9%","47.9%","45.7%","44.2%","48.3%"
"30","30","Gonzaga","44.9%","40.5%","45.4%","43.3%","45.9%","44.2%"
"31","31","BYU","44.9%","45.8%","38.9%","43.5%","46.4%","48.5%"
"32","32","Col Charlestn","44.9%","48.3%","47.5%","42.1%","47.4%","49.4%"
"33","33","W Virginia","45.0%","46.9%","48.2%","41.1%","47.7%","46.4%"
"34","34","Virginia","45.0%","49.1%","49.2%","42.2%","46.8%","40.2%"
"35","35","N Iowa","45.0%","48.6%","50.8%","42.7%","46.3%","42.6%"
"36","36","Memphis","45.0%","44.2%","50.3%","41.8%","49.6%","45.4%"
"37","37","Arizona","45.0%","51.8%","47.9%","42.7%","47.5%","42.1%"
"38","38","Old Dominion","45.0%","41.2%","45.8%","42.8%","46.5%","43.4%"
"39","39","St Peters","45.2%","41.2%","46.3%","44.9%","45.5%","45.7%"
"40","40","Kansas","45.2%","42.4%","45.7%","43.7%","46.5%","45.6%"
"41","41","Ohio State","45.2%","48.8%","50.7%","42.2%","49.6%","43.1%"
"42","42","St Marys","45.3%","44.8%","46.8%","43.9%","47.4%","47.6%"
"43","43","Maryland","45.3%","47.9%","55.2%","42.6%","47.6%","44.6%"
"44","44","Syracuse","45.3%","47.7%","60.5%","42.4%","47.8%","43.6%"
"45","45","Iowa","45.4%","48.4%","56.1%","43.8%","46.7%","43.8%"
"46","46","Jackson St","45.4%","44.0%","49.7%","42.3%","46.8%","45.9%"
"47","47","N Carolina","45.5%","53.0%","54.7%","42.6%","47.5%","46.1%"
"48","48","Oklahoma","45.5%","52.6%","67.7%","42.1%","47.8%","42.7%"
"49","49","NC-Asheville","45.5%","47.7%","55.0%","44.8%","45.9%","49.6%"
"50","50","Wagner","45.5%","54.0%","59.5%","43.3%","47.5%","51.3%"
"51","51","Grand Canyon","45.5%","45.0%","44.4%","44.2%","47.2%","50.3%"
"52","52","UC Davis","45.6%","47.4%","57.2%","43.9%","47.1%","47.9%"
"53","53","VCU","45.7%","54.2%","53.4%","43.0%","47.9%","45.0%"
"54","54","Coastal Car","45.7%","40.7%","42.1%","43.4%","47.9%","46.1%"
"55","55","Oregon","45.7%","46.9%","51.1%","43.6%","47.5%","48.3%"
"56","56","TN State","45.7%","43.7%","39.0%","43.7%","47.1%","49.6%"
"57","57","Tulsa","45.7%","50.4%","46.9%","41.7%","49.1%","42.8%"
"58","58","Rider","45.7%","38.9%","39.9%","45.2%","46.1%","45.2%"
"59","59","Illinois St","45.7%","44.9%","42.2%","43.4%","47.8%","45.2%"
"60","60","Florida","45.7%","45.7%","54.9%","44.3%","46.9%","44.5%"
"61","61","Idaho","45.8%","55.8%","49.0%","45.7%","45.8%","51.1%"
"62","62","Providence","45.8%","52.9%","54.9%","43.5%","48.0%","46.0%"
"63","63","Georgia St","45.9%","53.1%","47.9%","47.4%","44.6%","44.4%"
"64","64","Northwestern","45.9%","41.5%","45.4%","43.0%","49.7%","47.6%"
"65","65","Loyola-Chi","46.0%","45.2%","45.2%","45.1%","46.8%","46.1%"
"66","66","Geo Wshgtn","46.0%","42.1%","38.2%","45.7%","46.4%","45.0%"
"67","67","Vanderbilt","46.0%","50.9%","47.7%","42.9%","48.9%","47.0%"
"68","68","N Illinois","46.0%","44.6%","48.7%","43.5%","48.6%","47.4%"
"69","69","Toledo","46.0%","49.1%","47.8%","44.7%","47.1%","48.3%"
"70","70","Clemson","46.0%","48.0%","57.8%","41.9%","50.8%","45.5%"
"71","71","James Mad","46.1%","49.6%","53.5%","44.6%","47.8%","48.3%"
"72","72","Utah","46.1%","54.6%","55.9%","42.7%","49.2%","43.3%"
"73","73","Wisconsin","46.2%","42.3%","44.5%","45.8%","46.6%","45.0%"
"74","74","California","46.2%","49.4%","51.8%","43.5%","49.1%","48.5%"
"75","75","Seattle","46.2%","48.7%","48.7%","45.0%","47.8%","45.7%"
"76","76","Chattanooga","46.2%","52.0%","62.0%","45.7%","46.5%","48.5%"
"77","77","Mercer","46.3%","46.0%","43.4%","42.5%","48.4%","46.2%"
"78","78","UCSB","46.3%","49.4%","45.4%","45.5%","46.7%","47.6%"
"79","79","Rhode Island","46.4%","44.1%","47.3%","43.7%","49.4%","44.5%"
"80","80","Ball State","46.4%","47.0%","54.9%","45.4%","47.5%","50.0%"
"81","81","Texas State","46.5%","43.1%","44.9%","45.5%","47.2%","44.8%"
"82","82","Fordham","46.5%","48.0%","42.9%","43.9%","50.7%","48.5%"
"83","83","Lehigh","46.5%","43.8%","45.1%","45.3%","47.5%","44.8%"
"84","84","Harvard","46.6%","42.8%","36.5%","45.1%","47.5%","43.9%"
"85","85","North Dakota","46.6%","44.2%","53.6%","46.9%","46.3%","51.7%"
"86","86","Savannah St","46.6%","48.5%","49.0%","41.9%","50.4%","49.1%"
"87","87","Weber State","46.6%","48.6%","48.7%","44.8%","47.6%","50.1%"
"88","88","Marquette","46.6%","57.8%","57.5%","44.5%","49.6%","46.8%"
"89","89","USC","46.7%","47.9%","47.2%","44.5%","49.1%","46.9%"
"90","90","Butler","46.7%","52.0%","60.3%","44.2%","49.1%","43.6%"
"91","91","Temple","46.7%","48.7%","47.2%","45.1%","47.9%","43.9%"
"92","92","UNLV","46.7%","53.8%","58.8%","45.2%","48.1%","46.0%"
"93","93","UAB","46.7%","52.9%","55.7%","45.1%","48.1%","47.1%"
"94","94","Georgia","46.7%","55.4%","52.0%","43.9%","50.2%","45.0%"
"95","95","Nevada","46.7%","51.0%","49.1%","45.2%","48.1%","49.1%"
"96","96","Southern","46.8%","42.2%","42.2%","45.7%","47.2%","46.3%"
"97","97","Indiana St","46.8%","40.3%","52.6%","43.5%","49.1%","46.8%"
"98","98","Colorado","46.8%","47.4%","48.7%","44.6%","48.8%","46.9%"
"99","99","N Dakota St","46.8%","43.8%","52.9%","44.1%","48.2%","45.9%"
"100","100","Wright State","46.8%","49.5%","53.3%","43.8%","48.8%","49.5%"
"101","101","Creighton","46.9%","42.7%","54.4%","44.1%","50.0%","47.5%"
"102","102","Princeton","46.9%","49.4%","54.8%","46.7%","47.0%","48.5%"
"103","103","Rob Morris","46.9%","41.9%","42.8%","47.7%","46.4%","47.3%"
"104","104","Boise State","47.0%","46.7%","56.1%","45.2%","48.5%","44.7%"
"105","105","Kansas St","47.0%","55.0%","57.9%","45.7%","48.3%","47.9%"
"106","106","Kentucky","47.0%","45.6%","49.2%","43.2%","50.4%","40.0%"
