"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Creighton","50.1%","38.5%","30.2%","53.9%","46.5%","50.4%"
"2","2","NC State","49.6%","50.3%","55.8%","52.8%","46.6%","45.8%"
"3","3","Weber State","49.5%","47.2%","52.7%","51.8%","47.2%","44.9%"
"4","4","Gonzaga","49.2%","42.6%","35.6%","51.6%","47.1%","47.3%"
"5","5","Belmont","49.1%","44.6%","39.2%","52.0%","47.3%","47.9%"
"6","6","Indiana","48.2%","43.5%","34.0%","50.6%","45.6%","49.2%"
"7","7","Valparaiso","48.2%","45.4%","35.2%","49.2%","47.2%","46.5%"
"8","8","Kansas","48.1%","49.1%","54.5%","48.3%","47.8%","47.2%"
"9","9","Michigan","48.0%","45.5%","39.6%","48.7%","47.5%","45.7%"
"10","10","Denver","48.0%","44.1%","40.0%","50.7%","45.0%","48.8%"
"11","11","Bryant","47.9%","52.2%","48.1%","53.2%","42.6%","40.3%"
"12","12","LIU-Brooklyn","47.9%","53.3%","35.6%","48.6%","47.6%","47.4%"
"13","13","Florida","47.8%","44.0%","41.1%","49.7%","46.5%","46.3%"
"14","14","Harvard","47.6%","40.7%","27.6%","51.1%","44.8%","46.4%"
"15","15","Kentucky","47.5%","41.2%","52.5%","50.0%","44.2%","48.8%"
"16","16","Dayton","47.5%","53.0%","49.1%","47.6%","47.3%","43.8%"
"17","17","UC Davis","47.3%","44.9%","36.4%","49.2%","45.9%","40.8%"
"18","18","S Mississippi","47.3%","43.1%","33.3%","47.2%","47.3%","40.8%"
"19","19","Duke","47.2%","38.7%","36.5%","49.2%","45.5%","45.6%"
"20","20","Pittsburgh","47.2%","46.8%","35.2%","48.4%","45.6%","45.3%"
"21","21","Memphis","47.1%","39.3%","29.7%","48.4%","45.8%","49.1%"
"22","22","St Marys","46.7%","37.5%","32.8%","48.6%","45.0%","46.7%"
"23","23","Princeton","46.7%","44.3%","47.3%","47.7%","45.9%","46.1%"
"24","24","Air Force","46.7%","41.1%","38.2%","52.7%","41.8%","44.4%"
"25","25","Ohio","46.6%","40.9%","41.5%","48.4%","44.6%","42.4%"
"26","26","Ste F Austin","46.6%","48.6%","43.1%","46.3%","46.8%","44.5%"
"27","27","Utah State","46.5%","49.0%","58.1%","45.0%","48.3%","47.5%"
"28","28","Idaho","46.4%","48.3%","40.0%","47.0%","46.0%","47.2%"
"29","29","Maryland","46.4%","45.0%","40.4%","50.0%","42.1%","42.5%"
"30","30","Wm & Mary","46.4%","53.9%","50.0%","49.0%","44.7%","40.6%"
"31","31","Montana","46.3%","38.5%","20.4%","47.0%","45.9%","46.5%"
"32","32","N Dakota St","46.3%","44.8%","42.6%","49.1%","44.8%","48.3%"
"33","33","CS Fullerton","46.3%","44.3%","49.0%","43.3%","48.0%","46.5%"
"34","34","S Dakota St","46.3%","50.4%","44.2%","46.8%","46.0%","46.4%"
"35","35","Notre Dame","46.3%","39.9%","43.1%","48.6%","42.9%","43.4%"
"36","36","Houston","46.2%","43.3%","47.1%","47.1%","45.3%","46.1%"
"37","37","Middle Tenn","46.2%","42.6%","42.3%","49.8%","43.2%","49.1%"
"38","38","SE Missouri","46.2%","47.4%","39.1%","47.7%","45.3%","46.8%"
"39","39","Neb Omaha","46.2%","40.9%","33.3%","47.0%","45.6%","42.2%"
"40","40","Lehigh","46.2%","49.3%","48.1%","47.1%","45.5%","44.1%"
"41","41","E Kentucky","46.1%","44.1%","50.0%","49.0%","43.7%","43.0%"
"42","42","Davidson","46.1%","48.6%","41.3%","47.0%","45.5%","44.5%"
"43","43","Michigan St","46.0%","45.0%","40.0%","48.6%","43.6%","47.7%"
"44","44","W Illinois","45.9%","43.8%","50.0%","46.3%","45.6%","45.5%"
"45","45","Arizona St","45.9%","48.1%","44.6%","45.8%","46.0%","45.4%"
"46","46","Missouri","45.9%","42.3%","42.1%","48.1%","43.6%","50.4%"
"47","47","Fla Gulf Cst","45.8%","48.7%","45.5%","46.5%","45.4%","45.4%"
"48","48","Oral Roberts","45.8%","46.2%","47.5%","46.9%","45.0%","48.4%"
"49","49","Baylor","45.7%","49.4%","54.2%","47.5%","43.7%","46.3%"
"50","50","Virginia","45.7%","46.3%","38.0%","48.0%","42.3%","45.7%"
"51","51","Stetson","45.7%","39.9%","33.9%","48.4%","43.6%","44.1%"
"52","52","Marquette","45.7%","39.5%","22.6%","48.9%","43.0%","45.2%"
"53","53","Xavier","45.6%","42.1%","42.2%","49.4%","42.2%","45.3%"
"54","54","Iowa State","45.6%","44.6%","44.2%","47.0%","44.2%","44.9%"
"55","55","Louisville","45.6%","50.6%","44.9%","46.2%","45.1%","42.2%"
"56","56","Arizona","45.5%","52.0%","44.2%","46.2%","45.0%","43.9%"
"57","57","Illinois St","45.5%","41.4%","29.1%","48.3%","42.9%","43.9%"
"58","58","N Mex State","45.5%","38.9%","27.9%","48.8%","43.0%","46.9%"
"59","59","Miami (FL)","45.5%","40.0%","34.9%","48.4%","43.5%","43.1%"
"60","60","BYU","45.4%","44.1%","41.7%","47.0%","43.4%","46.4%"
"61","61","Iona","45.4%","42.0%","35.4%","49.4%","43.3%","50.2%"
"62","62","Georgetown","45.3%","39.4%","37.5%","46.1%","44.5%","46.1%"
"63","63","Bucknell","45.2%","41.2%","37.1%","45.4%","45.1%","46.0%"
"64","64","Lafayette","45.2%","45.4%","40.0%","45.8%","44.7%","43.8%"
"65","65","N Colorado","45.2%","44.5%","37.3%","45.8%","44.9%","48.2%"
"66","66","Austin Peay","45.2%","46.2%","56.6%","45.9%","44.7%","44.4%"
"67","67","Central FL","45.2%","40.2%","33.9%","45.8%","44.1%","42.9%"
"68","68","Detroit","45.1%","42.4%","34.5%","44.9%","45.3%","44.0%"
"69","69","Ohio State","45.1%","40.7%","31.1%","47.0%","43.3%","47.6%"
"70","70","La Salle","45.1%","42.5%","35.7%","46.6%","44.1%","46.4%"
"71","71","UCLA","45.1%","38.3%","31.7%","48.0%","42.0%","45.9%"
"72","72","Akron","45.1%","42.6%","34.9%","46.2%","44.0%","46.1%"
"73","73","Murray St","45.0%","47.8%","53.3%","44.0%","45.8%","46.6%"
"74","74","VCU","45.0%","43.0%","39.7%","44.6%","45.4%","41.0%"
"75","75","San Fransco","45.0%","48.7%","48.1%","42.7%","47.2%","46.7%"
"76","76","Boise State","45.0%","40.9%","49.1%","46.3%","43.9%","42.0%"
"77","77","Portland St","45.0%","44.4%","50.9%","49.2%","41.3%","47.8%"
"78","78","TX El Paso","44.9%","52.3%","46.9%","46.7%","43.1%","45.8%"
"79","79","Boston U","44.9%","44.2%","43.9%","46.0%","44.2%","42.2%"
"80","80","St Bonavent","44.8%","49.0%","46.0%","45.8%","44.0%","45.6%"
"81","81","Oregon","44.7%","45.1%","44.3%","46.5%","42.9%","46.9%"
"82","82","E Carolina","44.7%","50.9%","58.8%","45.1%","44.3%","42.2%"
"83","83","Citadel","44.7%","42.7%","44.1%","46.8%","43.1%","42.8%"
"84","84","Oregon St","44.7%","42.8%","39.7%","44.6%","44.8%","47.3%"
"85","85","Campbell","44.7%","42.6%","40.4%","47.7%","42.5%","48.1%"
"86","86","Hawaii","44.6%","40.9%","42.3%","45.7%","42.8%","45.9%"
"87","87","Morgan St","44.6%","45.0%","34.4%","43.9%","44.9%","42.9%"
"88","88","Butler","44.6%","39.4%","42.9%","45.9%","43.6%","40.7%"
"89","89","Saint Louis","44.6%","42.9%","37.7%","47.2%","41.5%","45.1%"
"90","90","Canisius","44.6%","44.3%","53.4%","45.4%","43.9%","40.7%"
"91","91","Utah Val St","44.5%","43.7%","50.0%","44.8%","44.4%","41.3%"
"92","92","NC-Asheville","44.5%","41.5%","36.1%","46.5%","43.5%","46.7%"
"93","93","Colorado St","44.5%","44.2%","47.5%","46.2%","43.1%","47.1%"
"94","94","Loyola-Chi","44.5%","52.3%","44.4%","46.6%","42.7%","41.8%"
"95","95","Buffalo","44.5%","43.3%","39.0%","44.5%","44.5%","46.4%"
"96","96","S Methodist","44.5%","41.9%","28.6%","43.3%","45.3%","41.5%"
"97","97","Col Charlestn","44.4%","41.3%","51.1%","43.7%","45.1%","42.6%"
"98","98","California","44.4%","40.8%","39.3%","45.2%","43.7%","47.6%"
"99","99","Samford","44.4%","43.5%","40.0%","47.8%","42.4%","43.5%"
"100","100","Richmond","44.4%","43.7%","42.2%","46.1%","42.7%","42.8%"
"101","101","Army","44.4%","43.1%","38.0%","45.1%","43.9%","41.6%"
"102","102","Florida St","44.4%","46.6%","46.0%","44.6%","44.1%","45.6%"
"103","103","NW State","44.4%","40.5%","36.0%","46.7%","43.0%","41.8%"
"104","104","Drake","44.4%","43.9%","35.0%","46.9%","42.4%","43.7%"
"105","105","Minnesota","44.3%","44.4%","40.0%","46.9%","41.6%","46.2%"
"106","106","South Dakota","44.3%","43.9%","36.7%","46.7%","42.8%","44.5%"
"107","107","IUPUI","44.3%","44.8%","47.6%","44.2%","44.4%","43.9%"
"108","108","Northeastrn","44.3%","39.0%","33.3%","44.7%","43.9%","42.8%"
"109","109","Pacific","44.2%","38.7%","33.3%","48.7%","41.4%","40.4%"
"110","110","Rutgers","44.2%","48.1%","41.9%","44.6%","43.9%","42.4%"
"111","111","Connecticut","44.2%","35.3%","36.1%","44.8%","43.5%","45.2%"
"112","112","Stony Brook","44.2%","44.3%","47.1%","45.5%","43.5%","42.2%"
"113","113","High Point","44.2%","39.9%","37.1%","44.0%","44.4%","43.4%"
"114","114","Geo Wshgtn","44.1%","46.0%","38.8%","45.5%","42.9%","42.5%"
"115","115","Boston Col","44.1%","49.7%","42.2%","44.7%","43.3%","40.8%"
"116","116","SC Upstate","44.1%","48.9%","44.4%","45.4%","43.4%","43.3%"
"117","117","NC Central","44.1%","37.3%","22.6%","45.5%","43.3%","44.4%"
"118","118","Lg Beach St","44.1%","43.4%","33.3%","46.7%","42.6%","46.4%"
"119","119","Sacred Hrt","44.0%","46.9%","50.0%","44.9%","43.4%","46.0%"
"120","120","Wichita St","44.0%","41.1%","40.7%","45.6%","43.0%","47.7%"
"121","121","Texas A&M","44.0%","38.5%","24.1%","44.8%","43.1%","42.9%"
"122","122","TX Southern","44.0%","46.2%","51.0%","49.2%","40.3%","41.3%"
"123","123","Charlotte","44.0%","40.5%","39.3%","43.5%","44.4%","41.2%"
"124","124","Syracuse","43.9%","41.2%","41.8%","45.9%","42.0%","46.7%"
"125","125","E Illinois","43.9%","49.7%","46.2%","44.0%","43.8%","42.8%"
"126","126","Oklahoma St","43.9%","38.4%","40.4%","45.6%","42.1%","42.1%"
"127","127","Santa Clara","43.9%","43.7%","50.0%","43.9%","43.8%","40.4%"
"128","128","App State","43.9%","50.9%","50.0%","44.6%","43.3%","44.0%"
"129","129","Jksnville St","43.9%","42.4%","44.0%","44.4%","43.5%","41.7%"
"130","130","Mississippi","43.8%","44.6%","47.6%","44.7%","43.0%","43.2%"
"131","131","St Josephs","43.8%","43.2%","38.6%","44.4%","43.4%","47.0%"
"132","132","Nicholls St","43.8%","46.0%","35.2%","46.1%","42.6%","42.0%"
"133","133","Wright State","43.8%","49.0%","54.2%","45.3%","42.4%","39.7%"
"134","134","Longwood","43.8%","48.6%","50.0%","43.3%","44.0%","41.5%"
"135","135","S Illinois","43.7%","48.0%","51.2%","43.1%","44.2%","41.5%"
"136","136","Vermont","43.7%","45.1%","42.4%","45.9%","42.1%","44.3%"
"137","137","Bradley","43.7%","44.8%","42.9%","46.7%","40.5%","40.1%"
"138","138","Seton Hall","43.7%","44.7%","51.2%","43.1%","44.2%","43.5%"
"139","139","N Arizona","43.7%","41.9%","37.0%","45.7%","42.4%","39.5%"
"140","140","Geo Mason","43.7%","41.6%","41.8%","42.7%","44.6%","46.3%"
"141","141","Wagner","43.6%","40.4%","40.5%","45.1%","42.3%","44.1%"
"142","142","N Iowa","43.6%","44.6%","37.9%","45.9%","40.8%","42.7%"
"143","143","Georgia St","43.6%","45.8%","51.6%","45.2%","42.0%","43.5%"
"144","144","Washington","43.6%","44.8%","41.8%","42.9%","44.3%","44.8%"
"145","145","Albany","43.5%","41.4%","36.5%","43.3%","43.8%","44.6%"
"146","146","N Carolina","43.5%","40.1%","30.1%","45.2%","42.1%","45.9%"
"147","147","Towson","43.5%","46.2%","43.1%","44.0%","43.2%","36.7%"
"148","148","Oklahoma","43.5%","38.0%","39.7%","44.6%","42.7%","43.5%"
