"","Rank","Team","2015","Last 3","Last 1","Home","Away","2014"
"1","1","Belmont","70.3%","78.8%","80.0%","69.5%","70.7%","64.2%"
"2","2","E Washingtn","62.3%","47.9%","54.2%","64.5%","61.1%","58.9%"
"3","3","Utah","62.0%","54.7%","44.1%","65.5%","59.1%","58.2%"
"4","4","Indiana","61.6%","63.0%","48.0%","65.3%","58.0%","57.1%"
"5","5","Marshall","61.5%","64.8%","60.0%","62.2%","61.1%","50.2%"
"6","6","Villanova","61.5%","66.3%","64.5%","62.8%","60.7%","58.0%"
"7","7","St Marys","61.2%","59.6%","45.2%","64.2%","56.8%","55.5%"
"8","8","Iowa State","61.0%","61.6%","69.0%","60.9%","61.1%","59.8%"
"9","9","Maryland","60.7%","66.7%","58.6%","61.5%","60.0%","53.1%"
"10","10","Denver","60.6%","57.7%","45.2%","63.0%","58.4%","60.6%"
"11","11","Wm & Mary","60.3%","60.4%","51.5%","60.3%","60.3%","59.4%"
"12","12","Elon","60.1%","58.5%","51.5%","58.6%","61.4%","50.2%"
"13","13","Boise State","60.0%","59.8%","61.8%","59.5%","60.4%","55.0%"
"14","14","Furman","59.8%","56.7%","57.7%","62.4%","57.8%","56.3%"
"15","15","Richmond","59.8%","51.5%","41.9%","61.0%","58.4%","58.1%"
"16","16","Winthrop","59.7%","56.8%","60.6%","59.0%","60.2%","55.0%"
"17","17","Creighton","59.7%","64.1%","61.1%","62.5%","56.2%","53.5%"
"18","18","N Florida","59.5%","57.5%","51.7%","63.8%","56.0%","55.9%"
"19","19","Gonzaga","59.1%","58.4%","66.7%","54.6%","62.2%","60.9%"
"20","20","TX Southern","58.9%","59.2%","65.0%","60.4%","58.4%","55.8%"
"21","21","Princeton","58.8%","52.5%","62.1%","60.8%","57.2%","61.2%"
"22","22","Ste F Austin","58.8%","53.9%","60.0%","62.3%","57.0%","61.8%"
"23","23","Rice","58.8%","66.3%","69.4%","61.2%","56.4%","55.0%"
"24","24","E Kentucky","58.7%","51.3%","47.4%","59.7%","57.5%","61.4%"
"25","25","Hawaii","58.6%","54.6%","43.2%","58.8%","58.4%","53.5%"
"26","26","Michigan","58.5%","56.2%","53.6%","59.2%","57.9%","51.7%"
"27","27","Evansville","58.4%","50.5%","51.9%","59.0%","57.8%","57.7%"
"28","28","Vermont","58.2%","48.5%","43.6%","62.0%","55.5%","57.8%"
"29","29","NJIT","58.2%","56.2%","48.0%","62.1%","53.7%","55.7%"
"30","30","Bucknell","58.1%","52.4%","66.7%","58.9%","57.5%","52.4%"
"31","31","Massachusetts Lowell","58.1%","60.8%","61.8%","58.2%","58.0%","50.1%"
"32","32","Weber State","58.1%","60.8%","52.9%","59.5%","57.2%","50.1%"
"33","33","Duquesne","58.0%","64.2%","56.5%","59.7%","56.7%","54.1%"
"34","34","Albany","58.0%","59.5%","57.1%","61.5%","55.5%","53.6%"
"35","35","Miss State","58.0%","51.0%","44.1%","58.2%","57.7%","53.5%"
"36","36","S Methodist","57.9%","58.1%","54.1%","59.3%","56.1%","56.4%"
"37","37","Neb Omaha","57.7%","56.2%","47.5%","56.0%","58.7%","54.2%"
"38","38","N Carolina","57.7%","61.0%","39.0%","58.1%","57.3%","55.6%"
"39","39","Kansas","57.7%","60.8%","65.4%","57.1%","58.2%","53.2%"
"40","40","Notre Dame","57.6%","60.8%","60.0%","58.7%","56.8%","62.7%"
"41","41","Samford","57.5%","58.2%","60.7%","61.8%","54.9%","55.7%"
"42","42","Iona","57.5%","58.6%","68.6%","60.1%","55.9%","57.7%"
