"","Rank","Team","2012","Last 3","Last 1","Home","Away","2011"
"1","1","Colorado St","31.9%","33.3%","37.9%","33.8%","30.3%","28.4%"
"2","2","Vermont","31.4%","29.6%","25.5%","32.5%","30.5%","28.3%"
"3","3","Manhattan","31.3%","31.7%","32.6%","30.8%","31.6%","28.5%"
"4","4","W Virginia","31.2%","24.0%","27.6%","31.9%","30.7%","30.0%"
"5","5","Tulane","31.1%","30.1%","27.5%","33.2%","28.7%","28.3%"
"6","6","Saint Louis","30.6%","27.8%","26.8%","31.4%","29.6%","27.6%"
"7","7","Villanova","30.5%","25.9%","19.3%","31.5%","29.7%","28.0%"
"8","8","Ball State","30.4%","37.3%","26.3%","32.2%","28.7%","29.4%"
"9","9","N Mex State","30.3%","32.9%","24.0%","30.7%","30.1%","30.5%"
"10","10","Richmond","30.2%","31.6%","25.0%","32.0%","28.3%","26.8%"
"11","11","Wyoming","30.1%","25.8%","26.4%","30.7%","29.5%","29.0%"
"12","12","Tennessee","29.8%","27.6%","33.5%","30.9%","28.8%","27.6%"
"13","13","New Mexico","29.8%","25.6%","31.5%","32.3%","27.3%","28.6%"
"14","14","Harvard","29.7%","30.0%","30.9%","32.8%","27.2%","29.6%"
"15","15","Georgia","29.7%","34.6%","33.7%","31.8%","26.8%","25.1%"
"16","16","Gonzaga","29.7%","26.1%","33.8%","29.7%","29.7%","29.9%"
"17","17","Quinnipiac","29.7%","32.1%","30.0%","28.0%","31.0%","30.3%"
"18","18","Yale","29.6%","31.4%","36.0%","31.3%","28.7%","30.2%"
"19","19","Albany","29.5%","30.3%","28.7%","29.9%","29.2%","27.2%"
"20","20","AR Lit Rock","29.5%","34.7%","34.2%","31.6%","27.4%","28.9%"
"21","21","Indiana","29.4%","29.0%","25.8%","29.9%","28.9%","29.6%"
"22","22","TX Christian","29.4%","31.0%","34.6%","30.6%","27.9%","26.0%"
"23","23","LIU-Brooklyn","29.3%","26.4%","25.3%","31.7%","27.9%","30.5%"
"24","24","TX El Paso","29.3%","30.0%","27.8%","30.5%","28.0%","27.0%"
"25","25","Utah State","29.3%","30.0%","29.0%","31.8%","26.4%","28.5%"
"26","26","S Alabama","29.2%","28.1%","25.3%","28.6%","29.7%","27.4%"
"27","27","Middle Tenn","29.2%","33.2%","25.6%","29.0%","29.3%","29.7%"
"28","28","St Bonavent","29.1%","32.6%","32.8%","31.0%","27.3%","29.0%"
"29","29","Marshall","29.0%","25.9%","21.9%","31.1%","27.2%","29.1%"
"30","30","Minnesota","29.0%","27.2%","28.7%","29.1%","29.0%","27.7%"
"31","31","Arkansas St","29.0%","34.8%","34.7%","29.2%","28.8%","27.9%"
"32","32","W Michigan","29.0%","23.2%","22.3%","31.4%","27.2%","28.8%"
"33","33","Murray St","28.9%","29.3%","23.2%","31.0%","27.5%","29.6%"
"34","34","Charlotte","28.8%","27.6%","25.9%","31.2%","26.9%","26.1%"
"35","35","Xavier","28.8%","32.7%","31.0%","30.3%","27.3%","27.5%"
"36","36","Kentucky","28.8%","31.7%","36.3%","29.4%","28.0%","27.5%"
"37","37","Hofstra","28.7%","23.3%","26.1%","30.0%","27.6%","30.7%"
"38","38","Jksnville St","28.7%","25.4%","32.3%","32.3%","26.4%","28.3%"
"39","39","Providence","28.7%","28.0%","16.5%","29.5%","27.7%","27.1%"
"40","40","Valparaiso","28.6%","29.8%","25.6%","29.0%","28.3%","29.3%"
"41","41","NC Central","28.6%","31.4%","33.0%","30.2%","27.5%","28.8%"
"42","42","Loyola-MD","28.5%","27.6%","22.4%","29.9%","27.4%","28.6%"
"43","43","Davidson","28.4%","27.0%","31.9%","29.9%","27.6%","27.7%"
"44","44","Lipscomb","28.4%","29.0%","29.6%","29.5%","27.6%","25.3%"
"45","45","Ste F Austin","28.4%","31.0%","24.4%","29.2%","27.9%","29.1%"
"46","46","Sam Hous St","28.4%","25.5%","18.9%","28.4%","28.4%","29.0%"
"47","47","Marquette","28.4%","24.1%","18.7%","30.6%","26.4%","27.7%"
"48","48","Wake Forest","28.4%","26.4%","26.3%","29.4%","27.3%","28.1%"
"49","49","Beth-Cook","28.3%","29.8%","29.7%","30.0%","27.5%","27.4%"
"50","50","Iowa","28.3%","24.4%","24.6%","29.3%","27.2%","26.8%"
"51","51","Indiana St","28.3%","24.4%","19.3%","32.3%","25.7%","28.3%"
"52","52","Pittsburgh","28.3%","27.8%","28.8%","29.8%","26.4%","25.6%"
"53","53","Boston Col","28.2%","25.9%","33.9%","28.4%","28.0%","24.3%"
"54","54","Duke","28.1%","36.3%","32.8%","28.1%","28.2%","29.8%"
"55","55","Georgetown","28.1%","28.4%","23.6%","30.7%","25.2%","28.4%"
"56","56","Kent State","28.1%","31.5%","36.0%","28.7%","27.5%","25.1%"
"57","57","Delaware","28.1%","28.2%","22.5%","27.6%","28.4%","28.9%"
"58","58","S Carolina","28.1%","27.8%","18.6%","29.1%","26.7%","24.0%"
"59","59","S Methodist","28.0%","29.8%","27.8%","31.1%","25.9%","27.7%"
"60","60","Florida St","28.0%","28.6%","28.1%","28.9%","27.0%","26.2%"
"61","61","Oklahoma St","28.0%","29.2%","26.7%","27.4%","28.6%","26.5%"
"62","62","Miss Val St","28.0%","29.0%","34.3%","30.5%","26.7%","24.5%"
"63","63","Chattanooga","28.0%","36.9%","31.8%","27.8%","28.2%","26.8%"
"64","64","Penn State","28.0%","23.0%","15.7%","29.4%","26.2%","27.4%"
"65","65","TX-Pan Am","27.9%","36.6%","42.5%","31.2%","26.1%","26.9%"
"66","66","Dayton","27.9%","28.2%","23.2%","29.7%","25.8%","26.1%"
"67","67","Pacific","27.9%","25.6%","22.0%","29.0%","27.2%","27.3%"
"68","68","Texas","27.9%","27.6%","22.0%","30.2%","25.6%","30.4%"
"69","69","WI-Grn Bay","27.8%","23.5%","22.8%","30.0%","25.7%","25.3%"
"70","70","Louisville","27.8%","32.3%","32.2%","26.8%","28.5%","26.7%"
"71","71","TN State","27.8%","22.1%","15.2%","30.4%","26.1%","28.6%"
"72","72","TN Tech","27.8%","32.5%","37.3%","28.8%","27.0%","28.8%"
"73","73","Rider","27.7%","27.9%","24.9%","27.1%","28.1%","26.7%"
"74","74","W Kentucky","27.7%","27.7%","21.5%","27.9%","27.6%","27.5%"
"75","75","Nevada","27.7%","25.6%","24.2%","29.1%","26.2%","29.2%"
"76","76","Marist","27.6%","30.4%","22.9%","29.6%","26.0%","27.4%"
"77","77","Tulsa","27.6%","26.1%","23.3%","30.5%","25.6%","30.0%"
"78","78","Butler","27.5%","24.8%","23.8%","28.3%","27.0%","29.5%"
"79","79","Coastal Car","27.5%","27.5%","29.3%","27.5%","27.6%","25.2%"
"80","80","Northwestern","27.5%","22.2%","24.0%","27.5%","27.5%","27.5%"
"81","81","Mississippi","27.5%","22.1%","26.9%","30.5%","24.6%","28.6%"
"82","82","Rhode Island","27.5%","24.6%","30.9%","30.4%","24.4%","26.5%"
"83","83","Stony Brook","27.5%","27.9%","28.1%","29.8%","26.2%","27.9%"
"84","84","Akron","27.4%","31.5%","25.8%","26.7%","28.0%","26.8%"
"85","85","Geo Mason","27.4%","29.9%","24.3%","27.2%","27.5%","28.0%"
"86","86","TX-San Ant","27.4%","29.1%","29.5%","29.0%","26.4%","25.8%"
"87","87","Missouri St","27.3%","33.6%","34.5%","27.7%","27.0%","25.4%"
"88","88","Columbia","27.3%","30.3%","31.5%","26.4%","28.1%","25.1%"
"89","89","Buffalo","27.3%","22.6%","21.8%","28.6%","26.3%","26.9%"
"90","90","WI-Milwkee","27.3%","27.4%","28.7%","30.1%","25.4%","29.9%"
"91","91","Bucknell","27.3%","26.1%","17.4%","28.1%","26.5%","28.0%"
"92","92","Towson","27.2%","31.7%","29.0%","26.0%","27.9%","26.6%"
"93","93","St Marys","27.2%","26.7%","28.8%","28.4%","26.1%","28.7%"
"94","94","Nicholls St","27.1%","24.3%","30.1%","29.2%","26.0%","25.6%"
"95","95","NC A&T","27.1%","21.7%","18.8%","28.9%","26.4%","26.3%"
"96","96","Wisconsin","27.1%","24.6%","18.8%","26.3%","28.0%","27.9%"
"97","97","Wichita St","27.1%","28.7%","37.0%","27.9%","26.6%","26.0%"
"98","98","Arizona St","27.1%","31.9%","32.7%","28.7%","25.0%","27.7%"
"99","99","W Illinois","27.1%","25.1%","20.5%","28.2%","26.2%","26.7%"
"100","100","Houston Bap","27.1%","30.9%","36.7%","30.0%","25.7%","26.3%"
"101","101","Texas Tech","27.1%","29.9%","23.6%","27.9%","25.5%","27.9%"
"102","102","Northeastrn","26.9%","28.5%","26.8%","25.9%","27.8%","26.8%"
"103","103","NW State","26.9%","26.2%","18.2%","26.2%","27.4%","27.4%"
"104","104","Cincinnati","26.9%","24.1%","17.0%","26.3%","27.6%","23.3%"
"105","105","Austin Peay","26.9%","29.2%","34.6%","30.8%","24.5%","28.7%"
"106","106","Loyola-Chi","26.9%","25.1%","22.1%","27.4%","26.5%","28.1%"
"107","107","S Illinois","26.9%","23.3%","24.5%","31.3%","23.9%","26.3%"
"108","108","Army","26.9%","26.4%","34.9%","28.5%","25.8%","27.3%"
"109","109","Creighton","26.9%","29.7%","30.3%","26.7%","27.0%","27.0%"
"110","110","Syracuse","26.8%","24.3%","18.2%","26.2%","27.4%","25.7%"
"111","111","Mercer","26.8%","24.6%","20.5%","28.5%","25.8%","27.7%"
"112","112","Oral Roberts","26.8%","30.0%","22.3%","26.2%","27.2%","29.4%"
"113","113","NJIT","26.8%","31.8%","23.7%","28.9%","25.1%","24.4%"
"114","114","Central FL","26.8%","26.8%","26.8%","27.0%","26.4%","29.8%"
"115","115","IPFW","26.8%","25.8%","19.8%","27.7%","26.2%","26.5%"
"116","116","Dartmouth","26.7%","29.9%","40.3%","27.8%","25.8%","27.8%"
"117","117","Idaho State","26.7%","25.3%","19.4%","29.7%","24.7%","28.3%"
"118","118","Bryant","26.7%","23.4%","22.6%","26.4%","27.0%","24.6%"
"119","119","Toledo","26.7%","27.4%","29.1%","27.5%","26.1%","28.1%"
"120","120","Texas A&M","26.7%","28.2%","29.3%","27.8%","25.3%","25.7%"
"121","121","San Jose St","26.6%","27.2%","28.0%","26.6%","26.7%","26.3%"
"122","122","Rob Morris","26.6%","26.5%","23.7%","27.2%","26.1%","29.2%"
"123","123","Liberty","26.6%","30.8%","28.9%","26.4%","26.7%","25.5%"
"124","124","Auburn","26.6%","23.6%","27.1%","26.7%","26.5%","26.2%"
"125","125","San Diego","26.6%","26.1%","22.3%","28.6%","25.2%","25.0%"
"126","126","S Utah","26.6%","21.3%","19.2%","26.7%","26.5%","28.2%"
"127","127","Old Dominion","26.6%","30.4%","30.8%","26.6%","26.5%","27.6%"
"128","128","Vanderbilt","26.5%","28.0%","18.3%","25.9%","27.1%","27.1%"
"129","129","Baylor","26.5%","29.6%","28.9%","26.9%","26.1%","27.0%"
"130","130","Geo Wshgtn","26.5%","29.3%","26.9%","28.9%","24.5%","24.5%"
"131","131","TX-Arlington","26.5%","20.6%","21.3%","26.0%","26.9%","29.4%"
"132","132","Canisius","26.5%","23.6%","26.4%","28.5%","24.7%","23.1%"
"133","133","Cal Poly","26.5%","21.4%","25.0%","30.6%","23.7%","23.7%"
"134","134","App State","26.5%","23.5%","25.4%","27.0%","26.0%","26.2%"
"135","135","N Iowa","26.5%","25.1%","24.0%","28.6%","23.9%","26.7%"
"136","136","Miami (FL)","26.5%","24.3%","18.1%","28.4%","25.0%","25.7%"
"137","137","Notre Dame","26.5%","25.0%","19.9%","26.5%","26.4%","28.0%"
"138","138","Sac State","26.4%","26.1%","27.1%","28.5%","24.8%","26.8%"
"139","139","North Dakota","26.4%","23.8%","23.6%","27.7%","25.6%","26.1%"
"140","140","Drexel","26.4%","29.3%","29.2%","27.9%","25.3%","28.8%"
"141","141","Siena","26.3%","22.7%","25.7%","27.6%","25.3%","24.7%"
"142","142","Central Mich","26.3%","22.7%","22.7%","28.8%","24.9%","27.0%"
"143","143","Colorado","26.3%","24.3%","18.2%","27.1%","25.6%","26.4%"
"144","144","Weber State","26.3%","24.7%","23.6%","27.4%","25.3%","26.1%"
"145","145","St Josephs","26.3%","29.8%","23.3%","27.1%","25.7%","26.2%"
"146","146","Wash State","26.3%","22.6%","18.1%","26.0%","26.6%","29.0%"
"147","147","SE Louisiana","26.3%","27.9%","21.8%","31.5%","23.5%","27.8%"
"148","148","Wagner","26.3%","27.4%","23.9%","26.3%","26.2%","29.3%"
"149","149","Oklahoma","26.2%","24.8%","17.1%","28.0%","24.9%","25.2%"
"150","150","Prairie View","26.2%","33.2%","25.6%","26.0%","26.3%","26.1%"
"151","151","Wright State","26.2%","27.2%","25.7%","29.3%","23.3%","28.3%"
"152","152","E Kentucky","26.2%","27.4%","28.1%","27.1%","25.5%","24.0%"
"153","153","Jacksonville","26.2%","28.3%","25.4%","24.8%","27.0%","26.0%"
"154","154","Col Charlestn","26.2%","28.2%","28.1%","26.7%","25.8%","26.4%"
"155","155","TX A&M-CC","26.2%","24.2%","29.3%","25.2%","26.9%","26.5%"
"156","156","Oregon","26.2%","27.0%","27.5%","26.3%","26.0%","27.7%"
"157","157","Kansas","26.2%","24.8%","15.5%","24.8%","27.3%","26.7%"
"158","158","Georgia St","26.2%","21.5%","21.8%","27.0%","25.3%","24.9%"
"159","159","Citadel","26.1%","24.8%","21.6%","24.8%","27.1%","26.4%"
"160","160","Portland","26.1%","24.1%","27.3%","29.1%","23.6%","24.6%"
"161","161","S Dakota St","26.1%","25.9%","12.9%","30.1%","23.7%","28.5%"
"162","162","N Illinois","26.1%","28.8%","35.2%","27.2%","25.3%","25.4%"
"163","163","North Texas","26.1%","27.3%","26.3%","28.8%","23.7%","26.1%"
"164","164","South Dakota","26.1%","26.4%","26.2%","28.0%","24.8%","23.5%"
"165","165","Drake","26.1%","25.2%","21.7%","27.1%","25.2%","27.6%"
"166","166","N Hampshire","26.1%","27.7%","26.4%","27.0%","25.5%","25.8%"
"167","167","Santa Clara","26.0%","26.8%","28.4%","28.0%","23.9%","27.7%"
"168","168","Oakland","26.0%","26.7%","24.9%","25.8%","26.1%","27.6%"
"169","169","E Carolina","26.0%","25.8%","19.2%","28.0%","23.7%","27.1%"
"170","170","Memphis","26.0%","25.2%","19.8%","25.6%","26.5%","26.4%"
"171","171","Belmont","26.0%","29.8%","31.7%","29.8%","23.6%","27.1%"
"172","172","Princeton","26.0%","24.6%","24.8%","26.1%","25.9%","24.2%"
"173","173","Morgan St","26.0%","29.3%","26.4%","24.8%","26.5%","26.9%"
"174","174","Arizona","26.0%","26.5%","27.7%","28.0%","24.3%","28.4%"
"175","175","Texas State","26.0%","31.6%","27.5%","25.2%","26.5%","26.0%"
"176","176","NC State","25.9%","24.1%","22.7%","26.6%","25.3%","25.6%"
"177","177","Oregon St","25.9%","22.6%","24.9%","25.8%","26.0%","28.1%"
"178","178","Evansville","25.9%","30.5%","22.4%","28.2%","23.4%","29.6%"
"179","179","Montana St","25.9%","23.7%","13.4%","27.7%","24.1%","25.9%"
"180","180","Gard-Webb","25.9%","26.5%","22.7%","29.3%","23.4%","26.1%"
"181","181","TN Martin","25.9%","29.3%","37.1%","28.3%","24.1%","26.1%"
"182","182","Boise State","25.9%","26.1%","26.2%","27.2%","24.8%","28.1%"
"183","183","Fresno St","25.9%","28.7%","33.2%","26.1%","25.6%","27.3%"
"184","184","Michigan St","25.9%","23.7%","26.2%","28.6%","23.3%","27.2%"
"185","185","Kennesaw St","25.9%","24.9%","29.2%","27.9%","24.6%","24.2%"
"186","186","S Mississippi","25.8%","25.7%","30.6%","27.5%","24.7%","30.1%"
"187","187","Ohio State","25.8%","30.5%","31.1%","27.1%","24.6%","27.5%"
"188","188","E Illinois","25.8%","20.4%","17.3%","27.0%","24.8%","24.7%"
"189","189","Houston","25.8%","23.1%","25.6%","25.6%","26.0%","24.3%"
"190","190","Lg Beach St","25.8%","23.0%","23.0%","27.5%","24.7%","28.1%"
"191","191","Hampton","25.8%","28.3%","28.0%","28.1%","23.7%","27.5%"
"192","192","San Diego St","25.8%","22.8%","18.5%","26.4%","25.3%","26.3%"
"193","193","Elon","25.7%","24.1%","16.5%","28.5%","23.7%","25.5%"
"194","194","Rutgers","25.7%","24.1%","26.9%","28.5%","22.9%","24.9%"
"195","195","Southern","25.7%","28.8%","25.1%","25.6%","25.8%","25.3%"
"196","196","BYU","25.7%","27.8%","27.2%","25.8%","25.6%","25.5%"
"197","197","UC Irvine","25.7%","24.1%","22.1%","26.9%","25.1%","25.6%"
"198","198","Winthrop","25.7%","22.7%","21.7%","28.5%","23.5%","25.5%"
"199","199","Wm & Mary","25.7%","24.1%","28.6%","25.9%","25.5%","25.5%"
"200","200","Niagara","25.7%","23.9%","24.9%","27.5%","24.0%","26.8%"
"201","201","NC-Asheville","25.7%","21.9%","19.8%","27.6%","24.6%","30.5%"
"202","202","Connecticut","25.7%","24.4%","25.2%","25.7%","25.6%","25.8%"
"203","203","N Kentucky","25.7%","28.1%","22.3%","28.5%","24.3%","--"
"204","204","Stanford","25.6%","19.1%","21.1%","26.2%","25.1%","27.2%"
"205","205","Miss State","25.6%","25.9%","24.5%","26.1%","25.3%","24.8%"
"206","206","IL-Chicago","25.6%","25.2%","18.1%","27.4%","24.1%","26.3%"
"207","207","Savannah St","25.6%","26.0%","22.4%","28.3%","24.1%","28.7%"
"208","208","LA Tech","25.6%","18.9%","19.0%","28.5%","23.3%","25.0%"
